회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),당기순이익(손실)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원),영업이익(개별),영업이익(연결),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원)
(주)컴투스,78340,11-Dec,31192670,13762364,36224676,14751007,5111499,4146283,3985973,2986332,71564182,70004526,77084061,75253802
(주)컴투스,78340,12-Dec,59388972,20799256,76923740,21374185,20526746,20460502,16077089,16062637,92973704,91148753,101153193,100424365
(주)컴투스,78340,13-Dec,56113164,23928565,81351404,24167262,19823680,19349936,8197364,7732742,110025605,107900243,119553679,118273996
(주)컴투스,78340,14-Dec,205159826,29383294,234687858,29987142,77918777,79212063,99898317,101210450,211396546,210577306,248982434,249689387
(주)컴투스,78340,15-Dec,414658190,44796736,433532038,44344651,123347541,125815627,162880910,165925917,507189579,509006126,579284560,582147905
(주)컴투스,78340,16-Dec,495016153,51527154,513049918,51536824,148678551,151767135,187380921,191976468,629945641,634982805,706449728,711986084
(주)컴투스,78340,17-Dec,491936463,51120021,507987251,51331998,140401885,142375414,192203856,194647099,754790206,760931368,830072450,838310852
(주)컴투스,78340,18-Dec,479405296,58756974,481754717,58845450,130287258,129687281,145716595,146639199,837386728,844496535,901686976,909300696
(주)컴투스,78340,19-Dec,462178165,68827860,469293086,68882145,115989038,109600865,128246416,125954720,917417660,925443474,993733892,1004978011
(주)컴투스홀딩스,63080,11-Dec,38360230,9343829,42753975,9422464,15535199,16101442,16823265,17488876,68088118,68284539,77557375,77893415
(주)컴투스홀딩스,63080,12-Dec,53760775,18424214,70253046,19381721,20470290,22412895,21748051,24127250,88772169,90756741,97041540,99383970
(주)컴투스홀딩스,63080,13-Dec,55489530,29066987,81235357,31922331,12141594,13988996,11987677,12114022,162714646,166523996,175060338,179245827
(주)컴투스홀딩스,63080,14-Dec,123323988,47039807,144994601,55205814,14130507,22931329,15048503,11373349,176972167,193664165,207446045,226440965
(주)컴투스홀딩스,63080,15-Dec,126475828,47902932,152295704,61454719,-2603171,20036362,5234616,3239041,174435566,212407193,287623306,331942511
(주)컴투스홀딩스,63080,16-Dec,126394334,47453927,161482810,62837434,-8606961,26454479,1214334,4278661,162843036,236378676,231075450,327582214
(주)컴투스홀딩스,63080,17-Dec,70628811,37927260,106371848,50313448,-20964845,8584611,-20294665,-20133845,141932588,244476747,206670519,338029216
(주)컴투스홀딩스,63080,18-Dec,64466952,38049922,112508237,48400831,-31723277,-5428315,-18544251,-17567012,105386662,243896067,182377281,354106374
(주)컴투스홀딩스,63080,19-Dec,76400605,41309889,119860859,52734522,-7770868,11814935,-13593165,-17053325,96469581,254835249,198900359,399323374
(주)케스피온,79190,11-Dec,36194700,27299548,40080202,29467354,-3769205,-3196220,-3500437,-3109177,32268592,35009646,63483087,66510911
(주)케스피온,79190,12-Dec,29803938,22981005,34769072,26348804,-4145796,-3957948,-5260142,-5087875,29278849,32207750,72482157,77206051
(주)케스피온,79190,13-Dec,82552628,61270971,,,3472165,,6073799,0,37803014,,92444485,
(주)케스피온,79190,14-Dec,64893518,56077282,65885788,56433375,-10691466,-10990230,-9717206,-9544885,37529468,37233643,98089191,105448478
(주)케스피온,79190,15-Dec,46644094,36800933,65423313,51315080,-9304767,-6930238,-6459132,-3437947,41812344,43904479,96604732,106282803
(주)케스피온,79190,16-Dec,53682510,33737632,86316565,64588878,4608761,2174364,4368743,4138753,44659875,44386745,97760408,107043378
(주)케스피온,79190,17-Dec,38939386,24325399,71553015,54918484,132754,-3325433,59994,476435,56360769,52296858,107131238,110999149
(주)케스피온,79190,18-Dec,31990861,13783617,78407002,57949902,-14362187,-15228715,4010610,3386961,37565085,29825398,79682458,87298957
(주)케스피온,79190,19-Dec,22616883,8190016,61412929,45312565,637281,238266,1861452,1094016,37990083,29852053,53059247,49571438
(주)케어랩스,263700,18-Dec,44001473,0,54379273,0,3238943,3848506,4110170,5071575,59322678,64018707,116800344,124608857
(주)케어랩스,263700,19-Dec,56028952,0,68299520,0,3080193,529580,5183602,3615640,64208876,67471733,118810469,127113197
(주)케어젠,214370,15-Dec,30233598,6889442,,,12810954,,13830254,0,241116903,,249422702,
(주)케어젠,214370,16-Dec,30955730,8269379,30904871,8234933,11617763,11369732,11244943,10691314,215094143,219701068,226036810,230681995
(주)케어젠,214370,17-Dec,46423613,12364775,46531030,12337893,18020462,18229327,22732974,21938370,206998274,210396997,218425390,221822603
(주)케어젠,214370,18-Dec,50645716,13103016,51211120,18360872,16277823,16251789,24954063,19743760,206274723,204671677,218845344,218938148
(주)케어젠,214370,19-Dec,64597320,10812646,64698623,11003475,29038380,28019474,35679431,35375015,219511465,216876079,231762639,231847041
(주)케이비지,318000,19-Dec,18525956,13298443,,,-1404532,,3016471,0,25685219,,28156723,
(주)케이사인,192250,14-Dec,26092542,0,26093040,0,1104676,889255,7183800,6969838,39071454,38895207,45624681,45455854
(주)케이사인,192250,15-Dec,31528545,0,31529012,0,7859865,7793240,8663336,8598364,47458078,48187136,52888784,53622665
(주)케이사인,192250,16-Dec,32453119,0,32145095,0,5595614,5019887,5963558,5390720,52639986,53104781,77141186,77613827
(주)케이사인,192250,17-Dec,25753374,0,26489386,0,-3749459,-4930779,-3181048,-5066096,47194428,48413435,71381046,73192849
(주)케이사인,192250,18-Dec,21203074,0,23737495,0,-48787,-773621,2755471,1399804,51524785,52037326,68349854,70392703
(주)케이사인,192250,19-Dec,23181805,0,26004244,0,2289252,3646323,3400134,3782730,54267794,56179057,64068712,66893962
(주)케이씨,29460,11-Dec,192070134,155359549,261185538,218212025,12988675,13832181,17560147,14216856,181901522,200106196,214166667,252532666
(주)케이씨,29460,12-Dec,115299433,82975549,171604683,129537530,10216657,11240571,9017972,8864648,188806033,207792286,210118351,238289794
(주)케이씨,29460,13-Dec,219452185,163516913,284097477,218831095,21037936,26191283,30194261,30916054,206229054,240368189,250893732,305909308
(주)케이씨,29460,14-Dec,231611939,174678222,356966955,286389110,23903544,25631756,31523907,31214541,226925319,262724733,283647330,352438882
(주)케이씨,29460,15-Dec,291168450,204858479,435490074,330972462,36789100,45689088,48858007,53749517,259724179,302854889,328158540,403859116
(주)케이씨,29460,16-Dec,314692136,219463721,487492476,371098577,40799777,51149052,47172462,54073690,286420432,340100957,354850862,472905030
(주)케이씨,29460,17-Dec,123245730,94680146,572952989,488717667,46456483,85039292,21831815,55523700,155906996,247672050,195432205,376126457
(주)케이씨,29460,18-Dec,144242913,101212275,526071013,416745454,194163826,210635040,29500118,76131128,307264710,414605508,380873827,572109826
(주)케이씨,29460,19-Dec,133304839,83009638,511909493,409861844,43560742,57039235,36735752,65295639,386851586,507285100,459377957,680451758
(주)케이씨씨,2380,11-Dec,3016124006,2509182045,3370854633,2746255556,291706686,327043984,87698903,143131480,4942667362,5025481558,7088110720,7342270308
(주)케이씨씨,2380,12-Dec,2873047378,2301304347,3246227955,2557161106,406591685,446319780,148250349,198949280,4868991193,4961901908,6577994367,6823989638
(주)케이씨씨,2380,13-Dec,2862798450,2267216692,3233043061,2520836470,223319252,248992624,177071066,231742877,4990082252,5093254869,6812823452,7051729096
(주)케이씨씨,2380,14-Dec,3032296703,2360100535,3399828905,2601611600,288310825,326693598,222695171,273391768,6082813898,6229307774,8345235449,8654534051
(주)케이씨씨,2380,15-Dec,3067640038,2316252063,3414387967,2528622152,157017136,185052521,256804257,309210485,5715980617,5868653488,8391078322,8668411154
(주)케이씨씨,2380,16-Dec,3152300110,2358197294,3490487871,2561388414,132305136,152961874,275772684,326583102,5808678038,5966925432,8861405637,9162368432
(주)케이씨씨,2380,17-Dec,3426493951,2640466754,3863990045,2939064836,-27029661,42299634,276252492,329834971,5709339009,5866256798,9207335730,9543776838
(주)케이씨씨,2380,18-Dec,3347335868,2613941984,3782162956,2936557695,-21929627,-23103553,228623755,243524365,5594551148,5741346635,8659579067,8965418419
(주)케이씨씨,2380,19-Dec,2396603743,1835602313,2719563984,2080778154,-119231068,-221877262,139481368,133209522,4439218648,4453226856,9199571692,9382221503
(주)케이씨씨건설,21320,11-Dec,1141978919,1038930935,1184222551,1080261278,33216489,33245529,46394895,46692943,419961281,419505672,1104073489,1122535084
(주)케이씨씨건설,21320,12-Dec,1241823480,1155940446,1274825778,1187828077,6745468,8469307,7732330,8846999,421166108,422470768,1068815098,1079961586
(주)케이씨씨건설,21320,13-Dec,1081106894,1089103763,1090362583,1094327610,-140168729,-141199275,-55741384,-51709541,279747006,280025279,1115656091,1117763492
(주)케이씨씨건설,21320,14-Dec,1000275816,958661212,1000275816,958542569,1701748,1047448,837100,955743,386256574,385841609,1129225515,1129961182
(주)케이씨씨건설,21320,15-Dec,969647511,949437471,969647511,949437471,-85383677,-85254746,-93565731,-93565731,299014758,298860750,837655500,838081524
(주)케이씨씨건설,21320,16-Dec,1120735139,1028630144,1120735139,1028630144,16648963,16649076,35188457,35188457,310183794,310017288,902355294,902760270
(주)케이씨씨건설,21320,17-Dec,1326422112,1199075216,1326422112,1199075216,22483323,22483323,71852648,71852648,338272336,338134767,941683141,942080848
(주)케이씨씨건설,21320,18-Dec,1063586408,968876957,1063627255,968876957,24108568,24144269,47730876,47771723,353698500,353617882,968810495,969157830
(주)케이씨씨건설,21320,19-Dec,1642515960,1520477228,,,28228638,,58800590,0,377535721,,1039194851,
(주)케이씨아이,36670,11-Dec,26841468,19027131,,,1453099,,1410553,0,32174766,,51991277,
(주)케이씨아이,36670,12-Dec,30028762,21129804,,,1881512,,2241033,0,33459028,,53005558,
(주)케이씨아이,36670,13-Dec,33252081,23748341,,,2291430,,2406567,0,37593451,,54223309,
(주)케이씨아이,36670,14-Dec,39165387,28084851,,,3306976,,3310446,0,40338922,,56195856,
(주)케이씨아이,36670,15-Dec,38679755,25084271,,,5458343,,6425747,0,44167483,,55610968,
(주)케이씨아이,36670,16-Dec,44306664,28883017,,,6729408,,8226082,0,46974946,,60366478,
(주)케이씨아이,36670,17-Dec,48502603,34992153,,,3976336,,5111743,0,48982901,,62710014,
(주)케이씨아이,36670,18-Dec,60587708,39018738,,,8875571,,11320089,0,55522536,,65743049,
(주)케이씨아이,36670,19-Dec,69641355,46069810,,,11414879,,14495579,0,65087965,,78286906,
(주)케이씨에스,115500,11-Dec,16570920,13466717,,,1085363,,804050,0,15836972,,21156718,
(주)케이씨에스,115500,12-Dec,24315481,19549001,,,1776283,,2752354,0,17076855,,20447253,
(주)케이씨에스,115500,13-Dec,23545198,19621572,,,1404832,,1965478,0,17346206,,21978884,
(주)케이씨에스,115500,14-Dec,24097104,19025421,,,2391000,,2706134,0,18176444,,24899545,
(주)케이씨에스,115500,15-Dec,20189605,16512658,,,969563,,1014853,0,17565518,,22368470,
(주)케이씨에스,115500,16-Dec,25813287,22346752,,,1034907,,1129363,0,17710043,,27451612,
(주)케이씨에스,115500,17-Dec,29310069,25373111,,,1226395,,1180997,0,18198543,,28510219,
(주)케이씨에스,115500,18-Dec,33312675,26336573,,,2674408,,3165889,0,19430413,,31138899,
(주)케이씨에스,115500,19-Dec,39517211,32489137,,,2828867,,3432711,0,20692597,,35524836,
(주)케이씨텍,281820,17-Dec,75094965,49423409,,,11168578,,13925618,0,204956984,,266588205,
(주)케이씨텍,281820,18-Dec,357263162,234096819,,,54373196,,67021079,0,256969602,,313520781,
(주)케이씨텍,281820,19-Dec,265326900,177922150,,,36867140,,49058173,0,288481411,,337558340,
(주)케이씨티,89150,11-Dec,39462168,31974876,,,1838948,,1910441,0,35725940,,47224280,
(주)케이씨티,89150,12-Dec,54911309,42992609,,,4191870,,6081857,0,37564117,,50940172,
(주)케이씨티,89150,13-Dec,48578042,38949241,,,2425852,,3616612,0,39142582,,48036790,
(주)케이씨티,89150,14-Dec,40004018,33397487,,,2269017,,883339,0,39392640,,46576353,
(주)케이씨티,89150,15-Dec,37438506,31760813,,,1204274,,1327968,0,38461191,,65057969,
(주)케이씨티,89150,16-Dec,26151216,20405482,,,1550522,,2257491,0,39071327,,63372429,
(주)케이씨티,89150,17-Dec,27915455,21576205,,,2033472,,2769658,0,40419434,,62835903,
(주)케이씨티,89150,18-Dec,30759977,24994796,,,1237495,,1960492,0,39133159,,64250968,
(주)케이씨티,89150,19-Dec,20057539,15460696,,,859703,,1279272,0,36892432,,58441872,
(주)케이씨티시,9070,11-Dec,185166604,157966732,286851588,240643610,2169512,3432639,6635662,11112979,143014105,148377731,242779137,272587475
(주)케이씨티시,9070,12-Dec,214175433,181198543,331131638,274132374,4559156,67149,7649081,16591381,146631027,148103452,266554091,295561993
(주)케이씨티시,9070,13-Dec,218567442,185698162,375783682,314235024,-21836843,4105328,7934288,19505550,123614474,152315382,247376071,304139270
(주)케이씨티시,9070,14-Dec,210836977,177709716,356096649,300611792,6423136,17100040,7540535,15270677,128546278,164964036,270808971,333591386
(주)케이씨티시,9070,15-Dec,245332563,209744398,357046890,302275612,11132479,9071983,8264712,13385080,138124440,172021197,307779002,363554474
(주)케이씨티시,9070,16-Dec,257468145,218035378,349784213,294378075,13917237,8228581,11347468,13666570,150876724,178530327,292244036,342137467
(주)케이씨티시,9070,17-Dec,269407698,229039980,364550702,312889548,7941907,8994740,12134882,11557153,156209734,184377232,323430336,370846592
(주)케이씨티시,9070,18-Dec,308710252,268454650,400441294,344972363,9077424,7271931,12226911,14962463,164001757,189643067,322395964,376041366
(주)케이씨티시,9070,19-Dec,327327784,285757671,446166406,381568531,8031914,8204305,12333097,19010561,169557698,197321263,349952499,424339574
(주)케이씨피드,25880,11-Dec,77301481,66816148,78033368,67019757,1989749,1909893,1721288,2134494,46401213,46765169,75470549,81240263
(주)케이씨피드,25880,12-Dec,91832670,80716250,92393360,81023982,4323670,2084866,3374464,2138822,50861189,48988840,98008356,110047372
(주)케이씨피드,25880,13-Dec,100892718,89461833,101758273,89906211,1870677,343766,3184645,2111641,52869271,49451012,92450674,105049068
(주)케이씨피드,25880,14-Dec,89636550,79266516,92877336,85067815,-3438499,-2980400,2637323,-1065084,48853816,46554487,107568168,123114940
(주)케이씨피드,25880,15-Dec,79313028,68030610,83421403,73529932,959536,-2142466,2307217,-374134,49560574,44140243,89037755,99714046
(주)케이씨피드,25880,16-Dec,75730588,62741055,80776776,69025306,1093151,754703,4670188,1901489,57860692,52101914,98361982,106278382
(주)케이씨피드,25880,17-Dec,74377250,61909122,79688312,67253631,997481,6752740,3967637,2874826,58960670,58621331,105559310,105511178
(주)케이씨피드,25880,18-Dec,63102846,54318836,63728024,54813425,544254,1009159,231575,359368,59226219,59351785,104917586,105192756
(주)케이씨피드,25880,19-Dec,64474083,55055283,64298803,55015860,-6210782,-6494753,-1558496,-1708495,52604961,52446555,99506267,101474747
(주)케이아이엔엑스,93320,11-Dec,19685311,11097411,20160994,11104231,3783834,4067324,4236141,4573144,30112159,30373688,32125583,32515059
(주)케이아이엔엑스,93320,12-Dec,25199649,15168340,27197022,15252312,3359356,4362715,3905164,5272491,33203229,34468118,35257017,36721776
(주)케이아이엔엑스,93320,13-Dec,28251261,16966179,30572322,16981479,4010012,5147961,4102514,5404048,37433178,39836015,39792146,42421760
(주)케이아이엔엑스,93320,14-Dec,32919975,20824342,36498138,20092672,4027990,5638884,4460724,6284289,41082528,45043374,43419933,47792241
(주)케이아이엔엑스,93320,15-Dec,34825474,21570747,42125555,22332824,4162775,4541469,4923816,7097706,44941664,49326695,46938461,52405870
(주)케이아이엔엑스,93320,16-Dec,38443271,23299496,44193723,23862045,4869597,6332764,6196985,7800074,49336461,55012575,53506705,60245919
(주)케이아이엔엑스,93320,17-Dec,42019028,23682741,47286324,24802829,6159672,6727798,8252891,9152447,52494205,58738875,57901667,65275232
(주)케이아이엔엑스,93320,18-Dec,51955405,28534382,56304485,29215979,10920360,12463895,11522556,13164858,62622376,70441024,67116092,77159848
(주)케이아이엔엑스,93320,19-Dec,59033025,32407156,64639547,33779891,12857468,15675410,14342805,16467445,73653301,84552669,92556339,104862166
(주)케이에스에스해운,44450,11-Dec,95569451,75155732,98396511,75784130,23956310,24134260,28676997,28879510,132904454,133663450,288447810,290211266
(주)케이에스에스해운,44450,12-Dec,109966154,90547778,112243969,90629658,12778403,12854377,12229089,12336728,136478674,137320751,307046894,309112196
(주)케이에스에스해운,44450,13-Dec,116941221,90189222,118679752,90066921,26237039,26377627,18978138,19045256,160075388,160754932,337375290,339056173
