,회사명,유동자산증가율,재고자산증가율,0,1,2,3
9075,(주)휴니드테크놀러지스,-7.85,5.52,-7.85,11111111.11,5.52,11111111.11
9076,(주)휴니드테크놀러지스,12.22,1.27,12.22,11111111.11,1.27,11111111.11
9077,(주)휴니드테크놀러지스,4.52,8.08,4.52,11111111.11,8.08,11111111.11
9078,(주)휴니드테크놀러지스,56.38,32.52,56.38,11111111.11,32.52,11111111.11
9079,(주)휴니드테크놀러지스,3.23,-5.42,3.23,11111111.11,-5.42,11111111.11
9080,(주)휴니드테크놀러지스,-16.17,1.76,-16.17,11111111.11,1.76,11111111.11
9081,(주)휴니드테크놀러지스,114.54,188.59,114.54,11111111.11,188.59,11111111.11
9082,(주)휴니드테크놀러지스,19.95,-17.83,19.95,11111111.11,-17.83,11111111.11
9083,(주)휴맥스,7.0,0.71,206.49,5463.54,22.22,1400.75
9084,(주)휴맥스,-10.47,-18.39,-7.54,-10.47,-16.09,-18.39
9085,(주)휴맥스,15.17,59.74,-3.64,15.17,38.91,59.74
9086,(주)휴맥스,15.3,9.23,16.9,15.3,15.61,9.23
9087,(주)휴맥스,-0.98,32.04,-3.58,-0.98,7.68,32.04
9088,(주)휴맥스,7.97,-8.86,1.32,7.97,-19.7,-8.86
9089,(주)휴맥스,18.15,50.9,34.92,18.15,73.79,50.9
9090,(주)휴맥스,-20.9,-32.23,-23.38,-20.9,-26.19,-32.23
9091,(주)휴맥스,-24.89,-32.7,-23.73,-24.89,-7.94,-32.7
9092,(주)휴맥스홀딩스,-66.42,-100.0,-96.22,-97.68,-100.0,-100.0
9093,(주)휴맥스홀딩스,-7.08,1254789.63,221.35,-7.08,11111111.11,11111111.11
9094,(주)휴맥스홀딩스,1.81,1254789.63,-62.54,1.81,11111111.11,11111111.11
9095,(주)휴맥스홀딩스,-25.93,1254789.63,-5.48,-25.93,11111111.11,11111111.11
9096,(주)휴맥스홀딩스,-9.49,1254789.63,-65.57,-9.49,11111111.11,11111111.11
9097,(주)휴맥스홀딩스,-54.09,1254789.63,-61.7,-54.09,11111111.11,11111111.11
9098,(주)휴맥스홀딩스,19.68,1254789.63,37.03,19.68,11111111.11,11111111.11
9099,(주)휴맥스홀딩스,222.97,inf,222.97,149.39,11111111.11,inf
9100,(주)휴맥스홀딩스,-36.84,1254789.63,-36.84,11111111.11,11111111.11,11111111.11
9101,(주)휴먼엔,37.2,76.41,861.75,-47.51,inf,inf
9102,(주)휴먼엔,-18.41,-33.92,-18.41,11111111.11,-33.92,11111111.11
9103,(주)휴먼엔,-14.15,-56.78,-14.15,11111111.11,-56.78,11111111.11
9104,(주)휴먼엔,-44.94,-24.4,-44.94,11111111.11,-24.4,11111111.11
9105,(주)휴먼엔,21.55,-76.87,21.55,11111111.11,-76.87,11111111.11
9106,(주)휴먼엔,0.18,-84.08,0.18,11111111.11,-84.08,11111111.11
9107,(주)휴먼엔,-11.19,12.72,-21.33,-11.19,-85.93,12.72
9108,(주)휴먼엔,-15.28,-75.18,-32.8,-15.28,1170.42,-75.18
9109,(주)휴먼엔,9.38,-58.39,58.89,9.38,35.47,-58.39
9110,(주)휴메딕스,271.13,17.59,91.77,-60.95,245.23,1270.85
9111,(주)휴메딕스,64.47,8.24,64.47,11111111.11,8.24,11111111.11
9112,(주)휴메딕스,-7.1,7.32,-7.1,11111111.11,7.32,11111111.11
9113,(주)휴메딕스,-20.74,142.23,-26.69,-20.74,160.81,142.23
9114,(주)휴메딕스,-16.86,-4.84,-15.03,-16.86,-6.09,-4.84
9115,(주)휴메딕스,2.78,18.92,-2.92,2.78,20.8,18.92
9116,(주)휴비스,6.85,-12.14,747.67,729.55,1193.15,1441.94
9117,(주)휴비스,-1.6,-0.32,-0.96,-1.6,-1.36,-0.32
9118,(주)휴비스,-9.02,-18.14,-25.7,-9.02,-15.37,-18.14
9119,(주)휴비스,-11.57,-13.77,-17.1,-11.57,-12.54,-13.77
9120,(주)휴비스,1.04,8.44,5.78,1.04,13.1,8.44
9121,(주)휴비스,-1.01,7.22,2.0,-1.01,-1.31,7.22
9122,(주)휴비스,40.87,38.89,65.73,40.87,49.08,38.89
9123,(주)휴비스,-44.17,-22.43,-45.23,-44.17,-25.76,-22.43
9124,(주)휴비츠,20.75,47.19,-90.0,-89.23,-95.28,-94.52
9125,(주)휴비츠,19.43,33.29,15.9,19.43,56.31,33.29
9126,(주)휴비츠,12.51,40.29,12.61,12.51,38.85,40.29
9127,(주)휴비츠,10.38,6.8,9.62,10.38,-17.88,6.8
9128,(주)휴비츠,3.71,2.02,14.88,3.71,4.78,2.02
9129,(주)휴비츠,-2.47,2.64,-2.27,-2.47,-0.97,2.64
9130,(주)휴비츠,-9.65,8.73,-9.91,-9.65,16.83,8.73
9131,(주)휴비츠,11.98,16.68,14.54,11.98,21.41,16.68
9132,(주)휴비츠,12.96,13.86,13.94,12.96,16.17,13.86
9133,(주)휴센텍,-79.15,-51.51,-74.89,-79.15,-31.14,-51.51
9134,(주)휴센텍,1254789.63,1254789.63,11111111.11,11111111.11,11111111.11,11111111.11
9135,(주)휴센텍,1254789.63,1254789.63,11111111.11,11111111.11,11111111.11,11111111.11
9136,(주)휴센텍,1254789.63,1254789.63,11111111.11,11111111.11,11111111.11,11111111.11
9137,(주)휴센텍,-47.08,-2.18,-47.08,11111111.11,-2.18,11111111.11
9138,(주)휴스틸,12.11,-1.67,2014.36,2015.58,1436.67,804.09
9139,(주)휴스틸,-0.98,12.6,-3.59,-0.98,6.74,12.6
9140,(주)휴스틸,-4.27,7.81,-8.97,-4.27,8.56,7.81
9141,(주)휴스틸,13.02,23.82,18.35,13.02,-3.27,23.82
9142,(주)휴스틸,-35.41,-51.33,-38.07,-35.41,-24.3,-51.33
9143,(주)휴스틸,51.78,55.18,58.4,51.78,11.62,55.18
9144,(주)휴스틸,40.06,23.2,39.09,40.06,38.29,23.2
9145,(주)휴스틸,-13.24,14.18,-19.26,-13.24,17.67,14.18
9146,(주)휴스틸,-11.64,-16.7,-13.81,-11.64,-5.69,-16.7
9147,(주)휴엠앤씨,-95.81,-91.69,-94.06,-95.81,-98.19,-91.69
9148,(주)휴엠앤씨,-29.54,22.25,-29.54,11111111.11,22.25,11111111.11
9149,(주)휴엠앤씨,293.23,179.35,259.91,293.23,-9.72,179.35
9150,(주)휴온스,207.07,380.88,227.66,207.07,1359.52,380.88
9151,(주)휴온스,26.11,16.49,27.91,26.11,15.94,16.49
9152,(주)휴온스,12.92,19.58,7.65,12.92,1.24,19.58
9153,(주)휴온스,16.91,28.7,16.03,16.91,21.71,28.7
9154,(주)휴온스글로벌,15.77,-2.32,-56.41,-94.47,-62.6,-79.46
9155,(주)휴온스글로벌,6.17,2.36,6.17,11111111.11,2.36,11111111.11
9156,(주)휴온스글로벌,8.39,16.03,0.44,8.39,15.38,16.03
9157,(주)휴온스글로벌,44.05,23.44,17.41,44.05,25.19,23.44
9158,(주)휴온스글로벌,20.7,3.86,2.33,20.7,-0.41,3.86
9159,(주)휴온스글로벌,15.32,28.86,-83.17,15.32,-98.79,28.86
9160,(주)휴온스글로벌,4.62,28.0,-37.96,4.62,300.16,28.0
9161,(주)휴온스글로벌,7.83,13.4,59.61,7.83,25.21,13.4
9162,(주)휴온스글로벌,14.03,28.44,9.83,14.03,113.68,28.44
9163,(주)흥국,8.29,-5.01,42.13,-87.83,173.48,-85.99
9164,(주)흥국,25.01,-20.27,41.35,25.01,-28.5,-20.27
9165,(주)흥국,-7.44,2.45,-12.94,-7.44,-2.0,2.45
9166,(주)흥국,-4.32,9.36,0.22,-4.32,14.02,9.36
9167,(주)흥국,-4.14,-4.69,-2.3,-4.14,-3.54,-4.69
9168,(주)흥국,-40.58,-3.09,-50.85,-40.58,6.38,-3.09
9169,(주)흥국,56.49,45.79,48.38,56.49,48.24,45.79
9170,(주)흥국,33.45,42.75,31.99,33.45,26.37,42.75
9171,(주)흥국,6.05,-8.22,1.26,6.05,-4.35,-8.22
9172,(주)흥국에프엔비,87.95,11.67,-13.95,-41.35,-30.98,-39.49
9173,(주)흥국에프엔비,-32.4,5.51,-33.72,-32.4,13.56,5.51
9174,(주)흥국에프엔비,48.98,-3.21,49.87,48.98,-2.86,-3.21
9175,(주)흥국에프엔비,27.79,30.67,25.96,27.79,25.7,30.67
9176,(주)흥국에프엔비,6.68,-2.7,9.24,6.68,-0.86,-2.7
9177,(주)희림종합건축사사무소,6.15,-6.53,163.19,-71.16,-100.0,-6.53
9178,(주)희림종합건축사사무소,10.35,1254789.63,10.35,11111111.11,11111111.11,11111111.11
9179,(주)희림종합건축사사무소,0.55,1254789.63,0.55,11111111.11,11111111.11,11111111.11
9180,(주)희림종합건축사사무소,9.09,1254789.63,8.89,9.09,11111111.11,11111111.11
9181,(주)희림종합건축사사무소,0.84,1254789.63,1.01,0.84,11111111.11,11111111.11
9182,(주)희림종합건축사사무소,-1.9,1254789.63,-1.67,-1.9,11111111.11,11111111.11
9183,(주)희림종합건축사사무소,-7.69,1254789.63,-7.79,-7.69,11111111.11,11111111.11
9184,(주)희림종합건축사사무소,-0.15,1254789.63,-0.04,-0.15,11111111.11,11111111.11
9185,(주)희림종합건축사사무소,15.85,1254789.63,12.92,15.85,11111111.11,11111111.11
9186,(주)힘스,27.02,-35.06,-68.87,-91.11,inf,inf
9187,(주)힘스,-17.41,75.73,-17.41,11111111.11,75.73,11111111.11
9188,(주)힘스,54.82,89.47,54.82,11111111.11,89.47,11111111.11
9189,AJ네트웍스(주),74.83,30.03,89.07,2174.97,-62.25,143.8
9190,AJ네트웍스(주),36.65,80.0,51.8,36.65,-43.46,80.0
9191,AJ네트웍스(주),-7.68,11.75,26.17,-7.68,120.04,11.75
9192,AJ네트웍스(주),373.96,-5.56,46.76,373.96,12.62,-5.56
9193,AJ네트웍스(주),-66.85,13.94,6.06,-66.85,31.48,13.94
9194,CS홀딩스(주),25.43,37.13,-91.45,-87.35,-100.0,-76.19
9195,CS홀딩스(주),-0.25,8.36,-6.08,-0.25,11111111.11,8.36
9196,CS홀딩스(주),78.04,86.81,2.79,78.04,11111111.11,86.81
9197,CS홀딩스(주),19.06,9.82,-1.67,19.06,11111111.11,9.82
9198,CS홀딩스(주),26.75,-12.43,66.79,26.75,11111111.11,-12.43
9199,CS홀딩스(주),5.22,-7.44,-5.02,5.22,11111111.11,-7.44
9200,CS홀딩스(주),3.83,-0.94,-2.57,3.83,11111111.11,-0.94
9201,CS홀딩스(주),1.58,11.96,4.53,1.58,11111111.11,11.96
9202,CS홀딩스(주),3.34,1.28,4.6,3.34,11111111.11,1.28
9203,HD현대(주),3918.48,11584.01,1089.25,3918.48,inf,11584.01
9204,HD현대(주),13.5,31.13,-32.34,13.5,19.21,31.13
9205,HD현대(주),11.83,-10.47,290.12,11.83,-16.08,-10.47
9206,KB오토시스(주),-99.52,-99.47,-96.18,-99.52,-68.06,-99.47
9207,KB오토시스(주),-2.64,-8.95,-3.46,-2.64,-7.16,-8.95
9208,KB오토시스(주),10.29,1.61,5.64,10.29,3.98,1.61
9209,KB오토시스(주),-10.34,-2.94,-12.3,-10.34,-13.84,-2.94
9210,KB오토시스(주),17.63,1.89,34.51,17.63,2.42,1.89
9211,KB오토시스(주),11.68,6.92,21.56,11.68,0.47,6.92
9212,KB오토시스(주),7.94,6.73,-4.21,7.94,6.73,0.0
9213,KB오토시스(주),5.26,-11.77,3.95,5.26,-14.0,-11.77
9214,KB오토시스(주),-1.99,30.37,-24.91,-1.99,24.81,30.37
9215,KD(주),-23.74,49.87,-79.4,-46.47,-92.51,-92.75
9216,KD(주),-58.74,-0.12,-39.05,-58.74,33.71,-0.12
9217,KD(주),-8.54,62.16,101.02,-8.54,-20.62,62.16
9218,KD(주),28.88,165.23,47.22,28.88,500.93,165.23
9219,KD(주),55.56,66.05,47.93,55.56,66.73,66.05
9220,KD(주),66.45,48.15,62.74,66.45,48.76,48.15
9221,KD(주),51.84,155.25,21.33,51.84,75.25,155.25
9222,KD(주),12.76,23.59,34.63,12.76,68.01,23.59
9223,KD(주),-51.09,-61.28,-43.94,-51.09,-58.64,-61.28
9224,KG스틸(주),6.35,-6.44,2853.31,3635.51,2389.17,2806.54
9225,KG스틸(주),-0.88,-6.06,-6.19,-0.88,-9.65,-6.06
9226,KG스틸(주),2.2,3.94,2.58,2.2,-1.52,3.94
9227,KG스틸(주),-15.59,-32.74,-29.77,-15.59,-58.3,-32.74
9228,KG스틸(주),-37.35,-26.0,-41.33,-37.35,-20.1,-26.0
9229,KG스틸(주),7.04,-8.82,8.07,7.04,-3.11,-8.82
9230,KG스틸(주),6.15,10.55,3.63,6.15,11.62,10.55
9231,KG스틸(주),1.87,7.69,2.42,1.87,8.76,7.69
9232,KG스틸(주),-14.12,-6.9,-14.48,-14.12,-7.63,-6.9
9233,KISCO홀딩스(주),-11.55,-31.95,-93.21,-59.12,-100.0,-82.7
9234,KISCO홀딩스(주),5.75,10.14,5.38,5.75,11111111.11,10.14
9235,KISCO홀딩스(주),111.02,240.1,16.52,111.02,11111111.11,240.1
9236,KISCO홀딩스(주),-4.98,-9.07,13.2,-4.98,11111111.11,-9.07
9237,KISCO홀딩스(주),9.91,-38.36,47.51,9.91,11111111.11,-38.36
9238,KISCO홀딩스(주),20.14,6.74,15.01,20.14,11111111.11,6.74
9239,KISCO홀딩스(주),20.96,6.14,11.48,20.96,11111111.11,6.14
9240,KISCO홀딩스(주),6.11,8.59,9.26,6.11,11111111.11,8.59
9241,KISCO홀딩스(주),-2.06,-5.96,6.17,-2.06,11111111.11,-5.96
9242,LG이노텍(주),16.15,3.09,1579.47,58.56,inf,188.67
9243,LG이노텍(주),19.42,27.15,21.06,19.42,19.31,27.15
9244,LG이노텍(주),-3.19,-21.3,-9.38,-3.19,-27.62,-21.3
9245,LG이노텍(주),3.75,-5.99,3.15,3.75,-3.14,-5.99
9246,LG이노텍(주),-14.08,-14.3,-17.2,-14.08,-13.89,-14.3
9247,LG이노텍(주),16.52,33.05,19.1,16.52,46.66,33.05
9248,LG이노텍(주),31.19,59.05,31.94,31.19,65.81,59.05
9249,LG이노텍(주),-18.33,-18.88,-17.43,-18.33,-23.49,-18.88
9250,LG이노텍(주),13.33,-6.17,12.81,13.33,-10.65,-6.17
9251,LS일렉트릭(주),1.47,2.59,-71.15,-63.61,-65.56,-55.09
9252,LS일렉트릭(주),25.63,6.23,37.45,25.63,0.91,6.23
9253,LS일렉트릭(주),6.95,-12.83,8.45,6.95,-8.66,-12.83
9254,LS일렉트릭(주),13.38,-17.41,17.8,13.38,-39.97,-17.41
9255,LS일렉트릭(주),-0.61,-3.66,-1.85,-0.61,8.79,-3.66
9256,LS일렉트릭(주),1.66,-9.13,-0.38,1.66,-2.39,-9.13
9257,LS일렉트릭(주),-0.1,13.75,1.2,-0.1,14.78,13.75
9258,LS일렉트릭(주),8.47,17.78,7.51,8.47,24.57,17.78
9259,LS일렉트릭(주),8.52,-0.17,11.62,8.52,-8.64,-0.17
9260,OCI(주),40.2,49.33,18.47,19.13,242.37,124.6
9261,OCI(주),-0.42,22.37,-7.03,-0.42,18.47,22.37
9262,OCI(주),-6.7,-19.09,-9.64,-6.7,-23.08,-19.09
9263,OCI(주),2.23,26.62,-4.79,2.23,37.17,26.62
9264,OCI(주),27.24,-6.47,0.58,27.24,-29.98,-6.47
9265,OCI(주),-17.44,52.83,3.06,-17.44,-27.72,52.83
9266,OCI(주),5.91,-54.64,9.55,5.91,-0.49,-54.64
9267,OCI(주),-3.8,51.98,-6.85,-3.8,71.63,51.98
9268,OCI(주),7.03,66.41,-23.23,7.03,-18.61,66.41
9269,SK이노베이션(주),28.34,27.62,89.13,820.4,-83.0,725.52
9270,SK이노베이션(주),-10.07,-9.66,7.81,-10.07,-12.07,-9.66
9271,SK이노베이션(주),-4.96,4.75,-53.33,-4.96,66.52,4.75
9272,SK이노베이션(주),-12.41,-26.29,-33.17,-12.41,-5.41,-26.29
9273,SK이노베이션(주),-13.74,-31.79,107.78,-13.74,-9.9,-31.79
9274,SK이노베이션(주),16.71,24.87,-36.15,16.71,85.11,24.87
9275,SK이노베이션(주),8.22,34.49,84.52,8.22,7.17,34.49
9276,SK이노베이션(주),3.29,3.36,-5.59,3.29,20.73,3.36
9277,SK이노베이션(주),3.58,5.1,-9.31,3.58,84.63,5.1
9278,SNT모티브(주),26.52,51.83,-72.27,-97.37,-59.9,-97.66
9279,SNT모티브(주),-0.42,-4.42,3.99,-0.42,-4.05,-4.42
9280,SNT모티브(주),40.78,17.65,-5.49,40.78,8.78,17.65
9281,SNT모티브(주),-8.01,-5.47,6.81,-8.01,4.92,-5.47
9282,SNT모티브(주),9.76,-7.94,12.69,9.76,-4.11,-7.94
9283,SNT모티브(주),10.99,-4.38,7.32,10.99,-1.61,-4.38
9284,SNT모티브(주),-1.2,-7.77,-0.02,-1.2,-9.47,-7.77
9285,SNT모티브(주),-3.91,1.57,-2.44,-3.91,3.77,1.57
9286,SNT모티브(주),-7.97,-2.32,25.48,-7.97,3.05,-2.32
9287,SNT중공업(주),40.19,11.43,-33.09,-13.24,-7.03,-5.52
9288,SNT중공업(주),-4.06,10.45,-6.66,-4.06,9.3,10.45
9289,SNT중공업(주),-19.03,3.87,10.52,-19.03,19.62,3.87
9290,SNT중공업(주),-6.27,-12.51,-6.07,-6.27,-13.19,-12.51
9291,SNT중공업(주),7.53,-1.56,6.51,7.53,-2.45,-1.56
9292,SNT중공업(주),-0.83,-24.04,-0.92,-0.83,-25.13,-24.04
9293,SNT중공업(주),-5.33,-12.05,-5.28,-5.33,-8.93,-12.05
9294,SNT중공업(주),3.66,2.06,2.62,3.66,1.01,2.06
9295,SNT중공업(주),-0.57,6.22,-2.38,-0.57,4.05,6.22
9296,STX엔진(주),19.68,28.9,145.11,333.44,190.97,580.32
9297,STX엔진(주),17.74,-34.83,20.98,17.74,1.84,-34.83
9298,STX엔진(주),-62.46,-52.02,-33.01,-62.46,-23.83,-52.02
9299,STX엔진(주),-20.51,12.46,-17.21,-20.51,12.46,12.46
9300,STX엔진(주),-8.97,-6.11,-8.97,-98.23,-6.11,-94.72
9301,STX엔진(주),-22.57,-15.19,-22.57,11111111.11,-15.19,11111111.11
9302,STX엔진(주),-3.23,-19.59,-0.7,-3.23,-18.74,-19.59
9303,STX엔진(주),13.45,44.84,13.48,13.45,44.03,44.84
9304,STX엔진(주),-11.1,-8.52,-13.72,-11.1,-6.38,-8.52
9305,STX중공업(주),9.69,-10.89,54.49,53.06,19.76,12.57
9306,STX중공업(주),-13.86,-39.18,-14.23,-13.86,-39.67,-39.18
9307,STX중공업(주),27.47,3.69,29.25,27.47,5.3,3.69
9308,STX중공업(주),-13.0,0.65,-13.2,-13.0,0.36,0.65
9309,STX중공업(주),-10.51,-7.3,-10.62,-10.51,-7.33,-7.3
9310,STX중공업(주),-49.51,-18.12,-49.94,-49.51,-18.43,-18.12
9311,STX중공업(주),-22.85,-34.96,-21.55,-22.85,-34.44,-34.96
9312,STX중공업(주),43.5,7.62,43.41,43.5,7.62,7.62
9313,STX중공업(주),-31.08,5.75,-31.14,-31.08,5.75,5.75
9314,가온미디어(주),-10.29,-6.1,-65.54,-64.97,-63.7,-63.15
9315,가온미디어(주),56.16,-7.13,60.9,56.16,-12.52,-7.13
9316,가온미디어(주),-16.23,-30.75,-16.97,-16.23,-25.79,-30.75
9317,가온미디어(주),57.8,131.75,48.15,57.8,84.65,131.75
9318,가온미디어(주),20.36,45.56,25.69,20.36,72.41,45.56
9319,가온미디어(주),9.31,-12.81,7.03,9.31,-8.43,-12.81
9320,가온미디어(주),12.93,38.9,13.18,12.93,27.96,38.9
9321,가온미디어(주),24.51,68.28,26.34,24.51,82.73,68.28
9322,가온미디어(주),-6.55,-40.24,-5.9,-6.55,-39.72,-40.24
9323,가온전선(주),10.47,-11.07,7.0,6.24,-29.85,-28.11
9324,가온전선(주),2.61,25.77,2.78,2.61,27.5,25.77
9325,가온전선(주),-1.17,-14.15,-4.44,-1.17,-16.12,-14.15
9326,가온전선(주),-8.95,7.26,-9.55,-8.95,8.72,7.26
9327,가온전선(주),3.96,-7.28,3.41,3.96,-8.23,-7.28
9328,가온전선(주),1.22,-5.58,0.17,1.22,-7.55,-5.58
9329,가온전선(주),2.1,20.09,1.5,2.1,21.21,20.09
9330,가온전선(주),-4.69,-6.19,-4.96,-4.69,-7.24,-6.19
9331,가온전선(주),-4.7,-9.69,-3.85,-4.7,-14.36,-9.69
9332,감성코퍼레이션(주),6.48,59.86,-97.18,-95.8,-97.72,-80.54
9333,감성코퍼레이션(주),-3.76,-8.1,-3.76,11111111.11,-8.1,11111111.11
9334,감성코퍼레이션(주),-18.47,-62.52,-18.47,11111111.11,-62.52,11111111.11
9335,감성코퍼레이션(주),32.6,291.62,32.6,11111111.11,291.62,11111111.11
9336,감성코퍼레이션(주),-7.0,-59.55,-7.0,11111111.11,-59.55,11111111.11
9337,감성코퍼레이션(주),5.07,119.41,5.07,11111111.11,119.41,11111111.11
9338,감성코퍼레이션(주),55.8,-54.92,55.8,11111111.11,-54.92,11111111.11
9339,감성코퍼레이션(주),-27.58,-95.57,-27.58,11111111.11,-95.57,11111111.11
9340,감성코퍼레이션(주),204.34,3310.09,229.76,204.34,4172.67,3310.05
9341,강남제비스코(주),7.59,-5.27,458.11,533.85,2978.18,2916.28
9342,강남제비스코(주),15.02,17.03,12.87,15.02,12.31,17.03
9343,강남제비스코(주),14.76,-9.37,14.15,14.76,-11.03,-9.37
9344,강남제비스코(주),5.86,-3.38,5.54,5.86,-3.6,-3.38
9345,강남제비스코(주),7.43,-4.65,6.33,7.43,-5.74,-4.65
9346,강남제비스코(주),3.67,5.21,3.5,3.67,4.44,5.21
9347,강남제비스코(주),-12.1,1.07,-12.31,-12.1,1.31,1.07
9348,강남제비스코(주),-11.39,22.86,-26.31,-11.39,6.09,22.86
9349,강남제비스코(주),-4.86,5.67,-9.72,-4.86,9.72,5.67
9350,갤럭시아머니트리(주),52.07,28.29,-50.33,-34.52,-100.0,-71.73
9351,갤럭시아머니트리(주),-7.25,12.51,-7.52,-7.25,11111111.11,12.51
9352,갤럭시아머니트리(주),2.68,-24.11,17.41,2.68,11111111.11,-24.11
9353,갤럭시아머니트리(주),-28.43,-100.0,-15.0,-28.43,11111111.11,-100.0
9354,갤럭시아머니트리(주),17.99,1254789.63,53.92,17.99,11111111.11,11111111.11
9355,갤럭시아머니트리(주),20.24,1254789.63,21.88,20.24,11111111.11,11111111.11
9356,갤럭시아머니트리(주),36.77,1254789.63,39.13,36.77,11111111.11,11111111.11
9357,갤럭시아머니트리(주),23.91,1254789.63,23.91,23.91,11111111.11,11111111.11
9358,갤럭시아머니트리(주),0.51,1254789.63,-0.09,0.51,11111111.11,11111111.11
9359,경남스틸(주),-10.08,41.22,-56.01,-94.24,inf,inf
9360,경남스틸(주),-5.34,-8.2,-5.34,11111111.11,-8.2,11111111.11
9361,경남스틸(주),-2.29,-14.56,-2.29,11111111.11,-14.56,11111111.11
9362,경남스틸(주),27.01,8.96,27.01,11111111.11,8.96,11111111.11
9363,경남스틸(주),5.03,17.49,5.03,11111111.11,17.49,11111111.11
9364,경남스틸(주),-13.31,-33.81,-13.31,11111111.11,-33.81,11111111.11
9365,경남스틸(주),14.59,46.11,14.59,11111111.11,46.11,11111111.11
9366,경남스틸(주),-11.43,-13.01,-11.43,11111111.11,-13.01,11111111.11
9367,경남스틸(주),-1.21,-1.61,-1.21,11111111.11,-1.61,11111111.11
9368,경남제약(주),-21.0,-11.11,-48.37,0.0,-63.22,0.0
9369,경남제약(주),-12.63,-8.48,-12.63,11111111.11,-8.48,11111111.11
9370,경남제약(주),-41.16,-33.19,-41.16,11111111.11,-33.19,11111111.11
9371,경남제약(주),-13.28,-27.7,-13.28,11111111.11,-27.7,11111111.11
9372,경남제약(주),3.4,12.2,3.4,11111111.11,12.2,11111111.11
9373,경남제약(주),10.3,-22.23,10.3,11111111.11,-22.23,11111111.11
9374,경남제약(주),22.77,14.39,22.77,11111111.11,14.39,11111111.11
9375,경남제약(주),11.88,28.89,11.88,11111111.11,28.89,11111111.11
9376,경남제약(주),59.87,36.17,60.25,59.87,32.98,36.17
9377,경동제약(주),19.56,1.86,87.75,90.01,67.03,68.88
9378,경동제약(주),0.28,26.49,-1.51,0.28,11.79,26.49
9379,경동제약(주),6.52,23.35,6.91,6.52,23.06,23.35
9380,경동제약(주),-2.85,5.23,-3.95,-2.85,4.74,5.23
9381,경동제약(주),-16.68,-13.1,-15.79,-16.68,-11.22,-13.1
9382,경동제약(주),31.39,3.19,28.98,31.39,4.45,3.19
9383,경동제약(주),-2.09,18.1,-1.45,-2.09,25.36,18.1
9384,경동제약(주),14.55,-6.11,14.92,14.55,-5.1,-6.11
9385,경동제약(주),12.81,-5.16,15.28,12.81,-0.3,-5.16
9386,경인전자(주),-71.28,-89.38,-81.61,-71.28,-98.5,-89.38
9387,경인전자(주),-4.73,0.55,-4.44,-4.73,-55.2,0.55
9388,경인전자(주),8.42,25.48,0.18,8.42,34.56,25.48
9389,경인전자(주),-13.28,-38.34,-19.88,-13.28,-32.28,-38.34
9390,경인전자(주),7.22,-4.99,-0.4,7.22,-69.94,-4.99
9391,경인전자(주),18.67,63.75,35.13,18.67,75.82,63.75
9392,경인전자(주),0.4,-26.3,13.56,0.4,56.74,-26.3
9393,경인전자(주),-6.4,-33.51,-6.25,-6.4,22.34,-33.51
9394,경인전자(주),2.58,3.6,2.95,2.58,-3.76,3.6
9395,경창산업(주),187.98,2382.61,309.15,187.98,25018.19,2382.61
9396,경창산업(주),4.41,-3.82,2.6,4.41,-5.13,-3.82
9397,경창산업(주),2.3,9.34,-0.95,2.3,9.92,9.34
9398,경창산업(주),18.96,4.72,18.28,18.96,2.48,4.72
9399,경창산업(주),14.1,40.6,-14.13,14.1,1.21,40.6
9400,경창산업(주),6.65,5.66,7.79,6.65,8.6,5.66
9401,경창산업(주),-10.04,5.16,-8.6,-10.04,16.02,5.16
9402,경창산업(주),-2.15,-16.14,-3.75,-2.15,-30.11,-16.14
9403,경창산업(주),2.84,-0.64,1.2,2.84,6.14,-0.64
9404,계룡건설산업(주),7.84,-38.76,715.12,528.86,97.84,31.21
9405,계룡건설산업(주),2.67,170.92,-6.51,2.67,14.67,170.92
9406,계룡건설산업(주),-14.76,-24.61,-18.97,-14.76,-5.39,-24.61
9407,계룡건설산업(주),-22.33,-62.81,-25.24,-22.33,-43.88,-62.81
9408,계룡건설산업(주),-4.1,89.53,-2.08,-4.1,87.95,89.53
9409,계룡건설산업(주),35.68,90.2,25.25,35.68,17.06,90.2
9410,계룡건설산업(주),0.76,72.73,1.71,0.76,104.65,72.73
9411,계룡건설산업(주),6.3,-13.93,6.32,6.3,8.35,-13.93
9412,계룡건설산업(주),18.43,32.56,26.86,18.43,49.5,32.56
9413,계양전기(주),6.09,13.84,-89.1,-91.13,-89.64,-90.48
9414,계양전기(주),3.68,-16.82,8.93,3.68,-14.52,-16.82
9415,계양전기(주),3.95,8.33,4.39,3.95,9.57,8.33
9416,계양전기(주),-5.03,22.3,-5.84,-5.03,25.64,22.3
9417,계양전기(주),-13.67,-17.42,-13.63,-13.67,-15.09,-17.42
9418,계양전기(주),20.31,8.08,16.45,20.31,5.1,8.08
9419,계양전기(주),7.64,6.53,7.29,7.64,6.27,6.53
9420,계양전기(주),4.16,14.12,3.51,4.16,12.86,14.12
9421,계양전기(주),6.88,3.74,7.98,6.88,-1.49,3.74
9422,고려산업(주),-57.68,-54.41,-52.95,-57.68,-47.41,-54.41
9423,고려산업(주),33.45,17.63,32.9,33.45,17.63,17.63
9424,고려산업(주),-3.06,-15.51,-2.94,-3.06,-15.51,-15.51
9425,고려산업(주),4.09,5.69,4.12,4.09,5.69,5.69
