,회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원),순이익증가률개별,순이익증가률연결
9829,대림비앤코(주),5750,Dec-19,3179175,2026520,-32.42,-48.33
9830,대림통상(주),6570,Dec-11,-188335,-2034063,-105.92,-200.37
9831,대림통상(주),6570,Dec-12,-5932232,-7422315,11111111.11,11111111.11
9832,대림통상(주),6570,Dec-13,993274,-7270814,11111111.11,11111111.11
9833,대림통상(주),6570,Dec-14,2203636,-1588604,121.86,11111111.11
9834,대림통상(주),6570,Dec-15,-5838658,-3720601,-364.96,11111111.11
9835,대림통상(주),6570,Dec-16,1616797,339196,11111111.11,11111111.11
9836,대림통상(주),6570,Dec-17,-3828692,-4306828,-336.81,-1369.72
9837,대림통상(주),6570,Dec-18,-1526378,-1219551,11111111.11,11111111.11
9838,대림통상(주),6570,Dec-19,-12491584,-11708649,11111111.11,11111111.11
9839,대모엔지니어링(주),317850,Dec-19,1734914,1730843,11111111.11,11111111.11
9840,대보마그네틱(주),290670,Dec-18,3405285,11111111.11,96.28,541.95
9841,대보마그네틱(주),290670,Dec-19,3825058,11111111.11,12.33,0
9842,대봉엘에스(주),78140,Dec-11,2375979,3183942,-37.88,-71.34
9843,대봉엘에스(주),78140,Dec-12,2580461,3493148,8.61,9.71
9844,대봉엘에스(주),78140,Dec-13,3388497,5256875,31.31,50.49
9845,대봉엘에스(주),78140,Dec-14,3856755,5666460,13.82,7.79
9846,대봉엘에스(주),78140,Dec-15,5378942,7529702,39.47,32.88
9847,대봉엘에스(주),78140,Dec-16,6881745,8847906,27.94,17.51
9848,대봉엘에스(주),78140,Dec-17,3974603,7766068,-42.24,-12.23
9849,대봉엘에스(주),78140,Dec-18,3025654,6600685,-23.88,-15.01
9850,대봉엘에스(주),78140,Dec-19,1801617,6238777,-40.46,-5.48
9851,대상(주),1680,Dec-11,55363902,54255802,2973.01,769.65
9852,대상(주),1680,Dec-12,73782489,87971592,33.27,62.14
9853,대상(주),1680,Dec-13,86093640,105760975,16.69,20.22
9854,대상(주),1680,Dec-14,73483165,90020443,-14.65,-14.88
9855,대상(주),1680,Dec-15,72919045,47195418,-0.77,-47.57
9856,대상(주),1680,Dec-16,71969374,60063308,-1.3,27.27
9857,대상(주),1680,Dec-17,54779760,51771864,-23.88,-13.8
9858,대상(주),1680,Dec-18,77362714,65398472,41.22,26.32
9859,대상(주),1680,Dec-19,114753404,108874639,48.33,66.48
9860,대상홀딩스(주),84690,Dec-11,9989668,27267237,-91.29,-74.96
9861,대상홀딩스(주),84690,Dec-12,5848318,37999272,-41.46,39.36
9862,대상홀딩스(주),84690,Dec-13,4735765,84689485,-19.02,122.87
9863,대상홀딩스(주),84690,Dec-14,17778080,93074179,275.4,9.9
9864,대상홀딩스(주),84690,Dec-15,9809661,52988790,-44.82,-43.07
9865,대상홀딩스(주),84690,Dec-16,7461698,67217401,-23.94,26.85
9866,대상홀딩스(주),84690,Dec-17,11299694,59380602,51.44,-11.66
9867,대상홀딩스(주),84690,Dec-18,12136696,45638481,7.41,-23.14
9868,대상홀딩스(주),84690,Dec-19,1339599,138230329,-88.96,202.88
9869,대성산업(주),128820,Dec-11,-58210698,-58456438,-4445.38,-142.29
9870,대성산업(주),128820,Dec-12,-94664687,-85405187,11111111.11,11111111.11
9871,대성산업(주),128820,Dec-13,-292421593,-307238606,11111111.11,11111111.11
9872,대성산업(주),128820,Dec-14,-416790227,-412725670,11111111.11,11111111.11
9873,대성산업(주),128820,Dec-15,-122081922,-126000606,11111111.11,11111111.11
9874,대성산업(주),128820,Dec-16,-148998513,-134051518,11111111.11,11111111.11
9875,대성산업(주),128820,Dec-17,201139479,223143992,11111111.11,11111111.11
9876,대성산업(주),128820,Dec-18,5676963,-6828313,-97.18,-103.06
9877,대성산업(주),128820,Dec-19,-60925376,-63092818,-1173.2,11111111.11
9878,대성에너지(주),117580,Dec-11,16288958,11111111.11,11111111.11,11111111.11
9879,대성에너지(주),117580,Dec-12,12794599,11111111.11,-21.45,0
9880,대성에너지(주),117580,Dec-13,12482522,11111111.11,-2.44,0
9881,대성에너지(주),117580,Dec-14,12680828,11111111.11,1.59,0
9882,대성에너지(주),117580,Dec-15,13726684,11111111.11,8.25,0
9883,대성에너지(주),117580,Dec-16,13982482,11111111.11,1.86,0
9884,대성에너지(주),117580,Dec-17,14849797,11111111.11,6.2,0
9885,대성에너지(주),117580,Dec-18,13169115,12895039,-11.32,16.06
9886,대성에너지(주),117580,Dec-19,13590508,13033218,3.2,1.07
9887,대성홀딩스(주),16710,Dec-11,5715233,39054246,-57.95,199.65
9888,대성홀딩스(주),16710,Dec-12,6492958,32970985,13.61,-15.58
9889,대성홀딩스(주),16710,Dec-13,2470619,28341414,-61.95,-14.04
9890,대성홀딩스(주),16710,Dec-14,3572183,26975107,44.59,-4.82
9891,대성홀딩스(주),16710,Dec-15,2629501,27663013,-26.39,2.55
9892,대성홀딩스(주),16710,Dec-16,7225742,23359911,174.8,-15.56
9893,대성홀딩스(주),16710,Dec-17,6176783,32183555,-14.52,37.77
9894,대성홀딩스(주),16710,Dec-18,6379148,23779129,3.28,-26.11
9895,대성홀딩스(주),16710,Dec-19,3800902,17926751,-40.42,-24.61
9896,대신정보통신(주),20180,Mar-11,1013111,11111111.11,-73.35,-38.02
9897,대신정보통신(주),20180,Mar-12,916907,11111111.11,-9.5,0
9898,대신정보통신(주),20180,Mar-13,1042092,11111111.11,13.65,0
9899,대신정보통신(주),20180,Mar-14,-386616,11111111.11,-137.1,0
9900,대신정보통신(주),20180,Mar-15,1172535,11111111.11,11111111.11,0
9901,대신정보통신(주),20180,Mar-16,1372078,11111111.11,17.02,0
9902,대신정보통신(주),20180,Mar-17,1654423,11111111.11,20.58,0
9903,대신정보통신(주),20180,Mar-18,851239,11111111.11,-48.55,0
9904,대신정보통신(주),20180,Mar-19,1563148,11111111.11,83.63,0
9905,대아티아이(주),45390,Dec-11,3161892,2763458,102.28,-75.13
9906,대아티아이(주),45390,Dec-12,2216453,2827417,-29.9,2.31
9907,대아티아이(주),45390,Dec-13,3078870,2834500,38.91,0.25
9908,대아티아이(주),45390,Dec-14,4240474,4941384,37.73,74.33
9909,대아티아이(주),45390,Dec-15,3810649,5178917,-10.14,4.81
9910,대아티아이(주),45390,Dec-16,9945537,10846993,160.99,109.45
9911,대아티아이(주),45390,Dec-17,7805363,6683577,-21.52,-38.38
9912,대아티아이(주),45390,Dec-18,6788005,6292359,-13.03,-5.85
9913,대아티아이(주),45390,Dec-19,2804275,2334929,-58.69,-62.89
9914,대양전기공업(주),108380,Dec-11,10233881,11111111.11,264.94,375.87
9915,대양전기공업(주),108380,Dec-12,12015784,13455658,17.41,21.1
9916,대양전기공업(주),108380,Dec-13,12492390,15041181,3.97,11.78
9917,대양전기공업(주),108380,Dec-14,11232435,14189511,-10.09,-5.66
9918,대양전기공업(주),108380,Dec-15,13273155,17119155,18.17,20.65
9919,대양전기공업(주),108380,Dec-16,12815903,16378077,-3.44,-4.33
9920,대양전기공업(주),108380,Dec-17,8666932,11832661,-32.37,-27.75
9921,대양전기공업(주),108380,Dec-18,11087064,12687781,27.92,7.23
9922,대양전기공업(주),108380,Dec-19,10740597,12498665,-3.12,-1.49
9923,대양제지공업(주),6580,Dec-11,4322839,3226495,-59.75,-74.19
9924,대양제지공업(주),6580,Dec-12,8836324,11702389,104.41,262.7
9925,대양제지공업(주),6580,Dec-13,1870599,4108182,-78.83,-64.89
9926,대양제지공업(주),6580,Dec-14,5815477,6102732,210.89,48.55
9927,대양제지공업(주),6580,Dec-15,-14534414,-17912925,-349.93,-393.52
9928,대양제지공업(주),6580,Dec-16,4355230,2768148,11111111.11,11111111.11
9929,대양제지공업(주),6580,Dec-17,6049014,-2605603,38.89,-194.13
9930,대양제지공업(주),6580,Dec-18,31602550,30515500,422.44,11111111.11
9931,대양제지공업(주),6580,Dec-19,19263640,25691597,-39.04,-15.81
9932,대영포장(주),14160,Dec-11,-1748309,11111111.11,-109.08,-56.75
9933,대영포장(주),14160,Dec-12,12341883,11111111.11,11111111.11,0
9934,대영포장(주),14160,Dec-13,6670871,11111111.11,-45.95,0
9935,대영포장(주),14160,Dec-14,6044478,11111111.11,-9.39,0
9936,대영포장(주),14160,Dec-15,-7023127,11111111.11,-216.19,0
9937,대영포장(주),14160,Dec-16,10718164,11111111.11,11111111.11,0
9938,대영포장(주),14160,Dec-17,-2965668,11111111.11,-127.67,0
9939,대영포장(주),14160,Dec-18,10623082,11111111.11,11111111.11,0
9940,대영포장(주),14160,Dec-19,10790536,11111111.11,1.58,0
9941,대우전자부품(주),9320,Dec-11,-7805698,-5595582,-172.34,-150.36
9942,대우전자부품(주),9320,Dec-12,-577938,-3291496,11111111.11,11111111.11
9943,대우전자부품(주),9320,Dec-13,-1972162,-3234934,11111111.11,11111111.11
9944,대우전자부품(주),9320,Dec-14,27667,331085,11111111.11,11111111.11
9945,대우전자부품(주),9320,Dec-15,1559330,1127999,5536.06,240.7
9946,대우전자부품(주),9320,Dec-16,2235063,2462001,43.33,118.26
9947,대우전자부품(주),9320,Dec-17,3019847,2908884,35.11,18.15
9948,대우전자부품(주),9320,Dec-18,1154780,11111111.11,-61.76,281.97
9949,대우전자부품(주),9320,Dec-19,-2477990,11111111.11,-314.59,0
9950,대우조선해양(주),42660,Dec-11,654214978,559293211,11111111.11,4933.64
9951,대우조선해양(주),42660,Dec-12,-317652316,-278825136,-148.55,-149.85
9952,대우조선해양(주),42660,Dec-13,-920412365,-920418515,11111111.11,11111111.11
9953,대우조선해양(주),42660,Dec-14,-931836737,-852747122,11111111.11,11111111.11
9954,대우조선해양(주),42660,Dec-15,-2307918887,-2209243775,11111111.11,11111111.11
9955,대우조선해양(주),42660,Dec-16,-2990996546,-2789487511,11111111.11,11111111.11
9956,대우조선해양(주),42660,Dec-17,739144217,645758363,11111111.11,11111111.11
9957,대우조선해양(주),42660,Dec-18,946109171,320051707,28,-50.44
9958,대우조선해양(주),42660,Dec-19,-57722249,-46485191,-106.1,-114.52
9959,대원강업(주),430,Dec-11,25460936,42429775,11111111.11,11111111.11
9960,대원강업(주),430,Dec-12,27118965,48819238,6.51,15.06
9961,대원강업(주),430,Dec-13,20579289,37787880,-24.11,-22.6
9962,대원강업(주),430,Dec-14,9722755,18423940,-52.75,-51.24
9963,대원강업(주),430,Dec-15,25825187,26264887,165.62,42.56
9964,대원강업(주),430,Dec-16,26216885,46141124,1.52,75.68
9965,대원강업(주),430,Dec-17,16301520,26231366,-37.82,-43.15
9966,대원강업(주),430,Dec-18,15639233,23857286,-4.06,-9.05
9967,대원강업(주),430,Dec-19,10317994,21198893,-34.02,-11.14
9968,대원미디어(주),48910,Dec-11,-1620909,-100469,-115.71,-100.47
9969,대원미디어(주),48910,Dec-12,860317,-1679058,11111111.11,11111111.11
9970,대원미디어(주),48910,Dec-13,-13433492,-13588211,-1661.46,11111111.11
9971,대원미디어(주),48910,Dec-14,-4045377,679308,11111111.11,11111111.11
9972,대원미디어(주),48910,Dec-15,-8443513,4989480,11111111.11,634.49
9973,대원미디어(주),48910,Dec-16,-2141188,480426,11111111.11,-90.37
9974,대원미디어(주),48910,Dec-17,6827052,7797097,11111111.11,1522.95
9975,대원미디어(주),48910,Dec-18,13257722,4153603,94.19,-46.73
9976,대원미디어(주),48910,Dec-19,-979312,3181392,-107.39,-23.41
9977,대원산업(주),5710,Dec-11,16403975,13985101,11111111.11,339.59
9978,대원산업(주),5710,Dec-12,24791078,24876200,51.13,77.88
9979,대원산업(주),5710,Dec-13,22890970,28662983,-7.66,15.22
9980,대원산업(주),5710,Dec-14,22644836,13176545,-1.08,-54.03
9981,대원산업(주),5710,Dec-15,22954833,6375591,1.37,-51.61
9982,대원산업(주),5710,Dec-16,23815050,42811295,3.75,571.49
9983,대원산업(주),5710,Dec-17,29663463,33962435,24.56,-20.67
9984,대원산업(주),5710,Dec-18,28881654,28082773,-2.64,-17.31
9985,대원산업(주),5710,Dec-19,26841791,40393156,-7.06,43.84
9986,대원전선(주),6340,Dec-11,1775007,1541494,-93.39,-96.18
9987,대원전선(주),6340,Dec-12,2824216,2414838,59.11,56.66
9988,대원전선(주),6340,Dec-13,1900866,3431234,-32.69,42.09
9989,대원전선(주),6340,Dec-14,306412,1351077,-83.88,-60.62
9990,대원전선(주),6340,Dec-15,1671503,3511451,445.51,159.9
9991,대원전선(주),6340,Dec-16,2524403,2122648,51.03,-39.55
9992,대원전선(주),6340,Dec-17,652890,1560817,-74.14,-26.47
9993,대원전선(주),6340,Dec-18,1238629,1238629,89.71,-20.64
9994,대원전선(주),6340,Dec-19,-405057,-817858,-132.7,-166.03
9995,대원제약(주),3220,Dec-11,9705519,9256910,11111111.11,11111111.11
9996,대원제약(주),3220,Dec-12,9554922,9766152,-1.55,5.5
9997,대원제약(주),3220,Dec-13,12414428,12233291,29.93,25.26
9998,대원제약(주),3220,Dec-14,15894643,15597355,28.03,27.5
9999,대원제약(주),3220,Dec-15,18392501,17333481,15.72,11.13
10000,대원제약(주),3220,Dec-16,19552431,19723252,6.31,13.79
10001,대원제약(주),3220,Dec-17,8129691,10274805,-58.42,-47.91
10002,대원제약(주),3220,Dec-18,23279593,23286287,186.35,126.63
10003,대원제약(주),3220,Dec-19,26999743,26879413,15.98,15.43
10004,대원화성(주),24890,Dec-11,-11171784,-6410504,-141.38,-123.85
10005,대원화성(주),24890,Dec-12,-1648795,-4980989,11111111.11,11111111.11
10006,대원화성(주),24890,Dec-13,-5505277,-1311053,11111111.11,11111111.11
10007,대원화성(주),24890,Dec-14,5908257,5825496,11111111.11,11111111.11
10008,대원화성(주),24890,Dec-15,9767346,11480286,65.32,97.07
10009,대원화성(주),24890,Dec-16,5929101,7227117,-39.3,-37.05
10010,대원화성(주),24890,Dec-17,-884554,1585812,-114.92,-78.06
10011,대원화성(주),24890,Dec-18,730299,1082609,11111111.11,-31.73
10012,대원화성(주),24890,Dec-19,5912643,5860058,709.62,441.29
10013,대정화금(주),120240,Dec-11,6816121,11111111.11,15.28,89.61
10014,대정화금(주),120240,Dec-12,3649828,11111111.11,-46.45,0
10015,대정화금(주),120240,Dec-13,9797127,11111111.11,168.43,0
10016,대정화금(주),120240,Dec-14,6518788,11111111.11,-33.46,0
10017,대정화금(주),120240,Dec-15,7653199,11111111.11,17.4,0
10018,대정화금(주),120240,Dec-16,7523771,11111111.11,-1.69,0
10019,대정화금(주),120240,Dec-17,7329286,11111111.11,-2.58,0
10020,대정화금(주),120240,Dec-18,10037350,11111111.11,36.95,0
10021,대정화금(주),120240,Dec-19,6068096,11111111.11,-39.54,0
10022,대주산업(주),3310,Dec-11,261983,298349,-95.68,-97.31
10023,대주산업(주),3310,Dec-12,-124922,-103272,-147.68,-134.61
10024,대주산업(주),3310,Dec-13,1256319,1165490,11111111.11,11111111.11
10025,대주산업(주),3310,Dec-14,1522078,1535025,21.15,31.71
10026,대주산업(주),3310,Dec-15,1426930,1371935,-6.25,-10.62
10027,대주산업(주),3310,Dec-16,2009876,1925580,40.85,40.36
10028,대주산업(주),3310,Dec-17,2857218,2691415,42.16,39.77
10029,대주산업(주),3310,Dec-18,1681392,1681282,-41.15,-37.53
10030,대주산업(주),3310,Dec-19,1807417,1807378,7.5,7.5
10031,대주전자재료(주),78600,Dec-11,4760889,4848097,163.41,168.24
10032,대주전자재료(주),78600,Dec-12,6505091,4457747,36.64,-8.05
10033,대주전자재료(주),78600,Dec-13,-356780,-979146,-105.48,-121.97
10034,대주전자재료(주),78600,Dec-14,-6716424,-6361527,11111111.11,11111111.11
10035,대주전자재료(주),78600,Dec-15,-4675412,-4878627,11111111.11,11111111.11
10036,대주전자재료(주),78600,Dec-16,308851,705712,11111111.11,11111111.11
10037,대주전자재료(주),78600,Dec-17,-8611906,-7917179,-2888.37,-1221.87
10038,대주전자재료(주),78600,Dec-18,706516,471117,11111111.11,11111111.11
10039,대주전자재료(주),78600,Dec-19,-1851985,-700955,-362.13,-248.79
10040,대창단조(주),15230,Dec-11,19534753,22719344,11111111.11,11111111.11
10041,대창단조(주),15230,Dec-12,22689419,23438850,16.15,3.17
10042,대창단조(주),15230,Dec-13,17681912,18058693,-22.07,-22.95
10043,대창단조(주),15230,Dec-14,14922394,18089272,-15.61,0.17
10044,대창단조(주),15230,Dec-15,13924412,15753505,-6.69,-12.91
10045,대창단조(주),15230,Dec-16,15062775,13970140,8.18,-11.32
10046,대창단조(주),15230,Dec-17,10092705,12710147,-33,-9.02
10047,대창단조(주),15230,Dec-18,8683700,12494892,-13.96,-1.69
10048,대창단조(주),15230,Dec-19,11106586,15614482,27.9,24.97
10049,대한광통신(주),10170,Dec-11,-556637,11111111.11,-105.01,-28.84
10050,대한광통신(주),10170,Dec-12,-4473477,11111111.11,11111111.11,0
10051,대한광통신(주),10170,Dec-13,-33882532,11111111.11,11111111.11,0
10052,대한광통신(주),10170,Dec-14,-27116725,-27273566,11111111.11,-345.46
10053,대한광통신(주),10170,Dec-15,-1413552,-1338448,11111111.11,11111111.11
10054,대한광통신(주),10170,Dec-16,-12367710,-12587337,11111111.11,11111111.11
10055,대한광통신(주),10170,Dec-17,14294584,13208577,11111111.11,11111111.11
10056,대한광통신(주),10170,Dec-18,21146839,21282037,47.94,61.12
10057,대한광통신(주),10170,Dec-19,-11867253,-11700630,-156.12,-154.98
10058,대한그린파워(주),60900,Dec-11,950458,898005,11111111.11,11111111.11
10059,대한그린파워(주),60900,Dec-12,-5690224,-5790210,-698.68,-744.79
10060,대한그린파워(주),60900,Dec-13,-11583881,-16569817,11111111.11,11111111.11
10061,대한그린파워(주),60900,Dec-14,-48617991,11111111.11,11111111.11,11111111.11
10062,대한그린파워(주),60900,Dec-15,-7708234,11111111.11,11111111.11,0
10063,대한그린파워(주),60900,Dec-16,-2383730,11111111.11,11111111.11,0
10064,대한그린파워(주),60900,Dec-17,-7861629,11111111.11,11111111.11,0
10065,대한그린파워(주),60900,Dec-18,-11723355,-13331758,11111111.11,-219.99
10066,대한그린파워(주),60900,Dec-19,-10923156,-9871211,11111111.11,11111111.11
10067,대한뉴팜(주),54670,Dec-11,643551,11111111.11,11111111.11,11111111.11
10068,대한뉴팜(주),54670,Dec-12,-5528908,11111111.11,-959.13,0
10069,대한뉴팜(주),54670,Dec-13,-1954964,11111111.11,11111111.11,0
10070,대한뉴팜(주),54670,Dec-14,2661418,11111111.11,11111111.11,0
10071,대한뉴팜(주),54670,Dec-15,4147826,11111111.11,55.85,0
10072,대한뉴팜(주),54670,Dec-16,-5671317,11111111.11,-236.73,0
10073,대한뉴팜(주),54670,Dec-17,-20580842,11111111.11,11111111.11,0
10074,대한뉴팜(주),54670,Dec-18,2454277,11111111.11,11111111.11,0
10075,대한뉴팜(주),54670,Dec-19,15239195,11111111.11,520.92,0
10076,대한방직(주),1070,Dec-11,-10934987,-14635803,-171.76,-231.72
10077,대한방직(주),1070,Dec-12,-9613706,-16845323,11111111.11,11111111.11
10078,대한방직(주),1070,Dec-13,5234288,1916087,11111111.11,11111111.11
10079,대한방직(주),1070,Dec-14,-22297067,-11525318,-525.98,-701.5
10080,대한방직(주),1070,Dec-15,-2616457,-7072189,11111111.11,11111111.11
10081,대한방직(주),1070,Dec-16,246438,-4138013,11111111.11,11111111.11
10082,대한방직(주),1070,Dec-17,-16966507,-9603954,-6984.7,11111111.11
10083,대한방직(주),1070,Dec-18,3512504,12434234,11111111.11,11111111.11
10084,대한방직(주),1070,Dec-19,-16133979,-15955034,-559.33,-228.32
10085,대한약품공업(주),23910,Dec-11,4530806,11111111.11,11111111.11,11111111.11
10086,대한약품공업(주),23910,Dec-12,7275383,11111111.11,60.58,0
10087,대한약품공업(주),23910,Dec-13,7771454,11111111.11,6.82,0
10088,대한약품공업(주),23910,Dec-14,10420380,11111111.11,34.09,0
10089,대한약품공업(주),23910,Dec-15,13776261,11111111.11,32.2,0
10090,대한약품공업(주),23910,Dec-16,17657294,11111111.11,28.17,0
10091,대한약품공업(주),23910,Dec-17,24832362,11111111.11,40.64,0
10092,대한약품공업(주),23910,Dec-18,28518104,11111111.11,14.84,0
10093,대한약품공업(주),23910,Dec-19,28166639,11111111.11,-1.23,0
10094,대한유화(주),6650,Dec-11,28442866,30196094,0.98,171.76
10095,대한유화(주),6650,Dec-12,-15042318,-12240312,-152.89,-140.54
10096,대한유화(주),6650,Dec-13,23254522,45833889,11111111.11,11111111.11
10097,대한유화(주),6650,Dec-14,60582498,63848818,160.52,39.3
