,회사명,거래소코드,회계년도,합계(IFRS)(천원),합계(IFRS연결)(천원),0,1
373,(주)금호에이치티,214330,Dec-17,97560824,90754420,5.23,5.18
374,(주)금호에이치티,214330,Dec-18,131065067,124851871,34.34,37.57
375,(주)금호에이치티,214330,Dec-19,180769966,172630689,37.92,38.27
376,(주)금화피에스시,36190,Dec-11,76345247,11111111.11,-57.77,-93.56
377,(주)금화피에스시,36190,Dec-12,92305175,11111111.11,20.9,
378,(주)금화피에스시,36190,Dec-13,113200802,117616926,22.64,
379,(주)금화피에스시,36190,Dec-14,126877795,133525938,12.08,13.53
380,(주)금화피에스시,36190,Dec-15,142256701,149051009,12.12,11.63
381,(주)금화피에스시,36190,Dec-16,159990222,168709929,12.47,13.19
382,(주)금화피에스시,36190,Dec-17,176303850,184227358,10.2,9.2
383,(주)금화피에스시,36190,Dec-18,211366403,220727038,19.89,19.81
384,(주)금화피에스시,36190,Dec-19,227742546,239409631,7.75,8.46
385,(주)기가레인,49080,Dec-13,62596675,62386212,-72.51,-73.94
386,(주)기가레인,49080,Dec-14,77078658,75572003,23.14,21.14
387,(주)기가레인,49080,Dec-15,65461853,65744609,-15.07,-13
388,(주)기가레인,49080,Dec-16,57063120,57597489,-12.83,-12.39
389,(주)기가레인,49080,Dec-17,89023883,88669122,56.01,53.95
390,(주)기가레인,49080,Dec-18,66878280,68560116,-24.88,-22.68
391,(주)기가레인,49080,Dec-19,27887641,28064616,-58.3,-59.07
392,(주)기산텔레콤,35460,Dec-11,32479105,33888631,16.46,20.75
393,(주)기산텔레콤,35460,Dec-12,33918079,31516647,4.43,-7
394,(주)기산텔레콤,35460,Dec-13,36087855,36517480,6.4,15.87
395,(주)기산텔레콤,35460,Dec-14,36429569,38506780,0.95,5.45
396,(주)기산텔레콤,35460,Dec-15,38723216,42259485,6.3,9.75
397,(주)기산텔레콤,35460,Dec-16,37420205,39870843,-3.36,-5.65
398,(주)기산텔레콤,35460,Dec-17,35438291,34992274,-5.3,-12.24
399,(주)기산텔레콤,35460,Dec-18,29246000,31640999,-17.47,-9.58
400,(주)기산텔레콤,35460,Dec-19,31379895,34690961,7.3,9.64
401,(주)까뮤이앤씨,13700,Dec-11,46083061,11111111.11,46.86,-67.97
402,(주)까뮤이앤씨,13700,Dec-12,40763024,11111111.11,-11.54,
403,(주)까뮤이앤씨,13700,Dec-13,33715699,11111111.11,-17.29,
404,(주)까뮤이앤씨,13700,Dec-14,35697347,11111111.11,5.88,
405,(주)까뮤이앤씨,13700,Dec-15,45786128,11111111.11,28.26,
406,(주)까뮤이앤씨,13700,Dec-16,51113063,11111111.11,11.63,
407,(주)까뮤이앤씨,13700,Dec-17,59106121,11111111.11,15.64,
408,(주)까뮤이앤씨,13700,Dec-18,59562903,11111111.11,0.77,
409,(주)까뮤이앤씨,13700,Dec-19,70932062,11111111.11,19.09,
410,(주)까스텔바작,308100,Dec-19,77312548,76678226,9,590.1
411,(주)나노,187790,Dec-14,11111111.11,11111111.11,,
412,(주)나노,187790,Dec-15,31847169,42659926,,
413,(주)나노,187790,Dec-16,27068246,34319308,-15.01,-19.55
414,(주)나노,187790,Dec-17,37017160,44902238,36.75,30.84
415,(주)나노,187790,Dec-18,44484099,59465317,20.17,32.43
416,(주)나노,187790,Dec-19,47992724,62021912,7.89,4.3
417,(주)나노브릭,286750,Dec-19,14149812,14149812,-70.52,-77.19
418,(주)나노신소재,121600,Dec-11,58178847,58193875,,
419,(주)나노신소재,121600,Dec-12,56696577,56592559,-2.55,-2.75
420,(주)나노신소재,121600,Dec-13,57932739,57860945,2.18,2.24
421,(주)나노신소재,121600,Dec-14,61576959,61578369,6.29,6.42
422,(주)나노신소재,121600,Dec-15,73932499,73885201,20.07,19.99
423,(주)나노신소재,121600,Dec-16,77643425,77589079,5.02,5.01
424,(주)나노신소재,121600,Dec-17,82967807,82913399,6.86,6.86
425,(주)나노신소재,121600,Dec-18,88802531,88855048,7.03,7.17
426,(주)나노신소재,121600,Dec-19,93774861,93787590,5.6,5.55
427,(주)나노엔텍,39860,Dec-11,29212068,28748071,-68.85,-69.35
428,(주)나노엔텍,39860,Dec-12,22983479,22976602,-21.32,-20.08
429,(주)나노엔텍,39860,Dec-13,25096460,23577971,9.19,2.62
430,(주)나노엔텍,39860,Dec-14,38430723,35502372,53.13,50.57
431,(주)나노엔텍,39860,Dec-15,49032474,38408344,27.59,8.19
432,(주)나노엔텍,39860,Dec-16,27669734,25576796,-43.57,-33.41
433,(주)나노엔텍,39860,Dec-17,26788106,23731000,-3.19,-7.22
434,(주)나노엔텍,39860,Dec-18,38716209,35150401,44.53,48.12
435,(주)나노엔텍,39860,Dec-19,45112180,41025691,16.52,16.71
436,(주)나무가,190510,Dec-15,59685865,60274130,32.31,46.92
437,(주)나무가,190510,Dec-16,71264453,71710818,19.4,18.97
438,(주)나무가,190510,Dec-17,28107335,30589633,-60.56,-57.34
439,(주)나무가,190510,Dec-18,38511623,35422440,37.02,15.8
440,(주)나무가,190510,Dec-19,49646661,44268639,28.91,24.97
441,(주)나스미디어,89600,Dec-13,56196308,11111111.11,13.19,-74.9
442,(주)나스미디어,89600,Dec-14,62569324,11111111.11,11.34,
443,(주)나스미디어,89600,Dec-15,69530971,11111111.11,11.13,
444,(주)나스미디어,89600,Dec-16,98227596,104423228,41.27,
445,(주)나스미디어,89600,Dec-17,115839722,127769767,17.93,22.36
446,(주)나스미디어,89600,Dec-18,124908468,141948762,7.83,11.1
447,(주)나스미디어,89600,Dec-19,132550768,153131396,6.12,7.88
448,(주)나이벡,138610,Dec-11,10301732,11111111.11,-92.23,-92.74
449,(주)나이벡,138610,Dec-12,8856747,11111111.11,-14.03,
450,(주)나이벡,138610,Dec-13,5822703,11111111.11,-34.26,
451,(주)나이벡,138610,Dec-14,5078980,11111111.11,-12.77,
452,(주)나이벡,138610,Dec-15,10818393,11111111.11,113,
453,(주)나이벡,138610,Dec-16,9841184,11111111.11,-9.03,
454,(주)나이벡,138610,Dec-17,12361859,11111111.11,25.61,
455,(주)나이벡,138610,Dec-18,10575969,11111111.11,-14.45,
456,(주)나이벡,138610,Dec-19,27404041,11111111.11,159.12,
457,(주)나이스디앤비,130580,Dec-11,18442040,11111111.11,-32.7,0
458,(주)나이스디앤비,130580,Dec-12,20520620,11111111.11,11.27,
459,(주)나이스디앤비,130580,Dec-13,22820926,11111111.11,11.21,
460,(주)나이스디앤비,130580,Dec-14,25404428,11111111.11,11.32,
461,(주)나이스디앤비,130580,Dec-15,28572652,29892463,12.47,
462,(주)나이스디앤비,130580,Dec-16,32232265,33730728,12.81,12.84
463,(주)나이스디앤비,130580,Dec-17,35612084,38536096,10.49,14.25
464,(주)나이스디앤비,130580,Dec-18,40955406,45199660,15,17.29
465,(주)나이스디앤비,130580,Dec-19,46837210,60090077,14.36,32.94
466,(주)나이스홀딩스,34310,Dec-11,257761410,322296903,450.33,436.36
467,(주)나이스홀딩스,34310,Dec-12,316297089,394674902,22.71,22.46
468,(주)나이스홀딩스,34310,Dec-13,320113373,570818310,1.21,44.63
469,(주)나이스홀딩스,34310,Dec-14,324733065,667095981,1.44,16.87
470,(주)나이스홀딩스,34310,Dec-15,310980541,695351005,-4.24,4.24
471,(주)나이스홀딩스,34310,Dec-16,325078660,773235269,4.53,11.2
472,(주)나이스홀딩스,34310,Dec-17,325609688,877935796,0.16,13.54
473,(주)나이스홀딩스,34310,Dec-18,336349524,1040008134,3.3,18.46
474,(주)나이스홀딩스,34310,Dec-19,334729120,1223621083,-0.48,17.65
475,(주)나인테크,267320,Dec-17,11111111.11,11111111.11,-96.68,-99.09
476,(주)나인테크,267320,Dec-18,11111111.11,11111111.11,,
477,(주)나인테크,267320,Dec-19,11111111.11,11111111.11,,
478,(주)남선알미늄,8350,Dec-11,43707424,74233806,293.37,568.1
479,(주)남선알미늄,8350,Dec-12,61332987,11111111.11,40.33,-85.03
480,(주)남선알미늄,8350,Dec-13,70827737,11111111.11,15.48,
481,(주)남선알미늄,8350,Dec-14,87467920,11111111.11,23.49,
482,(주)남선알미늄,8350,Dec-15,103068147,11111111.11,17.84,
483,(주)남선알미늄,8350,Dec-16,122569267,11111111.11,18.92,
484,(주)남선알미늄,8350,Dec-17,147809531,11111111.11,20.59,
485,(주)남선알미늄,8350,Dec-18,168875400,168719762,14.25,
486,(주)남선알미늄,8350,Dec-19,176357497,179100254,4.43,6.15
487,(주)남성,4270,Dec-11,80448918,86423919,-54.38,-51.75
488,(주)남성,4270,Dec-12,81342149,79934314,1.11,-7.51
489,(주)남성,4270,Dec-13,81514206,78184930,0.21,-2.19
490,(주)남성,4270,Dec-14,80188502,72641729,-1.63,-7.09
491,(주)남성,4270,Dec-15,82206186,70994437,2.52,-2.27
492,(주)남성,4270,Dec-16,74053481,73385506,-9.92,3.37
493,(주)남성,4270,Dec-17,87590384,87392856,18.28,19.09
494,(주)남성,4270,Dec-18,83103125,82768164,-5.12,-5.29
495,(주)남성,4270,Dec-19,86166403,85924082,3.69,3.81
496,(주)내츄럴엔도텍,168330,Dec-13,50779888,11111111.11,-41.07,-87.07
497,(주)내츄럴엔도텍,168330,Dec-14,71648115,11111111.11,41.1,
498,(주)내츄럴엔도텍,168330,Dec-15,49082284,50463160,-31.5,
499,(주)내츄럴엔도텍,168330,Dec-16,46208860,47296929,-5.85,-6.27
500,(주)내츄럴엔도텍,168330,Dec-17,45760762,54719456,-0.97,15.69
501,(주)내츄럴엔도텍,168330,Dec-18,34261443,36487302,-25.13,-33.32
502,(주)내츄럴엔도텍,168330,Dec-19,18938805,20483129,-44.72,-43.86
503,(주)네오리진,94860,Dec-11,23488831,30439412,24.02,48.61
504,(주)네오리진,94860,Dec-12,26662888,11111111.11,13.51,-63.5
505,(주)네오리진,94860,Dec-13,22428980,11111111.11,-15.88,
506,(주)네오리진,94860,Dec-14,11993150,11111111.11,-46.53,
507,(주)네오리진,94860,Dec-15,10969912,11111111.11,-8.53,
508,(주)네오리진,94860,Dec-16,11809547,11111111.11,7.65,
509,(주)네오리진,94860,Dec-17,14601651,14546111,23.64,
510,(주)네오리진,94860,Dec-18,11789790,11111111.11,-19.26,-23.61
511,(주)네오리진,94860,Dec-19,10818182,11111111.11,-8.24,
512,(주)네오셈,253590,Dec-18,11111111.11,11111111.11,2.71,0
513,(주)네오셈,253590,Dec-19,37019001,37494457,,
514,(주)네오오토,212560,Dec-15,61349142,11111111.11,65.72,-70.37
515,(주)네오오토,212560,Dec-16,69048419,11111111.11,12.55,
516,(주)네오오토,212560,Dec-17,72509574,11111111.11,5.01,
517,(주)네오오토,212560,Dec-18,77540065,11111111.11,6.94,
518,(주)네오오토,212560,Dec-19,79358492,11111111.11,2.35,
519,(주)네오위즈,95660,Dec-11,268512261,272933090,238.35,2356.4
520,(주)네오위즈,95660,Dec-12,305625409,288492496,13.82,5.7
521,(주)네오위즈,95660,Dec-13,360058072,295827208,17.81,2.54
522,(주)네오위즈,95660,Dec-14,362210560,284837352,0.6,-3.71
523,(주)네오위즈,95660,Dec-15,359269020,264287860,-0.81,-7.21
524,(주)네오위즈,95660,Dec-16,355597288,271054566,-1.02,2.56
525,(주)네오위즈,95660,Dec-17,330102352,264748208,-7.17,-2.33
526,(주)네오위즈,95660,Dec-18,325841070,298839710,-1.29,12.88
527,(주)네오위즈,95660,Dec-19,324764441,328878043,-0.33,10.05
528,(주)네오위즈홀딩스,42420,Dec-11,242704495,374990578,-25.27,14.02
529,(주)네오위즈홀딩스,42420,Dec-12,265778788,385155307,9.51,2.71
530,(주)네오위즈홀딩스,42420,Dec-13,262310566,416240481,-1.3,8.07
531,(주)네오위즈홀딩스,42420,Dec-14,272035937,467487690,3.71,12.31
532,(주)네오위즈홀딩스,42420,Dec-15,347681208,492854028,27.81,5.43
533,(주)네오위즈홀딩스,42420,Dec-16,325184384,479007316,-6.47,-2.81
534,(주)네오위즈홀딩스,42420,Dec-17,311520065,476382219,-4.2,-0.55
535,(주)네오위즈홀딩스,42420,Dec-18,303628909,516278245,-2.53,8.37
536,(주)네오위즈홀딩스,42420,Dec-19,304420700,549250922,0.26,6.39
537,(주)네오크레마,311390,Dec-19,37939688,37866534,-87.54,-93.11
538,(주)네오티스,85910,Dec-11,59050937,11111111.11,,
539,(주)네오티스,85910,Dec-12,60149295,11111111.11,1.86,
540,(주)네오티스,85910,Dec-13,60510748,60663141,0.6,
541,(주)네오티스,85910,Dec-14,63323708,63977931,4.65,5.46
542,(주)네오티스,85910,Dec-15,58634491,59903389,-7.41,-6.37
543,(주)네오티스,85910,Dec-16,56144079,56347189,-4.25,-5.94
544,(주)네오티스,85910,Dec-17,46102243,46080092,-17.89,-18.22
545,(주)네오티스,85910,Dec-18,45394703,44553303,-1.53,-3.31
546,(주)네오티스,85910,Dec-19,44318521,43683942,-2.37,-1.95
547,(주)네오팜,92730,Dec-11,29871983,11111111.11,-32.6,-74.56
548,(주)네오팜,92730,Dec-12,29923684,11111111.11,0.17,
549,(주)네오팜,92730,Dec-13,30335980,11111111.11,1.38,
550,(주)네오팜,92730,Dec-14,31145609,11111111.11,2.67,
551,(주)네오팜,92730,Dec-15,32623689,11111111.11,4.75,
552,(주)네오팜,92730,Dec-16,39065380,38570892,19.75,
553,(주)네오팜,92730,Dec-17,48683943,47581915,24.62,23.36
554,(주)네오팜,92730,Dec-18,60831086,59287229,24.95,24.6
555,(주)네오팜,92730,Dec-19,106137157,105692614,74.48,78.27
556,(주)네오펙트,290660,Dec-18,34312283,28251461,-67.67,-73.27
557,(주)네오펙트,290660,Dec-19,17133048,12554670,-50.07,-55.56
558,(주)네온테크,306620,Dec-18,11111111.11,11111111.11,-35.15,-11.5
559,(주)네온테크,306620,Dec-19,11111111.11,11111111.11,,
560,(주)네이블커뮤니케이션즈,153460,Dec-12,23527466,11111111.11,111.75,0
561,(주)네이블커뮤니케이션즈,153460,Dec-13,24943154,11111111.11,6.02,
562,(주)네이블커뮤니케이션즈,153460,Dec-14,24709644,24713919,-0.94,
563,(주)네이블커뮤니케이션즈,153460,Dec-15,25447253,11111111.11,2.99,-55.04
564,(주)네이블커뮤니케이션즈,153460,Dec-16,33041386,11111111.11,29.84,
565,(주)네이블커뮤니케이션즈,153460,Dec-17,26705616,11111111.11,-19.18,
566,(주)네이블커뮤니케이션즈,153460,Dec-18,24364215,11111111.11,-8.77,
567,(주)네이블커뮤니케이션즈,153460,Dec-19,23991285,11111111.11,-1.53,
568,(주)네이처셀,7390,Dec-11,8001110,11111111.11,-66.65,0
569,(주)네이처셀,7390,Dec-12,8624830,11111111.11,7.8,
570,(주)네이처셀,7390,Dec-13,10771406,11111111.11,24.89,
571,(주)네이처셀,7390,Dec-14,13748504,11111111.11,27.64,
572,(주)네이처셀,7390,Dec-15,31686993,11111111.11,130.48,
573,(주)네이처셀,7390,Dec-16,34018288,11111111.11,7.36,
574,(주)네이처셀,7390,Dec-17,39481908,11111111.11,16.06,
575,(주)네이처셀,7390,Dec-18,43128901,11111111.11,9.24,
576,(주)네이처셀,7390,Dec-19,81888775,11111111.11,89.87,
577,(주)네패스,33640,Dec-11,157760214,143407156,92.65,1190.66
578,(주)네패스,33640,Dec-12,175123693,156834268,11.01,9.36
579,(주)네패스,33640,Dec-13,154117489,116590427,-12,-25.66
580,(주)네패스,33640,Dec-14,118479769,149438567,-23.12,28.17
581,(주)네패스,33640,Dec-15,126953395,138092844,7.15,-7.59
582,(주)네패스,33640,Dec-16,131855159,115821188,3.86,-16.13
583,(주)네패스,33640,Dec-17,139184957,120874727,5.56,4.36
584,(주)네패스,33640,Dec-18,165864191,141206415,19.17,16.82
585,(주)네패스,33640,Dec-19,201122740,190639697,21.26,35.01
586,(주)넥센,5720,Dec-11,258163833,319500567,28.36,67.59
587,(주)넥센,5720,Dec-12,406540622,526415955,57.47,64.76
588,(주)넥센,5720,Dec-13,421282271,593356902,3.63,12.72
589,(주)넥센,5720,Dec-14,442228920,657565090,4.97,10.82
590,(주)넥센,5720,Dec-15,460152480,724883753,4.05,10.24
591,(주)넥센,5720,Dec-16,482438954,820785414,4.84,13.23
592,(주)넥센,5720,Dec-17,537643690,917075024,11.44,11.73
593,(주)넥센,5720,Dec-18,558546695,1882757213,3.89,105.3
594,(주)넥센,5720,Dec-19,571789146,2016503397,2.37,7.1
595,(주)넥스턴바이오사이언스,89140,Dec-11,23763867,11111111.11,-95.84,-99.45
596,(주)넥스턴바이오사이언스,89140,Dec-12,24177393,11111111.11,1.74,
597,(주)넥스턴바이오사이언스,89140,Dec-13,26451501,11111111.11,9.41,
598,(주)넥스턴바이오사이언스,89140,Dec-14,29076002,11111111.11,9.92,
599,(주)넥스턴바이오사이언스,89140,Dec-15,30041235,11111111.11,3.32,
600,(주)넥스턴바이오사이언스,89140,Dec-16,89891577,11111111.11,199.23,
601,(주)넥스턴바이오사이언스,89140,Dec-17,91765028,11111111.11,2.08,
602,(주)넥스턴바이오사이언스,89140,Dec-18,95512901,11111111.11,4.08,
603,(주)넥스턴바이오사이언스,89140,Dec-19,100158921,11111111.11,4.86,
604,(주)넥스트아이,137940,Dec-11,24068707,11111111.11,-75.97,0
605,(주)넥스트아이,137940,Dec-12,28840533,29408175,19.83,
606,(주)넥스트아이,137940,Dec-13,33063699,33681455,14.64,14.53
607,(주)넥스트아이,137940,Dec-14,36263075,36677344,9.68,8.89
608,(주)넥스트아이,137940,Dec-15,37530245,38702078,3.49,5.52
609,(주)넥스트아이,137940,Dec-16,58584366,65432023,56.1,69.07
610,(주)넥스트아이,137940,Dec-17,65195189,75285830,11.28,15.06
611,(주)넥스트아이,137940,Dec-18,60840445,118773260,-6.68,57.76
612,(주)넥스트아이,137940,Dec-19,51324005,111853701,-15.64,-5.83
613,(주)넥스트엔터테인먼트월드,160550,Dec-14,124817520,129192140,143.2,15.5
614,(주)넥스트엔터테인먼트월드,160550,Dec-15,129733401,132954441,3.94,2.91
615,(주)넥스트엔터테인먼트월드,160550,Dec-16,132238969,136657265,1.93,2.79
616,(주)넥스트엔터테인먼트월드,160550,Dec-17,128169010,130743457,-3.08,-4.33
617,(주)넥스트엔터테인먼트월드,160550,Dec-18,118751443,129092858,-7.35,-1.26
618,(주)넥스트엔터테인먼트월드,160550,Dec-19,113480507,121871227,-4.44,-5.59
619,(주)넥슨게임즈,225570,Dec-15,11111111.11,11111111.11,-90.21,-90.88
620,(주)넥슨게임즈,225570,Dec-16,11111111.11,11111111.11,,
621,(주)넥슨게임즈,225570,Dec-17,29507506,11111111.11,,
622,(주)넥슨게임즈,225570,Dec-18,18668531,11111111.11,-36.73,
623,(주)넥슨게임즈,225570,Dec-19,38150773,11111111.11,104.36,
624,(주)넵튠,217270,Dec-15,11111111.11,11111111.11,-70.88,0
625,(주)넵튠,217270,Dec-16,42061531,38941807,,
626,(주)넵튠,217270,Dec-17,92165486,82453970,119.12,111.74
627,(주)넵튠,217270,Dec-18,82121215,68806574,-10.9,-16.55
628,(주)넵튠,217270,Dec-19,74564210,62003118,-9.2,-9.89
629,(주)노랑풍선,104620,Dec-19,56376867,56210886,-24.39,-9.34
630,(주)노루페인트,90350,Dec-11,218898181,224078306,,
631,(주)노루페인트,90350,Dec-12,218703476,222705225,-0.09,-0.61
632,(주)노루페인트,90350,Dec-13,224963718,230644925,2.86,3.57
633,(주)노루페인트,90350,Dec-14,232266487,241258376,3.25,4.6
634,(주)노루페인트,90350,Dec-15,244314331,271200294,5.19,12.41
635,(주)노루페인트,90350,Dec-16,266158031,276454031,8.94,1.94
636,(주)노루페인트,90350,Dec-17,282180816,299029824,6.02,8.17
637,(주)노루페인트,90350,Dec-18,291347902,307805863,3.25,2.93
638,(주)노루페인트,90350,Dec-19,301854965,322368611,3.61,4.73
639,(주)노루홀딩스,320,Dec-11,185303977,362752611,-38.61,12.53
640,(주)노루홀딩스,320,Dec-12,196270561,371947581,5.92,2.53
641,(주)노루홀딩스,320,Dec-13,212564022,402451235,8.3,8.2
642,(주)노루홀딩스,320,Dec-14,223859960,439841569,5.31,9.29
643,(주)노루홀딩스,320,Dec-15,229341321,521365060,2.45,18.53
644,(주)노루홀딩스,320,Dec-16,295177120,533516629,28.71,2.33
645,(주)노루홀딩스,320,Dec-17,303616949,577520965,2.86,8.25
646,(주)노루홀딩스,320,Dec-18,303866388,561495276,0.08,-2.77
647,(주)노루홀딩스,320,Dec-19,302880480,567466289,-0.32,1.06
648,(주)노바렉스,194700,Dec-18,80452379,79087526,-73.44,-86.06
649,(주)노바렉스,194700,Dec-19,93506000,91875216,16.23,16.17
650,(주)노바텍,285490,Dec-18,31029976,31137571,-66.81,-66.11
651,(주)노바텍,285490,Dec-19,42036799,33365609,35.47,7.16
652,(주)노블엠앤비,106520,Dec-12,44692664,42755691,6.32,28.14
653,(주)노블엠앤비,106520,Dec-13,61530814,60948749,37.68,42.55
654,(주)노블엠앤비,106520,Dec-14,54123615,55024983,-12.04,-9.72
655,(주)노블엠앤비,106520,Dec-15,78455103,86718397,44.96,57.6
656,(주)노블엠앤비,106520,Dec-16,53762368,67982025,-31.47,-21.61
657,(주)노블엠앤비,106520,Dec-17,53060061,60546254,-1.31,-10.94
658,(주)노블엠앤비,106520,Dec-18,29162019,37094386,-45.04,-38.73
659,(주)노블엠앤비,106520,Dec-19,43168275,49286137,48.03,32.87
660,(주)노터스,278650,Dec-19,40822469,43022559,-5.43,-12.71
661,(주)녹십자,6280,Dec-11,618913070,630281039,,
662,(주)녹십자,6280,Dec-12,674321942,685233314,8.95,8.72
663,(주)녹십자,6280,Dec-13,823234468,839408569,22.08,22.5
664,(주)녹십자,6280,Dec-14,867732232,920626827,5.41,9.68
665,(주)녹십자,6280,Dec-15,961983260,997704012,10.86,8.37
666,(주)녹십자,6280,Dec-16,982047195,1059011034,2.09,6.14
667,(주)녹십자,6280,Dec-17,1032619176,1108712900,5.15,4.69
668,(주)녹십자,6280,Dec-18,1056300299,1126206777,2.29,1.58
669,(주)녹십자,6280,Dec-19,1049297612,1184076725,-0.66,5.14
670,(주)녹십자엠에스,142280,Dec-14,31503302,11111111.11,-97,-99.06
671,(주)녹십자엠에스,142280,Dec-15,31654627,32959423,0.48,
672,(주)녹십자엠에스,142280,Dec-16,29464795,30306661,-6.92,-8.05
673,(주)녹십자엠에스,142280,Dec-17,26093922,27417385,-11.44,-9.53
674,(주)녹십자엠에스,142280,Dec-18,15986409,16763475,-38.74,-38.86
675,(주)녹십자엠에스,142280,Dec-19,49887927,50770115,212.06,202.86
676,(주)녹십자웰빙,234690,Dec-19,83168602,11111111.11,66.71,-78.11
677,(주)녹십자홀딩스,5250,Dec-11,512651999,895760382,,
678,(주)녹십자홀딩스,5250,Dec-12,539269471,972827321,5.19,8.6
679,(주)녹십자홀딩스,5250,Dec-13,567055224,1099667146,5.15,13.04
