회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),매출원가(*)(IFRS)(천원),매출원가(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원),매출채권(IFRS)(천원),매출채권(IFRS연결)(천원),유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원),매입채무 및 기타유동채무(*)(IFRS)(천원),매입채무 및 기타유동채무(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS)(천원),유동부채(*)(IFRS연결)(천원),부채(*)(IFRS)(천원),부채(*)(IFRS연결)(천원)
(주)엔씨소프트,36570,16-Dec,744135850,983556874,2277262883,2360802862,119784663,187580188,281104,665606,164052015,171482523,210781671,224654949,82312870,119107120,1920769414,1895507788,1018270459,1191628830,183894655,284355733,356493469,465295074
(주)엔씨소프트,36570,17-Dec,1546636024,1758721722,3461508054,3526567161,146712362,211500958,207419,513205,208855702,206615752,218360176,229062631,179474396,219671853,2753431587,2729239300,1669239629,1772726949,372494396,455797606,708076467,797327861
(주)엔씨소프트,36570,18-Dec,1529913443,1715115508,2882011625,2941278714,0,0,654954,1004089,194855939,162499504,222155608,233876559,117702906,166269844,2421947241,2378971405,1475896161,1576408673,382745748,473074463,460064383,562307309
(주)엔씨소프트,36570,19-Dec,1525867647,1701185423,3185181621,3346377400,0,0,1753031,2073250,286127285,268092924,267016187,350408848,157703844,194670534,2502644667,2512165431,1935418843,2087864327,349981740,449764539,682536954,834211970
(주)엔아이스틸,8260,11-Dec,107269087,,143559344,,87367259,,33876480,,27080636,,73726823,,3568185,,57551005,,61688615,,81389478,,86008339,
(주)엔아이스틸,8260,12-Dec,105331692,,142242311,,87740930,,24885631,,31494258,,75973740,,4448475,,62905405,,56610604,,54853618,,79336906,
(주)엔아이스틸,8260,13-Dec,121321800,,153991972,,101192370,,21379581,,33283468,,90169157,,6519726,,68842829,,54557149,,55017397,,85149143,
(주)엔아이스틸,8260,14-Dec,126580555,,169173823,,107735547,,22852686,,31590336,,105458672,,10896930,,72547044,,54676422,,75706938,,96626779,
(주)엔아이스틸,8260,15-Dec,118555722,,176627843,,99894476,,18210799,,21124868,,129550443,,8499234,,78380632,,39026016,,71624553,,98247212,
(주)엔아이스틸,8260,16-Dec,114325940,,207262893,,92901099,,11045504,,25772006,,160595741,,11750916,,86854093,,37861306,,94619677,,120408800,
(주)엔아이스틸,8260,17-Dec,150604074,,251330239,,125812745,,17447600,,29439756,,195428559,,19083996,,98124275,,47360108,,106982960,,153205964,
(주)엔아이스틸,8260,18-Dec,150732790,,243908883,,122277486,,15399783,,23770895,,201115814,,13923162,,106298897,,38313207,,103326832,,137609986,
(주)엔아이스틸,8260,19-Dec,148224450,,258675167,,124806145,,22212076,,29281071,,201897621,,16368965,,110884711,,51369243,,127226000,,147790456,
(주)엔에스,217820,15-Dec,30449865,,35658200,,23575835,,8632367,,5567503,,10364575,,5506461,,21916671,,24117297,,10889009,,13741529,
(주)엔에스,217820,16-Dec,26837910,29620173,32587715,33657850,22321808,24228356,7901970,7901970,9071573,9523606,10275228,11988771,2223883,2522009,23349158,23440374,19911496,20458688,6988557,7967475,9238557,10217475
(주)엔에스,217820,17-Dec,36244854,42165075,59422127,61887233,31355815,35971631,31615613,31615613,9173418,9801809,9925671,11871964,8423929,8814196,23280421,23860980,46963091,48672465,35291706,36542437,36141706,38026253
(주)엔에스,217820,18-Dec,43702837,50648403,70802820,73013623,38666200,43942399,28425706,28425706,8806284,9588401,19078767,20421291,10829892,11083288,25955737,27146217,49653703,51712581,37697084,38302368,44847084,45867406
(주)엔에스,217820,19-Dec,57996003,65057075,105242209,107444751,49296404,55106274,42889515,42889515,17720353,18231605,20087627,20913414,9582169,9760270,30620643,32220976,83403958,85971313,56986776,57448105,74621566,75223775
(주)엔에스엔,31860,11-Dec,11501966,213097323,45499465,171106458,11473468,194002248,1893969,24612394,1413783,0,182504,41879687,2478728,35384594,35815872,113409111,8620989,91881275,4478966,44190789,9683593,57697347
(주)엔에스엔,31860,12-Dec,5285107,293487067,41702878,196245161,4699115,266139311,2019517,16107961,1431668,33007912,104618,61657237,1516510,31098654,31157352,102589603,7332689,106465219,5716511,73349972,10545526,93655558
(주)엔에스엔,31860,13-Dec,5598496,5598496,41182144,35500289,5200748,5200748,1450633,1450633,2301661,2286081,2454700,2454700,1675585,1678954,30185950,24500462,5594098,5794013,9713510,9717143,10996194,10999827
(주)엔에스엔,31860,14-Dec,13409262,13409262,38413978,38088786,10224361,10224361,5168039,5168039,3002495,3007413,2588770,2588770,1654649,1659786,29856724,29516953,11353293,11418152,7435538,7440676,8557254,8571833
(주)엔에스엔,31860,15-Dec,18118026,18619785,35545931,39203012,15543959,15990057,4970366,5482664,3930168,5665801,7860977,10282330,1414598,1682878,22897607,23858888,17454639,20415567,12054914,13902663,12648325,15344125
(주)엔에스엔,31860,16-Dec,8716713,18771125,38612274,45472371,8510199,14656144,2421304,2925876,5879297,6152309,8679115,11994460,868430,1729182,25934747,23576458,6698955,12290982,12213344,19778038,12677527,21895914
(주)엔에스엔,31860,17-Dec,5233099,5233309,36018995,32562511,5119394,5119574,2059962,2144768,4527711,4303693,8462105,8791189,341956,500031,23602218,20426598,7654238,9815347,10768731,11876872,12416777,12135913
(주)엔에스엔,31860,18-Dec,10278928,10306353,36079908,30673405,8532342,8441115,1560695,1610491,6278492,6469558,8084202,8501689,488296,685578,22461186,17305055,5948815,7041177,12180531,11923258,13618722,13368350
(주)엔에스엔,31860,19-Dec,9082944,15368805,71991449,68332140,8451057,14184409,1350015,1621435,5299485,8457473,7883526,8234951,481113,1166372,29077954,22782661,46730973,43266246,42672647,44755192,42913495,45549479
(주)엔에이치엔벅스,104200,11-Dec,47434683,47530303,67184289,67331168,27962198,27962198,0,0,5994055,6012592,1559329,1572979,10927310,10988496,39648460,39731297,47439956,47566761,26046343,26110384,27535829,27599871
(주)엔에이치엔벅스,104200,12-Dec,50378005,50379224,53665027,53838439,35269592,35276265,0,0,6373736,6373736,1115828,1115828,10176612,10187967,35913319,36082972,34537941,34581243,16873766,16877525,17751708,17755467
(주)엔에이치엔벅스,104200,13-Dec,57793222,,61177504,,34716155,,0,,6191445,,801845,,9205214,,44831213,,36631183,,16126353,,16346291,
(주)엔에이치엔벅스,104200,14-Dec,54859490,,70400550,,33250025,,0,,6035336,,440947,,8817262,,52967130,,49601965,,17000517,,17433420,
(주)엔에이치엔벅스,104200,15-Dec,60863075,,94336866,,0,,0,,8954452,,457103,,12952070,,76301167,,74910237,,17499711,,18035700,
(주)엔에이치엔벅스,104200,16-Dec,71391877,73029718,91107066,95677069,0,0,0,57724,11605799,12168695,290005,339635,17712414,18474865,67455039,69778241,57551911,64743780,22630309,24672370,23652027,25898828
(주)엔에이치엔벅스,104200,17-Dec,88654122,92820905,87027259,91004398,0,0,80580,133029,13264005,13413674,99443,221666,18267385,19318742,62762740,64631576,55030119,61480454,22599108,24447751,24264519,26372822
(주)엔에이치엔벅스,104200,18-Dec,84512339,89652083,86663494,90437496,0,0,147294,147294,12520523,12655592,64843,207069,18301313,19008485,63420989,65921400,56230596,65298376,21798731,22913906,23242504,24516095
(주)엔에이치엔벅스,104200,19-Dec,81514992,84847822,93502488,99589700,0,0,360632,360632,11387425,11443745,85709,153123,16081038,17042661,68140438,70078489,62921744,71863647,22018284,24752824,25362049,29511212
(주)엔이능률,53290,11-Dec,47587862,47587863,58311594,58207502,25001917,21843121,4906488,4906488,15363955,15366258,2311383,2811859,5766393,5912425,45317707,44974860,42955580,43118974,12473693,12708442,12993887,13232642
(주)엔이능률,53290,12-Dec,51714369,51714369,50170479,50189633,25693988,22657288,7445778,7445778,17254526,17256828,2453685,2888278,8295920,8384358,37652619,37519611,27764777,28119832,10936000,11084156,12517860,12670022
(주)엔이능률,53290,13-Dec,55623117,55623117,58259692,57952354,21996887,19669727,5520854,5520854,21170937,21486833,2244486,2474502,8441718,8314846,41860458,41663684,34205883,34745528,14796613,14682043,16399234,16288669
(주)엔이능률,53290,14-Dec,52916516,52916516,60659355,60446383,18417826,16683912,7013587,7013587,25137193,25140650,2271775,2495268,7889795,7866920,43381125,43174721,39651519,40289412,15358738,15348164,17278230,17271662
(주)엔이능률,53290,15-Dec,53139374,53139374,65683176,65622770,15824692,14663785,8927993,8927993,27664028,27664028,2179144,2261383,10242932,10164143,47636275,47654658,45064915,45432422,15061546,14982757,18046901,17968112
(주)엔이능률,53290,16-Dec,53488427,53488427,73737567,73655413,17507883,16549891,9770482,9770482,30087096,30087096,2206710,2263052,9789785,9738159,56614981,56587693,51788261,52110074,15429227,15374360,17122587,17067720
(주)엔이능률,53290,17-Dec,57481263,57481263,89948183,90041623,17368072,16519108,18090819,18090819,32138255,32138255,3246906,3276188,14278182,14236431,55398013,55540629,58894726,59243235,30853594,30804418,34550170,34500994
(주)엔이능률,53290,18-Dec,85990357,,94960503,,27643671,,19723148,,38607628,,2424058,,12402497,,56990170,,67318418,,30042974,,37970333,
(주)엔이능률,53290,19-Dec,84632802,,92271601,,26544734,,17749684,,43151499,,1392865,,11782070,,57457463,,66016364,,30163106,,34814138,
(주)엔지스테크널러지,208860,16-Dec,3682598,,12291694,,0,,0,,502269,,2864541,,355661,,9352972,,6587085,,2824383,,2938721,
(주)엔지스테크널러지,208860,17-Dec,3369956,,11052561,,0,,0,,1727041,,2796627,,467219,,9368660,,3992180,,1506556,,1683901,
(주)엔지스테크널러지,208860,18-Dec,4188910,,30992619,,0,,0,,1618816,,2763386,,1209097,,10598238,,18189091,,20023785,,20394381,
(주)엔지스테크널러지,208860,19-Dec,4265217,6299597,54473350,86181796,0,803252,0,3881198,726685,2302939,2839174,8711835,930540,3634817,9107090,25943248,9741423,41027069,37027514,41170974,45366260,60238548
(주)엔지켐생명과학,183490,18-Dec,31034039,31034039,66748831,67045474,26769278,26769278,7127739,7127739,8433099,8433099,14041227,14061484,2799525,2844294,58564716,58816590,49873109,50223760,6396125,6440894,8184116,8228885
(주)엔지켐생명과학,183490,19-Dec,31468723,31468723,83885134,84991166,28804277,28804277,7846630,7846630,9680553,9680553,14582471,14812659,4412404,4450032,73183286,74040541,62959715,63236295,7411089,7498917,10701847,10950625
(주)엔케이,85310,11-Dec,190410942,264972460,270263590,440135252,164852059,218984578,53410918,93090566,63194310,100168642,83941341,176185387,16539451,29907337,144889716,160012448,141931328,225701327,95199998,228684948,125373875,280122804
(주)엔케이,85310,12-Dec,189960360,245915174,273958919,414667374,164750924,207801574,52194770,97645665,74933940,90583508,89239755,173158587,9828719,21181834,139706067,153359688,137892868,202686720,90907705,203365422,134252852,261307687
(주)엔케이,85310,13-Dec,170568864,223599371,248825512,287996685,152080115,207500366,55285749,65550440,62273616,53192705,95838625,121094812,12915797,15710756,119308931,122953627,103369029,125808463,108868894,134994808,129516581,165043059
(주)엔케이,85310,14-Dec,207894125,241944106,282523865,324613903,186701706,213233571,44510249,48680234,89070144,105207673,94803900,111152589,16260978,19199962,157293813,163591663,132657708,164965174,101872704,129120376,125230052,161022240
(주)엔케이,85310,15-Dec,235846142,250254926,282383889,310948108,218289144,231822368,37034761,41777166,47009481,53298729,94804602,109535406,20720273,25253147,166889059,166759937,125839736,144520537,77884249,104874401,115494830,144188170
(주)엔케이,85310,16-Dec,157651808,164591201,231412073,252420279,163019104,169332648,17579897,20753777,38161016,39760208,103190686,115629649,21099448,24294612,135654807,133316428,59766017,72096619,85463036,107513931,95757266,119103851
(주)엔케이,85310,17-Dec,83357691,121800023,212585731,241293977,74765375,107128033,11337721,23230235,28466456,35705640,94876653,115174453,16284974,24512877,164237074,154558677,39679189,65353491,42458854,76711756,48348658,86735300
(주)엔케이,85310,18-Dec,75575890,108432788,191389853,205486074,81104360,109608720,7709118,13834775,30664447,33902452,80137889,89619524,15985512,20086877,126667348,120902601,53662482,72180421,56081950,75942917,64722505,84583472
(주)엔케이,85310,19-Dec,88259702,108452406,130997967,145821945,83016312,97086499,4248707,9049844,31132021,36982218,64742383,73638843,13907546,17173316,89764184,89696648,32050729,47903445,36142086,51033601,41233783,56125298
(주)엔케이맥스,182400,15-Dec,2535965,2513084,32344298,32368511,812163,785102,3114835,3114835,888796,860159,1392241,1443642,596634,620847,28757414,28757414,29880181,29965394,1203913,1228126,3586884,3611097
(주)엔케이맥스,182400,16-Dec,6920544,6875849,64832937,67511554,1430903,1457862,3869590,4138941,2385509,2280806,2290544,2389188,630350,742262,38109597,40676303,54326626,54707995,634363,746275,26723340,26835251
(주)엔케이맥스,182400,17-Dec,4820171,4829585,53553028,54044211,1352602,1485379,3912352,4154595,2965285,2773304,2984005,3129721,674029,990627,39775229,39949814,31685618,32081731,13047959,13364557,13777799,14094397
(주)엔케이맥스,182400,18-Dec,5922253,6268827,73182927,70564688,1467489,1599038,3183511,3274641,3430944,3244297,2708710,2837346,746670,869411,37629370,34883686,21619479,22102649,7867740,7995186,35553557,35681002
(주)엔케이맥스,182400,19-Dec,6695324,8749218,174102001,182158965,1728982,2353170,2645309,4008424,2611733,3423679,11695893,31382340,1424239,3130772,114465789,107512736,15823608,22201328,37571822,52297964,59636213,74646230
(주)엔텔스,69410,11-Dec,45981095,,38184726,,31340224,,0,,12595277,,283291,,9841043,,26125290,,32132752,,11665977,,12059436,
(주)엔텔스,69410,12-Dec,53992431,53992431,50539359,50524789,37271717,37233058,0,0,18871990,18871990,611418,620087,13415937,13386295,34891918,34905340,43302850,43375566,15215351,15187359,15647441,15619449
(주)엔텔스,69410,13-Dec,60947064,60984318,62508777,62619981,42102224,42809527,0,0,20129211,20170966,890597,904921,14450756,14421773,40865297,40966720,53527900,53720736,21499252,21483676,21643480,21653260
(주)엔텔스,69410,14-Dec,64276436,64439380,58561816,59041549,48220113,48054180,0,0,11654026,11654223,2866241,2920827,11422948,11421653,44908485,45324051,31651845,32045416,13488275,13514215,13653331,13717498
(주)엔텔스,69410,15-Dec,45287913,45306214,51167824,51116244,36504372,36499938,376659,376659,8615501,8615501,2707075,2750100,4993463,4991664,42141827,42035018,23587719,23809006,8975996,8974197,9025996,9081226
(주)엔텔스,69410,16-Dec,56334262,56460445,53798633,53274545,44147587,44134271,376659,376659,10821845,10782990,2388971,2422185,7711436,7818838,42888679,42234485,23872432,24144263,10859954,10967357,10909954,11040060
(주)엔텔스,69410,17-Dec,46726874,46939426,55633682,55523372,36746421,36499987,339058,339058,8832421,8884152,2265028,2300131,12259272,12264337,38839634,38675684,27638018,28132352,16666260,16671325,16794047,16847689
(주)엔텔스,69410,18-Dec,61950966,62313287,54963992,56119424,47052820,46303120,0,0,11643752,11758753,2424757,2492352,11594074,11647902,39586890,40680049,29516815,30186561,15218732,15281005,15377103,15439375
(주)엔텔스,69410,19-Dec,59187823,60229899,64698343,65880953,42638150,42557394,0,0,17678893,17890585,3345149,3437478,12650676,12771061,41097004,42148581,40357873,41109384,22839520,22970553,23601339,23732373
(주)엔투텍,227950,15-Dec,,,,,,,,,,,,,,,,,,,,,,
(주)엔투텍,227950,16-Dec,,,,,,,,,,,,,,,,,,,,,,
(주)엔투텍,227950,17-Dec,,,,,,,,,,,,,,,,,,,,,,
(주)엔투텍,227950,18-Dec,19046948,19115790,28645495,28652327,16021021,16082250,6800298,6800298,1076885,1076885,11879148,11879148,3968045,3968045,13696460,13702677,13816868,13835255,11430444,11431059,14949035,14949650
(주)엔피,291230,18-Dec,,,,,,,,,,,,,,,,,,,,,,
(주)엔피,291230,19-Dec,,,,,,,,,,,,,,,,,,,,,,
(주)엔피케이,48830,11-Dec,56419050,70138501,37651447,43296964,53599787,64774949,4106316,5001027,5552813,8818695,18376299,21963130,9085814,11145793,18083519,21387312,11913792,18975669,10367149,13822433,19567928,21909652
(주)엔피케이,48830,12-Dec,51221462,64600597,34559654,39235205,48196993,58782712,4054148,4921899,5425022,8609998,16723213,20005458,5518668,6665103,18898132,21611607,10442888,16885128,6759844,9304551,15661521,17623598
(주)엔피케이,48830,13-Dec,58285827,67412834,38776070,42998254,53457328,60206293,4058061,4856586,5667415,7593545,17358834,20393426,8246093,9186567,20013137,22981566,13907161,20122347,9070959,11271758,18762933,20016687
(주)엔피케이,48830,14-Dec,52953911,62639099,50621077,54593939,49813217,56973493,3900088,4757742,5253024,6756795,23570672,26283179,10740980,11437511,27796370,30700788,19290282,25244506,12623413,14569140,22824707,23893151
(주)엔피케이,48830,15-Dec,48676627,59069727,52331301,56610119,47734395,55775415,3306462,4248918,4286963,6169387,35132976,37635457,6969356,7895251,26769232,29740014,8714578,15515268,9591888,10190176,25562068,26870106
(주)엔피케이,48830,16-Dec,56604521,67437534,59317242,64342633,53091987,61592384,3890683,4909979,5884119,7493694,35945846,38406006,11914941,12931771,29233161,31628314,14445703,22000872,12723075,14750584,30084081,32714318
