,회사명,거래소코드,회계년도,기말자본금(*)(IFRS)(천원),기초자본금(IFRS)(천원),기말자본금(*)(IFRS연결)(천원),기초자본금(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),0,1,2,3
1330,(주)듀오백,73190,Dec-19,5984020,5984020,5984020,5984020,28595364,31808599,0,0,0.39,-2.66
1331,(주)드래곤플라이,30350,Dec-11,6996589,6875119,6996589,6875119,36387253,36773818,16.92,16.92,27.25,15.61
1332,(주)드래곤플라이,30350,Dec-12,7039462,6996589,7039462,6996589,33543646,34046437,2.39,2.39,-7.81,-7.42
1333,(주)드래곤플라이,30350,Dec-13,7039462,7039462,7039462,7039462,23034689,23034689,0.61,0.61,-31.33,-32.34
1334,(주)드래곤플라이,30350,Dec-14,7039462,7039462,7039462,7039462,19613337,19613337,0,0,-14.85,-14.85
1335,(주)드래곤플라이,30350,Dec-15,7039462,7039462,7039462,7039462,16519574,16519574,0,0,-15.77,-15.77
1336,(주)드래곤플라이,30350,Dec-16,7381052,7039462,7381052,7039462,10939185,10939185,4.85,4.85,-33.78,-33.78
1337,(주)드래곤플라이,30350,Dec-17,7423540,7381052,11111111.11,11111111.11,7565737,11111111.11,5.46,57.84,-30.84,1.57
1338,(주)드래곤플라이,30350,Dec-18,8004246,7423540,11111111.11,11111111.11,6373655,11111111.11,8.44,1254789.63,-15.76,
1339,(주)드래곤플라이,30350,Dec-19,8004246,8004246,8004246,8004246,6081313,6081313,7.82,1254789.63,-4.59,
1340,(주)드림시큐리티,203650,Dec-14,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,38.82,38.82,82.71,82.71
1341,(주)드림시큐리티,203650,Dec-15,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,1254789.63,1254789.63,,
1342,(주)드림시큐리티,203650,Dec-16,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,1254789.63,1254789.63,,
1343,(주)드림시큐리티,203650,Dec-17,3482975,2880575,3482975,2880575,20574060,24768402,1254789.63,1254789.63,,
1344,(주)드림시큐리티,203650,Dec-18,3580575,3482975,3580575,3482975,24951235,28316767,24.3,24.3,21.28,14.33
1345,(주)드림시큐리티,203650,Dec-19,5060575,3580575,5060575,3580575,22615520,28815881,45.29,45.29,-9.36,1.76
1346,(주)드림어스컴퍼니,60570,Dec-11,12917790,12917790,12917790,12917790,91429418,148471368,260.77,260.77,304.28,415.24
1347,(주)드림어스컴퍼니,60570,Dec-12,12917790,12917790,12917790,12917790,91279846,96863412,0,0,-0.16,-34.76
1348,(주)드림어스컴퍼니,60570,Dec-13,12917790,12917790,12917790,12917790,54199947,69412593,0,0,-40.62,-28.34
1349,(주)드림어스컴퍼니,60570,Dec-14,15522748,12917790,15522748,12917790,44672881,53191621,20.17,20.17,-17.58,-23.37
1350,(주)드림어스컴퍼니,60570,Dec-15,15548098,15522748,15548098,15522748,54350016,55637376,20.36,20.36,21.66,4.6
1351,(주)드림어스컴퍼니,60570,Dec-16,15548098,15548098,15548098,15548098,49673321,52327953,0.16,0.16,-8.6,-5.95
1352,(주)드림어스컴퍼니,60570,Dec-17,23774296,15548098,23774296,15548098,61034418,69451993,52.91,52.91,22.87,32.72
1353,(주)드림어스컴퍼니,60570,Dec-18,27779140,23774296,27779140,23774296,107695318,137849260,78.67,78.67,76.45,98.48
1354,(주)드림어스컴퍼니,60570,Dec-19,28429924,27779140,28429924,27779140,174357763,196961163,19.58,19.58,61.9,42.88
1355,(주)드림텍,192650,Dec-19,6106512,2515280,6106512,2515280,409390388,559670324,-78.02,-78.02,134.8,184.15
1356,(주)디딤,217620,Dec-15,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,,,,
1357,(주)디딤,217620,Dec-16,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,1254789.63,1254789.63,,
1358,(주)디딤,217620,Dec-17,3520191,2775191,3520191,2775191,65876555,68808886,1254789.63,1254789.63,,
1359,(주)디딤,217620,Dec-18,3700191,3520191,3700191,3520191,93391889,97013239,33.33,33.33,41.77,40.99
1360,(주)디딤,217620,Dec-19,3700191,3700191,3700191,3700191,118257663,125265879,5.11,5.11,26.63,29.12
1361,(주)디모아,16670,Dec-11,17754360,20254360,11111111.11,11111111.11,49059079,11111111.11,379.82,200.28,-58.52,-91.13
1362,(주)디모아,16670,Dec-12,17754360,17754360,17754360,17754360,55723664,95972857,-12.34,1254789.63,13.58,
1363,(주)디모아,16670,Dec-13,17806066,17754360,17806066,17754360,59365552,103871260,0.29,0.29,6.54,8.23
1364,(주)디모아,16670,Dec-14,19977726,17806066,19977726,17806066,70059334,111790797,12.52,12.52,18.01,7.62
1365,(주)디모아,16670,Dec-15,19856731,19977726,19856731,19977726,72820518,125056165,11.52,11.52,3.94,11.87
1366,(주)디모아,16670,Dec-16,20039029,19856731,20039029,19856731,53443154,112077282,0.31,0.31,-26.61,-10.38
1367,(주)디모아,16670,Dec-17,20039029,20039029,20039029,20039029,55737521,113100719,0.92,0.92,4.29,0.91
1368,(주)디모아,16670,Dec-18,20039029,20039029,20039029,20039029,8889174,15619906,0,0,-84.05,-86.19
1369,(주)디모아,16670,Dec-19,20039029,20039029,20039029,20039029,4633217,20405375,0,0,-47.88,30.64
1370,(주)디바이스이엔지,187870,Dec-17,3391000,1360000,11111111.11,11111111.11,115287774,11111111.11,-83.08,-44.55,2388.29,-45.55
1371,(주)디바이스이엔지,187870,Dec-18,3391000,3391000,11111111.11,11111111.11,93160425,11111111.11,149.34,1254789.63,-19.19,
1372,(주)디바이스이엔지,187870,Dec-19,3391000,3391000,11111111.11,11111111.11,43228287,11111111.11,0,1254789.63,-53.6,
1373,(주)디비아이엔씨,12030,Dec-11,45531580,45531580,45531580,45531580,511011832,511077050,1242.72,1254789.63,1082.12,4499.69
1374,(주)디비아이엔씨,12030,Dec-12,91063160,45531580,91063160,45531580,545150378,544542768,100,100,6.68,6.55
1375,(주)디비아이엔씨,12030,Dec-13,91063160,91063160,91063160,91063160,525422001,525450781,100,100,-3.62,-3.51
1376,(주)디비아이엔씨,12030,Dec-14,91063160,91063160,91063160,91063160,283064800,283311322,0,0,-46.13,-46.08
1377,(주)디비아이엔씨,12030,Dec-15,91063160,91063160,91063160,91063160,203754352,203671200,0,0,-28.02,-28.11
1378,(주)디비아이엔씨,12030,Dec-16,91063160,91063160,91063160,91063160,204809968,204809968,0,0,0.52,0.56
1379,(주)디비아이엔씨,12030,Dec-17,94872683,91063160,94872683,91063160,199529519,199529519,4.18,4.18,-2.58,-2.58
1380,(주)디비아이엔씨,12030,Dec-18,100586967,94872683,100586967,94872683,206838971,237112636,10.46,10.46,3.66,18.84
1381,(주)디비아이엔씨,12030,Dec-19,100586967,100586967,100586967,100586967,192984328,238505593,6.02,6.02,-6.7,0.59
1382,(주)디스플레이테크,66670,Dec-11,8828030,8828030,11111111.11,11111111.11,177792014,11111111.11,-91.22,-88.95,-7.87,-95.34
1383,(주)디스플레이테크,66670,Dec-12,8828030,8828030,11111111.11,11111111.11,293664618,11111111.11,0,1254789.63,65.17,
1384,(주)디스플레이테크,66670,Dec-13,8828030,8828030,11111111.11,11111111.11,535275211,11111111.11,0,1254789.63,82.27,
1385,(주)디스플레이테크,66670,Dec-14,9345959,8828030,11111111.11,11111111.11,429634668,11111111.11,5.87,1254789.63,-19.74,
1386,(주)디스플레이테크,66670,Dec-15,9345959,9345959,11111111.11,11111111.11,318044268,11111111.11,5.87,1254789.63,-25.97,
1387,(주)디스플레이테크,66670,Dec-16,9345959,9345959,11111111.11,11111111.11,89178900,11111111.11,0,1254789.63,-71.96,
1388,(주)디스플레이테크,66670,Dec-17,9345959,9345959,11111111.11,11111111.11,82707089,11111111.11,0,1254789.63,-7.26,
1389,(주)디스플레이테크,66670,Dec-18,9345959,9345959,11111111.11,11111111.11,57286597,11111111.11,0,1254789.63,-30.74,
1390,(주)디스플레이테크,66670,Dec-19,9345959,9345959,11111111.11,11111111.11,43569777,11111111.11,0,1254789.63,-23.94,
1391,(주)디아이,3160,Dec-11,17071393,17071393,17071393,17071393,45262670,87027369,82.66,1254789.63,3.89,683.25
1392,(주)디아이,3160,Dec-12,17190893,17071393,17190893,17071393,32555358,93937495,0.7,0.7,-28.07,7.94
1393,(주)디아이,3160,Dec-13,17248393,17190893,17248393,17190893,53780232,106942673,1.04,1.04,65.2,13.84
1394,(주)디아이,3160,Dec-14,17248393,17248393,17248393,17248393,88193860,133969332,0.33,0.33,63.99,25.27
1395,(주)디아이,3160,Dec-15,17248393,17248393,17248393,17248393,58266423,105480560,0,0,-33.93,-21.27
1396,(주)디아이,3160,Dec-16,17248393,17248393,17248393,17248393,52288689,109725349,0,0,-10.26,4.02
1397,(주)디아이,3160,Dec-17,17248393,17248393,17248393,17248393,81473534,152165620,0,0,55.81,38.68
1398,(주)디아이,3160,Dec-18,17248393,17248393,17248393,17248393,80608154,195994250,0,0,-1.06,28.8
1399,(주)디아이,3160,Dec-19,17248393,17248393,17248393,17248393,68875685,109539465,0,0,-14.55,-44.11
1400,(주)디아이씨,92200,Dec-11,10850000,10850000,10850000,10850000,323532686,519145524,-37.1,-37.1,369.73,373.93
1401,(주)디아이씨,92200,Dec-12,10850000,10850000,10850000,10850000,332305763,504880496,0,0,2.71,-2.75
1402,(주)디아이씨,92200,Dec-13,10850000,10850000,10850000,10850000,323945943,503605129,0,0,-2.52,-0.25
1403,(주)디아이씨,92200,Dec-14,10850000,10850000,10850000,10850000,317362603,502040264,0,0,-2.03,-0.31
1404,(주)디아이씨,92200,Dec-15,10850000,10850000,10850000,10850000,328714343,519409720,0,0,3.58,3.46
1405,(주)디아이씨,92200,Dec-16,10850000,10850000,10850000,10850000,329571934,557499791,0,0,0.26,7.33
1406,(주)디아이씨,92200,Dec-17,11233705,10850000,11233705,10850000,363622576,632994705,3.54,3.54,10.33,13.54
1407,(주)디아이씨,92200,Dec-18,11233705,11233705,11233705,11233705,362351958,588210775,3.54,3.54,-0.35,-7.07
1408,(주)디아이씨,92200,Dec-19,19444285,11233705,19444285,11233705,380837907,537765529,73.09,73.09,5.1,-8.58
1409,(주)디아크,78590,Dec-11,4761191,4761191,11111111.11,11111111.11,36339241,11111111.11,-57.62,-1.09,-90.46,-97.93
1410,(주)디아크,78590,Dec-12,4761191,4761191,11111111.11,11111111.11,33487579,11111111.11,0,1254789.63,-7.85,
1411,(주)디아크,78590,Dec-13,4761191,4761191,11111111.11,11111111.11,31284457,11111111.11,0,1254789.63,-6.58,
1412,(주)디아크,78590,Dec-14,4970747,4761191,11111111.11,11111111.11,36718175,11111111.11,4.4,1254789.63,17.37,
1413,(주)디아크,78590,Dec-15,6437635,4970747,11111111.11,11111111.11,39626376,11111111.11,35.21,1254789.63,7.92,
1414,(주)디아크,78590,Dec-16,6437635,6437635,11111111.11,11111111.11,39105093,11111111.11,29.51,1254789.63,-1.32,
1415,(주)디아크,78590,Dec-17,6437635,6437635,11111111.11,11111111.11,40019060,11111111.11,0,1254789.63,2.34,
1416,(주)디아크,78590,Dec-18,10557738,6437635,10557738,6437635,37763569,43385870,64,1254789.63,-5.64,
1417,(주)디아크,78590,Dec-19,11190064,10557738,11190064,10557738,37772354,64599738,73.82,73.82,0.02,48.9
1418,(주)디알비동일,4840,Dec-11,11000000,10500000,11000000,10500000,338846704,505919694,4.19,4.19,797.08,683.16
1419,(주)디알비동일,4840,Dec-12,6149137,11000000,6149137,11000000,142337360,336113707,-41.44,-41.44,-57.99,-33.56
1420,(주)디알비동일,4840,Dec-13,8484731,6149137,8484731,6149137,141540778,421068531,-22.87,-22.87,-0.56,25.28
1421,(주)디알비동일,4840,Dec-14,8750000,8484731,8750000,8484731,141168522,585108837,42.3,42.3,-0.26,38.96
1422,(주)디알비동일,4840,Dec-15,9005000,8750000,9005000,8750000,159591245,679635431,6.13,6.13,13.05,16.16
1423,(주)디알비동일,4840,Dec-16,9255000,9005000,9255000,9005000,129988200,551252492,5.77,5.77,-18.55,-18.89
1424,(주)디알비동일,4840,Dec-17,9500000,9255000,9500000,9255000,121992898,546864454,5.5,5.5,-6.15,-0.8
1425,(주)디알비동일,4840,Dec-18,9740000,9500000,9740000,9500000,111036815,545431367,5.24,5.24,-8.98,-0.26
1426,(주)디알비동일,4840,Dec-19,9965000,9740000,9965000,9740000,113889433,546994961,4.89,4.89,2.57,0.29
1427,(주)디알젬,263690,Dec-18,5662805,4890305,5662805,4890305,56606738,56626161,-41.86,-41.86,-50.3,-89.65
1428,(주)디알젬,263690,Dec-19,5662805,5662805,5662805,5662805,60226049,60087401,15.8,15.8,6.39,6.11
1429,(주)디알텍,214680,Dec-15,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,96.21,96.21,-81.55,-81.51
1430,(주)디알텍,214680,Dec-16,4026871,2608671,4026871,2608671,37786686,36639222,1254789.63,1254789.63,,
1431,(주)디알텍,214680,Dec-17,4132521,4026871,4132521,4026871,37757616,38804491,58.41,58.41,-0.08,5.91
1432,(주)디알텍,214680,Dec-18,4420901,4132521,4420901,4132521,43183164,44714337,9.79,9.79,14.37,15.23
1433,(주)디알텍,214680,Dec-19,4897582,4420901,4897582,4420901,46786896,47845054,18.51,18.51,8.35,7
1434,(주)디앤씨미디어,263720,Dec-17,6020672,102600,11111111.11,11111111.11,26536904,11111111.11,36.19,151.33,-43.28,-76.78
1435,(주)디앤씨미디어,263720,Dec-18,6020672,6020672,6020672,6020672,32081829,32910222,5768.1,1254789.63,20.9,
1436,(주)디앤씨미디어,263720,Dec-19,6137556,6020672,6137556,6020672,42139941,42139941,1.94,1.94,31.35,28.05
1437,(주)디에스앤엘,141020,Dec-13,2488917,1866667,2488917,1866667,16329351,16492480,-58.66,-58.66,-61.25,-60.86
1438,(주)디에스앤엘,141020,Dec-14,9901605,2488917,9901605,2488917,12293434,12123550,430.44,430.44,-24.72,-26.49
1439,(주)디에스앤엘,141020,Dec-15,9901605,9901605,9901605,9901605,18250289,53708366,297.83,297.83,48.46,343.01
1440,(주)디에스앤엘,141020,Dec-16,11676198,9901605,11676198,9901605,49888011,50063640,17.92,17.92,173.35,-6.79
1441,(주)디에스앤엘,141020,Dec-17,21779796,11676198,21779796,11676198,46533423,46442299,119.96,119.96,-6.72,-7.23
1442,(주)디에스앤엘,141020,Dec-18,24201407,21779796,24201407,21779796,11087403,25153821,107.27,107.27,-76.17,-45.84
1443,(주)디에스앤엘,141020,Dec-19,49551850,24201407,49551850,24201407,875623,38570359,127.51,127.51,-92.1,53.34
1444,(주)디에스케이,109740,Dec-11,3250000,3250000,3250000,3250000,37457285,37945005,-86.57,-86.57,4177.79,-1.62
1445,(주)디에스케이,109740,Dec-12,3250000,3250000,3250000,3250000,19222311,19550609,0,0,-48.68,-48.48
1446,(주)디에스케이,109740,Dec-13,3250000,3250000,3250000,3250000,31332384,32036754,0,0,63,63.87
1447,(주)디에스케이,109740,Dec-14,3250000,3250000,3250000,3250000,34714490,35009890,0,0,10.79,9.28
1448,(주)디에스케이,109740,Dec-15,3250000,3250000,3250000,3250000,55953367,56461731,0,0,61.18,61.27
1449,(주)디에스케이,109740,Dec-16,3250000,3250000,3250000,3250000,46508330,59535940,0,0,-16.88,5.44
1450,(주)디에스케이,109740,Dec-17,10149754,3250000,10149754,3250000,102528479,103291567,212.3,212.3,120.45,73.49
1451,(주)디에스케이,109740,Dec-18,10177382,10149754,10177382,10149754,117447230,117907273,213.15,213.15,14.55,14.15
1452,(주)디에스케이,109740,Dec-19,10177382,10177382,10177382,10177382,76019403,76480134,0.27,0.27,-35.27,-35.14
1453,(주)디에이테크놀로지,196490,Dec-14,3021843,881000,3021843,881000,40275056,40333039,-70.31,-70.31,-47.02,-47.26
1454,(주)디에이테크놀로지,196490,Dec-15,3021843,3021843,3021843,3021843,60039421,60452386,243,243,49.07,49.88
1455,(주)디에이테크놀로지,196490,Dec-16,3021843,3021843,3021843,3021843,74682634,74923371,0,0,24.39,23.94
1456,(주)디에이테크놀로지,196490,Dec-17,3301843,3021843,3301843,3021843,100382714,101348011,9.27,9.27,34.41,35.27
1457,(주)디에이테크놀로지,196490,Dec-18,26198356,3301843,26198356,3301843,91110422,92133286,766.97,766.97,-9.24,-9.09
1458,(주)디에이테크놀로지,196490,Dec-19,28732761,26198356,28732761,26198356,107549535,108845736,770.2,770.2,18.04,18.14
1459,(주)디에이피,66900,Dec-11,11372252,11372252,11111111.11,11111111.11,212427333,11111111.11,-56.59,-57.59,97.52,-89.79
1460,(주)디에이피,66900,Dec-12,11372252,11372252,11111111.11,11111111.11,309642334,11111111.11,0,1254789.63,45.76,
1461,(주)디에이피,66900,Dec-13,11372252,11372252,11111111.11,11111111.11,304367858,11111111.11,0,1254789.63,-1.7,
1462,(주)디에이피,66900,Dec-14,11372252,11372252,11111111.11,11111111.11,216686457,11111111.11,0,1254789.63,-28.81,
1463,(주)디에이피,66900,Dec-15,11372252,11372252,11111111.11,11111111.11,256089914,11111111.11,0,1254789.63,18.18,
1464,(주)디에이피,66900,Dec-16,11372252,11372252,11111111.11,11111111.11,247819536,11111111.11,0,1254789.63,-3.23,
1465,(주)디에이피,66900,Dec-17,11372252,11372252,11111111.11,11111111.11,297905538,11111111.11,0,1254789.63,20.21,
1466,(주)디에이피,66900,Dec-18,11372252,11372252,11111111.11,11111111.11,304108132,11111111.11,0,1254789.63,2.08,
1467,(주)디에이피,66900,Dec-19,11372252,11372252,11111111.11,11111111.11,270484203,11111111.11,0,1254789.63,-11.06,
1468,(주)디엔에이링크,127120,Dec-11,2057965,1728756,11111111.11,11111111.11,9150508,11111111.11,-81.9,1254789.63,-96.62,0
1469,(주)디엔에이링크,127120,Dec-12,2542597,2057965,11111111.11,11111111.11,10037535,11111111.11,47.08,1254789.63,9.69,
1470,(주)디엔에이링크,127120,Dec-13,2542597,2542597,11111111.11,11111111.11,6666124,11111111.11,23.55,1254789.63,-33.59,
1471,(주)디엔에이링크,127120,Dec-14,2542597,2542597,11111111.11,11111111.11,8732714,11111111.11,0,1254789.63,31,
1472,(주)디엔에이링크,127120,Dec-15,3139248,2542597,3139248,2542597,9296431,9419934,23.47,1254789.63,6.46,
1473,(주)디엔에이링크,127120,Dec-16,3139248,3139248,3139248,3139248,10403732,11483885,23.47,23.47,11.91,21.91
1474,(주)디엔에이링크,127120,Dec-17,5368900,3139248,5368900,3139248,14179692,14480118,71.03,71.03,36.29,26.09
1475,(주)디엔에이링크,127120,Dec-18,5368900,5368900,5368900,5368900,12094514,14876023,71.03,71.03,-14.71,2.73
1476,(주)디엔에이링크,127120,Dec-19,5738271,5368900,5738271,5368900,13471617,15572845,6.88,6.88,11.39,4.68
1477,(주)디엔에프,92070,Dec-11,4720700,3148800,11111111.11,11111111.11,25329505,11111111.11,-12.07,106.95,88.02,-28.65
1478,(주)디엔에프,92070,Dec-12,4720700,4720700,11111111.11,11111111.11,27174584,11111111.11,49.92,1254789.63,7.28,
1479,(주)디엔에프,92070,Dec-13,4720700,4720700,11111111.11,11111111.11,20605828,11111111.11,0,1254789.63,-24.17,
1480,(주)디엔에프,92070,Dec-14,5380914,4720700,11111111.11,11111111.11,61629776,11111111.11,13.99,1254789.63,199.09,
1481,(주)디엔에프,92070,Dec-15,5380914,5380914,11111111.11,11111111.11,71488720,11111111.11,13.99,1254789.63,16,
1482,(주)디엔에프,92070,Dec-16,5380914,5380914,11111111.11,11111111.11,58221631,11111111.11,0,1254789.63,-18.56,
1483,(주)디엔에프,92070,Dec-17,5380914,5380914,11111111.11,11111111.11,74380663,11111111.11,0,1254789.63,27.75,
1484,(주)디엔에프,92070,Dec-18,5380914,5380914,11111111.11,11111111.11,74242592,11111111.11,0,1254789.63,-0.19,
1485,(주)디엔에프,92070,Dec-19,5380914,5380914,11111111.11,11111111.11,58814557,11111111.11,0,1254789.63,-20.78,
1486,(주)디엔오토모티브,7340,Dec-11,11863510,11863510,11863510,11863510,377329347,562794298,120.47,1254789.63,541.56,4965.15
1487,(주)디엔오토모티브,7340,Dec-12,11863510,11863510,11863510,11863510,410243496,632802344,0,0,8.72,12.44
1488,(주)디엔오토모티브,7340,Dec-13,11863510,11863510,11863510,11863510,436690334,666499706,0,0,6.45,5.33
1489,(주)디엔오토모티브,7340,Dec-14,11863510,11863510,11863510,11863510,438359811,721986990,0,0,0.38,8.33
1490,(주)디엔오토모티브,7340,Dec-15,11863510,11863510,11863510,11863510,385393012,910458499,0,0,-12.08,26.1
1491,(주)디엔오토모티브,7340,Dec-16,11863510,11863510,11863510,11863510,349008113,959031647,0,0,-9.44,5.34
1492,(주)디엔오토모티브,7340,Dec-17,4997003,11863510,4997003,11863510,133035668,877858995,-57.88,-57.88,-61.88,-8.46
1493,(주)디엔오토모티브,7340,Dec-18,4997003,4997003,4997003,4997003,145490957,908521022,-57.88,-57.88,9.36,3.49
1494,(주)디엔오토모티브,7340,Dec-19,4997003,4997003,4997003,4997003,159118853,929772577,0,0,9.37,2.34
1495,(주)디엠에스,68790,Dec-11,9943712,9943712,9943712,9943712,227055326,230196160,98.99,98.99,42.7,-75.24
