회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),매출채권 및 기타유동채권(*)(IFRS),매출액(수익)(*)(IFRS연결),매출채권 및 기타유동채권(*)(IFRS연결),장기차입금(*)(IFRS),단기차입금(*)(IFRS),유동성장기차입금(IFRS),장기차입금(*)(IFRS연결),단기차입금(*)(IFRS연결),유동성장기차입금(IFRS연결),자산(*)(IFRS),자산(*)(IFRS연결),차입금개별,차입금연결
(주)크린앤사이언스,45520,Dec-14,55630258,12413994,56226928,12562796,2000000,4447283,1000000,2000000,5546483,1000000,38715839,39294982,7447283,8546483
(주)크린앤사이언스,45520,Dec-15,58855232,12469919,59520256,12772912,6272000,2570625,0,6272000,3742627,0,43048974,43603238,8842625,10014627
(주)크린앤사이언스,45520,Dec-16,59675152,15933438,59971176,16047288,7308500,2075349,0,7308500,3283849,0,50319076,50645236,9383849,10592349
(주)크린앤사이언스,45520,Dec-17,76754464,17688826,77107947,17519932,10040000,1330120,2931400,10040000,3410102,2931400,65542655,65672135,14301520,16381502
(주)크린앤사이언스,45520,Dec-18,94801718,24023693,95238575,23707162,18620000,2420252,1720000,18620000,3761972,1720000,81285005,81338496,22760252,24101972
(주)크린앤사이언스,45520,Dec-19,117760212,29343273,118318802,29036169,31910290,9811676,1909710,31910290,10506356,1909710,115859721,115940770,43631676,44326356
(주)크린앤사이언스,45520,Dec-20,149965653,28757136,150489394,28383199,40924707,14635640,2720300,40924707,15288440,2720300,141047315,141112177,58280647,58933447
(주)클라우드에어,36170,Dec-10,19937431,3711935,,,0,3841496,7815000,,,,56961533,,11656496,0
(주)클라우드에어,36170,Dec-11,20387077,4419083,,,0,0,6725000,,,,62819472,,6725000,0
(주)클라우드에어,36170,Dec-12,63933030,12904041,65804705,13248251,0,10954280,6725000,0,11081703,6725000,96881143,97757567,17679280,17806703
(주)클라우드에어,36170,Dec-13,75788423,12966039,75783205,13122649,0,24005560,0,0,24142449,0,92634282,93303682,24005560,24142449
(주)클라우드에어,36170,Dec-14,73979284,12565666,73979284,12571350,0,21300000,0,0,21436889,0,94866496,96490084,21300000,21436889
(주)클라우드에어,36170,Dec-15,20574075,5745735,20574075,5749813,0,10000000,0,0,10000000,0,75223788,75826536,10000000,10000000
(주)클라우드에어,36170,Dec-16,16757319,3583443,17665255,3625206,0,0,3000000,0,0,3000000,69967830,69188584,3000000,3000000
(주)클라우드에어,36170,Dec-17,15570249,3345373,16593462,3409036,0,0,0,0,0,0,97432414,95146781,0,0
(주)클라우드에어,36170,Dec-18,14190606,2382637,14413626,2383759,0,0,0,0,0,0,113737586,111447884,0,0
(주)클라우드에어,36170,Dec-19,13489259,2449525,13489259,2554463,0,0,0,0,0,0,101412887,102245082,0,0
(주)클라우드에어,36170,Dec-20,13440967,2553069,13574214,5608110,0,0,0,0,0,0,104612293,105224655,0,0
(주)클래시스,214150,Dec-15,,,,,,,,,,,,,0,0
(주)클래시스,214150,Dec-16,,,,,,,,,,,,,0,0
(주)클래시스,214150,Dec-17,34629233,2421443,34868166,2300906,12000000,5000000,2400000,12000000,5000000,2400000,63139777,63161123,19400000,19400000
(주)클래시스,214150,Dec-18,46944935,2631668,47481790,2628181,9600000,3441363,2400000,9600000,3441363,2400000,75670335,75677204,15441363,15441363
(주)클래시스,214150,Dec-19,80095778,3176096,81133257,3163159,0,0,9600000,0,0,9600000,113571284,113657441,9600000,9600000
(주)클래시스,214150,Dec-20,75857104,3507104,76460932,3499506,0,0,0,0,0,0,137299888,137526116,0,0
(주)클리노믹스,352770,Dec-20,8118776,1265417,9820007,1847573,203400,0,67800,203400,0,67800,45245064,43760078,271200,271200
(주)클리오,237880,Dec-16,196437347,22340078,193589949,19180745,0,0,0,0,0,0,241370743,241042273,0,0
(주)클리오,237880,Dec-17,190599980,24021090,193680144,19041144,0,0,0,0,0,0,235713564,232974676,0,0
(주)클리오,237880,Dec-18,184440131,26222871,187378290,20416570,0,17999500,0,0,17999500,0,185333519,188562122,17999500,17999500
(주)클리오,237880,Dec-19,247598026,25805437,250382613,25835437,0,0,0,0,0,0,231175716,236650518,0,0
(주)클리오,237880,Dec-20,211060694,24602804,218215953,25490309,0,0,0,0,0,0,211442488,215007844,0,0
(주)키다리스튜디오,20120,Dec-10,6451767,3070974,,,0,6400000,0,,,,12582092,,6400000,0
(주)키다리스튜디오,20120,Dec-11,4188072,3383640,,,0,3000000,0,,,,10069904,,3000000,0
(주)키다리스튜디오,20120,Dec-12,9215652,4128545,,,3000000,3178210,333320,,,,27561464,,6511530,0
(주)키다리스튜디오,20120,Dec-13,22200002,5481810,,,2833300,3791475,166700,,,,28014609,,6791475,0
(주)키다리스튜디오,20120,Dec-14,20010522,6784809,22362585,7323287,499980,3324400,2333320,499980,3695795,0,34949583,37934587,6157700,4195775
(주)키다리스튜디오,20120,Dec-15,23289240,9235469,28305620,9405548,500000,879000,0,500000,1250395,0,43289174,42294543,1379000,1750395
(주)키다리스튜디오,20120,Dec-16,25254650,3111455,,,0,1812750,0,,,,21420375,,1812750,0
(주)키다리스튜디오,20120,Dec-17,11903649,778398,14286729,1122743,0,0,0,0,2800000,0,19273386,22697733,0,2800000
(주)키다리스튜디오,20120,Dec-18,19622961,1068250,,,0,0,0,,,,18702972,,0,0
(주)키다리스튜디오,20120,Dec-19,25189266,1809161,26737870,1774387,0,3000000,0,554651,3000000,0,39356151,41973984,3000000,3554651
(주)키다리스튜디오,20120,Dec-20,40440529,3720134,45506776,2857157,0,3000000,0,0,3985279,0,47997681,48155283,3000000,3985279
(주)키이스트,54780,Dec-10,21416184,2356411,,,0,0,0,,,,22259782,,0,0
(주)키이스트,54780,Dec-11,26141294,3303194,,,0,0,0,,,,22039510,,0,0
(주)키이스트,54780,Dec-12,23894934,915372,33060667,8473617,0,0,0,0,1247500,0,35142939,71946367,0,1247500
(주)키이스트,54780,Dec-13,24170573,2073511,69465294,7199338,0,4018640,0,0,0,0,41728099,52047838,4018640,0
(주)키이스트,54780,Dec-14,42979186,1989279,88851356,7136160,0,2760420,0,816633,89858,740676,61361600,84344482,2760420,1647167
(주)키이스트,54780,Dec-15,38041616,2641700,106170757,9568906,0,972010,0,0,0,0,69606894,96163224,972010,0
(주)키이스트,54780,Dec-16,25549279,908207,93247807,9464963,0,1036810,0,0,0,0,66536561,110688141,1036810,0
(주)키이스트,54780,Dec-17,21429057,1217953,106170053,6685664,0,189822,0,0,0,0,61183883,106329813,189822,0
(주)키이스트,54780,Dec-18,15148220,1891345,103736090,7300571,0,0,0,0,0,0,59855921,102570664,0,0
(주)키이스트,54780,Dec-19,29066328,499283,100245744,5492248,0,0,0,0,0,0,70753806,108361218,0,0
(주)키이스트,54780,Dec-20,47192564,7770518,48110631,7790354,0,0,0,0,0,0,70260135,70068612,0,0
(주)타이거일렉,219130,Dec-15,26115950,6346518,26923156,6555853,0,0,0,646666,980000,1213332,39175595,41887683,0,2839998
(주)타이거일렉,219130,Dec-16,28000475,7436859,,,0,0,0,,,,40002271,,0,0
(주)타이거일렉,219130,Dec-17,33444169,8079202,,,0,0,0,,,,44924781,,0,0
(주)타이거일렉,219130,Dec-18,33746373,7173640,,,0,0,0,,,,46931537,,0,0
(주)타이거일렉,219130,Dec-19,35062583,8638760,,,0,12000000,0,,,,60479814,,12000000,0
(주)타이거일렉,219130,Dec-20,43551647,7562275,,,0,12000000,0,,,,68125229,,12000000,0
(주)탑엔지니어링,65130,Dec-10,120584057,83637495,122821502,85430000,1015017,28589165,0,1015017,33876165,0,196860323,198255519,29604182,34891182
(주)탑엔지니어링,65130,Dec-11,143262276,72196430,153516747,74023746,1015017,34025000,0,1015017,40175000,0,205791104,203995403,35040017,41190017
(주)탑엔지니어링,65130,Dec-12,63572185,53925949,64130411,66275255,5501667,25047689,0,5501667,31477689,0,189446922,196271492,30549356,36979356
(주)탑엔지니어링,65130,Dec-13,71940348,37875646,75998674,48726752,9653347,19802072,0,9653347,24802072,0,192475863,194595626,29455419,34455419
(주)탑엔지니어링,65130,Dec-14,95273334,38548462,103819901,49028809,8000000,16678978,0,8000000,19678978,0,178601481,192494203,24678978,27678978
(주)탑엔지니어링,65130,Dec-15,128253671,52269221,137506883,58325110,6000000,17910680,2000000,6000000,20910680,2000000,215548323,223573384,25910680,28910680
(주)탑엔지니어링,65130,Dec-16,150212268,69791231,161030823,74204899,2000000,14886033,3000000,2000000,16149533,3000000,216371797,222160485,19886033,21149533
(주)탑엔지니어링,65130,Dec-17,151177787,62006114,176055995,122556216,0,27839818,1000000,3630636,63208072,1874000,237565190,462538541,28839818,68712708
(주)탑엔지니어링,65130,Dec-18,194208042,70581367,917583139,143905920,3000000,46981909,0,5686534,77960151,3093500,282258370,556986123,49981909,86740185
(주)탑엔지니어링,65130,Dec-19,216906563,96157679,1305900598,169444770,2375000,31876993,625000,4875000,81387093,625000,304949490,596075358,34876993,86887093
(주)탑엔지니어링,65130,Dec-20,155748839,65322441,1186101975,174079337,1000000,39065024,1500000,3569100,90498931,3783000,313541741,618832261,41565024,97851031
(주)탑코미디어,134580,Dec-13,70893414,18453644,70893414,18453644,0,500000,0,0,500000,0,54063395,53725025,500000,500000
(주)탑코미디어,134580,Dec-14,92578489,35183302,92581017,35464213,0,0,0,0,0,0,67984581,68332603,0,0
(주)탑코미디어,134580,Dec-15,107808603,21308676,107808603,21308676,0,0,0,0,0,0,61267590,61489935,0,0
(주)탑코미디어,134580,Dec-16,77287004,24182531,77354544,24210037,0,0,0,0,0,0,57329887,56917275,0,0
(주)탑코미디어,134580,Dec-17,47048592,9564390,47048592,9564390,0,0,0,0,0,0,37744899,37292883,0,0
(주)탑코미디어,134580,Dec-18,44502968,20996614,44502968,20996614,0,0,0,0,0,0,38666252,38667067,0,0
(주)탑코미디어,134580,Dec-19,32429047,13992500,,,0,0,0,,,,29557322,,0,0
(주)탑코미디어,134580,Dec-20,19966274,9583662,,,0,0,0,,,,24449013,,0,0
(주)태경비케이,14580,Dec-10,99958206,23753905,,,3962267,8448937,3261854,,,,148967381,,15673058,0
(주)태경비케이,14580,Dec-11,128036408,30528310,,,6566640,16109376,3283360,,,,165124624,,25959376,0
(주)태경비케이,14580,Dec-12,126234142,24523647,,,11783320,12515335,3783320,,,,169785218,,28081975,0
(주)태경비케이,14580,Dec-13,125226073,30046456,,,8500000,11787623,6283320,,,,178992100,,26570943,0
(주)태경비케이,14580,Dec-14,121842345,25223347,,,5950000,16214462,6150000,,,,178476606,,28314462,0
(주)태경비케이,14580,Dec-15,113506581,24993220,,,1663000,27229753,4200000,,,,182474399,,33092753,0
(주)태경비케이,14580,Dec-16,132974930,31826480,171527282,44075951,15879610,39490612,3783390,15879610,43490612,3783390,207379692,278843709,59153612,63153612
(주)태경비케이,14580,Dec-17,163437678,26678698,212161978,37611859,16674940,21000000,4104670,16674940,22000000,4104670,194279064,263546898,41779610,42779610
(주)태경비케이,14580,Dec-18,165264531,27498359,212616333,38368709,2374980,37153225,4299960,2374980,28153225,14299960,211876517,293751207,43828165,44828165
(주)태경비케이,14580,Dec-19,144614854,24126777,186439233,34805704,408330,31000000,11966650,408330,31000000,11966650,205432790,301367428,43374980,43374980
(주)태경비케이,14580,Dec-20,118285731,19832329,165345270,29701416,7000000,30000000,0,7000000,30000000,0,194965544,295877498,37000000,37000000
(주)태광,23160,Dec-10,215938676,98829946,,,0,7659807,0,,,,375988304,,7659807,0
(주)태광,23160,Dec-11,258887936,109051026,,,0,0,0,,,,422467427,,0,0
(주)태광,23160,Dec-12,356879823,126294890,,,0,0,0,,,,449366566,,0,0
(주)태광,23160,Dec-13,310840198,91355881,,,0,0,0,,,,468623316,,0,0
(주)태광,23160,Dec-14,271572719,105650341,,,0,0,0,,,,466624794,,0,0
(주)태광,23160,Dec-15,274492535,114076169,,,0,0,0,,,,479839540,,0,0
(주)태광,23160,Dec-16,244778890,97965422,,,0,0,0,,,,474731597,,0,0
(주)태광,23160,Dec-17,184151389,76572896,,,0,0,0,,,,454010340,,0,0
(주)태광,23160,Dec-18,158648382,70717151,158648382,70788204,0,0,0,0,0,0,457059153,460984822,0,0
(주)태광,23160,Dec-19,189754435,77178398,189754435,77348257,0,0,0,0,0,0,473114219,478658613,0,0
(주)태광,23160,Dec-20,188404258,52046058,188404258,52207656,0,10000000,0,0,10000000,0,459102468,461778573,10000000,10000000
(주)태성,323280,Dec-19,,,,,,,,,,,,,0,0
(주)태성,323280,Dec-20,,,,,,,,,,,,,0,0
(주)태양,53620,Dec-10,155834845,25180906,156600819,25286193,0,7223176,0,0,7223176,0,137975334,143022837,7223176,7223176
(주)태양,53620,Dec-11,168655995,23244662,169613205,23620451,0,2194534,0,0,2194534,0,139090641,144863219,2194534,2194534
(주)태양,53620,Dec-12,187087106,26645985,187372286,26388331,0,2080203,0,0,2080203,0,150834159,156933563,2080203,2080203
(주)태양,53620,Dec-13,205807347,30385740,207194713,30663080,1000000,0,0,1000000,0,0,155451961,162629832,1000000,1000000
(주)태양,53620,Dec-14,206269770,27030450,207070717,27377485,1000000,0,0,1000000,0,0,157238661,165139191,1000000,1000000
(주)태양,53620,Dec-15,144594329,23366973,145514369,23009512,12262800,0,0,12262800,0,0,183487885,192174332,12262800,12262800
(주)태양,53620,Dec-16,147772079,21271698,148160527,21523669,10296100,0,1866700,10296100,0,1866700,182940140,192953193,12162800,12162800
(주)태양,53620,Dec-17,157274649,21545829,157569823,21738351,6762780,0,3533320,6762780,0,3533320,178923751,188210060,10296100,10296100
(주)태양,53620,Dec-18,136498964,19321764,136715540,19613505,2997020,0,3765760,2997020,0,3765760,174721943,184230278,6762780,6762780
(주)태양,53620,Dec-19,141559128,16800484,141821714,16796090,897960,0,2099060,897960,0,2099060,178743066,187680294,2997020,2997020
(주)태양,53620,Dec-20,141028442,14726060,141506846,14985236,465560,179550,432400,465560,179550,432400,192962464,201923149,1077510,1077510
(주)태영건설,9410,Dec-10,1269300290,472456719,1761507289,573235156,90000000,0,0,128082042,32509919,23676838,1928523022,2624069609,90000000,184268799
(주)태영건설,9410,Dec-11,1656258525,500636734,2276265894,628220385,160000000,0,0,235005200,53636480,23676840,2107149002,2936605061,160000000,312318520
(주)태영건설,9410,Dec-12,1639160744,498704053,2281618316,603713425,70000000,4539046,90000000,163354910,60967751,116863550,2136326947,3014449935,164539046,341186211
(주)태영건설,9410,Dec-13,1493197330,464555384,2180379230,596286274,260000000,10050071,20000000,345827462,52980059,44182530,2030013190,2994170059,290050071,442990051
(주)태영건설,9410,Dec-14,1109445110,365514000,1875043214,527848694,200000000,19658717,20000000,355784448,44148458,93621626,1537058385,2879040735,239658717,493554532
(주)태영건설,9410,Dec-15,1002428220,309675830,1883518737,500134852,123750000,71500766,90000000,356201420,86908329,233306755,1521212491,3011325836,285250766,676416504
(주)태영건설,9410,Dec-16,984553805,354446803,2059304924,518818051,46250000,127319867,50000000,511493105,238852551,187248220,1557558857,3489336274,223569867,937593876
(주)태영건설,9410,Dec-17,1490902224,393773349,3266415746,631407542,78000000,127422935,9250000,647840964,497364119,159183464,1872771813,4752049446,214672935,1304388547
(주)태영건설,9410,Dec-18,1996049484,455610061,3850546030,907589994,50150000,115587972,0,983317179,376269969,69530500,2281959182,4958571817,165737972,1429117648
(주)태영건설,9410,Dec-19,2175685521,524361734,3924370755,1362726038,0,150791323,50277138,668093813,791784962,306525504,2849668896,5916135643,201068461,1766404279
(주)태영건설,9410,Dec-20,2148138415,453953480,2281511661,597560033,0,131074044,0,508988797,179360324,475472423,2682875573,3798270930,131074044,1163821544
(주)태웅,44490,Dec-10,333625861,96491313,,,16192904,52383197,0,,,,595771984,,68576101,0
(주)태웅,44490,Dec-11,480665365,104645538,,,97750199,70490030,0,,,,755979760,,168240229,0
(주)태웅,44490,Dec-12,421515758,78583341,,,7710425,4578902,0,,,,664287280,,12289327,0
(주)태웅,44490,Dec-13,410132757,121299637,,,4346522,23621672,3363903,,,,649347397,,31332097,0
(주)태웅,44490,Dec-14,411545446,116067347,,,9401119,37677297,2088730,,,,764084671,,49167146,0
(주)태웅,44490,Dec-15,365346871,105693436,,,104067110,5488398,879442,,,,860158579,,110434950,0
(주)태웅,44490,Dec-16,321984454,72175081,,,206733540,957242,1919885,,,,976860976,,209610667,0
(주)태웅,44490,Dec-17,304366834,88754211,,,256196503,0,5204175,,,,1001617902,,261400678,0
(주)태웅,44490,Dec-18,289546470,98810987,,,204409178,33329492,50153150,,,,1030652777,,287891820,0
(주)태웅,44490,Dec-19,374030762,122565897,,,230000000,44984878,10000000,,,,993302352,,284984878,0
(주)태웅,44490,Dec-20,344403685,109983250,,,190000000,24695000,20000000,,,,800770744,,234695000,0
(주)태웅로직스,124560,Dec-19,273971524,30006648,286073126,32178914,0,3000000,0,0,3184800,0,84472369,87503873,3000000,3184800
(주)태웅로직스,124560,Dec-20,306352757,41818472,341289551,48987702,0,7828800,0,1645000,8979700,0,109270265,122625757,7828800,10624700
(주)테라젠이텍스,66700,Dec-10,39496644,23015232,80769569,40692925,5764050,8855935,0,5764050,16967737,0,85300632,105547327,14619985,22731787
(주)테라젠이텍스,66700,Dec-11,65757218,23864025,96247357,40710203,3336650,10651768,0,3336650,17053436,0,80609716,100164920,13988418,20390086
(주)테라젠이텍스,66700,Dec-12,48684609,25039392,79322908,41069894,3965000,10968764,317200,3965000,15548541,317200,96274883,113823830,15250964,19830741
(주)테라젠이텍스,66700,Dec-13,56398910,26115728,90730510,46206585,3330600,8100000,634400,3330600,11327350,634400,97228879,120960408,12065000,15292350
(주)테라젠이텍스,66700,Dec-14,52243893,28996354,106580791,53309567,2696200,7300000,634400,3596200,11635923,634400,98750559,125691164,10630600,15866523
(주)테라젠이텍스,66700,Dec-15,59878782,35494283,98884314,50342164,4161800,5600400,634000,7461800,9738216,634400,105340142,137926051,10396200,17834416
(주)테라젠이텍스,66700,Dec-16,60237425,38340489,101283309,53336977,9237400,0,8734400,12537400,12068054,634400,116638294,140956496,17971800,25239854
(주)테라젠이텍스,66700,Dec-17,66010923,39128889,107591869,53139386,10595720,7292414,1917680,10595720,11113125,5217680,121191673,145421347,19805814,26926525
(주)테라젠이텍스,66700,Dec-18,62724135,36249566,117474508,65666241,6543990,5600000,2025537,11753990,17641847,2025537,128232883,174677523,14169527,31421374
(주)테라젠이텍스,66700,Dec-19,65804560,36759662,138083445,73882957,4607370,5600000,4775620,7577370,17788470,6775620,197670323,241498170,14982990,32141460
(주)테라젠이텍스,66700,Dec-20,59296134,22099342,143022527,55264126,3338150,10600000,1269220,3738150,25748755,1269220,485068201,534885513,15207370,30756125
(주)테스,95610,Dec-10,81688935,9752699,,,0,0,7590963,,,,73270357,,7590963,0
(주)테스,95610,Dec-11,71144866,11415990,,,0,0,7780074,,,,80377513,,7780074,0
(주)테스,95610,Dec-12,70350019,2965017,,,0,0,3232203,,,,99584848,,3232203,0
(주)테스,95610,Dec-13,67053692,12733492,67053692,12736930,0,0,38827,0,0,38827,91627723,91584820,38827,38827
(주)테스,95610,Dec-14,109632247,11197948,109677283,11232341,0,0,0,0,0,0,111982772,110604045,0,0
(주)테스,95610,Dec-15,99853137,13746451,100346778,13777400,983000,10990187,0,983000,10990187,0,123001390,120616314,11973187,11973187
