,회사명,거래소코드,회계년도,유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원),0,1,2,3
4379,(주)에이루트,96690,Dec-17,60741884,64905982,4588861,4588861,-4.33,-4.96,29.71,29.71
4380,(주)에이루트,96690,Dec-18,29316621,34929983,4110494,4110494,-51.74,-46.18,-10.42,-10.42
4381,(주)에이루트,96690,Dec-19,70843915,41506035,3237377,3817282,141.65,18.83,-21.24,-7.13
4382,(주)에이블씨엔씨,78520,Dec-11,135285686,140046098,26484533,30419699,90.96,237.41,718.09,696.89
4383,(주)에이블씨엔씨,78520,Dec-12,175383152,179063311,39073238,43687206,29.64,27.86,47.53,43.61
4384,(주)에이블씨엔씨,78520,Dec-13,159921902,175812876,22552791,28009076,-8.82,-1.82,-42.28,-35.89
4385,(주)에이블씨엔씨,78520,Dec-14,140696930,159085691,29976864,39220389,-12.02,-9.51,32.92,40.03
4386,(주)에이블씨엔씨,78520,Dec-15,168063550,190114707,33279060,42210495,19.45,19.5,11.02,7.62
4387,(주)에이블씨엔씨,78520,Dec-16,197205062,216065365,38530586,51227127,17.34,13.65,15.78,21.36
4388,(주)에이블씨엔씨,78520,Dec-17,288325897,307786790,33756448,44687715,46.21,42.45,-12.39,-12.77
4389,(주)에이블씨엔씨,78520,Dec-18,235631271,264765282,46260602,62942021,-18.28,-13.98,37.04,40.85
4390,(주)에이블씨엔씨,78520,Dec-19,136666598,199999434,47753122,87262687,-42,-24.46,3.23,38.64
4391,(주)에이비프로바이오,195990,Dec-15,92145291,101527355,17666387,24451794,-32.58,-49.24,-63,-71.98
4392,(주)에이비프로바이오,195990,Dec-16,87292082,103608836,19282339,26729746,-5.27,2.05,9.15,9.32
4393,(주)에이비프로바이오,195990,Dec-17,63736654,70670972,22135687,27058293,-26.98,-31.79,14.8,1.23
4394,(주)에이비프로바이오,195990,Dec-18,49702388,59625012,18546903,25186875,-22.02,-15.63,-16.21,-6.92
4395,(주)에이비프로바이오,195990,Dec-19,37507319,67687460,8696074,16886282,-24.54,13.52,-53.11,-32.96
4396,(주)에이스침대,3800,Dec-11,90422255,95657171,16473567,17140694,141.08,41.32,89.44,1.51
4397,(주)에이스침대,3800,Dec-12,87852459,89502813,18844665,19440385,-2.84,-6.43,14.39,13.42
4398,(주)에이스침대,3800,Dec-13,155603001,156976980,20544681,21139422,77.12,75.39,9.02,8.74
4399,(주)에이스침대,3800,Dec-14,108106378,109490428,22613927,23201704,-30.52,-30.25,10.07,9.76
4400,(주)에이스침대,3800,Dec-15,96198000,97337995,22204287,22879946,-11.02,-11.1,-1.81,-1.39
4401,(주)에이스침대,3800,Dec-16,90218740,91050622,25094968,25671299,-6.22,-6.46,13.02,12.2
4402,(주)에이스침대,3800,Dec-17,72012490,72095091,25270707,25561239,-20.18,-20.82,0.7,-0.43
4403,(주)에이스침대,3800,Dec-18,77207321,11111111.11,25678665,11111111.11,7.21,-84.59,1.61,-56.53
4404,(주)에이스침대,3800,Dec-19,77774831,11111111.11,27422454,11111111.11,0.74,,6.79,
4405,(주)에이스테크놀로지,88800,Dec-11,91630292,161027119,24585639,52938431,17.81,1349.24,-10.34,376.45
4406,(주)에이스테크놀로지,88800,Dec-12,120188619,153427776,22266881,41734585,31.17,-4.72,-9.43,-21.16
4407,(주)에이스테크놀로지,88800,Dec-13,145040741,179351038,20525411,50547851,20.68,16.9,-7.82,21.12
4408,(주)에이스테크놀로지,88800,Dec-14,174668835,236660946,24631714,64161619,20.43,31.95,20.01,26.93
4409,(주)에이스테크놀로지,88800,Dec-15,212754292,287438353,33853774,76583960,21.8,21.46,37.44,19.36
4410,(주)에이스테크놀로지,88800,Dec-16,142118248,225086402,22706166,60369613,-33.2,-21.69,-32.93,-21.17
4411,(주)에이스테크놀로지,88800,Dec-17,140198666,204424815,22688479,65077858,-1.35,-9.18,-0.08,7.8
4412,(주)에이스테크놀로지,88800,Dec-18,195136167,258719489,16083847,83555390,39.19,26.56,-29.11,28.39
4413,(주)에이스테크놀로지,88800,Dec-19,177523088,232037172,8741613,88261761,-9.03,-10.31,-45.65,5.63
4414,(주)에이스토리,241840,Dec-19,31691405,11111111.11,2873298,11111111.11,-82.15,-95.21,-67.13,-87.41
4415,(주)에이엔피,15260,Dec-11,33973534,155075361,13501896,54204248,,,,
4416,(주)에이엔피,15260,Dec-12,32940289,169646433,15825847,62110865,-3.04,9.4,17.21,14.59
4417,(주)에이엔피,15260,Dec-13,42195084,160418139,15835386,48856601,28.1,-5.44,0.06,-21.34
4418,(주)에이엔피,15260,Dec-14,42939814,208735371,18088849,48712931,1.76,30.12,14.23,-0.29
4419,(주)에이엔피,15260,Dec-15,43556690,44551967,20516330,20739995,1.44,-78.66,13.42,-57.42
4420,(주)에이엔피,15260,Dec-16,49504674,51029968,21833214,22412097,13.66,14.54,6.42,8.06
4421,(주)에이엔피,15260,Dec-17,45039628,45614778,20799776,20957641,-9.02,-10.61,-4.73,-6.49
4422,(주)에이엔피,15260,Dec-18,39021109,40193649,17456860,17742392,-13.36,-11.88,-16.07,-15.34
4423,(주)에이엔피,15260,Dec-19,33840084,34212612,13804539,13980982,-13.28,-14.88,-20.92,-21.2
4424,(주)에이치비테크놀러지,78150,Dec-11,18892540,11111111.11,286946,11111111.11,-44.17,-67.52,-97.92,-20.53
4425,(주)에이치비테크놀러지,78150,Dec-12,18745319,11111111.11,138788,11111111.11,-0.78,,-51.63,
4426,(주)에이치비테크놀러지,78150,Dec-13,39298367,11111111.11,6630521,11111111.11,109.64,,4677.45,
4427,(주)에이치비테크놀러지,78150,Dec-14,37733167,11111111.11,8170290,11111111.11,-3.98,,23.22,
4428,(주)에이치비테크놀러지,78150,Dec-15,38655871,11111111.11,7391176,11111111.11,2.45,,-9.54,
4429,(주)에이치비테크놀러지,78150,Dec-16,122381179,11111111.11,10465988,11111111.11,216.59,,41.6,
4430,(주)에이치비테크놀러지,78150,Dec-17,123976554,11111111.11,8474935,11111111.11,1.3,,-19.02,
4431,(주)에이치비테크놀러지,78150,Dec-18,90973267,123715801,22218564,24696562,-26.62,,162.17,
4432,(주)에이치비테크놀러지,78150,Dec-19,122400211,166887334,30127581,31130334,34.55,34.9,35.6,26.05
4433,(주)에이치시티,72990,Dec-16,30748201,30976877,35543,35543,-74.88,-81.44,-99.88,-99.89
4434,(주)에이치시티,72990,Dec-17,19576458,20098874,58815,58815,-36.33,-35.12,65.48,65.48
4435,(주)에이치시티,72990,Dec-18,25960404,26468215,1462883,1462883,32.61,31.69,2387.26,2387.26
4436,(주)에이치시티,72990,Dec-19,26109846,26433130,204595,204595,0.58,-0.13,-86.01,-86.01
4437,(주)에이치알에스,36640,Dec-11,34653185,35802085,12995701,13172534,32.72,35.44,6251.92,6338.35
4438,(주)에이치알에스,36640,Dec-12,35048370,35933732,16590602,17095805,1.14,0.37,27.66,29.78
4439,(주)에이치알에스,36640,Dec-13,34772709,35096673,14421965,14992009,-0.79,-2.33,-13.07,-12.31
4440,(주)에이치알에스,36640,Dec-14,36352134,37413375,13224896,13773911,4.54,6.6,-8.3,-8.12
4441,(주)에이치알에스,36640,Dec-15,34844713,36131059,12633418,13365237,-4.15,-3.43,-4.47,-2.97
4442,(주)에이치알에스,36640,Dec-16,51364245,53236456,11046823,11896096,47.41,47.34,-12.56,-10.99
4443,(주)에이치알에스,36640,Dec-17,57371851,59868630,12892817,13671926,11.7,12.46,16.71,14.93
4444,(주)에이치알에스,36640,Dec-18,57662201,60780826,30761862,31935914,0.51,1.52,138.6,133.59
4445,(주)에이치알에스,36640,Dec-19,47014092,49891211,15131278,15737703,-18.47,-17.92,-50.81,-50.72
4446,(주)에이치앤비디자인,227100,Dec-18,17963360,18360960,5707447,6102816,-61.79,-63.2,-62.28,-61.22
4447,(주)에이치앤비디자인,227100,Dec-19,19197497,19484991,10229745,10418131,6.87,6.12,79.24,70.71
4448,(주)에이치엘사이언스,239610,Dec-16,42445205,11111111.11,3105372,11111111.11,121.1,-42.98,-69.64,6.65
4449,(주)에이치엘사이언스,239610,Dec-17,39905831,11111111.11,2118766,11111111.11,-5.98,,-31.77,
4450,(주)에이치엘사이언스,239610,Dec-18,54046861,11111111.11,2945002,11111111.11,35.44,,39,
4451,(주)에이치엘사이언스,239610,Dec-19,69810669,11111111.11,4856954,11111111.11,29.17,,64.92,
4452,(주)에이치케이,44780,Dec-11,36888106,37131514,13409927,13695074,-47.16,234.18,176.1,23.26
4453,(주)에이치케이,44780,Dec-12,41647532,41764985,18237966,18453708,12.9,12.48,36,34.75
4454,(주)에이치케이,44780,Dec-13,44555638,45191817,24633123,24866560,6.98,8.21,35.07,34.75
4455,(주)에이치케이,44780,Dec-14,47813191,48276544,26385390,26578279,7.31,6.83,7.11,6.88
4456,(주)에이치케이,44780,Dec-15,50515546,51887978,27766505,31016147,5.65,7.48,5.23,16.7
4457,(주)에이치케이,44780,Dec-16,49047709,49654517,22073198,23232646,-2.91,-4.3,-20.5,-25.09
4458,(주)에이치케이,44780,Dec-17,49874963,50622917,20289709,22758680,1.69,1.95,-8.08,-2.04
4459,(주)에이치케이,44780,Dec-18,50070439,53631201,23551236,27874064,0.39,5.94,16.07,22.48
4460,(주)에이치케이,44780,Dec-19,47375175,49531766,21693023,24803702,-5.38,-7.64,-7.89,-11.02
4461,(주)에이텍,45660,Dec-11,37750086,38865392,5811818,5811818,-20.32,-21.53,-73.21,-76.57
4462,(주)에이텍,45660,Dec-12,30951811,11111111.11,6857622,11111111.11,-18.01,-71.41,17.99,91.18
4463,(주)에이텍,45660,Dec-13,39792119,11111111.11,5773459,11111111.11,28.56,,-15.81,
4464,(주)에이텍,45660,Dec-14,52238559,11111111.11,9075802,11111111.11,31.28,,57.2,
4465,(주)에이텍,45660,Dec-15,23685576,11111111.11,3990173,11111111.11,-54.66,,-56.04,
4466,(주)에이텍,45660,Dec-16,36693862,11111111.11,9407578,11111111.11,54.92,,135.77,
4467,(주)에이텍,45660,Dec-17,26147054,11111111.11,6463993,11111111.11,-28.74,,-31.29,
4468,(주)에이텍,45660,Dec-18,22567659,11111111.11,8643134,11111111.11,-13.69,,33.71,
4469,(주)에이텍,45660,Dec-19,25472012,11111111.11,6324902,11111111.11,12.87,,-26.82,
4470,(주)에이텍티앤,224110,Dec-15,19121435,11111111.11,1514839,11111111.11,-24.93,0,-76.05,0
4471,(주)에이텍티앤,224110,Dec-16,20201905,11111111.11,1891028,11111111.11,5.65,,24.83,
4472,(주)에이텍티앤,224110,Dec-17,15592396,63117415,1905917,18173714,-22.82,,0.79,
4473,(주)에이텍티앤,224110,Dec-18,5766569,53012303,1823624,23039560,-63.02,-16.01,-4.32,26.77
4474,(주)에이텍티앤,224110,Dec-19,10230980,69797522,3359044,18901385,77.42,31.66,84.2,-17.96
4475,(주)에이트원,230980,Dec-16,7620346,11111111.11,0,11111111.11,-25.52,-84.08,-100,-41.22
4476,(주)에이트원,230980,Dec-17,4790062,17758244,0,5608852,-37.14,,,
4477,(주)에이트원,230980,Dec-18,20777703,33042614,6851600,15000500,333.77,86.07,inf,167.44
4478,(주)에이트원,230980,Dec-19,15586553,16743419,4113791,4238118,-24.98,-49.33,-39.96,-71.75
4479,(주)에이티세미콘,89530,Dec-11,16958727,11111111.11,0,11111111.11,8.8,-33.64,-100,162.17
4480,(주)에이티세미콘,89530,Dec-12,15522893,11111111.11,0,11111111.11,-8.47,,,
4481,(주)에이티세미콘,89530,Dec-13,25348424,34373433,0,2739292,63.3,,,
4482,(주)에이티세미콘,89530,Dec-14,41021507,11111111.11,3639268,11111111.11,61.83,-67.68,inf,305.62
4483,(주)에이티세미콘,89530,Dec-15,22257304,11111111.11,4733960,11111111.11,-45.74,,30.08,
4484,(주)에이티세미콘,89530,Dec-16,19898141,11111111.11,3627789,11111111.11,-10.6,,-23.37,
4485,(주)에이티세미콘,89530,Dec-17,17039550,11111111.11,4478041,11111111.11,-14.37,,23.44,
4486,(주)에이티세미콘,89530,Dec-18,16655890,16774335,4604281,4604281,-2.25,,2.82,
4487,(주)에이티세미콘,89530,Dec-19,21872462,25993792,6325805,6326165,31.32,54.96,37.39,37.4
4488,(주)에이팩트,200470,Dec-14,18775706,11111111.11,0,11111111.11,-14.16,-57.25,-100,75.64
4489,(주)에이팩트,200470,Dec-15,20241377,11111111.11,419787,11111111.11,7.81,,inf,
4490,(주)에이팩트,200470,Dec-16,20959713,11111111.11,0,11111111.11,3.55,,-100,
4491,(주)에이팩트,200470,Dec-17,22854191,11111111.11,0,11111111.11,9.04,,,
4492,(주)에이팩트,200470,Dec-18,35455984,11111111.11,0,11111111.11,55.14,,,
4493,(주)에이팩트,200470,Dec-19,16848564,11111111.11,0,11111111.11,-52.48,,,
4494,(주)에이프로젠,7460,Dec-11,92540868,248874079,9468093,17725609,449.25,2139.87,inf,59.53
4495,(주)에이프로젠,7460,Dec-12,68555228,274668956,4950763,5507784,-25.92,10.36,-47.71,-68.93
4496,(주)에이프로젠,7460,Dec-13,51723361,11111111.11,3799304,11111111.11,-24.55,-95.95,-23.26,101.73
4497,(주)에이프로젠,7460,Dec-14,35894380,11111111.11,4048991,11111111.11,-30.6,,6.57,
4498,(주)에이프로젠,7460,Dec-15,30835253,11111111.11,4287187,11111111.11,-14.09,,5.88,
4499,(주)에이프로젠,7460,Dec-16,24231072,11111111.11,4109271,11111111.11,-21.42,,-4.15,
4500,(주)에이프로젠,7460,Dec-17,213788163,214884052,3673169,4397922,782.29,,-10.61,
4501,(주)에이프로젠,7460,Dec-18,140046583,141336059,4568525,5184702,-34.49,-34.23,24.38,17.89
4502,(주)에이프로젠,7460,Dec-19,132146546,347111267,7828840,17402791,-5.64,145.59,71.36,235.66
4503,(주)에이프로젠헬스케어앤게임즈,109960,Dec-11,15745072,11111111.11,4219890,11111111.11,-88.09,-96.8,-46.1,-36.15
4504,(주)에이프로젠헬스케어앤게임즈,109960,Dec-12,10513778,11111111.11,4310397,11111111.11,-33.22,,2.14,
4505,(주)에이프로젠헬스케어앤게임즈,109960,Dec-13,8483507,8443411,2373886,2373886,-19.31,,-44.93,
4506,(주)에이프로젠헬스케어앤게임즈,109960,Dec-14,6567463,11111111.11,1851562,11111111.11,-22.59,31.6,-22,368.06
4507,(주)에이프로젠헬스케어앤게임즈,109960,Dec-15,24675691,11111111.11,1580657,11111111.11,275.73,,-14.63,
4508,(주)에이프로젠헬스케어앤게임즈,109960,Dec-16,10762478,11100797,1252924,1252924,-56.38,,-20.73,
4509,(주)에이프로젠헬스케어앤게임즈,109960,Dec-17,79423915,79996825,15400,15400,637.97,620.64,-98.77,-98.77
4510,(주)에이프로젠헬스케어앤게임즈,109960,Dec-18,69912033,69422406,86401,86401,-11.98,-13.22,461.05,461.05
4511,(주)에이프로젠헬스케어앤게임즈,109960,Dec-19,85120250,83990580,768536,768535,21.75,20.98,789.5,789.5
4512,(주)에치에프알,230240,Dec-15,11111111.11,11111111.11,11111111.11,11111111.11,-86.95,-86.77,1345.75,1345.75
4513,(주)에치에프알,230240,Dec-16,11111111.11,11111111.11,11111111.11,11111111.11,,,,
4514,(주)에치에프알,230240,Dec-17,11111111.11,11111111.11,11111111.11,11111111.11,,,,
4515,(주)에치에프알,230240,Dec-18,87656037,101533497,18927825,26283599,,,,
4516,(주)에치에프알,230240,Dec-19,88357754,102825271,22098046,30533425,0.8,1.27,16.75,16.17
4517,(주)에코마케팅,230360,Dec-16,78782272,78909356,0,0,-10.84,-23.26,-100,-100
4518,(주)에코마케팅,230360,Dec-17,66706786,78744734,0,659684,-15.33,-0.21,,inf
4519,(주)에코마케팅,230360,Dec-18,88534673,102931365,0,4259872,32.72,30.72,,545.74
4520,(주)에코마케팅,230360,Dec-19,89734436,119412961,0,15802823,1.36,16.01,,270.97
4521,(주)에코프로,86520,Dec-11,68394786,11111111.11,32834986,11111111.11,-23.78,-90.7,inf,-29.69
4522,(주)에코프로,86520,Dec-12,58050554,11111111.11,33360126,11111111.11,-15.12,,1.6,
4523,(주)에코프로,86520,Dec-13,52048744,11111111.11,30063924,11111111.11,-10.34,,-9.88,
4524,(주)에코프로,86520,Dec-14,57423646,11111111.11,32570046,11111111.11,10.33,,8.34,
4525,(주)에코프로,86520,Dec-15,63897250,11111111.11,31528524,11111111.11,11.27,,-3.2,
4526,(주)에코프로,86520,Dec-16,43746050,126171155,12789446,60581411,-31.54,,-59.44,
4527,(주)에코프로,86520,Dec-17,41581309,164984163,10602536,75677762,-4.95,30.76,-17.1,24.92
4528,(주)에코프로,86520,Dec-18,43065193,271444769,10634382,165204748,3.57,64.53,0.3,118.3
4529,(주)에코프로,86520,Dec-19,54823763,367719002,15256678,231243997,27.3,35.47,43.47,39.97
4530,(주)에코프로비엠,247540,Dec-16,11111111.11,11111111.11,11111111.11,11111111.11,-79.73,-96.98,-27.17,-95.2
4531,(주)에코프로비엠,247540,Dec-17,11111111.11,11111111.11,11111111.11,11111111.11,,,,
4532,(주)에코프로비엠,247540,Dec-19,245507156,11111111.11,158862987,11111111.11,,,,
4533,(주)에프알텍,73540,Dec-11,15210903,11111111.11,531586,11111111.11,-93.8,0,-99.67,0
4534,(주)에프알텍,73540,Dec-12,35472035,11111111.11,4117950,11111111.11,133.2,,674.65,
4535,(주)에프알텍,73540,Dec-13,39669186,11111111.11,337177,11111111.11,11.83,,-91.81,
4536,(주)에프알텍,73540,Dec-14,29190747,30161618,1064311,1064311,-26.41,,215.65,
4537,(주)에프알텍,73540,Dec-15,30438111,30700945,1094446,1095632,4.27,1.79,2.83,2.94
4538,(주)에프알텍,73540,Dec-16,13090899,13838709,1946372,1946372,-56.99,-54.92,77.84,77.65
4539,(주)에프알텍,73540,Dec-17,15259471,15366320,5105410,5142815,16.57,11.04,162.3,164.23
4540,(주)에프알텍,73540,Dec-18,12302165,12466561,1805653,1805653,-19.38,-18.87,-64.63,-64.89
4541,(주)에프알텍,73540,Dec-19,16164366,16270723,1697737,1697737,31.39,30.51,-5.98,-5.98
4542,(주)에프앤리퍼블릭,64090,Dec-11,18931293,18711613,5409387,7005363,17.12,15,218.62,312.63
4543,(주)에프앤리퍼블릭,64090,Dec-12,13234833,13264163,6258244,7360285,-30.09,-29.11,15.69,5.07
4544,(주)에프앤리퍼블릭,64090,Dec-13,11291856,11291856,5521568,5521568,-14.68,-14.87,-11.77,-24.98
4545,(주)에프앤리퍼블릭,64090,Dec-14,12397412,11111111.11,5501118,11111111.11,9.79,-1.6,-0.37,101.23
4546,(주)에프앤리퍼블릭,64090,Dec-15,22338403,22646531,9790825,9790825,80.19,,77.98,
4547,(주)에프앤리퍼블릭,64090,Dec-16,10956505,12878814,2355364,3583153,-50.95,-43.13,-75.94,-63.4
4548,(주)에프앤리퍼블릭,64090,Dec-17,29367359,30276515,7261110,7261110,168.04,135.09,208.28,102.65
4549,(주)에프앤리퍼블릭,64090,Dec-18,85615673,86812352,38654752,38737693,191.53,186.73,432.35,433.5
4550,(주)에프앤리퍼블릭,64090,Dec-19,38874455,39640814,24319804,24863094,-54.59,-54.34,-37.08,-35.82
4551,(주)에프앤에프홀딩스,7700,Dec-11,75842323,76097968,47124486,47126109,95.1,91.97,93.77,89.54
4552,(주)에프앤에프홀딩스,7700,Dec-12,81340055,81676172,48141280,48142808,7.25,7.33,2.16,2.16
4553,(주)에프앤에프홀딩스,7700,Dec-13,115721692,116010262,69151344,69152892,42.27,42.04,43.64,43.64
4554,(주)에프앤에프홀딩스,7700,Dec-14,154763340,155120689,102664412,102664412,33.74,33.71,48.46,48.46
4555,(주)에프앤에프홀딩스,7700,Dec-15,163561323,163899034,109580105,109580105,5.68,5.66,6.74,6.74
4556,(주)에프앤에프홀딩스,7700,Dec-16,161761128,163066711,90482300,90482300,-1.1,-0.51,-17.43,-17.43
4557,(주)에프앤에프홀딩스,7700,Dec-17,253241324,254646957,104052870,104327923,56.55,56.16,15,15.3
4558,(주)에프앤에프홀딩스,7700,Dec-18,281229014,291131187,152319865,159055709,11.05,14.33,46.39,52.46
4559,(주)에프앤에프홀딩스,7700,Dec-19,379068947,400051201,164550332,175941285,34.79,37.41,8.03,10.62
4560,(주)에프에스엔,214270,Dec-15,11111111.11,11111111.11,11111111.11,11111111.11,-97.07,-97.22,-93.25,-93.68
4561,(주)에프에스엔,214270,Dec-16,23454893,24624305,0,0,,,,
4562,(주)에프에스엔,214270,Dec-17,17360567,25887859,0,0,-25.98,5.13,,
4563,(주)에프에스엔,214270,Dec-18,19467729,120332418,0,0,12.14,364.82,,
4564,(주)에프에스엔,214270,Dec-19,19703541,98127494,0,209841,1.21,-18.45,,inf
4565,(주)에프에스티,36810,Dec-11,38945131,11111111.11,12490109,11111111.11,97.66,-88.68,inf,5195.01
4566,(주)에프에스티,36810,Dec-12,33072315,11111111.11,9117797,11111111.11,-15.08,,-27,
4567,(주)에프에스티,36810,Dec-13,33717741,33748454,7999888,7999888,1.95,,-12.26,
4568,(주)에프에스티,36810,Dec-14,35826963,35922031,7089417,7098783,6.26,6.44,-11.38,-11.26
4569,(주)에프에스티,36810,Dec-15,33711681,33787290,9220567,9239554,-5.9,-5.94,30.06,30.16
4570,(주)에프에스티,36810,Dec-16,49171121,49303693,13972758,13994833,45.86,45.92,51.54,51.47
4571,(주)에프에스티,36810,Dec-17,51766519,51987037,22004292,22037144,5.28,5.44,57.48,57.47
4572,(주)에프에스티,36810,Dec-18,56360359,56801898,12231663,12269886,8.87,9.26,-44.41,-44.32
4573,(주)에프에스티,36810,Dec-19,58349428,62138712,21616053,22605461,3.53,9.4,76.72,84.24
4574,(주)에프엔씨엔터테인먼트,173940,Dec-14,46219367,65273128,141692,761971,-20.79,5.04,-99.34,-96.63
4575,(주)에프엔씨엔터테인먼트,173940,Dec-15,69774855,86301019,257330,740177,50.96,32.22,81.61,-2.86
4576,(주)에프엔씨엔터테인먼트,173940,Dec-16,40364079,83642027,246951,1009971,-42.15,-3.08,-4.03,36.45
4577,(주)에프엔씨엔터테인먼트,173940,Dec-17,33001028,76110821,295098,992690,-18.24,-9,19.5,-1.71
4578,(주)에프엔씨엔터테인먼트,173940,Dec-18,33625614,47164110,194414,716435,1.89,-38.03,-34.12,-27.83
4579,(주)에프엔씨엔터테인먼트,173940,Dec-19,55013785,74363277,346357,691107,63.61,57.67,78.15,-3.54
4580,(주)엑사이엔씨,54940,Dec-11,42277401,69664574,3655491,9200194,-23.15,-6.32,955.41,1231.23
