,회사명,총자본증가율,0,1
13072,인탑스(주),6.23,151.25,200.4
13073,인탑스(주),24.79,19.14,24.79
13074,인탑스(주),-4.53,-13.51,-4.53
13075,인탑스(주),1.86,1.53,1.86
13076,인탑스(주),0.53,0.05,0.53
13077,인탑스(주),17.94,10.76,17.94
13078,인탑스(주),-3.14,1.94,-3.14
13079,인탑스(주),5.46,-2.8,5.46
13080,인탑스(주),8.68,4.82,8.68
13081,인터지스(주),7.6,-30.0,-52.65
13082,인터지스(주),39.97,46.88,39.97
13083,인터지스(주),-0.03,-3.83,-0.03
13084,인터지스(주),9.13,9.43,9.13
13085,인터지스(주),5.6,3.86,5.6
13086,인터지스(주),-2.71,-1.87,-2.71
13087,인터지스(주),-0.97,-0.99,-0.97
13088,인터지스(주),-7.67,-8.14,-7.67
13089,인터지스(주),-10.66,-15.99,-10.66
13090,인포뱅크(주),19.33,-83.82,-97.35
13091,인포뱅크(주),22.79,22.79,11111111.11
13092,인포뱅크(주),-8.47,-8.47,11111111.11
13093,인포뱅크(주),-5.49,-9.99,-5.49
13094,인포뱅크(주),-0.87,1.77,-0.87
13095,인포뱅크(주),7.18,5.74,7.18
13096,인포뱅크(주),1.06,-0.89,1.06
13097,인포뱅크(주),2.2,1.32,2.2
13098,인포뱅크(주),-2.67,-1.71,-2.67
13099,인화정공(주),8.14,143.05,130.86
13100,인화정공(주),18.7,17.2,18.7
13101,인화정공(주),37.79,3.27,37.79
13102,인화정공(주),0.68,-0.28,0.68
13103,인화정공(주),-7.31,-3.02,-7.31
13104,인화정공(주),2.06,-1.8,2.06
13105,인화정공(주),5.47,5.99,5.47
13106,인화정공(주),10.59,16.03,10.59
13107,인화정공(주),-6.44,-4.69,-6.44
13108,일동제약(주),92.14,157.08,92.14
13109,일동제약(주),2.59,2.37,2.59
13110,일동제약(주),0.01,-0.09,0.01
13111,일동제약(주),8.51,8.43,8.51
13112,일동홀딩스(주),-16.5,-19.94,-16.5
13113,일동홀딩스(주),5.88,6.99,5.88
13114,일동홀딩스(주),15.97,17.11,15.97
13115,일동홀딩스(주),-1.25,-1.22,-1.25
13116,일동홀딩스(주),13.75,13.9,13.75
13117,일동홀딩스(주),-71.08,-79.92,-71.08
13118,일동홀딩스(주),34.67,49.22,34.67
13119,일동홀딩스(주),-3.41,1.26,-3.41
13120,일동홀딩스(주),203.47,11.8,203.47
13121,일성건설(주),-67.77,10.97,-67.77
13122,일성건설(주),2.11,2.22,2.11
13123,일성건설(주),7.43,6.04,7.43
13124,일성건설(주),-7.04,-6.94,-7.04
13125,일성건설(주),-2.74,-0.44,-2.74
13126,일성건설(주),7.76,7.25,7.76
13127,일성건설(주),10.03,8.96,10.03
13128,일성건설(주),1.13,1.39,1.13
13129,일성건설(주),13.64,13.75,13.64
13130,일성신약(주),-12.64,17.74,-96.83
13131,일성신약(주),-7.16,-7.16,11111111.11
13132,일성신약(주),-2.86,-2.86,11111111.11
13133,일성신약(주),1.53,1.53,11111111.11
13134,일성신약(주),-3.0,-3.0,11111111.11
13135,일성신약(주),-7.77,-7.77,11111111.11
13136,일성신약(주),2.65,2.65,11111111.11
13137,일성신약(주),-0.06,-0.06,11111111.11
13138,일성신약(주),6.41,6.41,11111111.11
13139,일신방직(주),0.24,54.5,6681.32
13140,일신방직(주),-2.15,-6.53,-2.15
13141,일신방직(주),5.27,3.97,5.27
13142,일신방직(주),5.43,1.41,5.43
13143,일신방직(주),8.7,-0.11,8.7
13144,일신방직(주),1.72,1.0,1.72
13145,일신방직(주),-0.99,-1.85,-0.99
13146,일신방직(주),4.63,2.68,4.63
13147,일신방직(주),1.74,-3.06,1.74
13148,일양약품(주),13.44,-42.21,-98.83
13149,일양약품(주),12.55,12.55,11111111.11
13150,일양약품(주),4.69,4.69,11111111.11
13151,일양약품(주),5.49,5.49,11111111.11
13152,일양약품(주),0.78,0.78,11111111.11
13153,일양약품(주),-0.08,-1.97,0.1
13154,일양약품(주),1.19,0.93,1.19
13155,일양약품(주),-0.94,-5.67,-0.94
13156,일양약품(주),1.2,-2.88,1.2
13157,일정실업(주),3.92,-83.91,-84.86
13158,일정실업(주),17.02,18.33,17.02
13159,일정실업(주),-9.43,-10.34,-9.43
13160,일정실업(주),-8.84,-9.85,-8.84
13161,일정실업(주),7.94,10.62,7.94
13162,일정실업(주),-1.25,-0.83,-1.25
13163,일정실업(주),-1.5,3.6,-1.5
13164,일정실업(주),1.63,5.76,1.63
13165,일정실업(주),-11.37,-3.57,-11.37
13166,일진다이아몬드(주),95.28,74.44,95.28
13167,일진다이아몬드(주),13.71,4.42,13.71
13168,일진다이아몬드(주),-0.42,0.61,-0.42
13169,일진다이아몬드(주),3.85,4.72,3.85
13170,일진다이아몬드(주),1.47,1.33,1.47
13171,일진다이아몬드(주),3.87,3.35,3.87
13172,일진다이아몬드(주),7.14,4.19,7.14
13173,일진다이아몬드(주),1.89,0.67,1.89
13174,일진다이아몬드(주),55.8,44.12,55.8
13175,일진디스플레이(주),24.88,-8.18,-95.54
13176,일진디스플레이(주),50.48,50.48,11111111.11
13177,일진디스플레이(주),-8.22,-8.22,11111111.11
13178,일진디스플레이(주),1.55,1.55,11111111.11
13179,일진디스플레이(주),-12.88,-12.88,11111111.11
13180,일진디스플레이(주),-30.45,-30.45,11111111.11
13181,일진디스플레이(주),8.82,8.82,11111111.11
13182,일진디스플레이(주),-5.49,-5.49,11111111.11
13183,일진디스플레이(주),-20.05,-20.05,11111111.11
13184,일진머티리얼즈(주),34.45,249.11,250.28
13185,일진머티리얼즈(주),6.27,1.35,6.27
13186,일진머티리얼즈(주),23.61,2.32,23.61
13187,일진머티리얼즈(주),2.63,6.61,2.63
13188,일진머티리얼즈(주),-26.74,-35.05,-26.74
13189,일진머티리얼즈(주),-10.52,-0.48,-10.52
13190,일진머티리얼즈(주),66.41,77.55,66.41
13191,일진머티리얼즈(주),6.45,6.51,6.45
13192,일진머티리얼즈(주),49.8,8.35,49.8
13193,일진전기(주),3.97,18.8,-25.87
13194,일진전기(주),7.77,7.87,7.77
13195,일진전기(주),0.89,0.84,0.89
13196,일진전기(주),-4.93,-5.8,-4.93
13197,일진전기(주),-7.44,-7.29,-7.44
13198,일진전기(주),-0.91,-0.87,-0.91
13199,일진전기(주),3.84,3.86,3.84
13200,일진전기(주),2.89,2.73,2.89
13201,일진전기(주),0.28,0.52,0.28
13202,일진홀딩스(주),3.62,-60.43,32.73
13203,일진홀딩스(주),6.98,0.63,6.98
13204,일진홀딩스(주),0.7,-1.29,0.7
13205,일진홀딩스(주),0.17,2.35,0.17
13206,일진홀딩스(주),-3.8,0.67,-3.8
13207,일진홀딩스(주),-0.94,1.19,-0.94
13208,일진홀딩스(주),1.27,-18.65,1.27
13209,일진홀딩스(주),3.45,3.43,3.45
13210,일진홀딩스(주),6.45,2.7,6.45
13211,잉글우드랩(주),82.77,-71.48,-92.89
13212,잉글우드랩(주),9.45,-9.25,9.45
13213,잉글우드랩(주),13.33,18.57,13.33
13214,잉글우드랩(주),10.09,10.99,10.09
13215,자이글(주),50.74,-7.67,-90.37
13216,자이글(주),2.83,2.83,11111111.11
13217,자이글(주),5.92,6.01,5.92
13218,자이글(주),-33.59,-33.59,-88.22
13219,자이에스앤디(주),102.17,344.98,0.0
13220,자화전자(주),20.04,11111111.11,11111111.11
13221,자화전자(주),24.42,23.16,24.42
13222,자화전자(주),21.16,14.78,21.16
13223,자화전자(주),0.7,2.16,0.7
13224,자화전자(주),11.04,5.09,11.04
13225,자화전자(주),6.89,7.42,6.89
13226,자화전자(주),7.96,15.92,7.96
13227,자화전자(주),-23.56,-14.21,-23.56
13228,자화전자(주),-1.06,1.11,-1.06
13229,재영솔루텍(주),-11.85,-49.4,-47.4
13230,재영솔루텍(주),-11.74,-13.86,-11.74
13231,재영솔루텍(주),-1.18,1.69,-1.18
13232,재영솔루텍(주),3.31,2.18,3.31
13233,재영솔루텍(주),-5.84,-5.69,-5.84
13234,재영솔루텍(주),-1.2,1.39,-1.2
13235,재영솔루텍(주),-5.06,-4.66,-5.06
13236,재영솔루텍(주),10.33,10.21,10.33
13237,재영솔루텍(주),2.2,-1.11,2.2
13238,전방(주),9.39,234.83,215.92
13239,전방(주),4.34,4.46,4.34
13240,전방(주),-3.08,-1.82,-3.08
13241,전방(주),-3.63,-3.64,-3.63
13242,전방(주),2.59,2.71,2.59
13243,전방(주),-6.81,-6.55,-6.81
13244,전방(주),-14.58,-13.26,-14.58
13245,전방(주),-11.97,-11.62,-11.97
13246,전방(주),6.21,5.88,6.21
13247,전진바이오팜(주),75.48,-98.17,-97.13
13248,전진바이오팜(주),-9.96,-9.96,11111111.11
13249,제너셈(주),79.29,602.23,0.0
13250,제너셈(주),11.09,11.09,11111111.11
13251,제너셈(주),-11.13,-11.13,11111111.11
13252,제너셈(주),5.48,5.48,11111111.11
13253,제너셈(주),4.03,4.03,11111111.11
13254,제룡산업(주),-27.0,-27.0,0.0
13255,제룡산업(주),25.79,25.79,11111111.11
13256,제룡산업(주),1.81,1.81,11111111.11
13257,제룡산업(주),8.35,8.35,11111111.11
13258,제룡산업(주),9.27,9.27,11111111.11
13259,제룡산업(주),9.61,9.61,11111111.11
13260,제룡산업(주),-0.44,-0.44,11111111.11
13261,제룡산업(주),4.42,4.42,11111111.11
13262,제룡전기(주),-37.52,-28.8,0.0
13263,제룡전기(주),-0.45,-0.45,11111111.11
13264,제룡전기(주),8.58,8.58,11111111.11
13265,제룡전기(주),33.6,33.6,11111111.11
13266,제룡전기(주),4.93,4.93,11111111.11
13267,제룡전기(주),-6.37,-6.37,11111111.11
13268,제룡전기(주),-6.92,-6.92,11111111.11
13269,제룡전기(주),1.98,1.98,11111111.11
13270,제룡전기(주),8.97,8.97,11111111.11
13271,제이더블유생명과학(주),6.87,194.85,1630.2
13272,제이더블유생명과학(주),3.27,1.88,3.27
13273,제이더블유생명과학(주),1.17,-0.05,1.17
13274,제이더블유생명과학(주),0.27,0.61,0.27
13275,제이더블유신약(주),-48.96,-50.07,-48.96
13276,제이더블유신약(주),12.12,12.14,12.12
13277,제이더블유신약(주),9.61,6.65,9.61
13278,제이더블유신약(주),0.53,0.06,0.53
13279,제이더블유신약(주),0.54,5.29,0.54
13280,제이더블유신약(주),12.47,3.49,12.47
13281,제이더블유신약(주),-14.1,2.46,-14.1
13282,제이더블유신약(주),-11.47,-8.57,-11.47
13283,제이더블유신약(주),25.32,16.65,25.32
13284,제이더블유중외제약(주),387.45,381.84,387.45
13285,제이더블유중외제약(주),-9.59,-9.68,-9.59
13286,제이더블유중외제약(주),-2.28,-2.33,-2.28
13287,제이더블유중외제약(주),0.81,0.84,0.81
13288,제이더블유중외제약(주),3.26,3.19,3.26
13289,제이더블유중외제약(주),6.13,6.14,6.13
13290,제이더블유중외제약(주),-3.1,-3.19,-3.1
13291,제이더블유중외제약(주),-5.88,-5.87,-5.88
13292,제이더블유중외제약(주),-3.47,-3.86,-3.47
13293,제이더블유홀딩스(주),10.18,-62.43,90.99
13294,제이더블유홀딩스(주),-1.61,6.7,-1.61
13295,제이더블유홀딩스(주),-5.82,20.97,-5.82
13296,제이더블유홀딩스(주),2.13,1.38,2.13
13297,제이더블유홀딩스(주),4.52,12.44,4.52
13298,제이더블유홀딩스(주),10.51,21.28,10.51
13299,제이더블유홀딩스(주),12.93,4.01,12.93
13300,제이더블유홀딩스(주),-5.6,3.52,-5.6
13301,제이더블유홀딩스(주),-2.52,1.14,-2.52
13302,제이스코홀딩스(주),32.16,-79.05,-99.11
13303,제이스코홀딩스(주),28.26,28.26,11111111.11
13304,제이스코홀딩스(주),1.29,1.29,11111111.11
13305,제이스코홀딩스(주),-2.38,-2.38,11111111.11
13306,제이스코홀딩스(주),-2.93,-2.93,11111111.11
13307,제이스코홀딩스(주),-11.42,-11.42,11111111.11
13308,제이스코홀딩스(주),-4.57,-4.57,11111111.11
13309,제이스코홀딩스(주),-2.06,-2.06,11111111.11
13310,제이스코홀딩스(주),-5.36,-5.36,11111111.11
13311,제이씨케미칼(주),28.68,-16.5,0.0
13312,제이씨케미칼(주),-17.88,-17.88,11111111.11
13313,제이씨케미칼(주),27.17,11.73,27.17
13314,제이씨케미칼(주),40.45,48.54,40.45
13315,제이씨케미칼(주),29.16,29.54,29.16
13316,제이씨케미칼(주),7.31,13.96,7.31
13317,제이씨케미칼(주),5.43,5.43,0.0
13318,제이씨케미칼(주),17.63,20.96,17.63
13319,제이씨케미칼(주),36.95,31.75,36.95
13320,제이씨현시스템(주),-69.62,-72.06,-69.62
13321,제이씨현시스템(주),3.99,2.68,3.99
13322,제이씨현시스템(주),6.88,4.56,6.88
13323,제이씨현시스템(주),10.77,6.69,10.77
13324,제이씨현시스템(주),10.04,12.17,10.04
13325,제이씨현시스템(주),4.74,3.94,4.74
13326,제이씨현시스템(주),11.52,8.61,11.52
13327,제이씨현시스템(주),16.96,20.7,16.96
13328,제이씨현시스템(주),-2.18,-4.26,-2.18
13329,제이엔케이히터(주),61.17,0.67,-6.53
13330,제이엔케이히터(주),23.22,15.53,23.22
13331,제이엔케이히터(주),-3.51,-7.49,-3.51
13332,제이엔케이히터(주),10.86,8.27,10.86
13333,제이엔케이히터(주),0.64,-1.69,0.64
13334,제이엔케이히터(주),9.52,9.22,9.52
13335,제이엔케이히터(주),-19.52,-4.54,-19.52
13336,제이엔케이히터(주),43.72,47.44,43.72
13337,제이엔케이히터(주),-13.7,-18.86,-13.7
13338,제이엠아이(주),-9.6,-23.15,27.16
13339,제이엠아이(주),-25.38,-14.95,-25.38
13340,제이엠아이(주),-7.12,-41.87,-7.12
13341,제이엠아이(주),-15.69,-0.15,-15.69
13342,제이엠아이(주),-11.09,-1.29,-11.09
13343,제이엠아이(주),-5.78,-17.79,-5.78
13344,제이엠아이(주),-2.69,-0.88,-2.69
13345,제이엠아이(주),-3.11,8.96,-3.11
13346,제이엠아이(주),-19.71,-9.29,-19.71
13347,제이엠티(주),-2.72,70.93,2.52
13348,제이엠티(주),-5.72,0.44,-5.72
13349,제이엠티(주),14.5,12.48,14.5
13350,제이엠티(주),-11.65,-12.03,-11.65
13351,제이엠티(주),-43.72,-41.71,-43.72
13352,제이엠티(주),24.32,27.2,24.32
13353,제이엠티(주),73.98,54.59,73.98
13354,제이엠티(주),-10.42,-20.6,-10.42
13355,제이엠티(주),-19.28,-18.39,-19.28
13356,제이준코스메틱(주),-15.21,-8.26,-84.5
13357,제이준코스메틱(주),2.29,2.29,11111111.11
13358,제이준코스메틱(주),4.49,4.49,11111111.11
13359,제이준코스메틱(주),-48.06,-48.06,-86.97
13360,제이준코스메틱(주),-11.28,-11.28,11111111.11
13361,제이준코스메틱(주),252.12,320.59,252.12
13362,제이준코스메틱(주),33.44,33.44,-90.36
13363,제이준코스메틱(주),39.22,39.22,11111111.11
13364,제이준코스메틱(주),-42.36,-40.69,-42.36
13365,제일약품(주),-91.03,227.89,-91.03
13366,제일약품(주),-2.62,-2.62,11111111.11
13367,제일약품(주),-0.33,-0.33,11111111.11
13368,제일연마공업(주),3.27,-80.15,732.52
13369,제일연마공업(주),5.8,5.42,5.8
13370,제일연마공업(주),-7.97,-10.21,-7.97
13371,제일연마공업(주),7.31,5.42,7.31
13372,제일연마공업(주),0.76,2.48,0.76
13373,제일연마공업(주),1.0,-2.57,1.0
13374,제일연마공업(주),0.63,0.24,0.63
13375,제일연마공업(주),-0.62,3.14,-0.62
13376,제일연마공업(주),4.2,5.73,4.2
13377,제일파마홀딩스(주),11.09,342.47,-89.16
13378,제일파마홀딩스(주),1.73,1.73,11111111.11
13379,제일파마홀딩스(주),1.36,1.36,11111111.11
13380,제일파마홀딩스(주),3.4,3.4,11111111.11
13381,제일파마홀딩스(주),8.69,8.69,11111111.11
13382,제일파마홀딩스(주),8.16,8.16,11111111.11
13383,제일파마홀딩스(주),-59.84,-63.24,-59.84
13384,제일파마홀딩스(주),365.66,231.88,365.66
13385,제일파마홀딩스(주),-8.0,-9.95,-8.0
13386,조광아이엘아이(주),-4.24,-92.36,-95.3
13387,조광아이엘아이(주),5.53,2.17,5.53
13388,조광아이엘아이(주),3.9,4.05,3.9
13389,조광아이엘아이(주),23.23,25.3,23.23
13390,조광아이엘아이(주),21.15,20.77,21.15
13391,조광아이엘아이(주),-5.13,-4.83,-5.13
13392,조광아이엘아이(주),-4.35,-4.2,-4.35
13393,조광아이엘아이(주),7.87,7.95,7.87
13394,조광아이엘아이(주),46.39,46.11,46.39
13395,조광페인트(주),5.29,109.02,116.04
13396,조광페인트(주),7.84,1.93,7.84
13397,조광페인트(주),4.08,3.42,4.08
13398,조광페인트(주),6.71,7.24,6.71
13399,조광페인트(주),-0.34,-0.66,-0.34
13400,조광페인트(주),4.81,4.59,4.81
13401,조광페인트(주),5.02,12.59,5.02
13402,조광페인트(주),14.55,16.23,14.55
13403,조광페인트(주),2.94,1.69,2.94
13404,조광피혁(주),-43.45,-43.11,-43.45
13405,조광피혁(주),1.28,2.18,1.28
13406,조광피혁(주),7.84,5.85,7.84
13407,조광피혁(주),5.55,6.37,5.55
13408,조광피혁(주),-3.38,-1.63,-3.38
13409,조광피혁(주),15.13,15.18,15.13
13410,조광피혁(주),7.98,7.98,7.98
13411,조광피혁(주),2.4,2.4,-95.46
13412,조광피혁(주),18.06,18.06,11111111.11
13413,조선내화(주),-1.52,126.91,10283.05
13414,조선내화(주),1.18,0.25,1.18
13415,조선내화(주),-2.92,-3.35,-2.92
13416,조선내화(주),-1.97,-2.04,-1.97
13417,조선내화(주),-18.65,-9.39,-18.65
13418,조선내화(주),7.36,11.18,7.36
13419,조선내화(주),2.99,5.87,2.99
13420,조선내화(주),3.14,6.12,3.14
13421,조선내화(주),3.73,0.12,3.73
13422,조선선재(주),-98.96,-93.75,-98.96
13423,조선선재(주),11.22,11.22,11111111.11
13424,조선선재(주),20.16,20.16,11111111.11
13425,조선선재(주),23.23,23.23,11111111.11
13426,조선선재(주),19.85,19.85,11111111.11
13427,조선선재(주),13.32,13.32,11111111.11
13428,조선선재(주),11.01,11.01,11111111.11
13429,조선선재(주),2.74,2.74,11111111.11
13430,조선선재(주),5.23,5.23,11111111.11
13431,조아제약(주),3.58,-48.68,0.0
13432,조아제약(주),2.1,2.1,11111111.11
13433,조아제약(주),10.33,10.33,11111111.11
13434,조아제약(주),4.56,4.66,4.56
13435,조아제약(주),0.41,0.57,0.41
13436,조아제약(주),1.01,1.66,1.01
13437,조아제약(주),11.21,11.73,11.21
13438,조아제약(주),0.63,0.54,0.63
13439,조아제약(주),3.21,2.36,3.21
13440,조일알미늄(주),-0.41,238.41,-87.19
13441,조일알미늄(주),-14.07,-14.07,11111111.11
13442,조일알미늄(주),3.35,3.35,11111111.11
13443,조일알미늄(주),10.07,10.07,11111111.11
13444,조일알미늄(주),-3.27,-3.27,11111111.11
13445,조일알미늄(주),17.57,17.57,11111111.11
13446,조일알미늄(주),3.2,3.2,11111111.11
13447,조일알미늄(주),6.51,6.51,11111111.11
13448,조일알미늄(주),-18.75,-18.75,11111111.11
13449,주성엔지니어링(주),-2.51,79.53,4626.98
13450,주성엔지니어링(주),-22.42,-22.21,-22.42
13451,주성엔지니어링(주),-8.98,-8.06,-8.98
13452,주성엔지니어링(주),-18.22,-17.99,-18.22
13453,주성엔지니어링(주),1.45,1.01,1.45
13454,주성엔지니어링(주),6.44,5.83,6.44
13455,주성엔지니어링(주),-3.74,-4.19,-3.74
13456,주성엔지니어링(주),13.6,13.49,13.6
13457,주성엔지니어링(주),24.22,24.68,24.22
13458,줌인터넷(주),-97.5,-97.48,-97.5
13459,줌인터넷(주),1254789.63,11111111.11,11111111.11
13460,줌인터넷(주),1254789.63,11111111.11,11111111.11
13461,줌인터넷(주),1254789.63,11111111.11,11111111.11
13462,지나인제약(주),31.83,206.17,187.58
13463,지나인제약(주),3.86,6.55,3.86
13464,지나인제약(주),18.9,19.06,18.9
13465,지나인제약(주),3.88,-4.49,3.88
13466,지나인제약(주),2.4,-2.42,2.4
13467,지나인제약(주),-12.27,-15.72,-12.27
13468,지나인제약(주),-32.57,-33.19,-32.57
13469,지나인제약(주),-2.56,1.57,-2.56
13470,지나인제약(주),29.58,29.12,29.58
13471,지니언스(주),41.75,-54.95,-61.01
13472,지니언스(주),-0.38,1.77,-0.38
13473,지니언스(주),13.07,11.85,13.07
13474,지더블유바이텍(주),9.64,-55.83,-73.99
13475,지더블유바이텍(주),-14.9,-14.9,11111111.11
13476,지더블유바이텍(주),18.19,18.19,11111111.11
13477,지더블유바이텍(주),2.76,2.76,11111111.11
13478,지더블유바이텍(주),8.17,8.17,11111111.11
13479,지더블유바이텍(주),21.55,21.55,11111111.11
13480,지더블유바이텍(주),23.27,23.27,11111111.11
13481,지더블유바이텍(주),3.16,3.16,11111111.11
13482,지더블유바이텍(주),135.25,135.25,11111111.11
13483,지에스건설(주),0.47,12785.93,13560.21
13484,지에스건설(주),3.34,-0.86,3.34
13485,지에스건설(주),8.35,6.09,8.35
13486,지에스건설(주),5.37,6.2,5.37
13487,지에스건설(주),-0.68,2.79,-0.68
13488,지에스건설(주),2.85,3.92,2.85
13489,지에스건설(주),2.39,3.39,2.39
13490,지에스건설(주),-12.14,-12.89,-12.14
13491,지에스건설(주),9.46,3.63,9.46
13492,지에이치신소재(주),18.64,-99.61,-99.65
13493,지에이치신소재(주),1.56,-0.36,1.56
13494,지에이치신소재(주),-7.14,-4.32,-7.14
13495,지에이치신소재(주),10.42,8.96,10.42
13496,지에이치신소재(주),28.09,26.46,28.09
13497,지에이치신소재(주),31.34,33.18,31.34
13498,지에이치신소재(주),0.63,-1.69,0.63
13499,지엔원에너지(주),-86.15,-85.59,-86.15
