회사명,거래소코드,회계년도,유형자산(*)(IFRS),유형자산(*)(IFRS연결),건설중인자산(IFRS),건설중인자산(IFRS연결),기계장치(IFRS),기계장치(IFRS연결),자산(*)(IFRS),자산(*)(IFRS연결),매출액(수익)(*)(IFRS),매출액(수익)(*)(IFRS연결),합계_기말인원,부가가치(IFRS),부가가치(IFRS연결)
더이앤엠(주),89230,Dec-10,118222723,,34926973,,36669189,,236818892,,78675299,,154,-11117880,0
더이앤엠(주),89230,Dec-11,145331195,,6079145,,50808895,,236924817,,116310277,,204,399920,0
더이앤엠(주),89230,Dec-12,154585738,,13679959,,55376937,,246169300,,138318583,,165,20975020,0
더이앤엠(주),89230,Dec-13,137200995,,84719,,49978735,,213793190,,62834586,,152,-2293430,0
더이앤엠(주),89230,Dec-14,63767854,72062920,1279191,1626191,30294021,36618200,103226727,106921364,67468113,67587936,71,-39562330,-39385520
더이앤엠(주),89230,Dec-15,31111074,33021356,0,0,0,575569,63310352,67701532,24708819,24744323,35,-13983140,-11720130
더이앤엠(주),89230,Dec-16,34878022,36178022,0,0,1030115,1030115,67325452,68317952,8561810,15331347,42,3611920,6921720
더이앤엠(주),89230,Dec-17,713900,713900,100000,100000,1030115,1030115,62197072,62198072,13590205,13590205,55,-13195630,-13531180
더이앤엠(주),89230,Dec-18,821160,852777,177632,177632,1030115,1056365,68879503,68647746,27149614,30860280,89,13363730,11788870
더이앤엠(주),89230,Dec-19,3473589,3662608,0,0,0,0,100352331,97692114,31037210,44757416,88,6495420,7237300
더이앤엠(주),89230,Dec-20,3832433,14547084,0,2492560,0,5253693,102399641,121322112,34250733,60779612,91,-23347870,-16041050
덕산네오룩스(주),213420,Dec-15,37980817,,554800,,22328932,,114214265,,40317126,,111,14648410,0
덕산네오룩스(주),213420,Dec-16,35663938,,428003,,22957907,,118135748,,42330697,,112,16120730,0
덕산네오룩스(주),213420,Dec-17,42345155,,1803157,,25232046,,149244922,,100405838,,142,35451910,0
덕산네오룩스(주),213420,Dec-18,45513968,,1450992,,28176960,,160322812,,90692656,,157,34113930,0
덕산네오룩스(주),213420,Dec-19,53851272,,7259139,,29889928,,181310980,,97873418,,181,40200240,0
덕산네오룩스(주),213420,Dec-20,72429558,,1704587,,31416928,,220912869,,144162647,,194,60050440,0
덕산하이메탈(주),77360,Dec-10,46333320,,8216658,,12817168,,118962359,,72469415,,166,33223740,0
덕산하이메탈(주),77360,Dec-11,65154594,,2039120,,27803570,,151828611,,129440287,,212,55706130,0
덕산하이메탈(주),77360,Dec-12,64761989,,2306466,,30210209,,198525741,,143831541,,236,70493650,0
덕산하이메탈(주),77360,Dec-13,66348913,71378099,1015864,1251175,35136643,38521617,226927871,246519827,116525709,124391310,259,57886350,54970100
덕산하이메탈(주),77360,Dec-14,27551126,38681012,1690177,6263977,17725919,21213893,177685503,199596910,53411323,58210488,180,22721820,25445150
덕산하이메탈(주),77360,Dec-15,23586453,63216731,535235,9956673,19952194,27502656,191131387,218537696,51429078,61102257,155,5676730,410510
덕산하이메탈(주),77360,Dec-16,22916242,33425296,617218,617218,20029675,23676123,172818176,183494385,42828124,42828124,146,-12808060,19989770
덕산하이메탈(주),77360,Dec-17,21927705,21927705,790452,790452,21864622,21864622,173927699,182028712,45074162,45074162,165,13751110,18881860
덕산하이메탈(주),77360,Dec-18,22839844,22839844,2799970,2799970,21082276,21082276,182912365,196250217,47754014,47754014,166,15471030,22584920
덕산하이메탈(주),77360,Dec-19,28059177,28183009,1091454,1214334,21991225,21991225,190684161,210168585,51758113,51758113,184,17624730,24511760
덕산하이메탈(주),77360,Dec-20,27304354,35624560,836173,8967192,23130853,23327474,198251529,230047798,55234079,55234079,204,26508220,36155410
덕양산업(주),24900,Dec-10,39704907,,979000,,40050907,,213269364,,582014389,,721,56001900,0
덕양산업(주),24900,Dec-11,41389779,,2,,42823777,,254048937,,814690295,,721,65298290,0
덕양산업(주),24900,Dec-12,47642277,,738000,,43806277,,232283632,,906316946,,714,67936020,0
덕양산업(주),24900,Dec-13,49977186,,1669000,,45239186,,228092729,,836617172,,701,66643670,0
덕양산업(주),24900,Dec-14,78449654,,1847000,,47579000,,217036945,,811901189,,705,69656220,0
덕양산업(주),24900,Dec-15,81729515,103262994,1294000,3738000,51043515,58582000,330510835,419423211,815922074,956709477,720,68758130,82753510
덕양산업(주),24900,Dec-16,79654670,107395823,939000,4145000,51856670,64478000,330323972,410285389,823616333,1050169762,732,65794060,86511180
덕양산업(주),24900,Dec-17,88672906,133189302,1166000,3042000,55413000,72931302,331824039,429003472,914027609,1046535624,728,68567240,85974060
덕양산업(주),24900,Dec-18,87034040,130905077,29000,540000,43983040,61606077,448801929,526312201,1171523331,1292215903,750,76095270,91599890
덕양산업(주),24900,Dec-19,95295771,140389158,4085000,8274000,47687771,61227158,411991258,506308534,1256666020,1359423501,774,60251930,74164020
덕양산업(주),24900,Dec-20,104126330,154957749,2499000,5730000,58061330,70316000,417642817,513044314,1216102001,1292024988,814,67552900,84970860
덕우전자(주),263600,Dec-17,34459251,46955556,1899817,10266325,33641685,36857831,108327851,115803186,109583770,115728832,171,29983020,32302370
덕우전자(주),263600,Dec-18,29550899,46517213,182518,3575019,33575474,42854519,93391185,102943543,77446060,88409012,190,15911270,19631620
덕우전자(주),263600,Dec-19,32047570,49832633,523095,689591,40473350,55521752,94790961,118817281,104242328,129391206,177,32544410,38756640
덕우전자(주),263600,Dec-20,36714269,51236810,1498570,2042116,45920375,59368271,140979240,162551396,132036505,153382998,238,35679600,39278380
데브시스터즈(주),194480,Dec-14,1962769,,0,,0,,203536414,,69496102,,71,39734430,0
데브시스터즈(주),194480,Dec-15,2012819,2123501,0,0,0,0,158172367,157873953,19546497,19546497,104,6348060,6216250
데브시스터즈(주),194480,Dec-16,3919910,4029416,0,0,0,0,149305292,149724792,15021977,15220748,118,-147390,977900
데브시스터즈(주),194480,Dec-17,3509867,3744384,0,0,0,0,141545883,142639647,17145132,17580168,159,2710420,-1321560
데브시스터즈(주),194480,Dec-18,2875286,4042440,0,0,0,0,121209997,135459203,36740143,35707620,94,-12383330,5467990
데브시스터즈(주),194480,Dec-19,2182313,3259079,0,0,0,0,109296023,123408357,38422642,37596925,101,-3817330,20433500
데브시스터즈(주),194480,Dec-20,1925984,3057959,0,0,0,0,107009346,132189808,71251403,70510664,146,6832890,27132760
도이치모터스(주),67990,Dec-10,27190697,27198865,22000,22000,1238718,1238718,65632005,65799932,268095613,268902773,335,29366140,30016980
도이치모터스(주),67990,Dec-11,30355401,30385630,14000,14000,1247617,1247617,108161339,109168467,340864922,342190264,396,30613590,31494430
도이치모터스(주),67990,Dec-12,62375684,62611364,17212262,17212262,1248977,1248977,136562682,138044135,392728834,394694807,507,35445200,37188710
도이치모터스(주),67990,Dec-13,70041937,71511718,2639000,2639000,1248977,1248977,173950239,205987084,436166638,436958810,513,40133800,39805950
도이치모터스(주),67990,Dec-14,76715313,78294826,4205963,4401763,1308098,1308098,197162506,369774225,524655434,534775460,616,43763840,45012550
도이치모터스(주),67990,Dec-15,75575705,76802866,9127209,9127209,1512398,1512398,223368718,391118250,640132716,662318536,700,48506330,57732860
도이치모터스(주),67990,Dec-16,88290222,134154738,22920920,23854137,1642845,1642845,302181527,433290604,655139981,673399127,728,51078600,54353580
도이치모터스(주),67990,Dec-17,123709215,268530950,9458591,16347141,3656124,3656124,355211041,557807100,933119638,950183846,907,63213840,72074610
도이치모터스(주),67990,Dec-18,127944302,220255140,14899509,44231789,3931285,3945285,309897240,595741289,903848074,1058333175,954,79592490,120715040
도이치모터스(주),67990,Dec-19,137573092,298466169,12425883,106445331,3942485,4175172,427423620,804374151,896692398,1208710144,981,92827760,161774730
도이치모터스(주),67990,Dec-20,164611511,381196067,2897189,554424,3873979,4106666,461373044,1056891483,1164362747,1451108882,1088,96510440,140308820
동국산업(주),5160,Dec-10,117409883,228809442,1389872,11846557,112593604,164192909,518970890,682202976,318228055,437306288,270,60025820,67948200
동국산업(주),5160,Dec-11,126699082,249190238,12496897,34076203,102684133,158859687,561038062,752355125,379372785,508093871,282,53011810,46967220
동국산업(주),5160,Dec-12,164052922,293835026,52128063,74406578,105744467,165842787,563522087,719246797,352155929,501942810,291,37411980,54172480
동국산업(주),5160,Dec-13,185031670,306252904,1748950,6236633,173420179,239527165,592669816,765167806,330412813,489792993,326,42438560,64390520
동국산업(주),5160,Dec-14,209654471,343674661,6724291,12712196,182367272,243769548,597468266,833278628,348321186,679003991,397,55092570,96017060
동국산업(주),5160,Dec-15,200068226,337066295,2027153,2177653,183999895,245841807,555830656,792329474,350208469,736113394,394,58726640,119930500
동국산업(주),5160,Dec-16,191280739,339823911,1338127,2787977,189831544,256667259,554497823,835966016,353056998,754931361,415,80129090,125042850
동국산업(주),5160,Dec-17,177506092,330194143,718901,6692048,192662130,261951552,535654734,827026979,382352944,784363917,407,75539790,117236650
동국산업(주),5160,Dec-18,168513842,321226819,3562912,3614592,189537123,271078554,516002474,781595349,357553216,757801859,408,67744140,92727250
동국산업(주),5160,Dec-19,155994041,300096927,835579,893749,193052045,275233963,490729848,752912818,332716284,673704707,378,68388280,110716720
동국산업(주),5160,Dec-20,145012311,284917662,4077961,4729953,188952514,271347288,488046830,741703202,278919317,578249737,352,55475660,87129970
동국제강(주),1230,Dec-10,3067927282,4384147229,267990000,291245000,2483811000,3626121000,7457313816,9670304752,5271376417,8154799191,1889,574450060,903084160
동국제강(주),1230,Dec-11,3066675245,4506163808,227656000,338740000,2716569000,3840357000,7880233406,10152885174,5909399295,8841939944,1906,526067680,821036210
동국제강(주),1230,Dec-12,2987512530,4484823038,41792000,92542000,2865441000,4036292000,7135986379,9320675934,4969375388,7870715841,1850,245313420,564990150
동국제강(주),1230,Dec-13,2938142445,4394983348,44232000,122225000,2921514000,4107757000,7216455778,9109804819,4011641842,6690855233,1887,379325420,646808890
동국제강(주),1230,Dec-14,2969055940,4536204049,46679000,67943000,2945277000,4199024000,6838435620,8853724689,3604166681,6068531496,1733,160913830,382945700
동국제강(주),1230,Dec-15,3576242094,4121678892,34816000,57219000,3897570000,4094227000,6644551558,6895914185,4489569246,5720334279,2592,568008130,550928480
동국제강(주),1230,Dec-16,3408602673,3687191755,25166000,37781000,3962948000,4103774000,6299711325,6324651883,4464952576,5006583137,2519,539680610,694456300
동국제강(주),1230,Dec-17,3361508140,3654698397,22679000,36977000,3979185140,4112558397,6192759636,6091004172,5423677518,6049348883,2549,617879940,693467600
동국제강(주),1230,Dec-18,3085173892,3396461810,15033000,16466000,3929310000,4063148000,5743707794,5730222157,5364845570,5964930871,2570,56290120,325094090
동국제강(주),1230,Dec-19,2905749923,3254801702,17414000,22604000,3959811000,4093352000,5334291668,5439008437,5055408636,5658431459,2584,399059260,569305740
동국제강(주),1230,Dec-20,2919725764,3351418232,41695000,48617000,3931792000,3483357000,5249538204,5418538742,4613655633,5206191561,2526,607752280,789419460
동국제약(주),86450,Dec-10,37826231,,2215047,,24969400,,156499541,,141508515,,431,51231220,0
동국제약(주),86450,Dec-11,44209576,,7899994,,25616483,,181151368,,160341075,,485,56145300,0
동국제약(주),86450,Dec-12,43959471,,287342,,33005600,,192147872,,180296025,,601,64380260,0
동국제약(주),86450,Dec-13,41136422,44362489,418816,418816,33673715,36401961,214549669,218256645,210829907,213086062,686,71523550,73063050
동국제약(주),86450,Dec-14,48837752,53397849,6820099,7388400,35645538,38443397,239600261,244165974,222770401,226014178,708,77452460,78684840
동국제약(주),86450,Dec-15,52129225,56936353,9954677,10652360,39051168,42233527,269409955,274799401,256505233,259929995,757,90849420,92756670
동국제약(주),86450,Dec-16,58305879,62788341,14820889,15568571,41304548,44515207,319583333,325098157,304408150,309690117,808,112517400,114890700
동국제약(주),86450,Dec-17,61994941,69427667,4466444,4505445,46377841,62523912,342149243,373308019,323278620,354767876,806,112929040,122539730
동국제약(주),86450,Dec-18,81870131,140740238,3014705,3618708,61228594,77015623,408675736,480244697,353839107,400807087,888,119222110,141543400
동국제약(주),86450,Dec-19,92121060,158074334,6206496,13700304,70579805,87991483,464293416,544383940,428612725,482280354,964,145985410,168689210
동국제약(주),86450,Dec-20,103231298,194967459,3055260,36870888,80497704,98565953,529735456,663165456,500483297,559103459,1041,163060420,184433330
동부건설(주),5960,Dec-10,251447033,314269908,18522000,18522000,20927000,56862000,2303791900,2499666601,2154218138,2374527851,2304,260303970,483641860
동부건설(주),5960,Dec-11,99890929,353058187,46715000,46788000,10479000,117241187,1885868551,2570902478,1417257268,2349200551,1177,28143690,249327750
동부건설(주),5960,Dec-12,95331994,438457723,30807000,73875000,10479000,121410723,2093081860,2918605739,1523027177,2484677333,1593,239226180,470672130
동부건설(주),5960,Dec-13,63354430,368879098,0,57009000,0,112394000,1650813313,2512178395,1001297431,1997706059,1258,-75118450,181412900
동부건설(주),5960,Dec-14,43376908,50394407,0,0,0,0,792637844,852614769,842502143,894423134,1014,9954900,50602300
동부건설(주),5960,Dec-15,42088291,42237002,0,0,0,0,592175074,598763354,644193772,698187491,835,109673810,113012170
동부건설(주),5960,Dec-16,23847393,44925889,0,0,0,0,653680406,682118319,527064705,585523904,806,98936980,146542590
동부건설(주),5960,Dec-17,23006937,42339106,0,0,0,0,611801332,631586795,639986679,701488711,834,176506960,218682580
동부건설(주),5960,Dec-18,22423417,39559272,0,0,0,0,695084073,713764954,842159931,898151330,925,155615220,194294310
