회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),매출액(수익)(*)(IFRS연결),자산(*)(IFRS),자산(*)(IFRS연결),매출원가(*)(IFRS),매출원가(*)(IFRS연결),재고자산(*)(IFRS),재고자산(*)(IFRS연결),유형자산(*)(IFRS),유형자산(*)(IFRS연결),자본(*)(IFRS),자본(*)(IFRS연결),유동자산(*)(IFRS),유동자산(*)(IFRS연결),유동부채(*)(IFRS),유동부채(*)(IFRS연결),매출채권(IFRS),매출채권(IFRS연결),매입채무(IFRS연결),매입채무(IFRS),부채(*)(IFRS),부채(*)(IFRS연결)
(주)스마트솔루션즈,136510,2012/12,4516410,,26645035,,3669262,,3658661,,2822084,,25648985,,20450091,,802201,,2345708,,,51981,996051,
(주)스마트솔루션즈,136510,2013/12,12722768,,28735794,,7571377,,3918318,,2985520,,27333478,,20636355,,987904,,3742117,,,456341,1402316,
(주)스마트솔루션즈,136510,2014/12,8731203,8731203,26555596,26307345,6320206,6320206,2336476,2336476,2897548,2897548,25493799,25245548,17295584,17832639,571384,571384,3941311,3941311,108189,108189,1061797,1061797
(주)스마트솔루션즈,136510,2015/12,9164284,9164935,25920076,25314430,5840402,5840402,1494712,1494712,2777256,2777256,24563767,23958121,17150066,17618801,1020042,1020042,4003237,4003237,364989,364989,1356309,1356309
(주)스마트솔루션즈,136510,2016/12,12513845,12497160,35864246,35536544,7785723,7785723,3896190,3896190,11308358,11308358,29543935,29216232,17436937,17717914,6009226,6009226,5242278,5259472,742776,742776,6320311,6320311
(주)스마트솔루션즈,136510,2017/12,25018220,25027290,41990120,41702389,14690725,14690805,3407132,3407132,14468894,14468894,32755291,32467560,22157488,21855444,9172791,9172791,4010689,4010689,618700,618700,9234829,9234829
(주)스마트솔루션즈,136510,2018/12,21925847,21931829,42666564,42447695,13620849,13620849,3239738,3239738,14073686,14073686,32466674,32247805,23459616,23949210,8374774,8374774,6659503,6659503,170260,170260,10199889,10199889
(주)스마트솔루션즈,136510,2019/12,17081183,17083260,37915443,37911975,13546547,13546547,3084869,3084869,13811221,13811221,26216065,26212597,18494403,18740279,11470345,11470345,7764595,7764595,636447,636447,11699378,11699378
(주)스마트솔루션즈,136510,2020/12,13635111,13640678,29513792,29492285,10190011,10190011,4476879,4476879,13453005,13453005,17119493,17097991,14174212,14508148,11896370,11896365,4714364,4714364,140914,140914,12394299,12394294
(주)스맥,099440,2010/12,74600366,,81803562,,62605289,,24599119,,17938691,,22904871,,41203309,,45087957,,12466039,,,19887533,58898691,
(주)스맥,099440,2011/12,124316956,,116780366,,105773910,,31488277,,24230686,,43979796,,70952484,,60231649,,28743443,,,30176974,72800569,
(주)스맥,099440,2012/12,134265613,,132542048,,109736988,,33356257,,31066822,,47850766,,80759249,,59739200,,32867898,,,20946909,84691282,
(주)스맥,099440,2013/12,128040645,,170198675,,103085713,,41142080,,46523848,,60962172,,102021771,,70882925,,45736901,,,27322594,109236503,
(주)스맥,099440,2014/12,139680675,,196046614,,113008940,,43459236,,50856935,,81704969,,125149119,,68938070,,53192645,,,35471658,114341645,
(주)스맥,099440,2015/12,122036641,,175838510,,97891982,,44817177,,50899183,,84076845,,106164629,,63213343,,52301055,,,17065572,91761666,
(주)스맥,099440,2016/12,122369486,122781553,208858570,215590123,98234531,97983960,47138215,48695850,54116717,60727013,90317825,90484055,135425012,136795381,70286290,76181425,61311390,61009981,33554567,32280630,118540745,125106068
(주)스맥,099440,2017/12,161850280,161130468,196252413,204499981,134045230,133000323,52503501,54495241,51695362,57636004,95893042,96009665,123226087,126908824,64870997,72526812,54772220,54674408,28240186,25222677,100359371,108490316
(주)스맥,099440,2018/12,150557918,133718535,216761318,220685720,121521633,107127947,54158816,69387281,52383724,58387449,99126649,96360098,142644312,141563169,71906829,78255808,74784160,56432611,31547736,30731058,117634670,124325622
(주)스맥,099440,2019/12,141710824,136977992,224013006,225041495,127554045,121756679,49553668,73638073,69960711,76119503,101136105,96588511,131560702,127438090,94324088,99541889,75246511,46088373,15818839,17150654,122876900,128452984
(주)스맥,099440,2020/12,108462425,113659462,189952180,188125411,97272521,101878089,38783712,56339325,67669365,73608381,80681994,74610891,109918135,110788911,85964646,90027619,67075264,47954183,16717239,18572563,109270187,113514520
(주)스카이문스테크놀로지,033790,2010/12,31956691,,31115665,,26762782,,5553677,,2590945,,26125515,,26419612,,4469435,,2105692,,,4037364,4990150,
(주)스카이문스테크놀로지,033790,2011/12,26331095,,29150811,,23581959,,2854834,,2540200,,26162690,,23651176,,2737811,,2236148,,,2229900,2988121,
(주)스카이문스테크놀로지,033790,2012/12,14009618,,26880948,,13295490,,1188117,,2625403,,23974933,,20266734,,2724035,,1820055,,,1963822,2906015,
(주)스카이문스테크놀로지,033790,2013/12,9452066,,25758363,,8667888,,941628,,4669471,,23092741,,17501840,,2558459,,1857765,,,2086312,2665622,
(주)스카이문스테크놀로지,033790,2014/12,20942523,,29181210,,17738481,,258504,,11528875,,24173000,,15201074,,1821441,,1373359,,,34991,5008211,
(주)스카이문스테크놀로지,033790,2015/12,23017132,,30249035,,21205276,,523118,,13305459,,24324536,,14834042,,2657669,,1317425,,,1788302,5924499,
(주)스카이문스테크놀로지,033790,2016/12,13085003,,28492212,,12599387,,535405,,13015840,,22348157,,14518305,,2982642,,1375687,,,2330294,6144055,
(주)스카이문스테크놀로지,033790,2017/12,13471809,13458871,63081247,62674030,12823639,12823639,243807,243807,12697093,12706471,39958203,39534019,47841293,49204856,9528384,9590116,758169,758169,625361,625361,23123044,23140011
(주)스카이문스테크놀로지,033790,2018/12,14463651,14368889,56321122,54462670,10785628,10785628,478124,478124,12333081,12425365,34002393,31622301,39024179,38062535,21991517,22217013,2089910,2070397,333812,333812,22318730,22840369
(주)스카이문스테크놀로지,033790,2019/12,5733712,,26928240,,5032849,,794211,,11943521,,19998000,,13119684,,6661979,,763340,,,34991,6930240,
(주)스카이문스테크놀로지,033790,2020/12,25067702,,25772867,,6086979,,440841,,11697569,,19274517,,11853710,,6157614,,2133656,,,465814,6498350,
(주)스킨앤스킨,159910,2012/12,20915798,,44398216,,9863160,,1727881,,21469584,,32583610,,20872677,,3978296,,2184972,,,354532,11814606,
(주)스킨앤스킨,159910,2013/12,10591975,,43158456,,7978289,,2480751,,31676560,,31317732,,6484207,,4441484,,1225932,,,750476,11840724,
(주)스킨앤스킨,159910,2014/12,9131969,,44149639,,8191511,,1671361,,32161854,,25182708,,6597319,,9126853,,1147556,,,603658,18966931,
(주)스킨앤스킨,159910,2015/12,13551712,20996868,51878262,61946564,7777502,8479924,1098742,1831049,27649480,30934991,23705483,23649293,14913369,21697132,27104393,35281647,1703654,5339023,1536644,122611,28172779,38297271
(주)스킨앤스킨,159910,2016/12,15277789,38353435,45800185,58877148,7536772,21955497,653377,2595274,23919049,28108258,34465341,36498317,17631568,23623830,10552542,19695474,4661919,7034967,3326450,882329,11334845,22378830
(주)스킨앤스킨,159910,2017/12,16411014,29874487,44591924,50212555,14238835,21753703,2042613,3863847,15399069,25738706,27566226,23581339,17773629,20856972,16035266,24248729,3582168,4416382,3552973,2542863,17025698,26631215
(주)스킨앤스킨,159910,2018/12,20653554,31663746,50285345,57479951,18518929,25261503,2240619,4902395,14223080,23821348,36949252,38104218,23883274,30247036,12588903,17307218,2740435,5270577,2462438,1600818,13336093,19375733
(주)스킨앤스킨,159910,2019/12,20548700,20974333,47181987,51689281,19029606,18782431,1781486,2212685,1905894,6299725,36109785,37878841,26134115,27208490,9244299,11731310,2585233,3075209,2400043,1912636,11072202,13810439
(주)스킨앤스킨,159910,2020/12,26287208,26347857,14730200,18311389,22082370,21997492,1693082,1693082,1307044,5627251,9976409,11565474,9367775,9706553,3696142,5872432,3045688,3152337,1685136,1487152,4753790,6745916
(주)스타플렉스,115570,2010/12,80472072,80472072,128564038,134132531,62507124,62507124,11192612,11192612,42128452,84215134,75843511,78179666,62571002,33027812,33764127,36976445,12645364,12645364,8166904,8166903,52720527,55952864
(주)스타플렉스,115570,2011/12,87205882,208655295,151660781,186778914,70021826,201681794,13566908,30684928,41325498,93039920,83606600,69500909,85970521,76400192,55171541,103675634,14386971,35788939,18639093,9621499,68054180,117278005
(주)스타플렉스,115570,2012/12,104112587,259492832,142459451,199041588,78681528,241771181,16033149,27304462,41867844,86774216,75044875,55015611,59815329,95681769,62625774,135623975,15783931,38644152,22044163,6745887,67414576,144025977
(주)스타플렉스,115570,2013/12,90348444,100141173,161106507,139332842,73258842,83751331,16953365,17313982,42527266,85205484,78249479,52790371,57625794,38615073,63072974,63228487,15120319,15290768,6991027,6991027,82857029,86542471
(주)스타플렉스,115570,2014/12,87819220,87819220,154495043,134833889,72667630,72667630,16116873,16477490,45262105,85785793,79862900,57952627,53837711,34220859,58090375,58210411,15684421,15685679,3181178,3181178,74632143,76881262
(주)스타플렉스,115570,2015/12,79179678,79179678,143310717,131611038,62967091,62967091,15547900,15908517,47839254,69147765,75277152,54454479,53022747,47164951,60264389,64902183,16599820,16601078,6790437,6790437,68033565,77156559
(주)스타플렉스,115570,2016/12,86728447,85305534,146147244,130677534,68507273,67109808,20087359,21645372,46090725,66899884,82076491,64224064,61536029,46861186,60606099,60875599,19307878,17886223,9894720,9868148,64070753,66453470
(주)스타플렉스,115570,2017/12,83505468,86988215,149125819,142665803,72126473,74928264,18495152,22910766,44357882,64647567,77628458,54255150,65120785,57519423,70427306,77255841,23010386,22272111,9306043,6652474,71497361,88410654
(주)스타플렉스,115570,2018/12,77472112,95096698,140468810,138722936,71838803,84941124,15348174,24166756,39987514,67830754,78317215,60687557,65812238,50844074,58831098,66589361,20676942,18709794,4931427,3823981,62151594,78035379
(주)스타플렉스,115570,2019/12,72428801,92736865,135322683,137078094,64100956,80597564,16245672,28547403,31495479,57478703,64289183,54033696,46391475,56717198,46198091,55006535,16731644,18300028,5540606,3611742,71033500,83044398
(주)스타플렉스,115570,2020/12,57211977,68107383,113026438,126289538,53353509,62448882,11999886,22108069,23128223,51179201,52556684,54030632,41667590,61059473,55032266,63890621,17362740,17886766,3895097,2215349,60469753,72258906
(주)스튜디오산타클로스엔터테인먼트,204630,2014/12,,,,,,,,,,,,,,,,,,,,,,
(주)스튜디오산타클로스엔터테인먼트,204630,2015/12,20666174,,23879114,,16877254,,1900779,,3332114,,19284783,,19491083,,2693979,,1435252,,,0,4594331,
(주)스튜디오산타클로스엔터테인먼트,204630,2016/12,27274346,29076105,55803507,57229480,20771942,21712643,1759024,2554718,6897426,7144734,43108654,43222443,40767256,46983789,3584651,4611173,2149987,709349,6342,0,12694853,14007038
(주)스튜디오산타클로스엔터테인먼트,204630,2017/12,37618724,46522005,52880427,54659442,33344032,36651258,1522095,3081888,6644960,7367402,45611390,45862595,33574998,37862913,2334976,3680207,5675478,3375975,20756,0,7269037,8796847
(주)스튜디오산타클로스엔터테인먼트,204630,2018/12,15627495,27311088,53682258,58843722,11707343,18217080,1389378,2776390,6451332,7247428,44654752,46691258,15906185,28183866,8749458,11474804,9623747,6853811,0,0,9027506,12152464
(주)스튜디오산타클로스엔터테인먼트,204630,2019/12,23825796,40606059,50284018,79274813,0,0,1162546,2806400,6609274,8006858,36051263,41303485,17107369,50353070,13311634,36439181,4764060,3908868,0,0,14232754,37971328
(주)스튜디오산타클로스엔터테인먼트,204630,2020/12,14977004,14962004,60111336,62033756,13069552,13069552,9527968,9527968,11810787,11810787,32057604,32403829,25021503,25810426,27578112,29154307,1891498,1891498,0,0,28053732,29629927
(주)스페코,013810,2010/12,56361459,64499421,78439785,89969643,44172083,51520674,1251841,8624107,1764617,26520865,23805673,27263012,27404876,38921788,44267516,52340035,9661056,11286044,8958652,7870154,54634112,62706631
(주)스페코,013810,2011/12,51570535,66935430,88861826,94174631,40035196,56183327,1287995,6962361,1706518,23444490,29686967,26990182,29800363,42713729,50867154,58876745,15687531,16153147,10335951,9732736,59174859,67184449
(주)스페코,013810,2012/12,55729549,79055479,82407966,84898836,42968312,65636762,1403142,6263335,1333415,23432756,29036814,23546303,25879936,39088393,51744408,59725789,16142912,18884939,9143831,7216444,53371152,61352533
(주)스페코,013810,2013/12,49577024,66594552,100691105,101136945,35360398,53768549,1718402,8092596,1068679,21223343,41463435,30302035,38254138,48362849,47389248,58996487,16696168,21244924,9148874,7022329,59227670,70834910
(주)스페코,013810,2014/12,68637975,96112790,126670281,129039712,51365503,76073504,2088273,7929934,984739,20296816,56515189,42457769,50987302,63970191,60179826,74957853,27026831,34502123,16514425,10232696,70155092,86581943
(주)스페코,013810,2015/12,67334237,101327628,132930744,135276072,49951215,78286342,3399305,6748087,960709,17649507,65575362,52189687,49447573,73902755,57535405,73266407,23092790,33271729,12010847,9490707,67355382,83086384
(주)스페코,013810,2016/12,50452747,84304231,108937856,106010012,38226291,66219841,3461508,9127088,951271,14941777,59358024,44515476,34605087,58817671,43716121,55630824,14193733,23810390,8818945,6050213,49579832,61494536
(주)스페코,013810,2017/12,37963619,68786456,100834769,99135240,28872867,56123226,5340586,9918124,874844,13553375,57896414,42895708,31554487,56024517,40056736,53357913,6912848,18973875,5497550,3377250,42938356,56239532
(주)스페코,013810,2018/12,42102827,54900826,83613190,81647417,36066890,49223784,11875016,21180972,598120,11392894,45300908,29994320,23337648,45800031,32120854,45461669,5763576,12345425,4974518,2720327,38312282,51653098
(주)스페코,013810,2019/12,31268020,74708315,85523361,87795562,23422760,61199226,7364930,11765256,571059,10425571,48461273,41710998,24624819,52956528,30563354,39546009,7597648,16419480,5570596,3786123,37062088,46084565
(주)스페코,013810,2020/12,29287743,78770053,83630078,92782214,20428892,59269484,10936920,18488444,525620,8920771,47206804,45031648,27184505,62766557,34559114,45521543,6675936,16799101,6620184,2928349,36423274,47750566
(주)승일,049830,2010/12,123610087,,129971057,,112214042,,14707913,,60041916,,97516415,,66266222,,23906432,,28996840,,,16356939,32454643,
(주)승일,049830,2011/12,136753617,,133464577,,124998523,,17335674,,59434795,,101623891,,68795726,,25678383,,28199516,,,17359053,31840686,
(주)승일,049830,2012/12,143000794,,136936693,,129571974,,15264588,,58481327,,107663016,,75161614,,23386858,,29160037,,,17484511,29273678,
(주)승일,049830,2013/12,132556862,,141447592,,117083011,,13561959,,61229887,,115007537,,76236036,,20896934,,29689847,,,16337596,26440055,
(주)승일,049830,2014/12,129485034,,154566713,,114726153,,15292528,,68411697,,122747598,,81723560,,22830037,,26049329,,,17260725,31819115,
(주)승일,049830,2015/12,125067794,,167139032,,110995604,,15006384,,104768988,,129190418,,57522426,,19863325,,25989630,,,14481438,37948614,
(주)승일,049830,2016/12,138451583,,171389854,,125415035,,17865587,,104605710,,132368892,,63673491,,25281573,,26761241,,,16432493,39020962,
(주)승일,049830,2017/12,135816978,,169038229,,124658349,,14349485,,101621995,,134599167,,61054633,,21216867,,26700895,,,13573240,34439062,
(주)승일,049830,2018/12,151026587,,178709061,,140228192,,18662809,,91856585,,142130176,,80361582,,36578885,,23767926,,,13344444,36578885,
(주)승일,049830,2019/12,136635791,,170980812,,129948805,,16238745,,101870081,,140511864,,62322039,,30275494,,22096688,,,14459800,30468948,
(주)승일,049830,2020/12,132798716,,173914482,,124492180,,16931605,,101552728,,141234363,,61509948,,23466078,,22547992,,,16903882,32680119,
