,회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),0,1
1867,(주)메타바이오메드,59210,Dec-17,85352955,119664761,0.99,-0.34
1868,(주)메타바이오메드,59210,Dec-18,92743969,97693208,8.66,-18.36
1869,(주)메타바이오메드,59210,Dec-19,100502619,103291753,8.37,5.73
1870,(주)멕아이씨에스,58110,Dec-15,21692930,11111111.11,-78.42,-89.24
1871,(주)멕아이씨에스,58110,Dec-16,25442971,25034699,17.29,
1872,(주)멕아이씨에스,58110,Dec-17,23670512,22742806,-6.97,-9.15
1873,(주)멕아이씨에스,58110,Dec-18,22418604,24438555,-5.29,7.46
1874,(주)멕아이씨에스,58110,Dec-19,23149543,24850344,3.26,1.68
1875,(주)멜파스,96640,Dec-11,206312580,11111111.11,791.22,-55.29
1876,(주)멜파스,96640,Dec-12,337616465,11111111.11,63.64,
1877,(주)멜파스,96640,Dec-13,323146730,11111111.11,-4.29,
1878,(주)멜파스,96640,Dec-14,218188128,11111111.11,-32.48,
1879,(주)멜파스,96640,Dec-15,154131402,11111111.11,-29.36,
1880,(주)멜파스,96640,Dec-16,152386728,11111111.11,-1.13,
1881,(주)멜파스,96640,Dec-17,120391705,11111111.11,-21,
1882,(주)멜파스,96640,Dec-18,85345225,11111111.11,-29.11,
1883,(주)멜파스,96640,Dec-19,79763076,79763076,-6.54,
1884,(주)모나리자,12690,Dec-11,59334257,11111111.11,-25.61,-86.07
1885,(주)모나리자,12690,Dec-12,63959812,11111111.11,7.8,
1886,(주)모나리자,12690,Dec-13,69499188,11111111.11,8.66,
1887,(주)모나리자,12690,Dec-14,74989695,11111111.11,7.9,
1888,(주)모나리자,12690,Dec-15,78701061,11111111.11,4.95,
1889,(주)모나리자,12690,Dec-16,80562144,11111111.11,2.36,
1890,(주)모나리자,12690,Dec-17,82624169,11111111.11,2.56,
1891,(주)모나리자,12690,Dec-18,77510035,11111111.11,-6.19,
1892,(주)모나리자,12690,Dec-19,77097695,11111111.11,-0.53,
1893,(주)모나미,5360,Dec-11,173582830,212142757,125.15,1809.28
1894,(주)모나미,5360,Dec-12,169875598,197773862,-2.14,-6.77
1895,(주)모나미,5360,Dec-13,145811785,173422869,-14.17,-12.31
1896,(주)모나미,5360,Dec-14,137568817,168281436,-5.65,-2.96
1897,(주)모나미,5360,Dec-15,131744651,162288656,-4.23,-3.56
1898,(주)모나미,5360,Dec-16,132886425,166157077,0.87,2.38
1899,(주)모나미,5360,Dec-17,135292125,167851330,1.81,1.02
1900,(주)모나미,5360,Dec-18,128522683,170574793,-5,1.62
1901,(주)모나미,5360,Dec-19,134666403,181549399,4.78,6.43
1902,(주)모다이노칩,80420,Dec-11,101633300,101030538,-24.53,-44.35
1903,(주)모다이노칩,80420,Dec-12,106349074,105565770,4.64,4.49
1904,(주)모다이노칩,80420,Dec-13,115564411,114703529,8.67,8.66
1905,(주)모다이노칩,80420,Dec-14,128618582,129108309,11.3,12.56
1906,(주)모다이노칩,80420,Dec-15,124120077,124530773,-3.5,-3.55
1907,(주)모다이노칩,80420,Dec-16,554195548,587888975,346.5,372.08
1908,(주)모다이노칩,80420,Dec-17,563330684,655118222,1.65,11.44
1909,(주)모다이노칩,80420,Dec-18,542612898,644227913,-3.68,-1.66
1910,(주)모다이노칩,80420,Dec-19,754509203,897502146,39.05,39.31
1911,(주)모두투어네트워크,80160,Dec-11,129028111,135617087,-82.9,-84.89
1912,(주)모두투어네트워크,80160,Dec-12,143328005,148778611,11.08,9.7
1913,(주)모두투어네트워크,80160,Dec-13,147490152,152328686,2.9,2.39
1914,(주)모두투어네트워크,80160,Dec-14,174834922,224323662,18.54,47.26
1915,(주)모두투어네트워크,80160,Dec-15,168428745,182491978,-3.66,-18.65
1916,(주)모두투어네트워크,80160,Dec-16,198954820,210376977,18.12,15.28
1917,(주)모두투어네트워크,80160,Dec-17,254950078,338240134,28.14,60.78
1918,(주)모두투어네트워크,80160,Dec-18,257527533,334585105,1.01,-1.08
1919,(주)모두투어네트워크,80160,Dec-19,262603012,420625003,1.97,25.72
1920,(주)모바일리더,100030,Dec-11,26680375,11111111.11,-89.84,-97.36
1921,(주)모바일리더,100030,Dec-12,28901056,33964958,8.32,
1922,(주)모바일리더,100030,Dec-13,31569553,35412533,9.23,4.26
1923,(주)모바일리더,100030,Dec-14,31473907,34794238,-0.3,-1.75
1924,(주)모바일리더,100030,Dec-15,30574230,34097530,-2.86,-2
1925,(주)모바일리더,100030,Dec-16,31427792,34015404,2.79,-0.24
1926,(주)모바일리더,100030,Dec-17,32620239,32019617,3.79,-5.87
1927,(주)모바일리더,100030,Dec-18,32933009,36279508,0.96,13.3
1928,(주)모바일리더,100030,Dec-19,26732015,37969975,-18.83,4.66
1929,(주)모베이스,101330,Dec-11,102135324,126176365,282.07,232.31
1930,(주)모베이스,101330,Dec-12,89877803,131756961,-12,4.42
1931,(주)모베이스,101330,Dec-13,112791032,167704781,25.49,27.28
1932,(주)모베이스,101330,Dec-14,107741838,180852346,-4.48,7.84
1933,(주)모베이스,101330,Dec-15,108267700,199989247,0.49,10.58
1934,(주)모베이스,101330,Dec-16,113668794,247707378,4.99,23.86
1935,(주)모베이스,101330,Dec-17,124151932,250446108,9.22,1.11
1936,(주)모베이스,101330,Dec-18,142758429,299284345,14.99,19.5
1937,(주)모베이스,101330,Dec-19,183624767,991473184,28.63,231.28
1938,(주)모베이스전자,12860,Dec-11,307863738,380125419,67.66,-61.66
1939,(주)모베이스전자,12860,Dec-12,315139527,422182775,2.36,11.06
1940,(주)모베이스전자,12860,Dec-13,342132299,450980636,8.57,6.82
1941,(주)모베이스전자,12860,Dec-14,351320759,496070372,2.69,10
1942,(주)모베이스전자,12860,Dec-15,420980691,583108622,19.83,17.55
1943,(주)모베이스전자,12860,Dec-16,511445672,645936899,21.49,10.77
1944,(주)모베이스전자,12860,Dec-17,469397329,576154630,-8.22,-10.8
1945,(주)모베이스전자,12860,Dec-18,521893192,635384033,11.18,10.28
1946,(주)모베이스전자,12860,Dec-19,562807773,673938142,7.84,6.07
1947,(주)모비스,250060,Dec-16,11111111.11,11111111.11,-98.03,-98.35
1948,(주)모비스,250060,Dec-17,18034552,11111111.11,,
1949,(주)모비스,250060,Dec-18,27488905,27598719,52.42,
1950,(주)모비스,250060,Dec-19,27231710,42509164,-0.94,54.03
1951,(주)모아텍,33200,Dec-11,118377928,157788919,334.71,271.19
1952,(주)모아텍,33200,Dec-12,136342613,173163582,15.18,9.74
1953,(주)모아텍,33200,Dec-13,136266555,163786350,-0.06,-5.42
1954,(주)모아텍,33200,Dec-14,122539689,119705602,-10.07,-26.91
1955,(주)모아텍,33200,Dec-15,114388725,126152187,-6.65,5.39
1956,(주)모아텍,33200,Dec-16,112582404,113160821,-1.58,-10.3
1957,(주)모아텍,33200,Mar-18,83117401,80920977,-26.17,-28.49
1958,(주)모아텍,33200,Mar-19,83063356,81214750,-0.07,0.36
1959,(주)모토닉,9680,Dec-11,374105347,423199251,350.39,421.09
1960,(주)모토닉,9680,Dec-12,388016191,450624651,3.72,6.48
1961,(주)모토닉,9680,Dec-13,395645331,456090969,1.97,1.21
1962,(주)모토닉,9680,Dec-14,421213140,429411204,6.46,-5.85
1963,(주)모토닉,9680,Dec-15,424152336,429266968,0.7,-0.03
1964,(주)모토닉,9680,Dec-16,429295064,433121255,1.21,0.9
1965,(주)모토닉,9680,Dec-17,429710114,431546721,0.1,-0.36
1966,(주)모토닉,9680,Dec-18,433308277,434168419,0.84,0.61
1967,(주)모토닉,9680,Dec-19,438252302,440900556,1.14,1.55
1968,(주)모헨즈,6920,Dec-11,22765571,58299134,-94.81,-86.78
1969,(주)모헨즈,6920,Dec-12,19949958,55237958,-12.37,-5.25
1970,(주)모헨즈,6920,Dec-13,21858311,60752764,9.57,9.98
1971,(주)모헨즈,6920,Dec-14,25390937,71805977,16.16,18.19
1972,(주)모헨즈,6920,Dec-15,26759716,75913169,5.39,5.72
1973,(주)모헨즈,6920,Dec-16,27642045,79697874,3.3,4.99
1974,(주)모헨즈,6920,Dec-17,26072046,83268394,-5.68,4.48
1975,(주)모헨즈,6920,Dec-18,29467950,67384499,13.03,-19.08
1976,(주)모헨즈,6920,Dec-19,25717995,58143099,-12.73,-13.71
1977,(주)무학,33920,Dec-11,324149166,325551244,1160.4,459.91
1978,(주)무학,33920,Dec-12,376629191,376640770,16.19,15.69
1979,(주)무학,33920,Dec-13,440361967,441322084,16.92,17.17
1980,(주)무학,33920,Dec-14,530006394,534230440,20.36,21.05
1981,(주)무학,33920,Dec-15,553245545,556846377,4.38,4.23
1982,(주)무학,33920,Dec-16,598614925,603740662,8.2,8.42
1983,(주)무학,33920,Dec-17,666177429,670089159,11.29,10.99
1984,(주)무학,33920,Dec-18,618960531,618969273,-7.09,-7.63
1985,(주)무학,33920,Dec-19,624439398,624618562,0.89,0.91
1986,(주)미래생명자원,218150,Dec-15,11111111.11,11111111.11,-98.22,-98.22
1987,(주)미래생명자원,218150,Dec-16,11111111.11,11111111.11,,
1988,(주)미래생명자원,218150,Dec-17,28668565,30960328,,
1989,(주)미래생명자원,218150,Dec-18,30126626,34085140,5.09,10.09
1990,(주)미래생명자원,218150,Dec-19,34097096,38518768,13.18,13.01
1991,(주)미래아이앤지,7120,Dec-11,40419986,40944375,18.54,6.3
1992,(주)미래아이앤지,7120,Dec-12,36577462,37376216,-9.51,-8.71
1993,(주)미래아이앤지,7120,Dec-13,32881790,33288537,-10.1,-10.94
1994,(주)미래아이앤지,7120,Dec-14,48802259,48844887,48.42,46.73
1995,(주)미래아이앤지,7120,Dec-15,48258949,47974558,-1.11,-1.78
1996,(주)미래아이앤지,7120,Dec-16,52448637,52119332,8.68,8.64
1997,(주)미래아이앤지,7120,Dec-17,68770378,68822164,31.12,32.05
1998,(주)미래아이앤지,7120,Dec-18,57637429,57570343,-16.19,-16.35
1999,(주)미래아이앤지,7120,Dec-19,72260851,72302050,25.37,25.59
2000,(주)미래컴퍼니,49950,Dec-11,102340517,102459368,41.63,41.71
2001,(주)미래컴퍼니,49950,Dec-12,108970493,111468183,6.48,8.79
2002,(주)미래컴퍼니,49950,Dec-13,85430379,88595021,-21.6,-20.52
2003,(주)미래컴퍼니,49950,Dec-14,80877083,83230684,-5.33,-6.05
2004,(주)미래컴퍼니,49950,Dec-15,87501848,89398997,8.19,7.41
2005,(주)미래컴퍼니,49950,Dec-16,97078555,99550771,10.94,11.36
2006,(주)미래컴퍼니,49950,Dec-17,161327672,164648625,66.18,65.39
2007,(주)미래컴퍼니,49950,Dec-18,138548469,141860588,-14.12,-13.84
2008,(주)미래컴퍼니,49950,Dec-19,129827035,133767810,-6.29,-5.7
2009,(주)미코,59090,Dec-11,120539782,154834983,-7.15,15.75
2010,(주)미코,59090,Dec-12,126737365,155496949,5.14,0.43
2011,(주)미코,59090,Dec-13,102180694,162859575,-19.38,4.73
2012,(주)미코,59090,Dec-14,81049533,153113170,-20.68,-5.98
2013,(주)미코,59090,Dec-15,86230655,159736611,6.39,4.33
2014,(주)미코,59090,Dec-16,84702031,166968576,-1.77,4.53
2015,(주)미코,59090,Dec-17,95824441,202082378,13.13,21.03
2016,(주)미코,59090,Dec-18,120303041,332053846,25.55,64.32
2017,(주)미코,59090,Dec-19,135623302,404978178,12.73,21.96
2018,(주)미투온,201490,Dec-16,45084252,47339503,-66.76,-88.31
2019,(주)미투온,201490,Dec-17,125030188,149419199,177.33,215.63
2020,(주)미투온,201490,Dec-18,100462888,152485031,-19.65,2.05
2021,(주)미투온,201490,Dec-19,100407142,175119533,-0.06,14.84
2022,(주)바른손,18700,Mar-11,72601060,76283352,-27.69,-56.44
2023,(주)바른손,18700,Mar-12,70723789,72025623,-2.59,-5.58
2024,(주)바른손,18700,Mar-13,58292650,60226651,-17.58,-16.38
2025,(주)바른손,18700,Mar-14,54206209,55215989,-7.01,-8.32
2026,(주)바른손,18700,Mar-15,25693324,26672163,-52.6,-51.69
2027,(주)바른손,18700,Mar-16,28014321,29041271,9.03,8.88
2028,(주)바른손,18700,Mar-17,40475076,40851312,44.48,40.67
2029,(주)바른손,18700,Mar-18,38500063,41829499,-4.88,2.39
2030,(주)바른손,18700,Mar-19,37155302,39243971,-3.49,-6.18
2031,(주)바른손이앤에이,35620,Dec-11,34357694,34607288,-7.53,-11.82
2032,(주)바른손이앤에이,35620,Dec-12,38596638,41503340,12.34,19.93
2033,(주)바른손이앤에이,35620,Dec-13,44090031,43721997,14.23,5.35
2034,(주)바른손이앤에이,35620,Dec-14,36408403,34439524,-17.42,-21.23
2035,(주)바른손이앤에이,35620,Dec-15,47498518,47832856,30.46,38.89
2036,(주)바른손이앤에이,35620,Dec-16,76119603,68782257,60.26,43.8
2037,(주)바른손이앤에이,35620,Dec-17,58622618,72073730,-22.99,4.79
2038,(주)바른손이앤에이,35620,Dec-18,111896610,113995488,90.88,58.17
2039,(주)바른손이앤에이,35620,Dec-19,106761431,103169274,-4.59,-9.5
2040,(주)바른전자,64520,Dec-11,111469827,110932311,4.41,7.52
2041,(주)바른전자,64520,Dec-12,90931046,90478042,-18.43,-18.44
2042,(주)바른전자,64520,Dec-13,100508137,100527791,10.53,11.11
2043,(주)바른전자,64520,Dec-14,106060658,11111111.11,5.52,-88.95
2044,(주)바른전자,64520,Dec-15,120857096,122404388,13.95,
2045,(주)바른전자,64520,Dec-16,122909653,124804257,1.7,1.96
2046,(주)바른전자,64520,Dec-17,92951554,95254890,-24.37,-23.68
2047,(주)바른전자,64520,Dec-18,77219134,78019141,-16.93,-18.09
2048,(주)바른전자,64520,Dec-19,76731767,76832470,-0.63,-1.52
2049,(주)바이넥스,53030,Dec-11,98339090,100681382,28.16,31.04
2050,(주)바이넥스,53030,Dec-12,136833583,143800524,39.14,42.83
2051,(주)바이넥스,53030,Dec-13,122594066,122267849,-10.41,-14.97
2052,(주)바이넥스,53030,Dec-14,128676935,11111111.11,4.96,-90.91
2053,(주)바이넥스,53030,Dec-15,176114856,11111111.11,36.87,
2054,(주)바이넥스,53030,Dec-16,173319425,177100025,-1.59,
2055,(주)바이넥스,53030,Dec-17,164893896,167774068,-4.86,-5.27
2056,(주)바이넥스,53030,Dec-18,187688906,190422759,13.82,13.5
2057,(주)바이넥스,53030,Dec-19,202621622,202782054,7.96,6.49
2058,(주)바이오니아,64550,Dec-11,72556990,70634407,-64.19,-65.17
2059,(주)바이오니아,64550,Dec-12,71433403,68131985,-1.55,-3.54
2060,(주)바이오니아,64550,Dec-13,70195687,69934207,-1.73,2.65
2061,(주)바이오니아,64550,Dec-14,67268295,67359506,-4.17,-3.68
2062,(주)바이오니아,64550,Dec-15,71640245,71985448,6.5,6.87
2063,(주)바이오니아,64550,Dec-16,63509702,63709625,-11.35,-11.5
2064,(주)바이오니아,64550,Dec-17,58705528,58695411,-7.56,-7.87
2065,(주)바이오니아,64550,Dec-18,69333072,70807118,18.1,20.63
2066,(주)바이오니아,64550,Dec-19,74980585,82099866,8.15,15.95
2067,(주)바이오로그디바이스,208710,Dec-14,11111111.11,11111111.11,-85.18,-86.47
2068,(주)바이오로그디바이스,208710,Dec-15,30840976,42361952,,
2069,(주)바이오로그디바이스,208710,Dec-16,36981690,52640799,19.91,24.26
2070,(주)바이오로그디바이스,208710,Dec-17,44572583,63923411,20.53,21.43
2071,(주)바이오로그디바이스,208710,Dec-18,53535174,76554499,20.11,19.76
2072,(주)바이오로그디바이스,208710,Dec-19,53107447,88918610,-0.8,16.15
2073,(주)바이오솔루션,86820,Dec-18,52865195,11111111.11,-0.46,-87.5
2074,(주)바이오솔루션,86820,Dec-19,51807476,11111111.11,-2,
2075,(주)바이오스마트,38460,Dec-11,58410641,69038826,12.75,521.35
2076,(주)바이오스마트,38460,Dec-12,62828352,69022715,7.56,-0.02
2077,(주)바이오스마트,38460,Dec-13,65522917,72124579,4.29,4.49
2078,(주)바이오스마트,38460,Dec-14,58839431,67761449,-10.2,-6.05
2079,(주)바이오스마트,38460,Dec-15,63767156,74576208,8.37,10.06
2080,(주)바이오스마트,38460,Dec-16,85147873,112165319,33.53,50.4
2081,(주)바이오스마트,38460,Dec-17,88806853,112735334,4.3,0.51
2082,(주)바이오스마트,38460,Dec-18,96526170,141383449,8.69,25.41
2083,(주)바이오스마트,38460,Dec-19,119972450,183543718,24.29,29.82
2084,(주)바이오톡스텍,86040,Dec-11,42867218,44194146,-64.27,-75.92
2085,(주)바이오톡스텍,86040,Dec-12,43832484,44680667,2.25,1.1
2086,(주)바이오톡스텍,86040,Dec-13,45844255,46294125,4.59,3.61
2087,(주)바이오톡스텍,86040,Dec-14,48328060,47836166,5.42,3.33
2088,(주)바이오톡스텍,86040,Dec-15,45488475,45379011,-5.88,-5.14
2089,(주)바이오톡스텍,86040,Dec-16,47902497,48007296,5.31,5.79
2090,(주)바이오톡스텍,86040,Dec-17,53934065,59770502,12.59,24.5
2091,(주)바이오톡스텍,86040,Dec-18,57912152,63135803,7.38,5.63
2092,(주)바이오톡스텍,86040,Dec-19,60584722,60175524,4.61,-4.69
2093,(주)바텍,43150,Dec-11,155108668,171126563,156.02,184.38
2094,(주)바텍,43150,Dec-12,159632008,199976304,2.92,16.86
2095,(주)바텍,43150,Dec-13,156256128,227688793,-2.11,13.86
2096,(주)바텍,43150,Dec-14,165745650,239957971,6.07,5.39
2097,(주)바텍,43150,Dec-15,187062825,270205260,12.86,12.61
2098,(주)바텍,43150,Dec-16,221494855,390173060,18.41,44.4
2099,(주)바텍,43150,Dec-17,320605433,321481558,44.75,-17.61
2100,(주)바텍,43150,Dec-18,341480704,349615466,6.51,8.75
2101,(주)바텍,43150,Dec-19,362905886,386987301,6.27,10.69
2102,(주)방림,3610,Sep-11,290251205,314840200,-20.02,-18.64
2103,(주)방림,3610,Sep-12,255099137,277851131,-12.11,-11.75
2104,(주)방림,3610,Sep-13,262766857,280836279,3.01,1.07
2105,(주)방림,3610,Sep-14,242099090,261029485,-7.87,-7.05
2106,(주)방림,3610,Sep-15,240918688,259201088,-0.49,-0.7
2107,(주)방림,3610,Sep-16,221885741,249500753,-7.9,-3.74
2108,(주)방림,3610,Sep-17,230735407,252621318,3.99,1.25
2109,(주)방림,3610,Sep-18,224923618,247664771,-2.52,-1.96
2110,(주)방림,3610,Sep-19,222586556,236858931,-1.04,-4.36
2111,(주)배럴,267790,Dec-18,41848150,41379987,-81.2,-82.53
2112,(주)배럴,267790,Dec-19,59689555,58348027,42.63,41.01
2113,(주)백금티앤에이,46310,Dec-11,65157256,73132489,9.16,25.34
2114,(주)백금티앤에이,46310,Dec-12,61308271,77532850,-5.91,6.02
2115,(주)백금티앤에이,46310,Dec-13,60079196,72867912,-2,-6.02
2116,(주)백금티앤에이,46310,Dec-14,61801695,74503723,2.87,2.24
2117,(주)백금티앤에이,46310,Dec-15,57637697,55411509,-6.74,-25.63
2118,(주)백금티앤에이,46310,Dec-16,59969611,64969546,4.05,17.25
2119,(주)백금티앤에이,46310,Dec-17,67782127,74533011,13.03,14.72
2120,(주)백금티앤에이,46310,Dec-18,67436933,77049623,-0.51,3.38
2121,(주)백금티앤에이,46310,Dec-19,61445123,93349212,-8.89,21.15
2122,(주)백산,35150,Dec-11,144982969,153278162,135.96,64.2
2123,(주)백산,35150,Dec-12,151758463,158972213,4.67,3.71
2124,(주)백산,35150,Dec-13,150978561,152570048,-0.51,-4.03
2125,(주)백산,35150,Dec-14,160548189,163001526,6.34,6.84
2126,(주)백산,35150,Dec-15,163431870,170612301,1.8,4.67
2127,(주)백산,35150,Dec-16,171172693,186773462,4.74,9.47
2128,(주)백산,35150,Dec-17,186913634,191846950,9.2,2.72
2129,(주)백산,35150,Dec-18,240815078,294732636,28.84,53.63
2130,(주)백산,35150,Dec-19,264591967,330589417,9.87,12.17
2131,(주)버킷스튜디오,66410,Dec-11,25942642,11111111.11,-90.2,-96.64
2132,(주)버킷스튜디오,66410,Dec-12,29661171,11111111.11,14.33,
2133,(주)버킷스튜디오,66410,Dec-13,24739430,11111111.11,-16.59,
2134,(주)버킷스튜디오,66410,Dec-14,33367269,11111111.11,34.87,
2135,(주)버킷스튜디오,66410,Dec-15,33235979,11111111.11,-0.39,
2136,(주)버킷스튜디오,66410,Dec-16,23751307,11111111.11,-28.54,
2137,(주)버킷스튜디오,66410,Dec-17,24444762,11111111.11,2.92,
2138,(주)버킷스튜디오,66410,Dec-18,34550470,11111111.11,41.34,
2139,(주)버킷스튜디오,66410,Dec-19,53999881,11111111.11,56.29,
2140,(주)베노홀딩스,206400,Dec-14,11111111.11,11111111.11,-79.42,0
2141,(주)베노홀딩스,206400,Dec-15,25115735,25457362,,
2142,(주)베노홀딩스,206400,Dec-16,20378498,20238153,-18.86,-20.5
2143,(주)베노홀딩스,206400,Dec-17,19636000,17769478,-3.64,-12.2
2144,(주)베노홀딩스,206400,Dec-18,24109126,24782754,22.78,39.47
2145,(주)베노홀딩스,206400,Dec-19,44519677,44249191,84.66,78.55
2146,(주)베셀,177350,Dec-15,66990949,67258749,50.47,52
2147,(주)베셀,177350,Dec-16,76100288,76210812,13.6,13.31
2148,(주)베셀,177350,Dec-17,96844753,97668551,27.26,28.16
2149,(주)베셀,177350,Dec-18,84810730,85246113,-12.43,-12.72
2150,(주)베셀,177350,Dec-19,79391713,86241040,-6.39,1.17
2151,(주)베스파,299910,Dec-18,113003363,112067379,42.34,29.95
2152,(주)베스파,299910,Dec-19,111946288,106207019,-0.94,-5.23
2153,(주)벽산,7210,Dec-11,285722663,339288838,155.23,219.46
2154,(주)벽산,7210,Dec-12,283594374,322986331,-0.74,-4.8
2155,(주)벽산,7210,Dec-13,301784379,398397733,6.41,23.35
2156,(주)벽산,7210,Dec-14,304530910,399992604,0.91,0.4
2157,(주)벽산,7210,Dec-15,328229935,429504382,7.78,7.38
2158,(주)벽산,7210,Dec-16,354439727,458398720,7.99,6.73
2159,(주)벽산,7210,Dec-17,343106483,451649551,-3.2,-1.47
2160,(주)벽산,7210,Dec-18,370360064,474553687,7.94,5.07
2161,(주)벽산,7210,Dec-19,356233109,462713987,-3.81,-2.49
2162,(주)보광산업,225530,Dec-15,84808540,11111111.11,-76.19,-97.6
2163,(주)보광산업,225530,Dec-16,87769270,11111111.11,3.49,
