회사명,거래소코드,회계년도,유형자산(*)(IFRS연결)(천원),유형자산(*)(IFRS)(천원),건설중인자산(IFRS연결)(천원),건설중인자산(IFRS)(천원),합계_기말인원(명),기계장치(IFRS연결)(천원),기계장치(IFRS)(천원),자산(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),부가가치(IFRS연결)(백만원),부가가치(IFRS)(백만원),매출액(수익)(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),부가가치(IFRS연결)(천원),부가가치(IFRS)(천원)
(주)세아홀딩스,58650,Dec-16,2836922104,560097,141524073,0,53,3208841324,0,5177866749,985873936,856056.72,40947.59,4034333362,43205001,856056720,40947590
(주)세아홀딩스,58650,Dec-17,2750048082,303843,41759812,0,49,3340664162,0,5254771565,1029729871,916276.91,41805.07,4794418482,42947534,916276910,41805070
(주)세아홀딩스,58650,Dec-18,2707084627,1338346,33438016,974200,61,1189752486,0,5453865784,1039184692,755582.21,44366.15,5176889457,53196802,755582210,44366150
(주)세아홀딩스,58650,Dec-19,2557323995,332093,30818647,0,64,3479210287,0,5456657505,1074470231,776620.63,53554.24,4930662596,50222267,776620630,53554240
(주)세우글로벌,13000,Dec-11,6488046,2386793,0,0,27,4933015,652777,31195672,39776137,851.51,2762.15,30057172,30489453,851510,2762150
(주)세우글로벌,13000,Dec-12,5664669,2347763,0,0,25,1960376,18474,32499611,40991889,3244.32,2487.53,34706492,34979332,3244320,2487530
(주)세우글로벌,13000,Dec-13,4964524,2354303,0,0,28,1378323,13145,33460342,42403303,3344.15,2726.89,40795157,40752721,3344150,2726890
(주)세우글로벌,13000,Dec-14,4470807,2434066,0,0,30,817121,10075,36222786,39235194,3502.86,3078.78,44486343,42874307,3502860,3078780
(주)세우글로벌,13000,Dec-15,4579382,2705217,332985,332985,28,584604,24128,36979514,40904573,3433.82,2983.66,39587325,36745763,3433820,2983660
(주)세우글로벌,13000,Dec-16,3815892,2339839,0,0,30,202600,20409,39207914,43820764,3728.21,3486.05,42383385,40304678,3728210,3486050
(주)세우글로벌,13000,Dec-17,3623081,2352311,0,0,25,220541,16690,40346907,44036822,2276.9,483.84,36413805,33446419,2276900,483840
(주)세우글로벌,13000,Dec-18,3531832,2268252,0,0,27,284266,12971,43410663,45549136,2352.81,-415.83,32240480,28386024,2352810,-415830
(주)세우글로벌,13000,Dec-19,4293137,2182862,675534,0,30,553226,21187,45520999,46313652,1887.17,2221.24,27468835,25316586,1887170,2221240
(주)세운메디칼,100700,Dec-11,21909813,19827416,345193,80700,215,17019663,13602747,55131039,50819454,8100.13,6428.17,44251629,40500217,8100130,6428170
(주)세운메디칼,100700,Dec-12,20479656,18301949,0,0,212,17798856,13875897,56277534,51821898,18782.41,14876.39,49148130,46175191,18782410,14876390
(주)세운메디칼,100700,Dec-13,20498404,17267385,1222262,0,209,17622407,13679225,64641404,60360045,23415.32,18840.5,51422582,48055081,23415320,18840500
(주)세운메디칼,100700,Dec-14,25714267,15659197,3186553,0,216,19409155,13333574,72997007,67807719,20867.65,16655.95,52871052,49464214,20867650,16655950
(주)세운메디칼,100700,Dec-15,27314708,15918023,2724536,0,210,19521738,11837973,78636741,73014416,19688.39,14980.22,55867469,53910704,19688390,14980220
(주)세운메디칼,100700,Dec-16,32663912,15231865,1205570,0,213,23809604,11837322,85309919,82965195,27218.79,21491.73,56620143,52726295,27218790,21491730
(주)세운메디칼,100700,Dec-17,31520602,13113236,729419,355955,213,25408828,10443229,86062523,92164558,32172.25,25087.56,61230473,56329261,32172250,25087560
(주)세운메디칼,100700,Dec-18,34250091,13022212,2227573,376066,202,27124190,10390781,96873412,92906533,34344.01,25326.86,64285803,58258929,34344010,25326860
(주)세운메디칼,100700,Dec-19,39018467,15516243,346226,236464,221,26328980,10364071,104471828,106208381,37868.13,25515.55,66868600,60450324,37868130,25515550
(주)세원물산,24830,Dec-11,,63338485,,7958316,391,,65828119,,260242489,,31792.58,,96106612,0,31792580
(주)세원물산,24830,Dec-12,,66580550,,10693700,436,,73170919,,261082661,,40737.14,,101642150,0,40737140
(주)세원물산,24830,Dec-13,,57353922,,5654235,446,,77787468,,205944350,,32921.88,,87906353,0,32921880
(주)세원물산,24830,Dec-14,,53870675,,5590306,423,,109333131,,222915515,,25422.21,,82621988,0,25422210
(주)세원물산,24830,Dec-15,,60181375,,11181021,377,,119345438,,253851087,,36319.97,,96551716,0,36319970
(주)세원물산,24830,Dec-16,,92716639,,34702168,374,,138802375,,246443449,,31242.96,,76143049,0,31242960
(주)세원물산,24830,Dec-17,,118638090,,32661659,443,,160554017,,252941769,,38831.09,,71892127,0,38831090
(주)세원물산,24830,Dec-18,,149845011,,32763142,485,,202676653,,243011621,,47699.74,,86850803,0,47699740
(주)세원물산,24830,Dec-19,,171490761,,47202992,483,,222624442,,284013793,,63498.8,,115276852,0,63498800
(주)세원정공,21820,Jun-11,106424940,31052053,10710270,6777352,258,85693874,28427177,334739337,204918433,87324.42,21736.71,268330471,65154315,87324420,21736710
(주)세원정공,21820,Jun-12,144113883,37443171,29699199,14378407,289,108533952,30869001,429357512,218464800,117069.25,27332.17,307560650,60921571,117069250,27332170
(주)세원정공,21820,Jun-13,164050994,33330112,45312578,10164923,300,123273223,33421920,494928446,228191916,135767.78,32929.82,395416395,72044773,135767780,32929820
(주)세원정공,21820,Jun-14,152969795,37052053,28032663,9836593,286,130699328,35941714,540744180,245015370,124743.59,26851.14,365170762,60869811,124743590,26851140
(주)세원정공,21820,Jun-15,151037407,36665324,13937654,11650343,295,149605232,37075853,603983800,252817824,124979.71,26349.53,366602546,56141998,124979710,26349530
(주)세원정공,21820,Jun-16,177910274,30869062,9298656,1308054,296,170426155,43585766,662998502,263579072,118066.35,27896.41,348621720,49215834,118066350,27896410
(주)세원정공,21820,Jun-17,188470350,29523237,21047417,1948704,284,175016784,42364371,634556334,274144622,47574.97,26914.78,233014346,53718376,47574970,26914780
(주)세원정공,21820,Jun-18,176602338,23849495,36853136,865467,230,176839844,43260092,663953668,268318643,33232.95,16703.22,229481812,54947970,33232950,16703220
(주)세원정공,21820,Jun-19,159837643,25260623,30279943,3481268,228,192815345,44683934,619489296,270396135,25204.12,17847.35,190705650,48917349,25204120,17847350
(주)세이브존아이앤씨,67830,Dec-11,372556284,346784504,0,0,234,0,0,525403825,528249301,57240.45,57207.83,167179125,167131125,57240450,57207830
(주)세이브존아이앤씨,67830,Dec-12,369643801,343872021,0,0,245,0,0,502882801,507092089,60386.81,60350.41,173386928,173339378,60386810,60350410
(주)세이브존아이앤씨,67830,Dec-13,371196185,345424405,0,0,227,0,0,510939100,516280230,62173,62123.82,179458217,179398817,62173000,62123820
(주)세이브존아이앤씨,67830,Dec-14,368527299,342755519,0,0,213,0,0,512623544,518836231,64965.48,64916.31,182136851,182077451,64965480,64916310
(주)세이브존아이앤씨,67830,Dec-15,365129092,339333180,0,0,218,0,0,527906656,534449706,64069.67,63369.88,187041022,185739416,64069670,63369880
(주)세이브존아이앤씨,67830,Dec-16,363345368,337555078,0,0,195,0,0,553360023,560797607,65258.72,64694.66,182950926,181594318,65258720,64694660
(주)세이브존아이앤씨,67830,Dec-17,359763100,359750212,0,0,196,0,0,562561981,561656065,64856.64,62217.33,178421682,176743036,64856640,62217330
(주)세이브존아이앤씨,67830,Dec-18,383026812,383019107,0,0,191,0,0,575796681,574690418,59442.01,58523.82,173949543,172308540,59442010,58523820
(주)세이브존아이앤씨,67830,Dec-19,385726672,385723269,0,0,205,0,0,579249830,578221234,53720.67,52996.85,159226621,157811582,53720670,52996850
(주)세종메디칼,258830,Dec-18,11285981,10282290,1149244,1149244,119,3072716,2865452,46378114,46102466,9590.74,8965.5,14832741,14829957,9590740,8965500
(주)세종메디칼,258830,Dec-19,17845025,17252178,467308,467308,130,3953095,3758202,49484741,49360169,10268.13,9898.08,16229948,16229948,10268130,9898080
(주)세중,39310,Dec-11,41593419,40634292,1450000,1450000,383,30176482,29328872,132382343,100254809,45859.9,36020.25,187276683,80464611,45859900,36020250
(주)세중,39310,Dec-12,44957869,42867474,1152000,1152000,376,39796340,37506214,140223436,104834926,52016.45,39421.24,206931982,80904850,52016450,39421240
(주)세중,39310,Dec-13,39892301,37700018,787500,787500,348,41173088,38619015,135976197,95752314,47397.84,33952.71,208573577,69397224,47397840,33952710
(주)세중,39310,Dec-14,35959287,31923562,1236650,1236650,341,41529499,38619015,148046477,96214354,47093.65,31059.02,241294472,65252416,47093650,31059020
(주)세중,39310,Dec-15,28847477,25106612,678046,678047,346,41865573,38619015,132721734,93665112,43901.52,27325.96,232637889,63330769,43901520,27325960
(주)세중,39310,Dec-16,23720946,19881841,1507176,1147176,357,42637821,38919015,147817967,93193103,49178.19,29821.03,255119356,65609916,49178190,29821030
(주)세중,39310,Dec-17,3859829,984132,20000,20000,245,6822398,3394380,115681226,70970986,28326.28,12708.49,158350962,29646868,28326280,12708490
(주)세중,39310,Dec-18,3929583,720765,0,0,230,6793111,2475087,111721714,63911208,18164.65,5339.4,127812095,13304683,18164650,5339400
(주)세중,39310,Dec-19,22424632,594580,0,0,127,6975136,2475087,124802699,63216333,19725.56,6786.53,153178120,8955761,19725560,6786530
(주)세진중공업,75580,Dec-15,314315383,255594055,34720107,11608815,407,58286049,43275640,520261903,420422573,84926.08,67860.54,572174913,453317914,84926080,67860540
(주)세진중공업,75580,Dec-16,252671678,251910330,12281497,12281497,323,45170229,43626996,365850478,365903472,53273.83,59267.64,427423084,427423084,53273830,59267640
(주)세진중공업,75580,Dec-17,249296959,245474190,13015009,13015008,315,44825696,43193517,348994473,346692858,33805.03,32974.71,251784882,250893275,33805030,32974710
(주)세진중공업,75580,Dec-18,255919495,247130284,14979416,14703657,296,45095592,43331041,368276715,351232399,34738.1,31270.46,218222361,210536071,34738100,31270460
(주)세진중공업,75580,Dec-19,251721594,226412529,15577618,1753820,314,45781148,43506086,408589323,386471976,38704.96,33564.12,295855537,283229382,38704960,33564120
(주)세진티에스,67770,Dec-11,25527500,23206863,0,0,105,11578161,9389661,72814637,61029620,11728.22,7426.41,83079715,46347064,11728220,7426410
(주)세진티에스,67770,Dec-12,22924343,20964808,0,0,82,9578937,7829304,65660658,54894779,10294.91,3826.57,62471927,31846548,10294910,3826570
(주)세진티에스,67770,Dec-13,20963545,19045048,0,0,80,20536292,13514834,53355077,53850421,6712.07,4372.06,36065860,21140615,6712070,4372060
(주)세진티에스,67770,Dec-14,19318720,18053696,0,0,74,20733074,13957217,54334363,54287538,12891.92,8748.26,37911839,19010656,12891920,8748260
(주)세진티에스,67770,Dec-15,13449158,12576638,32200,32200,67,21115036,14044215,48615454,47874645,4979.07,1317.5,29024059,15301676,4979070,1317500
(주)세진티에스,67770,Dec-16,14463513,13049624,479258,479258,57,21074438,13353418,47932640,50123261,9113.91,7079.6,32632699,22803459,9113910,7079600
(주)세진티에스,67770,Dec-17,13015326,11956039,0,0,49,17900593,12935969,44168218,43289897,6507.05,-512.5,22828076,13607354,6507050,-512500
(주)세진티에스,67770,Dec-18,11598798,9314414,1354967,0,42,17610198,12937964,41644197,40657296,5604.89,2241.82,20901166,10947548,5604890,2241820
(주)세진티에스,67770,Dec-19,9170524,6487245,0,0,44,17323343,12133964,40921359,38025649,5642.42,1033.55,21212352,10848483,5642420,1033550
(주)세코닉스,53450,Dec-11,61885852,34150960,308072,306430,393,35006383,15650800,116101434,106108410,26297.15,15724.11,85059543,85136629,26297150,15724110
(주)세코닉스,53450,Dec-12,85390483,57293143,7212376,7185482,562,43589116,25631109,159406886,154756043,47031.38,36575.34,147253913,147873223,47031380,36575340
(주)세코닉스,53450,Dec-13,119644050,89416019,277212,273573,871,71154469,68842972,203329442,193543462,66874.94,55390.79,215234794,213329847,66874940,55390790
(주)세코닉스,53450,Dec-14,114966848,86413542,126123,106058,862,66773248,71963804,216184637,204431936,67585.44,53671.1,217058631,217658871,67585440,53671100
(주)세코닉스,53450,Dec-15,128928669,86668803,6000300,6025175,959,72511787,72534935,241551275,230112715,63948.78,52629.24,244865300,244616364,63948780,52629240
(주)세코닉스,53450,Dec-16,157462920,91743489,12209612,4573278,1055,79223127,77893014,296772466,273434663,84731.26,66822.37,312527836,313953544,84731260,66822370
(주)세코닉스,53450,Dec-17,188712874,100123476,6967080,3435496,1073,96390455,87762758,343632178,302420251,82247.27,59488.81,331101709,321574557,82247270,59488810
(주)세코닉스,53450,Dec-18,187325991,84338889,1551490,528669,1032,97807329,76128905,398343417,368641052,94838.17,71263.98,418168890,400685304,94838170,71263980
(주)세코닉스,53450,Dec-19,182193810,78954196,2409374,2152196,1246,91802547,75216899,357537428,335866562,74882.31,45000.88,462244785,385463069,74882310,45000880
(주)세토피아,222810,Dec-15,,,,,4,,,,,,,,,0,0
(주)세토피아,222810,Dec-16,,8885758,,0,94,,0,,25454929,,2254.07,,14763962,0,2254070
(주)세토피아,222810,Dec-17,,8675383,,0,121,,0,,18780495,,4302.82,,14909489,0,4302820
(주)세토피아,222810,Dec-18,,8574415,,0,121,,0,,49385746,,-2508.56,,13304515,0,-2508560
(주)세토피아,222810,Dec-19,320978,190254,0,0,45,0,0,55633997,47295918,-26390.79,-27810.31,12996701,11037698,-26390790,-27810310
(주)세화피앤씨,252500,Dec-16,,,,,2,,,,,,,,,0,0
(주)세화피앤씨,252500,Dec-17,,11159679,,0,88,,2972788,,28319079,,3865.81,,32928605,0,3865810
(주)세화피앤씨,252500,Dec-18,,12065742,,0,89,,3789188,,30961519,,8063.33,,27712197,0,8063330
(주)세화피앤씨,252500,Dec-19,,11239979,,0,82,,3883368,,29486062,,7897.89,,29231952,0,7897890
(주)센트랄모텍,308170,Dec-19,110117815,68327748,2572274,832113,133,145564105,114916580,235415923,191050052,36710.02,25866.21,292052529,207395852,36710020,25866210
(주)센트럴인사이트,12600,Dec-11,45939885,37182867,2013,2013,195,107135,4,194395183,167759244,-8369.35,-19630.79,114917457,97206299,-8369350,-19630790
(주)센트럴인사이트,12600,Dec-12,19024596,17183499,374245,374245,112,107135,59043,115369803,106431082,28879.28,15695.09,73268595,55180367,28879280,15695090
(주)센트럴인사이트,12600,Dec-13,41696106,16066747,616204,616204,114,8911898,59043,119254181,85300387,-5601.73,-28085.07,100932270,53696714,-5601730,-28085070
(주)센트럴인사이트,12600,Dec-14,40322849,15396791,123303,113461,140,9573728,59043,96783737,73586619,16389.52,-1674.34,100296826,53327357,16389520,-1674340
(주)센트럴인사이트,12600,Dec-15,32542421,12644417,107657,107658,113,8865720,59043,74700733,59776813,5691.75,-3942.97,88950214,37871176,5691750,-3942970
(주)센트럴인사이트,12600,Dec-16,31646306,12769501,0,0,96,9120729,59043,79229574,64699089,-2402.97,-522.66,85778938,40300502,-2402970,-522660
(주)센트럴인사이트,12600,Dec-17,24573948,12583935,0,0,88,6150189,59043,63961239,52301474,-9731.89,-7169.85,47373470,32477961,-9731890,-7169850
(주)센트럴인사이트,12600,Dec-18,17839840,12035708,3436,0,62,6487306,59043,72506901,57327658,12634.06,8382.12,36029987,31261248,12634060,8382120
(주)센트럴인사이트,12600,Dec-19,17550648,12047196,0,0,61,3633369,59043,50795712,46539330,1312.05,-8392.45,67422044,39903902,1312050,-8392450
(주)셀루메드,49180,Dec-11,13882631,12663527,0,0,76,9256718,7738129,79246625,75337810,-4531.69,-6742.17,35482579,26493382,-4531690,-6742170
(주)셀루메드,49180,Dec-12,10589501,10208990,0,0,106,8412626,7833309,82585710,81277604,10962.51,6962.46,30781975,29474165,10962510,6962460
(주)셀루메드,49180,Dec-13,9013463,8953338,0,0,106,8359397,8088952,77776461,82413271,8291.79,6032.61,30665200,28235294,8291790,6032610
(주)셀루메드,49180,Dec-14,8162334,8135482,0,0,77,8536808,8255113,70404486,68305647,-6075.52,-13278.69,20734955,18629831,-6075520,-13278690
(주)셀루메드,49180,Dec-15,8711693,8701545,0,0,74,8363262,8300732,82001944,81092271,-1612.82,-750.38,17730838,16354734,-1612820,-750380
(주)셀루메드,49180,Dec-16,7941820,7855408,0,0,90,8451624,8387146,69792841,70167070,-29236.41,-28069.92,9813992,10044283,-29236410,-28069920
(주)셀루메드,49180,Dec-17,7116251,6639264,0,0,61,7864219,7655028,64983515,66121770,-653.26,713.58,21608625,18382473,-653260,713580
(주)셀루메드,49180,Dec-18,6354151,6327898,0,0,63,7714682,7655029,49579067,48468870,-2739.29,-7049.6,10842924,9925474,-2739290,-7049600
(주)셀루메드,49180,Dec-19,5278349,4787454,0,0,65,476766,63873,64980480,39500384,-30663.93,-32342.92,17921487,12838321,-30663930,-32342920
(주)셀리드,299660,Dec-17,,,,,,,,,,,,,,0,0
(주)셀리드,299660,Dec-19,,10075795,,0,32,,0,,52515665,,-1136.22,,0,0,-1136220
(주)셀리버리,268600,Dec-18,1436402,1436402,0,0,71,2000415,2000415,39995306,39972066,144.18,120.94,4512316,4512316,144180,120940
(주)셀리버리,268600,Dec-19,,1421603,,0,89,,2468088,,30858307,,-11850.58,,2073695,0,-11850580
(주)셀바스에이아이,108860,Dec-11,6306322,5212295,0,0,128,0,0,34680067,30551849,10567.16,7838.46,17652068,13963832,10567160,7838460
