회사명,거래소코드,회계년도,유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS)(천원),유동부채(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원),현금및현금성자산(*)(IFRS)(천원),현금및현금성자산(*)(IFRS연결)(천원),부채(*)(IFRS)(천원),부채(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),매출채권(IFRS)(천원),매출채권(IFRS연결)(천원),(대손충당금)(IFRS)(천원),(대손충당금)(IFRS연결)(천원),매입채무 및 기타유동채무(*)(IFRS)(천원),매입채무 및 기타유동채무(*)(IFRS연결)(천원),장기차입금(*)(IFRS)(천원),장기차입금(*)(IFRS연결)(천원),단기차입금(*)(IFRS)(천원),단기차입금(*)(IFRS연결)(천원),회사채(IFRS)(천원),회사채(IFRS연결)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원)
(주)엘지화학,51910,16-Dec,6784724000,9226934000,3138763000,5446851000,1775011000,2965191000,956068000,1474367000,3299563000,6436093000,13476331000,14050967000,16775894000,20487060000,3017091000,3545918000,6562000,12219000,2201129000,2887710000,0,607996000,445967000,1633898000,0,0,2239725000,2516697000,17264845000,20659296000
(주)엘지화학,51910,17-Dec,8377679000,11205581000,4458776000,6644689000,2074555000,3352454000,1649689000,2249341000,5642604000,8702644000,15505532000,16338577000,21148136000,25041221000,3786531000,4456221000,5531000,7552000,3425442000,4212847000,0,518955000,0,957868000,0,0,2858938000,3180748000,20880236000,25698014000
(주)엘지화학,51910,18-Dec,8602837000,12088512000,4320708000,7273534000,2426364000,4289463000,1690862000,2513702000,7180672000,11622009000,16549906000,17322128000,23730578000,28944137000,4010868000,4389109000,5948000,7910000,3766880000,5133345000,0,981858000,0,1254142000,0,0,2024847000,2124969000,23315318000,28183013000
(주)엘지화학,51910,19-Dec,8349633000,11869724000,4976280000,8941529000,2670294000,5033721000,1002263000,1888631000,10566856000,16640637000,16460230000,17383789000,27027086000,34024426000,3985981000,3744054000,4046000,5830000,4168975000,6829010000,0,1536821000,0,771102000,0,0,1943151000,3121101000,22312561000,28625042000
(주)엠게임,58630,11-Dec,52045834,34682775,31074956,36635406,0,0,1355637,1855699,43517845,51915203,72261861,66017126,115779706,117932329,12203765,9653330,181735,181735,5184227,5830251,0,1100000,19080000,22280000,0,0,8757719,12408045,44286992,50386559
(주)엠게임,58630,12-Dec,45580286,27628638,34242047,38287044,0,0,2390707,2605862,46542910,52666617,72809759,64931614,119352668,117598231,8585771,7966217,420160,420160,4860385,4785340,0,1100000,26514135,29714135,0,0,3520134,6706943,42894294,44965696
(주)엠게임,58630,13-Dec,23633409,18827586,43427992,46338313,0,0,2568905,2629125,46278146,50156372,16829424,7359297,63107570,57515669,5993231,5848644,1330784,1228151,5064750,5027815,0,366640,25870000,29096101,0,0,-3959722,-1400999,30730297,31915987
(주)엠게임,58630,14-Dec,15596354,12438247,19371408,20826751,0,0,1654278,1895859,21073531,22909502,25307512,17554583,46381043,40464085,7095964,6741014,2899174,2544224,4731518,4488604,0,0,9437863,12137863,0,0,6544579,5892531,29767673,30725569
(주)엠게임,58630,15-Dec,8849853,,12872689,,0,,4979003,,14263948,,22441499,,36705447,,5851858,,3533848,,3695885,,0,,4500000,,0,,8046124,,27807456,
(주)엠게임,58630,16-Dec,12275122,,9220067,,0,,6980698,,11927187,,27145714,,39072900,,4207773,,1282624,,2059944,,1013000,,4400000,,0,,1437638,,30503898,
(주)엠게임,58630,17-Dec,13882372,,6891781,,0,,7413214,,9953035,,34454629,,44407664,,4134853,,735438,,2324950,,1013000,,2200000,,0,,6576080,,27544247,
(주)엠게임,58630,18-Dec,14666771,14434446,6710547,6727987,0,202501,8547311,8638576,8832299,8856502,32961274,32452874,41793573,41309375,5876081,5876081,1047085,1047085,2701562,2709002,0,0,1900000,1910000,0,0,1832803,1726859,27301974,27118175
(주)엠게임,58630,19-Dec,20917069,20152244,4929347,4965620,0,27277,10787348,10866394,8495961,8553581,40591320,39954500,49087281,48508081,6831849,6845487,1763373,1763373,3713983,3738321,1013000,1013000,1000000,1010000,0,0,7781063,7944217,37541897,37630626
(주)엠디에스테크,86960,11-Dec,51102546,56516635,12700985,14774458,1654704,1851368,5580048,8647898,14724770,16877441,57088940,59408425,71813709,76285866,16636286,18762998,711347,834718,11051343,11231003,0,53427,0,0,0,0,4591400,4760238,61065267,70690493
(주)엠디에스테크,86960,12-Dec,64153703,69026681,12294857,13640584,1762681,1863183,5583586,8615522,15510411,16897086,68947076,71766787,84457487,88663873,18260576,19824093,559229,579297,9351178,10554353,0,16450,0,33756,0,0,5852392,6634938,63491694,72716143
(주)엠디에스테크,86960,13-Dec,69636261,77292592,14556467,19422853,1938869,2708587,5186403,9186056,17727986,23724763,75867695,79082039,93595681,102806802,17711526,20329714,363897,431573,11290790,11884973,0,1100000,0,851632,0,0,11782428,12055681,70862013,83700753
(주)엠디에스테크,86960,14-Dec,80326277,91452366,18648422,25474118,1855379,4080407,10332627,16272724,22696440,30686416,84227388,88466510,106923827,119152926,20354072,23541564,439938,507599,6891909,8540376,0,1100000,0,740000,0,0,11467861,12725032,84564722,105180653
(주)엠디에스테크,86960,15-Dec,86137796,99405092,19442656,27122240,4185254,7506397,7391736,13414915,22816464,31155117,91187798,97423745,114004262,128578862,25294115,28575361,546577,561307,16215656,20003600,0,540000,0,740000,0,0,4433814,6267834,92750350,117801533
(주)엠디에스테크,86960,16-Dec,87478150,115320756,29946717,38931949,7793384,12644803,6256295,22258874,32029199,47826168,87244267,98896924,119273466,146723092,39801992,45266128,1050886,1135172,25906058,31630828,0,0,517423,517423,0,0,-4511801,-157396,112362709,150281101
(주)엠디에스테크,86960,17-Dec,75497064,107736771,18453623,35907328,7299651,14067871,3541763,17468463,19756747,38209854,91386653,105006938,111143400,143216791,33383591,40058298,1568802,1793510,17153403,22981426,0,116480,0,3119271,0,0,6433598,3574546,110549246,148934255
(주)엠디에스테크,86960,18-Dec,86269852,121862010,22829441,38269532,11644292,17194729,9566112,15540372,26241453,44347798,95030448,120119454,121271901,164467252,24087001,31308687,1894262,2610164,19699200,23567067,0,12480,0,3122087,0,0,19601721,20470809,106962693,158945065
(주)엠디에스테크,86960,19-Dec,90894710,115528352,28968296,36493930,9644291,11360446,14769692,23444591,29717077,38339438,108500226,116134985,138217302,154474423,23482101,31901610,2933923,3409138,13929709,17584518,0,100000,0,1263049,0,0,7058972,4945650,116923000,154901982
(주)엠씨넥스,97520,12-Dec,81309756,105475330,68034128,89616512,20329125,37651276,4129208,7541805,72796050,94394574,49916390,54872672,122712440,149267246,50763054,41529710,135154,135154,25600363,35426370,2203110,2203110,39684359,51132847,0,0,-2419818,-3329036,159316200,170354058
(주)엠씨넥스,97520,13-Dec,105658075,121323282,103373232,126094796,23070505,48635459,6824845,18506531,111347763,149862701,57807173,63124907,169154936,212987608,68700831,45077452,196719,196719,46925338,58763031,6057548,15015554,50332143,57762008,0,0,11560473,36606102,271771627,297244088
(주)엠씨넥스,97520,14-Dec,171755444,174261024,157859002,181846831,19909778,61961250,7941939,19057474,166235023,212092931,80296511,76988177,246531534,289081108,133728232,79353670,167384,167384,64169355,75627715,5098877,21155720,83690451,91281743,0,0,-9007296,1118910,378395423,410392827
(주)엠씨넥스,97520,15-Dec,161336334,147615090,148458906,170062161,26029062,46813281,20816797,37875178,151527506,181538693,104139307,91002740,255666813,272541433,104712140,54449548,309596,309596,62577971,72291213,786911,6807062,76683664,76683664,0,0,58255114,81886507,421492545,502865298
(주)엠씨넥스,97520,16-Dec,198911383,157858741,210163813,223988776,19270764,53849896,16023740,41798114,211730117,231083163,93599817,63603765,305329934,294686928,143451813,54274964,148719,148719,70204783,74753594,0,4131558,137988536,144048043,0,0,-34183707,-12667500,399262755,412481617
(주)엠씨넥스,97520,17-Dec,274190298,223687573,252673132,286236805,17678641,56741568,16828942,61710046,254081049,289778514,119830945,98018387,373911995,387796901,184720546,55794642,140877,140877,101238176,107385831,0,1833026,119705082,119705082,0,0,-1191830,65520287,625604516,668465044
(주)엠씨넥스,97520,18-Dec,277138129,218820927,218770465,257405577,17364439,54426382,55406712,65210690,222687053,261344620,162247731,129708990,384934784,391053609,185568663,84944711,232039,114198,125836556,136508516,0,0,70515066,70515066,0,0,122561948,125537619,627641511,696954048
(주)엠씨넥스,97520,19-Dec,353381575,235252266,195397138,244810858,21379240,77494334,3348912,48419308,197118888,252013792,270569217,224567082,467688104,476580874,288669743,85961974,179085,27396,109888008,133590984,0,4716563,51565836,51565836,0,0,-10246239,116042108,1184887089,1267712135
(주)엠아이텍,179290,18-Dec,41664444,41684457,3749445,3749445,7605215,7605215,11568401,11588414,4490275,4490274,44766121,44768134,49256396,49258408,8008612,8008612,1013060,1013060,3398721,3398721,0,0,0,0,0,0,2036978,2038977,29599153,29599153
(주)엠아이텍,179290,19-Dec,36163329,36173329,7801078,7801352,8805821,8805821,10280722,10290722,9050507,9050781,48344991,48261829,57395498,57312610,10349070,10349070,1093958,1093958,4063593,4063867,0,0,3000000,3000000,0,0,3108529,3106524,32654539,32654539
(주)엠에스씨,9780,11-Dec,57952031,58377708,71867768,71871115,32865448,32952027,940851,1059081,83586576,83589924,36015784,34838031,119602360,118427955,18244290,18244290,477940,477940,13350488,13353836,0,0,58379810,58379810,0,0,2088619,1441164,112592832,112592896
(주)엠에스씨,9780,12-Dec,49219652,49788523,57435587,57441961,29844673,29971668,984626,1023759,75698640,75705014,38418082,36660845,114116722,112365858,14874097,14874097,756895,756895,13032959,13039333,5000000,5000000,43666255,43666255,0,0,14986108,15013282,114908177,114903220
(주)엠에스씨,9780,13-Dec,48851841,49412567,56796030,56823025,25015923,25090172,1149497,1221165,73675241,73702236,42548243,40218727,116223483,113920963,18216941,18216941,508512,508512,16360856,16367136,2916630,2916630,35633683,35633683,0,0,15348963,14941015,127198921,127198058
(주)엠에스씨,9780,14-Dec,55635635,56131255,61519484,61548266,33944732,33965067,1987440,2042852,81441446,81470228,46930226,44068949,128371672,125539177,18249747,18249747,96602,96602,15730117,15736658,4583310,4583310,42305980,42305980,0,0,2007445,1528179,129225567,129226165
(주)엠에스씨,9780,15-Dec,54737396,55225361,58925818,58949532,36069602,36094351,874685,877722,79280621,79304336,50335273,49750256,129615894,129054591,17247754,17247754,91887,91887,15063336,15063336,4249990,4249990,40040936,40040936,0,0,9195524,8693407,134818232,134818282
(주)엠에스씨,9780,16-Dec,57230598,57760413,58889689,58909717,27833134,27840711,6281686,6318839,80572232,80592261,58059506,59748915,138631738,140341176,21237631,21237631,107022,107022,16659635,16674336,4500000,4500000,34821441,34821441,0,0,23205477,23012166,135622094,135618091
(주)엠에스씨,9780,17-Dec,56256079,56734677,57129893,57144382,28400170,28415452,2690287,2723915,71603678,71618166,67904086,70814464,139507764,142432630,24504590,24504590,200360,200360,16051182,16060948,2500000,2500000,36563188,36563188,0,0,7194389,7023555,141954747,141954747
(주)엠에스씨,9780,18-Dec,62039953,62527762,49024851,49036617,34894485,34921946,5006735,5018080,67189421,67201187,75581994,80556582,142771415,147757769,21482373,21482373,263827,263827,15706963,15713801,10700000,10700000,31040685,31040685,0,0,9158877,8946319,144605086,144605455
(주)엠에스씨,9780,19-Dec,65243664,65793512,49652603,49660156,39514612,39583994,3640125,3648900,67903878,67911431,84856630,90289136,152760508,158200567,21404716,21404716,323066,323066,17650192,17652641,8700000,8700000,27685797,27685797,0,0,15358758,15163105,149239104,149239104
(주)엠에스오토텍,123040,11-Dec,110363731,258509594,114768883,280654076,1089001,16013215,1877904,5544632,153901769,434740050,78950105,85980047,232851874,520720097,71216903,132755677,0,0,58358333,98061546,31586864,139182891,41324846,116917150,0,0,9266091,14462513,142462094,316363990
(주)엠에스오토텍,123040,12-Dec,170763074,253817116,129537090,260350183,492075,29348925,1587291,13667738,248869801,549610299,88042997,41321977,336912798,590932275,116527776,129701983,0,0,54330050,93609468,93737450,253159541,36017554,88971562,0,0,-42379587,-2817440,166529818,329747992
(주)엠에스오토텍,123040,13-Dec,148258475,226543293,139600065,282619387,3061096,44259655,368332,8605424,255639947,536062177,99852882,58602557,355492829,594664733,112884896,101498652,0,0,61241405,94026688,91431929,221822487,47087890,115873575,0,0,61116590,83745686,355643993,676720372
(주)엠에스오토텍,123040,14-Dec,124889691,228285061,175498101,362959606,2940974,55038117,169651,14255795,251212274,586588333,127387559,79009750,378599833,665598083,91680722,99142587,0,0,67261770,127064724,61042937,201419839,58889184,137556675,0,0,54916382,87884611,316826385,803779918
(주)엠에스오토텍,123040,15-Dec,106179041,203943110,189484806,393320409,2060897,47052397,632629,5748357,283728828,553821811,142653028,93157163,426381857,646978974,78550219,101438922,0,0,79805163,112231399,86657967,145946051,49566788,152887828,0,0,69097859,67736342,310355067,864031681
(주)엠에스오토텍,123040,16-Dec,100269983,211091103,185755816,407119345,1314718,45556631,976505,18590689,258985997,505321665,152492876,125262788,411478873,630584452,70852287,88086886,0,0,62852486,101342052,63108300,79620046,59379850,179092766,0,0,11065225,93868290,222946522,747893634
(주)엠에스오토텍,123040,17-Dec,85951932,213699877,157716919,347882630,4860846,46717026,16784377,29273958,226007724,469010582,175302120,139123601,401309845,608134183,37349003,87378859,0,0,58159451,86488211,45980340,75272332,48964821,143753663,0,0,30769318,65278475,203039734,704192245
(주)엠에스오토텍,123040,18-Dec,91718021,306686556,187755061,422680864,3530781,90143238,913944,31871651,234651013,585067325,176361054,115620146,411012067,700687470,33112035,94927402,0,0,79867940,142062196,34926820,95933215,50152390,165029319,0,0,48749966,87784557,245348920,891949819
(주)엠에스오토텍,123040,19-Dec,90790300,352012610,225459587,619008162,4440236,99748984,84124,65071587,281415734,795802059,202047445,212265367,483463180,1008067426,46660422,107571322,0,0,71536244,149520157,48443159,113534258,70318241,138601519,0,0,26554060,159851409,273754814,1274416674
(주)엠투엔,33310,11-Dec,21803190,,50674448,,9596812,,398937,,54126439,,19181206,,73307645,,9700800,,0,,4997141,,0,,45147520,,0,,-1637448,,54823395,
(주)엠투엔,33310,12-Dec,12941498,,31688805,,1780497,,48384,,33264311,,22433137,,55697448,,7038740,,106959,,2925030,,679890,,28390000,,0,,11472173,,43234047,
(주)엠투엔,33310,13-Dec,10015298,,23782602,,2557686,,3041,,26806201,,28525686,,55331887,,4682697,,0,,2779208,,333300,,20653884,,0,,8614622,,39285920,
(주)엠투엔,33310,14-Dec,9782775,19936318,24790260,28680016,2441712,3450279,10687,3099003,29557757,33645559,35255856,38932088,64813613,72577647,5789124,11592950,0,0,3201297,7024597,0,0,20881432,20881432,0,0,5217744,6406509,36012093,39002935
(주)엠투엔,33310,15-Dec,7511393,21092936,21835959,26923031,2656306,3615015,0,3938453,27694222,33119269,41241162,45430072,68935383,78549341,4305776,10513496,0,0,1841161,6928233,0,0,19646321,19646321,0,0,1388468,4190817,29534779,51008316
(주)엠투엔,33310,16-Dec,8390491,23350551,23334059,29134107,2114103,3349838,752337,7349199,30061737,36148210,44771931,49455460,74833669,85603670,4459713,10910719,0,0,2220206,8020253,0,0,20600000,20600000,0,0,2755155,5252280,27614935,49727413
(주)엠투엔,33310,17-Dec,8080897,23045873,22359607,27540278,1932968,2940653,632504,7289424,30291249,35787577,48531703,53356406,78822952,89143983,4473865,11179618,0,0,1819930,7000602,0,0,20504666,20504666,0,0,800458,1806221,28613061,51170397
(주)엠투엔,33310,18-Dec,13514653,28125138,25697320,31643399,3669365,4846405,617664,5284889,35406742,41764432,51601787,55100800,87008528,96865232,3326081,11255045,0,0,2362594,8308673,1050400,1050400,23311143,23311143,0,0,1342080,2056305,29208004,53252622
(주)엠투엔,33310,19-Dec,10103801,22177467,24952369,28532327,1986237,3522757,1732892,5588686,34625236,38711565,55952498,60414018,90577734,99125583,3314998,8934647,0,0,2235695,5690317,300000,300000,21335508,21460844,0,0,2045384,2436279,27260839,46465722
(주)엠플러스,259630,17-Dec,45266117,,21175858,,14520670,,14559137,,26937527,,33423528,,60361054,,0,,0,,8989036,,4085892,,4150000,,0,,-8807886,,72109584,
(주)엠플러스,259630,18-Dec,76520353,,38494017,,24222577,,12123862,,63532014,,39084113,,102616127,,26500919,,0,,15432339,,7480000,,1000000,,0,,-5102760,,78114604,
(주)엠플러스,259630,19-Dec,104605990,104637524,86984428,86993689,68449174,68449174,3856037,3881699,100425948,100435209,41608515,41618645,142034463,142053853,30759211,30759211,4891689,4891689,28750864,28760125,10616667,10616667,6646711,6646711,0,0,-15646889,-15633371,104343607,104343607
(주)엠피대산,65150,11-Dec,36238837,36566006,59551925,61993268,7002462,7028571,2446823,2791199,62288756,64730099,24613480,21285166,86902236,86015265,8297748,8297748,461197,461197,34479225,34556946,0,0,0,1084102,0,0,15143175,14858995,158518374,159297346
