,자기자본증가율,0,1
5338,1.55,3.16,1.55
5339,-17.76,-17.68,-17.76
5340,-21.13,-22.93,-21.13
5341,-18.67,1534.48,1548.03
5342,-166.41,-154.18,-177.94
5343,-166.64,-149.72,-166.64
5344,34.51,39.49,-29.21
5345,24.44,9.75,12.1
5346,1.48,2.72,-0.39
5347,-4.17,3.11,-6.28
5348,-30.92,-31.58,-32.38
5349,-69.27,-23.21,21.61
5350,4.16,30.39,7.01
5351,-25.32,-21.31,-27.19
5352,1.22,-3.02,-5.69
5353,21.05,22.14,20.85
5354,6.35,6.0,6.39
5355,8.38,8.47,8.42
5356,7.85,8.69,7.78
5357,5.28,4.97,5.29
5358,51.22,51.2,50.85
5359,2.29,-86.84,-97.69
5360,5.97,5.97,11111111.11
5361,-1.31,-1.31,11111111.11
5362,5.51,3.14,5.51
5363,3.86,4.73,5.39
5364,5.95,1.51,6.55
5365,3.48,0.88,4.16
5366,-1.69,-2.21,-0.59
5367,3.27,0.27,3.33
5368,-90.45,-84.37,-90.45
5369,1254789.63,11111111.11,11111111.11
5370,0.66,209.9,223.43
5371,-15.65,-20.59,-20.08
5372,19.63,-14.4,23.86
5373,6.38,-16.15,7.33
5374,-0.59,-41.11,15.73
5375,161.3,726.5,150.15
5376,12.87,-4.19,13.68
5377,-46.04,-24.5,-45.88
5378,56.49,43.81,54.64
5379,122.32,9.47,-89.43
5380,19.7,19.7,11111111.11
5381,17.75,17.75,11111111.11
5382,13.13,15.55,15.64
5383,14.08,14.45,13.29
5384,9.37,7.94,9.15
5385,9.94,8.67,9.42
5386,19.1,20.79,16.18
5387,9.43,8.17,9.43
5388,-28.8,-29.52,-28.8
5389,43.19,43.16,43.19
5390,17.78,17.65,17.78
5391,53.45,53.49,53.45
5392,7.72,-93.27,-98.04
5393,38.3,38.3,11111111.11
5394,64.75,64.75,11111111.11
5395,-23.37,-27.82,-23.37
5396,15.35,2.37,16.03
5397,7.21,7.35,6.99
5398,13.34,13.84,13.41
5399,-3.83,-2.19,-3.8
5400,7.5,5.37,7.5
5401,26.94,-24.79,-2.72
5402,5.62,13.77,4.95
5403,10.46,9.39,9.65
5404,9.04,10.95,7.11
5405,17.1,16.89,16.37
5406,43.51,44.12,40.98
5407,15.12,11.96,14.19
5408,23.07,21.06,22.18
5409,1.26,8.3,29.87
5410,170.92,-83.89,-96.13
5411,10.4,10.4,11111111.11
5412,5.71,5.71,11111111.11
5413,-0.46,-0.46,11111111.11
5414,8.21,8.86,9.75
5415,10.91,6.93,10.37
5416,17.72,16.82,17.97
5417,19.74,18.77,20.36
5418,20.67,20.11,20.87
5419,37.32,190.7,286.49
5420,5.48,4.77,8.54
5421,19.38,18.52,20.4
5422,11.52,10.96,12.87
5423,17.95,17.19,18.59
5424,39.8,43.01,33.62
5425,13.85,5.79,12.94
5426,9.49,5.4,10.07
5427,4.72,0.52,4.57
5428,12.28,-88.1,-92.77
5429,9.03,8.85,9.03
5430,7.35,7.53,7.35
5431,9.22,8.79,9.22
5432,4.97,4.55,4.97
5433,5.57,5.32,5.57
5434,7.4,7.1,7.4
5435,5.26,3.9,5.26
5436,8.62,9.02,8.62
5437,5.86,-50.16,-50.92
5438,5.25,5.29,5.23
5439,5.24,5.88,5.09
5440,5.05,6.2,4.5
5441,7.03,5.87,6.82
5442,5.09,5.61,5.0
5443,0.4,0.96,0.7
5444,-1.28,-5.74,-1.3
5445,-1.34,-0.58,-1.5
5446,9.13,-23.96,-28.88
5447,-3.63,1.11,-3.77
5448,-18.03,-11.27,-18.17
5449,3.8,10.7,4.02
5450,-5.91,-23.52,-5.99
5451,15.28,14.49,15.19
5452,14.85,16.69,14.77
5453,33.47,19.31,33.45
5454,26.1,19.49,26.07
5455,-87.59,-85.9,-87.59
5456,-21.33,11111111.11,11111111.11
5457,-2.31,-2.26,-1.73
5458,-12.3,-12.19,-12.47
5459,16.59,24.39,16.82
5460,6.86,4.57,6.4
5461,17.94,14.77,22.73
5462,10.07,11.92,12.8
5463,-3.34,-0.6,-2.09
5464,-75.49,-63.2,-73.63
5465,9.05,238.38,795.26
5466,2.42,0.21,21.94
5467,-2.22,-0.48,10.15
5468,-6.32,6.47,-3.74
5469,5.85,12.8,1.05
5470,-3.9,2.21,-2.83
5471,-1.95,-2.66,-3.07
5472,21.23,6.16,10.91
5473,3.38,0.37,-22.33
5474,28.05,-28.54,-43.01
5475,31.05,22.42,36.16
5476,14.78,13.01,20.39
5477,-11.9,-10.04,-4.91
5478,-1.72,-2.73,-0.79
5479,-1.4,-1.28,-2.05
5480,8.55,12.95,1.32
5481,-1.0,-10.92,5.39
5482,-1.5,10.8,-35.79
5483,-40.79,-40.61,-40.79
5484,5.38,5.38,5.38
5485,-2.92,-2.92,-2.92
5486,0.18,0.18,0.18
5487,-0.42,-0.42,-0.42
5488,172.82,185.16,172.82
5489,18.52,14.46,18.52
5490,3.27,11.52,3.24
5491,7.49,6.95,7.54
5492,43.34,37.56,43.99
5493,19.59,18.56,19.33
5494,12.64,12.67,12.42
5495,16.46,14.31,16.51
5496,13.35,13.46,13.28
5497,74.22,-74.89,-74.82
5498,1.7,1.41,1.7
5499,-29.43,-23.87,-19.1
5500,19.96,12.12,62.01
5501,-9.81,-28.6,-49.55
5502,4.32,5.28,4.32
5503,23.42,22.96,23.42
5504,61.74,61.38,61.74
5505,-15.99,-10.67,-15.99
5506,-13.05,-13.37,-13.05
5507,6.44,8.61,6.44
5508,21.73,21.33,21.73
5509,28.6,27.35,29.13
5510,3.81,83.16,115.65
5511,2.27,7.93,2.53
5512,-0.61,4.14,1.52
5513,46.94,47.0,36.09
5514,-10.82,-10.11,-11.4
5515,-18.22,-19.01,-16.06
5516,0.73,-0.45,-1.77
5517,-12.32,-16.78,-19.43
5518,-8.69,-23.56,-14.85
5519,6.77,-54.39,-57.84
5520,-3.5,-8.02,1.0
5521,1.59,-13.12,9.2
5522,-3.88,7.76,-9.21
5523,-22.81,-11.35,-24.1
5524,-2.49,3.78,-2.25
5525,-15.24,-12.02,-16.15
5526,-62.42,-54.48,-65.55
5527,-65.67,-47.9,-78.6
5528,144.53,-30.41,144.53
5529,1254789.63,11111111.11,11111111.11
5530,1254789.63,11111111.11,11111111.11
5531,102.42,102.42,11111111.11
5532,22.75,22.51,23.09
5533,13.88,13.23,14.4
5534,6.84,11.21,6.06
5535,7.56,6.63,7.56
5536,-0.13,-1.06,-0.13
5537,5.43,-17.84,-15.76
5538,1.37,2.29,1.37
5539,0.49,0.41,0.49
5540,1.23,1.59,1.23
5541,-0.77,-1.3,-0.77
5542,0.26,0.21,0.26
5543,-1.44,-0.89,-1.44
5544,0.55,0.49,0.55
5545,0.7,0.92,0.7
5546,681.78,-62.69,-90.58
5547,27.17,27.17,11111111.11
5548,7.01,-80.77,-84.23
5549,34.88,34.88,11111111.11
5550,15.12,15.12,11111111.11
5551,113.95,113.95,11111111.11
5552,11.39,11.39,11111111.11
5553,23.33,23.4,25.98
5554,23.98,20.58,23.3
5555,9.41,4.58,9.34
5556,6.5,-0.11,7.09
5557,-84.6,-36.99,-84.6
5558,34.98,34.98,11111111.11
5559,28.3,28.3,11111111.11
5560,8.26,8.26,11111111.11
5561,9.7,9.7,11111111.11
5562,7.14,7.14,11111111.11
5563,5.47,5.47,11111111.11
5564,12.97,11.74,10.55
5565,10.67,9.33,11.16
5566,0.84,-59.89,-90.4
5567,-11.38,-11.38,11111111.11
5568,-18.94,-18.94,11111111.11
5569,-24.54,-24.54,11111111.11
5570,37.63,37.63,11111111.11
5571,11.93,11.93,11111111.11
5572,26.54,26.54,11111111.11
5573,89.4,-7.52,0.0
5574,12.19,12.19,11111111.11
5575,-1.19,-1.19,11111111.11
5576,7.54,7.54,11111111.11
5577,10.36,10.36,11111111.11
5578,-8.66,-8.66,11111111.11
5579,71.78,-30.68,-78.78
5580,-0.49,11111111.11,11111111.11
5581,-8.33,1.28,-8.62
5582,-1.0,0.71,-0.91
5583,4.3,2.59,4.68
5584,5.54,-1.8,5.77
5585,3.64,-0.34,3.76
5586,-5.32,-1.58,-5.35
5587,0.18,2.0,0.21
5588,-22.6,-18.58,-22.89
5589,12.89,205.71,366.38
5590,0.36,2.13,-0.67
5591,5.02,1.09,4.76
5592,6.78,5.5,7.13
5593,14.12,17.06,14.66
5594,4.69,4.66,4.04
5595,3.78,2.83,2.81
5596,0.93,-2.1,0.91
5597,8.13,4.67,8.14
5598,-25.09,-61.6,-67.87
5599,-15.13,-14.88,-15.0
5600,6.33,6.51,6.29
5601,-36.57,-36.01,-36.58
5602,-5.74,-6.98,-6.0
5603,1.87,1.87,-90.94
5604,22.52,22.52,11111111.11
5605,-24.47,-30.06,-29.64
5606,-11.78,-15.34,-3.05
5607,172.71,-65.44,-77.81
5608,-0.9,-0.68,-0.91
5609,3.2,4.13,3.2
5610,6.71,6.72,6.72
5611,-64.75,-73.31,-67.86
5612,-13.97,-13.97,11111111.11
5613,44.54,44.54,11111111.11
5614,-17.12,-17.12,11111111.11
5615,198.97,198.97,11111111.11
5616,10.27,10.27,11111111.11
5617,68.12,71.23,64.58
5618,42.07,42.51,41.16
5619,9.63,-43.6,-48.76
5620,13.63,18.69,13.63
5621,25.94,24.35,25.94
5622,12.43,14.26,12.43
5623,5.76,3.14,5.76
5624,7.6,7.29,7.6
5625,6.78,8.61,6.78
5626,0.87,2.78,0.87
5627,11.74,11.96,11.74
5628,25.95,-67.79,-64.74
5629,2.68,2.72,2.67
5630,-25.21,-24.11,-25.75
5631,43.23,46.76,43.54
5632,67.75,54.56,68.03
5633,10.9,12.09,10.7
5634,28.65,29.26,28.52
5635,51.4,48.64,52.73
5636,13.6,9.66,13.97
5637,101.13,-66.15,-69.1
5638,11.14,14.15,11.14
5639,13.89,13.22,15.41
5640,4.14,4.09,4.05
5641,65.55,-47.1,-50.92
5642,0.33,0.01,-0.05
5643,15.27,18.02,23.64
5644,15.53,15.87,13.73
5645,13.27,6.94,-75.72
5646,12.87,12.87,11111111.11
5647,19.96,10.15,19.96
5648,19.88,18.92,19.88
5649,10.7,16.26,10.7
5650,8.29,7.8,8.29
5651,1.98,2.33,1.98
5652,4.34,4.2,4.34
5653,-0.31,5.73,-0.31
5654,435.0,-81.79,-89.68
5655,40.73,40.73,11111111.11
5656,36.83,36.83,11111111.11
5657,8.03,35.12,325.05
5658,0.21,2.05,-2.46
5659,-6.9,-2.12,-4.82
5660,-10.36,-14.78,-9.92
5661,14.72,12.67,14.72
5662,2.76,8.46,2.76
5663,-0.02,-4.65,0.09
5664,118.41,121.8,124.11
5665,0.89,-1.26,1.39
5666,-89.51,-33.95,-89.51
5667,18.18,18.18,11111111.11
5668,10.09,10.09,11111111.11
5669,4.4,45.73,1043.98
5670,11.01,11.87,11.41
5671,13.28,10.68,13.52
5672,12.08,12.24,11.95
5673,14.14,13.32,13.59
5674,6.52,5.36,6.52
5675,-28.48,-31.1,-28.48
5676,25.82,22.7,57.73
5677,2.24,-0.45,3.83
5678,12.62,-41.58,-58.76
5679,20.83,21.41,20.83
5680,-1.29,1.86,-1.29
5681,4.5,4.03,4.5
5682,2.11,0.09,3.92
5683,3.49,-0.38,6.53
5684,16.57,3.13,16.65
5685,6.37,7.85,7.66
5686,12.83,2.91,12.22
5687,-34.39,315.65,-94.57
5688,-37.9,-37.9,11111111.11
5689,12.28,12.28,11111111.11
5690,-69.28,-60.53,-69.28
5691,10.24,1.23,20.78
5692,-1.04,0.87,3.05
5693,-7.14,-6.33,6.15
5694,12.98,-6.26,13.5
5695,3.64,11.46,-0.92
5696,-8.74,-47.82,-96.62
5697,-5.96,-5.96,11111111.11
5698,3.6,3.6,11111111.11
5699,-6.73,-6.73,11111111.11
5700,1.12,1.12,1.12
5701,2.52,2.52,-86.83
5702,4.85,4.85,11111111.11
5703,-3.9,-3.9,11111111.11
5704,-6.64,-6.64,11111111.11
5705,-58.18,-91.48,-42.8
5706,57.81,43.25,57.81
5707,-45.12,-44.49,-48.13
5708,147.76,139.53,170.85
5709,30.8,35.55,29.8
5710,-19.57,-18.3,-21.57
5711,-73.56,-71.52,-73.56
5712,150.6,140.06,150.6
5713,286.74,268.53,290.78
5714,42.98,-25.23,-70.09
5715,40.43,40.43,11111111.11
5716,33.13,33.13,11111111.11
5717,3.77,3.77,11111111.11
5718,-9.07,-9.07,11111111.11
5719,-10.0,-10.0,11111111.11
5720,-18.41,-18.41,11111111.11
5721,-20.44,-20.44,11111111.11
5722,-46.26,-46.26,11111111.11
5723,-30.52,-27.2,-30.52
5724,1254789.63,11111111.11,11111111.11
5725,5.8,5.8,11111111.11
5726,494.31,42.36,494.31
5727,1.81,1.83,1.81
5728,3.19,2.71,3.38
5729,2.81,2.43,3.99
5730,-1.34,-2.23,-1.09
5731,3.46,3.25,3.14
5732,5.91,5.41,6.19
5733,4.67,10.04,10.96
5734,3.38,2.05,4.23
5735,15.07,-74.77,-87.73
5736,-12.29,-12.29,11111111.11
5737,-17.78,-17.78,11111111.11
5738,56.76,56.76,11111111.11
5739,4.01,-2.86,4.01
5740,-5.33,-15.64,-0.91
5741,203.33,237.21,186.58
5742,-1.02,1.59,-2.6
5743,-25.83,-23.86,-30.19
5744,45.79,44.95,48.45
5745,66.67,67.48,67.38
5746,28.27,29.49,29.03
5747,7.75,7.23,7.31
5748,6.09,6.19,6.18
5749,15.47,15.57,15.14
5750,9.07,12.92,9.19
5751,1.75,9.45,2.39
5752,1.5,10.56,3.61
5753,55.89,-87.4,-95.47
5754,-26.88,-26.88,11111111.11
5755,-47.56,-56.68,-37.37
5756,5.46,49.8,-37.26
5757,48.85,17.42,109.81
5758,199.97,168.65,149.33
5759,7.92,8.66,7.92
5760,3.92,9.04,3.92
5761,25.24,19.07,25.24
5762,-18.93,-18.91,-18.93
5763,1.83,1630.93,1677.44
5764,6.4,5.97,6.4
5765,3.37,1.93,3.37
5766,3.88,3.17,3.88
5767,6.9,6.05,6.9
5768,9.72,8.17,9.72
5769,6.91,6.99,7.34
5770,2.61,4.45,2.83
5771,0.28,1.28,-0.11
5772,71.81,-97.9,-98.11
5773,-45.29,-16.78,-45.26
5774,68.5,14.95,68.14
5775,53.8,37.68,53.63
5776,-16.35,-9.28,-16.52
5777,-71.36,-80.39,-71.36
5778,2.33,9.85,2.33
5779,75.61,62.76,36.96
5780,-3.89,-8.77,-2.37
5781,-0.19,3.73,-8.66
5782,124.68,124.24,123.19
5783,-26.32,-25.44,-26.18
5784,14.73,14.73,-48.93
5785,-13.54,-13.54,11111111.11
5786,-5.41,340.51,307.52
5787,-3.02,-1.18,-3.02
5788,-2.94,-2.36,-2.94
5789,3.85,-3.13,3.85
5790,-8.58,-8.73,-8.58
5791,3.54,15.65,3.54
5792,1.35,2.1,1.35
5793,40.17,42.87,172.97
5794,8.38,11.12,5.79
5795,-0.87,-74.41,-96.1
5796,9.19,9.19,11111111.11
5797,-0.84,-0.84,11111111.11
5798,-10.29,-10.29,11111111.11
5799,-10.79,-10.79,11111111.11
5800,7.58,8.05,7.76
5801,13.63,13.59,13.55
5802,16.49,16.16,16.73
5803,0.05,0.22,-0.1
5804,2.34,-67.14,-77.06
5805,1.65,1.65,11111111.11
5806,7.63,7.63,11111111.11
5807,67.1,67.1,11111111.11
5808,6.24,6.24,11111111.11
5809,2.35,2.35,11111111.11
5810,0.81,0.81,11111111.11
5811,8.25,8.25,11111111.11
5812,2.86,2.86,11111111.11
5813,335.28,37.16,335.28
5814,8.22,9.31,8.22
5815,45.66,958.49,1091.38
5816,8.21,4.47,8.77
5817,2.71,3.12,1.08
5818,8.21,3.92,8.21
5819,4.98,0.94,5.28
5820,25.73,-89.76,-90.78
5821,10.1,14.16,6.39
5822,3.68,0.52,3.75
5823,2.26,2.15,1.68
5824,-4.65,-3.3,-4.83
5825,-12.6,-10.51,-12.61
5826,-1.62,5.95,-1.62
5827,1.51,-6.97,1.51
5828,20.57,10.69,20.57
5829,-86.27,-84.61,-86.27
5830,1254789.63,11111111.11,11111111.11
5831,1254789.63,11111111.11,11111111.11
5832,-1.72,-2.59,-1.77
5833,-37.87,-37.92,-37.87
5834,58.46,-59.25,-59.25
5835,18.12,11111111.11,11111111.11
5836,22.38,21.6,22.38
5837,64.85,65.31,64.85
5838,7.98,7.72,7.98
5839,1.02,2.64,26.14
5840,3.59,1.96,0.54
5841,15.38,16.12,7.49
5842,-19.01,-17.88,-17.96
5843,-9.54,-7.79,-13.5
5844,-4.39,0.22,-4.39
5845,17.05,17.3,17.05
5846,23.15,27.01,23.15
5847,38.69,-51.4,-51.34
5848,47.56,58.55,47.56
5849,26.26,27.91,26.26
5850,23.1,20.48,23.1
5851,15.73,4.07,15.73
5852,-2.18,0.03,-2.18
5853,-10.35,-8.73,-10.35
5854,2.71,1.13,2.71
5855,-2.45,-4.32,-2.45
5856,-94.58,-94.52,-94.58
5857,1254789.63,11111111.11,11111111.11
5858,1254789.63,11111111.11,11111111.11
5859,6.22,256.81,278.36
5860,5.65,6.23,7.97
5861,17.14,18.05,14.62
5862,2.59,5.82,2.59
5863,10.95,9.77,10.95
5864,26.53,22.33,26.53
5865,-6.01,-1.41,-6.01
5866,-8.11,1.64,-8.11
5867,16.71,-7.39,16.71
5868,-88.3,-85.09,-88.3
5869,-15.63,-14.72,-15.63
5870,11.02,7.54,11.36
5871,-41.2,-38.55,-40.97
5872,0.12,1.88,-0.01
5873,85.2,61.25,85.07
5874,-7.22,-8.44,-7.21
5875,86.05,85.92,86.04
5876,1.04,4.61,1.02
5877,16079.23,15811.89,16079.23
5878,9.93,7.8,9.93
5879,9.04,9.67,9.28
5880,5.17,6.13,5.4
5881,1.13,1.8,2.54
5882,10.16,10.26,12.22
5883,7.09,7.89,7.97
5884,-0.84,-1.64,0.98
5885,7.79,4.51,15.23
5886,5.57,-99.69,-99.89
5887,-0.37,-0.37,11111111.11
5888,3.59,3.59,11111111.11
5889,4.73,4.32,4.82
5890,4.94,5.31,4.96
5891,3.01,4.46,2.53
5892,-16.11,-17.05,-16.26
5893,-27.29,-27.35,-27.74
5894,-39.46,-38.64,-39.23
5895,24.51,78.42,-5.19
5896,8.23,8.23,11111111.11
5897,7.18,7.18,11111111.11
5898,4.87,4.87,11111111.11
5899,3.63,3.63,11111111.11
5900,6.91,6.91,11111111.11
5901,-39.53,-39.53,11111111.11
5902,-12.78,-6.52,-12.78
5903,9.24,2.2,9.24
5904,18.19,104.1,114.86
5905,0.61,2.18,0.61
5906,18.31,19.76,18.31
5907,-15.09,-13.22,-15.09
5908,-26.19,-23.58,-26.19
5909,21.41,23.62,21.41
5910,5.69,4.81,5.69
5911,4.46,2.93,4.46
5912,32.05,28.99,32.05
5913,2.41,18.39,20.2
5914,2.56,2.32,2.45
5915,3.13,3.57,2.71
5916,3.84,4.5,3.64
5917,4.41,2.48,4.18
5918,11.62,6.36,17.39
5919,9.26,7.86,11.59
5920,10.43,7.75,8.93
5921,11.64,4.19,17.51
5922,-25.4,-80.47,-89.49
5923,-8.59,-8.59,11111111.11
5924,55.14,55.14,11111111.11
5925,-21.87,-21.87,11111111.11
5926,167.63,167.63,11111111.11
5927,-7.16,-7.16,11111111.11
5928,43.47,43.47,11111111.11
5929,-3.73,-3.73,11111111.11
5930,-7.62,-7.62,11111111.11
5931,0.69,177.19,1360.78
5932,6.68,5.47,3.94
5933,18.21,15.47,22.89
5934,-0.81,8.69,-4.19
5935,-0.56,8.82,-0.26
5936,0.47,8.53,-0.02
5937,-12.63,-26.53,-12.6
5938,2.85,2.62,2.62
5939,-57.19,-44.75,-57.21
5940,2.72,418.14,500.12
5941,3.49,6.26,2.63
5942,-15.75,0.14,-13.79
5943,-14.63,-0.75,-7.41
5944,-11.38,-2.42,-6.14
5945,-0.76,3.31,-1.91
5946,-4.16,-6.5,0.01
5947,9.59,16.91,16.93
5948,-1.57,-2.46,-5.26
5949,-5.97,-93.32,-97.09
5950,-12.76,-12.76,11111111.11
5951,54.77,58.03,55.66
5952,-6.06,-5.07,-6.12
5953,4.78,2.84,6.08
5954,-15.6,-15.45,-18.23
5955,-3.7,-0.87,-6.95
5956,-10.68,-16.61,-12.47
5957,32.86,32.86,-67.7
5958,21.76,-12.1,235.49
5959,-19.37,-3.61,-22.92
5960,-10.59,-7.47,-12.84
5961,0.48,9.98,6.95
5962,4.07,6.31,4.81
5963,6.01,-13.12,13.97
5964,-23.74,-2.25,-21.66
5965,3.98,-6.22,6.8
5966,57.69,34.28,103.53
5967,6.41,-48.92,-79.61
5968,8.72,8.72,11111111.11
5969,12.44,12.44,11111111.11
5970,11.23,11.23,11111111.11
5971,10.43,10.43,11111111.11
5972,9.42,9.42,11111111.11
5973,2.91,2.91,11111111.11
5974,4.45,4.45,11111111.11
5975,1.29,1.29,11111111.11
5976,-33.61,41.44,432.48
5977,-47.65,-49.73,-47.55
5978,-37.51,-37.51,-64.2
5979,-15.04,-15.04,11111111.11
5980,129.01,130.27,129.01
5981,-26.08,-26.78,-24.93
5982,146.11,147.1,143.79
5983,6.98,6.96,6.93
5984,87.23,89.14,86.72
5985,16.45,-43.58,-43.96
5986,17.72,21.85,30.54
5987,10.87,10.9,8.27
5988,9.62,12.75,6.62
5989,27.65,18.03,25.08
5990,15.69,13.4,14.13
5991,16.35,14.32,14.77
5992,17.88,13.25,17.49
5993,19.91,18.33,19.99
5994,-1.6,-87.57,-88.38
5995,-45.58,-25.22,-46.2
5996,133.64,74.73,133.64
5997,3.43,10.77,12.43
5998,11.6,14.71,18.88
5999,130.01,104.96,166.1
6000,3.14,3.73,8.61
6001,-5.73,-6.23,5.68
6002,-3.23,1.47,-1.35
6003,-27.18,-88.71,-92.79
6004,-29.66,-29.52,-30.05
6005,-22.71,-20.59,-23.29
6006,26.03,21.15,26.29
6007,9.3,9.09,9.17
6008,63.16,63.4,63.97
6009,-3.64,10.13,-3.58
6010,141.7,163.52,188.39
6011,40.94,22.37,19.08
6012,106.48,8.39,16.97
6013,23.96,23.51,23.96
6014,5.1,5.12,5.1
6015,97.71,-60.37,-60.73
6016,14.79,13.74,14.79
6017,-0.2,0.73,-0.2
6018,1.62,3.85,1.62
6019,8.18,5.69,8.18
6020,12.91,8.28,12.91
6021,11.79,10.16,11.79
6022,19.37,16.87,26.28
6023,12.0,9.98,13.17
6024,-3.91,-72.58,-78.31
6025,78.33,69.1,78.33
6026,30.1,52.04,30.1
6027,42.81,29.31,42.81
6028,3.94,6.59,3.94
6029,0.29,14.74,0.29
6030,-68.35,-44.32,-68.33
6031,-313.37,-201.68,-313.3
6032,-114.42,-115.11,-114.42
6033,20.61,436.75,627.77
6034,83.73,82.39,83.73
6035,41.05,45.35,41.05
6036,14.2,20.46,16.39
6037,14.51,19.73,14.53
6038,8.14,5.39,8.66
6039,18.56,21.63,18.51
6040,30.88,38.97,30.15
6041,-4.55,-9.88,-4.86
6042,9.28,7.22,-1.82
6043,14.31,14.2,14.27
6044,16.04,12.79,16.06
6045,18.07,18.87,18.03
6046,8.72,7.86,8.9
6047,5.59,1.84,5.61
6048,12.3,5.57,12.18
6049,4.85,0.38,4.81
6050,4.08,2.65,3.96
6051,5.61,198.94,186.78
6052,7.08,6.39,6.27
6053,4.32,4.7,1.76
6054,2.92,2.9,2.08
6055,0.82,5.94,-0.86
6056,-3.61,3.13,-4.27
6057,5.9,4.11,5.73
6058,5.43,3.78,5.19
6059,-7.86,0.29,-8.56
6060,-91.58,-92.42,-91.58
6061,-26.26,-6.91,-26.26
6062,-5.61,-2.2,-10.91
6063,0.32,0.32,-83.3
6064,36.61,36.61,11111111.11
6065,1.35,1.35,11111111.11
6066,2.87,2.87,11111111.11
6067,24.5,24.5,11111111.11
6068,136.01,136.01,11111111.11
6069,66.01,-91.36,211.59
6070,10.05,9.22,10.05
6071,-5.89,-5.59,-5.89
6072,3.63,52.09,46.13
6073,-3.24,9.33,-2.98
6074,8.64,8.0,8.61
6075,4.23,3.77,4.62
6076,-7.52,3.66,-9.3
6077,0.26,-0.08,0.88
6078,-3.56,-23.75,-2.16
6079,-33.1,-33.1,-33.84
6080,-2.18,4.37,-1.89
6081,9.41,323.32,666.35
6082,7.64,10.22,10.22
6083,10.14,11.87,27.42
6084,17.38,14.37,1.71
6085,6.59,12.27,8.67
6086,15.58,7.31,34.73
6087,10.32,10.67,8.85
6088,9.59,4.04,12.99
6089,10.32,3.54,10.36
6090,-95.62,-89.46,-95.62
6091,1.86,2.62,1.86
6092,12.82,16.04,12.82
6093,-0.29,1.43,-0.03
6094,-53.63,-51.26,-53.75
6095,28.96,16.15,28.96
6096,9.72,8.81,9.72
6097,10.27,7.28,10.27
6098,9.88,7.39,9.88
6099,12.29,10.41,12.29
6100,14.65,13.84,14.65
6101,12.07,11.27,12.07
6102,14.63,14.13,14.63
6103,11.6,11.16,11.6
6104,58.8,-66.37,-79.31
6105,-0.17,-0.17,11111111.11
6106,1.98,1.98,11111111.11
6107,2.94,2.94,11111111.11
6108,-2.23,-2.23,11111111.11
6109,0.99,0.99,11111111.11
6110,-2.66,-2.66,11111111.11
6111,2.28,2.28,11111111.11
6112,9.0,9.0,11111111.11
6113,842.22,468.59,842.22
6114,-8.76,-9.03,-8.76
6115,-5.79,-5.44,-5.79
6116,-9.75,-9.81,-9.75
6117,-7.07,-7.07,-7.07
6118,-13.04,-13.06,-13.04
6119,1.33,1.25,1.33
6120,-0.35,-0.39,-0.35
6121,-5.43,-5.49,-5.43
6122,14.77,-34.12,-32.75
6123,10.28,9.19,9.47
6124,11.76,11.18,11.76
6125,15.57,16.42,15.62
6126,28.08,25.32,28.08
6127,20.94,20.49,20.93
6128,15.36,15.67,15.36
6129,16.82,17.88,16.91
6130,12.31,13.67,12.28
6131,1566.83,-95.73,-92.05
6132,-22.03,-22.03,11111111.11
6133,-18.91,-18.91,11111111.11
6134,12.38,12.38,11111111.11
6135,89.11,89.11,11111111.11
6136,-26.26,-26.26,11111111.11
6137,96.9,96.9,11111111.11
6138,106.21,106.21,11111111.11
6139,182.62,182.62,11111111.11
6140,0.0,-83.16,0.0
6141,1254789.63,11111111.11,11111111.11
6142,27.06,26.87,27.02
6143,12.43,5.58,33.66
6144,7.67,5.44,7.4
6145,15.79,14.91,13.93
6146,-9.55,-15.46,-9.25
6147,-24.28,-17.58,-24.52
6148,3.26,29.55,3.32
6149,23.69,23.86,23.02
6150,-6.46,-5.64,-5.93
6151,-4.15,-4.17,-3.98
6152,23.13,-71.33,-71.91
6153,29.75,29.75,11111111.11
6154,62.25,62.25,11111111.11
6155,-8.51,-7.57,-8.51
6156,23.9,31.22,21.32
6157,28.07,23.21,25.76
6158,8.28,1.95,10.01
6159,-14.05,-16.38,-12.01
6160,-18.31,-16.41,-16.81
6161,31.85,283.66,499.58
6162,10.62,13.88,10.17
6163,-4.75,1.07,-5.48
6164,0.86,0.72,1.31
6165,1.89,-5.4,2.95
6166,2.1,2.7,1.64
6167,-4.05,1.49,-4.98
6168,5.27,1.06,6.4
6169,13.94,25.37,9.6
6170,6.59,-82.3,-85.37
6171,10.14,11.58,-2.11
6172,15.82,15.82,15.82
6173,23.04,23.04,-64.45
6174,24.87,24.87,11111111.11
6175,-1.67,-1.77,-1.59
6176,2.25,1.98,2.17
6177,6.24,4.79,6.24
6178,10.11,29.29,10.11
6179,19.77,-40.58,-80.31
6180,20.61,20.61,11111111.11
6181,18.07,18.07,11111111.11
6182,11.04,11.04,11111111.11
6183,20.97,20.97,11111111.11
6184,22.74,22.74,11111111.11
6185,12.94,13.26,12.94
6186,18.46,18.51,18.46
6187,8.4,8.77,8.4
6188,-44.84,-45.51,-44.84
6189,-0.61,-0.5,-0.61
6190,-0.61,-0.14,-0.61
6191,3.08,3.11,2.86
6192,3.11,2.89,3.06
6193,-2.69,-1.84,-2.77
6194,11.45,11.2,11.28
