,회사명,거래소코드,회계년도,차입금비율(IFRS),차입금비율(IFRS연결),당좌자산구성비율(IFRS),당좌자산구성비율(IFRS연결),유동자산구성비율(IFRS),유동자산구성비율(IFRS연결),매출채권 대 매입채무비율(IFRS),매출채권 대 매입채무비율(IFRS연결),단기차입금 대 총차입금비율(IFRS),단기차입금 대 총차입금비율(IFRS연결),유동부채비율(IFRS),유동부채비율(IFRS연결),타인자본구성비율(IFRS),타인자본구성비율(IFRS연결),자기자본구성비율(IFRS),자기자본구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS),재고자산 대 유동자산비율(IFRS연결),재고자산 대 순운전자본비율(IFRS),재고자산 대 순운전자본비율(IFRS연결),순운전자본비율(IFRS),순운전자본비율(IFRS연결),차입금비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,단기차입금_대_총차입금비율,유동부채비율,타인자본구성비율,자기자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율
2007,(주)미래컴퍼니,49950,18-Dec,4.79,4.68,55.43,55.99,72.7,73.16,125.35,129.32,0,0,35.59,35.64,27.13,27.14,72.87,72.86,23.76,23.46,36.93,36.37,46.77,47.19,4.68,55.99,73.16,129.32,0,35.64,27.14,72.86,23.46,36.37,47.19
2008,(주)미래컴퍼니,49950,19-Dec,2.2,2.4,49.99,50.63,60.3,60.94,146.91,155.24,29.11,36.57,15.06,15.59,15.21,15.59,84.79,84.41,17.1,16.92,21.69,21.58,47.53,47.78,2.4,50.63,60.94,155.24,36.57,15.59,15.59,84.41,16.92,21.58,47.78
2009,(주)미코,59090,11-Dec,94.44,178.61,27.38,24.33,34.63,32.54,578.03,421.76,73.9,68.27,86,150.4,55.75,70.35,44.25,29.65,20.92,25.25,0,0,-3.43,-12.05,178.61,24.33,32.54,421.76,68.27,150.4,70.35,29.65,25.25,0,-12.05
2010,(주)미코,59090,12-Dec,102.1,166.45,30.48,22.14,38.02,31.05,598.83,332.29,68.21,63.74,79.56,124.54,56.39,67.78,43.61,32.22,19.85,28.69,226.92,0,3.33,-9.08,166.45,22.14,31.05,332.29,63.74,124.54,67.78,32.22,28.69,0,-9.08
2011,(주)미코,59090,13-Dec,112.42,207.39,42.86,28.4,50.07,36.03,572.07,333.72,47.4,42.61,74.33,120.91,59.73,73.36,40.27,26.64,14.41,21.17,35.82,199.92,20.13,3.82,207.39,28.4,36.03,333.72,42.61,120.91,73.36,26.64,21.17,199.92,3.82
2012,(주)미코,59090,14-Dec,64.81,127.2,39.09,30.27,46.88,37.18,206.07,265.55,95.31,65.01,80.04,107.62,49.29,63.93,50.71,36.07,16.62,18.59,123.83,0,6.29,-1.64,127.2,30.27,37.18,265.55,65.01,107.62,63.93,36.07,18.59,0,-1.64
2013,(주)미코,59090,15-Dec,63.73,100.53,27.03,33.5,36.38,40.53,214.6,380,79.39,55.39,64.54,79.94,47,59.3,53,40.7,25.71,17.34,429.63,87.89,2.18,8,100.53,33.5,40.53,380,55.39,79.94,59.3,40.7,17.34,87.89,8
2014,(주)미코,59090,16-Dec,53.3,72.61,22.03,34.55,33.87,43.35,214.36,384.72,72.13,69.22,53.12,71.52,44.4,52.77,55.6,47.23,34.95,20.3,272.68,91.89,4.34,9.58,72.61,34.55,43.35,384.72,69.22,71.52,52.77,47.23,20.3,91.89,9.58
2015,(주)미코,59090,17-Dec,43.03,32.49,23.7,39.23,31.27,45.04,234.18,355.42,56.67,67.15,37.17,49.09,40.06,42.18,59.94,57.82,24.21,12.91,84.19,34.91,8.99,16.66,32.49,39.23,45.04,355.42,67.15,49.09,42.18,57.82,12.91,34.91,16.66
2016,(주)미코,59090,18-Dec,66.37,83.85,30.48,42.66,39.06,47.66,256.33,497.45,46.68,33.8,44.58,46.55,47.92,55.31,52.08,44.69,21.97,10.48,54.15,18.6,15.85,26.86,83.85,42.66,47.66,497.45,33.8,46.55,55.31,44.69,10.48,18.6,26.86
2017,(주)미코,59090,19-Dec,78.32,100.95,30.34,36.87,39.13,41.5,213.32,382.64,43.96,46.36,49.19,63.64,51.32,58.32,48.68,41.68,22.47,11.15,57.9,30.89,15.18,14.97,100.95,36.87,41.5,382.64,46.36,63.64,58.32,41.68,11.15,30.89,14.97
2018,(주)미투온,201490,16-Dec,0,0,76.68,82.36,76.68,82.36,0,525.49,0,0,1.08,4.03,1.07,3.88,98.93,96.12,0,0,0,0,75.61,78.49,0,82.36,82.36,525.49,0,4.03,3.88,96.12,0,0,78.49
2019,(주)미투온,201490,17-Dec,42.61,40.11,26.9,33.73,26.9,33.73,0,236.01,0,12.29,50.09,57.25,56.74,56.15,43.26,43.85,0,0,0,0,5.23,8.62,40.11,33.73,33.73,236.01,12.29,57.25,56.15,43.85,0,0,8.62
2020,(주)미투온,201490,18-Dec,45.55,27.51,7.39,33.66,7.39,33.66,0,0,0,98.85,46.1,40.39,45.78,40.12,54.22,59.88,0,0,0,0,-17.61,9.47,27.51,33.66,33.66,0,98.85,40.39,40.12,59.88,0,0,9.47
2021,(주)미투온,201490,19-Dec,54.14,32.79,12.52,44.6,12.52,44.6,0,0,96.35,88.35,92.54,71,48.59,43.6,51.41,56.4,0,0,0,0,-35.05,4.55,32.79,44.6,44.6,0,88.35,71,43.6,56.4,0,0,4.55
2022,(주)바른손,18700,11-Mar,23.21,27.03,18.82,19.01,31.68,34.22,133.94,149.22,81.71,79.94,38.74,46.72,32.93,36.92,67.07,63.08,40.59,44.46,225.54,320.61,5.7,4.75,27.03,19.01,34.22,149.22,79.94,46.72,36.92,63.08,44.46,320.61,4.75
2023,(주)바른손,18700,12-Mar,26.18,34.68,26.43,26,40.07,41.86,97.58,103.27,80.98,82.83,48.38,64.42,38.13,44.33,61.87,55.67,34.05,37.88,134.58,264.23,10.14,6,34.68,26,41.86,103.27,82.83,64.42,44.33,55.67,37.88,264.23,6
2024,(주)바른손,18700,13-Mar,48.19,57.01,26.33,17.63,29.83,32.26,231.46,118.41,0,99.8,70.58,92.82,45.63,51.55,54.37,48.45,11.75,45.36,0,0,-8.54,-12.71,57.01,17.63,32.26,118.41,99.8,92.82,51.55,48.45,45.36,0,-12.71
2025,(주)바른손,18700,14-Mar,34.21,39.68,14.49,17.12,25.95,37.35,64.43,82.77,74.69,74.81,72.71,99.95,46.46,54.45,53.54,45.55,44.16,54.17,0,0,-12.98,-8.18,39.68,17.12,37.35,82.77,74.81,99.95,54.45,45.55,54.17,0,-8.18
2026,(주)바른손,18700,15-Mar,60.85,67.58,21.68,10.39,31.88,22.06,34.76,37.24,82.69,82.74,153.78,187.06,64.4,69.03,35.6,30.97,32.01,52.89,0,0,-22.85,-35.86,67.58,10.39,22.06,37.24,82.74,187.06,69.03,30.97,52.89,0,-35.86
2027,(주)바른손,18700,16-Mar,11.54,17.08,9.83,7.96,10.47,9.92,68.82,34.8,77.68,83.3,29.26,45.67,25.8,35.38,74.2,64.62,6.12,19.74,0,0,-11.24,-19.59,17.08,7.96,9.92,34.8,83.3,45.67,35.38,64.62,19.74,0,-19.59
2028,(주)바른손,18700,17-Mar,3.26,3.63,44.01,41.48,44.24,43.57,1763.88,492.45,91.33,91.87,5.1,9.38,6.44,11.14,93.56,88.86,0.53,4.78,0.6,5.91,39.47,35.23,3.63,41.48,43.57,492.45,91.87,9.38,11.14,88.86,4.78,5.91,35.23
2029,(주)바른손,18700,18-Mar,2.25,10.41,19.72,21.46,20.6,23.33,1975.72,593.87,0,98.04,4.82,30.56,6.85,26.2,93.15,73.8,4.24,8.04,5.43,239.78,16.11,0.78,10.41,21.46,23.33,593.87,98.04,30.56,26.2,73.8,8.04,239.78,0.78
2030,(주)바른손,18700,19-Mar,4.3,17.59,59.51,60.5,59.52,61.62,1149.85,1531.35,0,98.44,7.2,41.83,8.16,31.18,91.84,68.82,0.01,1.82,0.01,3.42,52.9,32.84,17.59,60.5,61.62,1531.35,98.44,41.83,31.18,68.82,1.82,3.42,32.84
2031,(주)바른손이앤에이,35620,11-Dec,16.91,24.8,16.29,16.63,16.29,16.63,0,0,0,0,20.19,28.95,33.38,37.79,66.62,62.21,0,0,0,0,2.83,-1.38,24.8,16.63,16.63,0,0,28.95,37.79,62.21,0,0,-1.38
2032,(주)바른손이앤에이,35620,12-Dec,3.34,6.12,11.29,17.28,11.29,17.28,0,0,0,51.7,9.55,9.21,22.41,23.89,77.59,76.11,0,0,0,0,3.88,10.27,6.12,17.28,17.28,0,51.7,9.21,23.89,76.11,0,0,10.27
2033,(주)바른손이앤에이,35620,13-Dec,29.88,34.93,11.63,14.39,11.63,15.01,0,0,51.61,56.04,27.01,32.47,37.26,40.42,62.74,59.58,0,4.08,0,0,-5.32,-4.34,34.93,14.39,15.01,0,56.04,32.47,40.42,59.58,4.08,0,-4.34
2034,(주)바른손이앤에이,35620,14-Dec,29.63,33.48,4.98,9.04,4.98,9.04,0,0,85.71,72.11,30.48,33.79,35.1,39.87,64.9,60.13,0,0,0,0,-14.8,-11.28,33.48,9.04,9.04,0,72.11,33.79,39.87,60.13,0,0,-11.28
2035,(주)바른손이앤에이,35620,15-Dec,21.59,37.1,16.65,17.75,16.65,17.75,0,0,52.84,48.24,37.29,24.84,37.26,38.27,62.74,61.73,0,0,0,0,-6.74,2.42,37.1,17.75,17.75,0,48.24,24.84,38.27,61.73,0,0,2.42
2036,(주)바른손이앤에이,35620,16-Dec,12.28,26.09,19.74,35.9,19.74,35.9,0,0,51.23,66.23,22.62,30.53,25.6,34.23,74.4,65.77,0,0,0,0,2.91,15.82,26.09,35.9,35.9,0,66.23,30.53,34.23,65.77,0,0,15.82
2037,(주)바른손이앤에이,35620,17-Dec,23.06,42.23,17.72,62.39,17.72,62.39,0,0,0,17.33,10.52,30.07,26.61,48.26,73.39,51.74,0,0,0,0,10,46.84,42.23,62.39,62.39,0,17.33,30.07,48.26,51.74,0,0,46.84
2038,(주)바른손이앤에이,35620,18-Dec,6.57,9.95,28.75,32.53,28.75,32.53,0,0,47,43.13,9.06,15.48,11.51,20.41,88.49,79.59,0,0,0,0,20.73,20.21,9.95,32.53,32.53,0,43.13,15.48,20.41,79.59,0,0,20.21
2039,(주)바른손이앤에이,35620,19-Dec,20.84,31.59,8.56,9.28,8.56,9.28,0,0,24.98,32.65,9.55,19.77,20.47,31.18,79.53,68.82,0,0,0,0,0.97,-4.33,31.59,9.28,9.28,0,32.65,19.77,31.18,68.82,0,0,-4.33
2040,(주)바른전자,64520,11-Dec,194.69,199.19,31.07,30.73,53.71,53.48,87.79,84.95,64.63,64.63,256.8,262.94,76.62,77.04,23.38,22.96,42.16,42.54,0,0,-6.32,-6.89,199.19,30.73,53.48,84.95,64.63,262.94,77.04,22.96,42.54,0,-6.89
2041,(주)바른전자,64520,12-Dec,271.92,278.73,30.75,30.4,55.42,55.19,145.17,145.41,50.1,50.1,229.91,235.79,78.59,79,21.41,21,44.52,44.92,398.84,436.02,6.19,5.69,278.73,30.4,55.19,145.41,50.1,235.79,79,21,44.92,436.02,5.69
2042,(주)바른전자,64520,13-Dec,248.08,248.58,29.01,29.03,56.3,56.31,110.79,110.79,86.64,86.64,319.28,320.2,78.02,78.07,21.98,21.93,48.47,48.45,0,0,-13.87,-13.91,248.58,29.03,56.31,110.79,86.64,320.2,78.07,21.93,48.45,0,-13.91
2043,(주)바른전자,64520,14-Dec,151.91,1254789.63,31.94,1254789.63,56.58,1254789.63,131.96,1254789.63,77.03,1254789.63,195.06,1254789.63,70.01,1254789.63,29.99,1254789.63,43.55,1254789.63,0,1254789.63,-1.91,1254789.63,151.91,31.94,56.58,131.96,77.03,195.06,70.01,29.99,43.55,0,-1.91
2044,(주)바른전자,64520,15-Dec,70.87,70.83,38.5,38.86,61.47,61.55,123.78,123.78,65.05,65.05,85.99,85.94,52.85,53.42,47.15,46.58,37.37,36.86,109.77,105.44,20.93,21.51,70.83,38.86,61.55,123.78,65.05,85.94,53.42,46.58,36.86,105.44,21.51
2045,(주)바른전자,64520,16-Dec,64.9,65.04,33.39,33.69,63.37,63.22,211.24,211.24,92.13,92.13,84.77,84.97,47.33,48.25,52.67,51.75,47.32,46.71,160.12,153.44,18.73,19.25,65.04,33.69,63.22,211.24,92.13,84.97,48.25,51.75,46.71,153.44,19.25
2046,(주)바른전자,64520,17-Dec,99.05,99.11,30.85,30.95,55.25,54.76,246.29,246.29,97.65,97.65,120.67,121.74,55.16,56.27,44.84,43.73,44.17,43.49,2141.62,1565.96,1.14,1.52,99.11,30.95,54.76,246.29,97.65,121.74,56.27,43.73,43.49,1565.96,1.52
2047,(주)바른전자,64520,18-Dec,313.67,310,30.76,33.78,49.03,51.87,125.77,125.85,0,99.79,405.93,403.2,80.59,80.51,19.41,19.49,37.25,34.88,0,0,-29.77,-26.72,310,33.78,51.87,125.85,99.79,403.2,80.51,19.49,34.88,0,-26.72
2048,(주)바른전자,64520,19-Dec,80.41,79.88,49.96,52.13,55.41,57.58,115.19,115.19,89.56,89.47,89.13,89.7,50.37,50.52,49.63,49.48,9.84,9.46,48.79,41.27,11.17,13.19,79.88,52.13,57.58,115.19,89.47,89.7,50.52,49.48,9.46,41.27,13.19
2049,(주)바이넥스,53030,11-Dec,24.29,24.11,32.16,30.6,39.19,37.46,1037.29,1037.29,63.78,64.53,28.03,27.75,30.24,29.9,69.76,70.1,17.92,18.31,35.77,38.09,19.64,18.01,24.11,30.6,37.46,1037.29,64.53,27.75,29.9,70.1,18.31,38.09,18.01
2050,(주)바이넥스,53030,12-Dec,42.05,45.3,34.2,31.96,40.93,38.37,755.14,757.69,84.32,76.22,43.46,42.89,34.6,36.09,65.4,63.91,16.45,16.7,53.81,58.47,12.51,10.96,45.3,31.96,38.37,757.69,76.22,42.89,36.09,63.91,16.7,58.47,10.96
2051,(주)바이넥스,53030,13-Dec,15.83,16.99,27.28,24.32,34.09,31.14,738.45,738.45,71.75,67.85,18.92,19.38,19.32,20.3,80.68,79.7,19.96,21.9,36.14,43.45,18.82,15.7,16.99,24.32,31.14,738.45,67.85,19.38,20.3,79.7,21.9,43.45,15.7
2052,(주)바이넥스,53030,14-Dec,9.38,1254789.63,37.74,1254789.63,43.39,1254789.63,1750.73,1254789.63,71.7,1254789.63,12.68,1254789.63,13.66,1254789.63,86.34,1254789.63,13.01,1254789.63,17.4,1254789.63,32.43,1254789.63,9.38,37.74,43.39,1750.73,71.7,12.68,13.66,86.34,13.01,17.4,32.43
2053,(주)바이넥스,53030,15-Dec,16.62,1254789.63,25.32,1254789.63,30.67,1254789.63,840.87,1254789.63,12.52,1254789.63,6.45,1254789.63,18.15,1254789.63,81.85,1254789.63,17.44,1254789.63,21.07,1254789.63,25.4,1254789.63,16.62,25.32,30.67,840.87,12.52,6.45,18.15,81.85,17.44,21.07,25.4
