,회사명,거래소코드,회계년도,유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원),0,1
1387,(주)디스플레이테크,66670,Dec-16,31021821,15975328.46,-4.36,
1388,(주)디스플레이테크,66670,Dec-17,29124953,15975328.46,-6.11,
1389,(주)디스플레이테크,66670,Dec-18,25172108,15975328.46,-13.57,
1390,(주)디스플레이테크,66670,Dec-19,45162545,15975328.46,79.42,
1391,(주)디아이,3160,Dec-11,41133383,49340777,208.86,
1392,(주)디아이,3160,Dec-12,26903893,37996970,-34.59,-22.99
1393,(주)디아이,3160,Dec-13,27275520,39114061,1.38,2.94
1394,(주)디아이,3160,Dec-14,27785438,37822146,1.87,-3.3
1395,(주)디아이,3160,Dec-15,34855951,47738249,25.45,26.22
1396,(주)디아이,3160,Dec-16,45115335,58348607,29.43,22.23
1397,(주)디아이,3160,Dec-17,47090045,60358286,4.38,3.44
1398,(주)디아이,3160,Dec-18,50716804,70316050,7.7,16.5
1399,(주)디아이,3160,Dec-19,60393568,76662404,19.08,9.03
1400,(주)디아이씨,92200,Dec-11,154028350,296264465,286.45,
1401,(주)디아이씨,92200,Dec-12,162763002,310547390,5.67,4.82
1402,(주)디아이씨,92200,Dec-13,179887852,327260710,10.52,5.38
1403,(주)디아이씨,92200,Dec-14,185365494,340845869,3.05,4.15
1404,(주)디아이씨,92200,Dec-15,187574159,345836338,1.19,1.46
1405,(주)디아이씨,92200,Dec-16,196890080,421752021,4.97,21.95
1406,(주)디아이씨,92200,Dec-17,217875171,457099403,10.66,8.38
1407,(주)디아이씨,92200,Dec-18,204722312,442407695,-6.04,-3.21
1408,(주)디아이씨,92200,Dec-19,213407502,455860577,4.24,3.04
1409,(주)디아크,78590,Dec-11,5344980,15975328.46,-96.5,
1410,(주)디아크,78590,Dec-12,6970395,15975328.46,30.41,
1411,(주)디아크,78590,Dec-13,6658481,15975328.46,-4.47,
1412,(주)디아크,78590,Dec-14,6926880,15975328.46,4.03,
1413,(주)디아크,78590,Dec-15,8731654,15975328.46,26.05,
1414,(주)디아크,78590,Dec-16,8620397,15975328.46,-1.27,
1415,(주)디아크,78590,Dec-17,7212127,15975328.46,-16.34,
1416,(주)디아크,78590,Dec-18,7227394,16448957,0.21,
1417,(주)디아크,78590,Dec-19,7307782,16323537,1.11,-0.76
1418,(주)디알비동일,4840,Dec-11,150620197,226295111,1286.31,
1419,(주)디알비동일,4840,Dec-12,28345489,132421920,-81.18,-41.48
1420,(주)디알비동일,4840,Dec-13,27399083,238222630,-3.34,79.9
1421,(주)디알비동일,4840,Dec-14,27701226,242389444,1.1,1.75
1422,(주)디알비동일,4840,Dec-15,37190517,259397474,34.26,7.02
1423,(주)디알비동일,4840,Dec-16,48553436,304191970,30.55,17.27
1424,(주)디알비동일,4840,Dec-17,51812542,323691783,6.71,6.41
1425,(주)디알비동일,4840,Dec-18,53608859,337879569,3.47,4.38
1426,(주)디알비동일,4840,Dec-19,56935585,378172700,6.21,11.93
1427,(주)디알젬,263690,Dec-18,10988458,11003266,-97.09,
1428,(주)디알젬,263690,Dec-19,12455669,12465998,13.35,13.29
1429,(주)디알텍,214680,Dec-15,15975328.46,15975328.46,28.15,
1430,(주)디알텍,214680,Dec-16,3431817,3415552,,
1431,(주)디알텍,214680,Dec-17,4600192,4689482,34.05,37.3
1432,(주)디알텍,214680,Dec-18,6060602,6234768,31.75,32.95
1433,(주)디알텍,214680,Dec-19,8006027,8180911,32.1,31.21
1434,(주)디앤씨미디어,263720,Dec-17,2274001,15975328.46,95.28,
1435,(주)디앤씨미디어,263720,Dec-18,2257545,2266362,-0.72,
1436,(주)디앤씨미디어,263720,Dec-19,2482240,2719221,9.95,19.98
1437,(주)디에스앤엘,141020,Dec-13,8261000,8275307,204.33,
1438,(주)디에스앤엘,141020,Dec-14,7921961,8066001,-4.1,-2.53
1439,(주)디에스앤엘,141020,Dec-15,8758098,8770243,10.55,8.73
1440,(주)디에스앤엘,141020,Dec-16,7494509,7556758,-14.43,-13.84
1441,(주)디에스앤엘,141020,Dec-17,99952,202089,-98.67,-97.33
1442,(주)디에스앤엘,141020,Dec-18,2266439,2454593,2167.53,1114.61
1443,(주)디에스앤엘,141020,Dec-19,15028,94764,-99.34,-96.14
1444,(주)디에스케이,109740,Dec-11,8179454,8200381,8553.48,
1445,(주)디에스케이,109740,Dec-12,8437923,8450754,3.16,3.05
1446,(주)디에스케이,109740,Dec-13,7801636,7808993,-7.54,-7.59
1447,(주)디에스케이,109740,Dec-14,7518290,7524373,-3.63,-3.64
1448,(주)디에스케이,109740,Dec-15,7285479,7404675,-3.1,-1.59
1449,(주)디에스케이,109740,Dec-16,7099381,28410945,-2.55,283.69
1450,(주)디에스케이,109740,Dec-17,7003269,10049636,-1.35,-64.63
1451,(주)디에스케이,109740,Dec-18,13579341,14915731,93.9,48.42
1452,(주)디에스케이,109740,Dec-19,22071600,52027987,62.54,248.81
1453,(주)디에이테크놀로지,196490,Dec-14,3850137,3889514,-92.52,
1454,(주)디에이테크놀로지,196490,Dec-15,13147871,13177860,241.49,238.8
1455,(주)디에이테크놀로지,196490,Dec-16,21348290,21367051,62.37,62.14
1456,(주)디에이테크놀로지,196490,Dec-17,22394643,22402877,4.9,4.85
1457,(주)디에이테크놀로지,196490,Dec-18,23346770,23347208,4.25,4.22
1458,(주)디에이테크놀로지,196490,Dec-19,22167385,23161827,-5.05,-0.79
1459,(주)디에이피,66900,Dec-11,142353076,15975328.46,-31.03,
1460,(주)디에이피,66900,Dec-12,164047720,15975328.46,15.24,
1461,(주)디에이피,66900,Dec-13,168510786,15975328.46,2.72,
1462,(주)디에이피,66900,Dec-14,202546116,15975328.46,20.2,
1463,(주)디에이피,66900,Dec-15,183037699,15975328.46,-9.63,
1464,(주)디에이피,66900,Dec-16,168800471,15975328.46,-7.78,
1465,(주)디에이피,66900,Dec-17,157536389,15975328.46,-6.67,
1466,(주)디에이피,66900,Dec-18,145178035,15975328.46,-7.84,
1467,(주)디에이피,66900,Dec-19,139134189,15975328.46,-4.16,
1468,(주)디엔에이링크,127120,Dec-11,6074405,15975328.46,0,
1469,(주)디엔에이링크,127120,Dec-12,8992809,15975328.46,48.04,
1470,(주)디엔에이링크,127120,Dec-13,8743508,15975328.46,-2.77,
1471,(주)디엔에이링크,127120,Dec-14,6563174,15975328.46,-24.94,
1472,(주)디엔에이링크,127120,Dec-15,6713246,7327441,2.29,
1473,(주)디엔에이링크,127120,Dec-16,4057571,4657854,-39.56,-36.43
1474,(주)디엔에이링크,127120,Dec-17,3137105,3218051,-22.69,-30.91
1475,(주)디엔에이링크,127120,Dec-18,4173683,4313820,33.04,34.05
1476,(주)디엔에이링크,127120,Dec-19,4691962,4901761,12.42,13.63
1477,(주)디엔에프,92070,Dec-11,33053799,15975328.46,225.91,
1478,(주)디엔에프,92070,Dec-12,41499493,15975328.46,25.55,
1479,(주)디엔에프,92070,Dec-13,38428055,15975328.46,-7.4,
1480,(주)디엔에프,92070,Dec-14,37447242,15975328.46,-2.55,
1481,(주)디엔에프,92070,Dec-15,43126620,15975328.46,15.17,
1482,(주)디엔에프,92070,Dec-16,53950348,15975328.46,25.1,
1483,(주)디엔에프,92070,Dec-17,51445269,15975328.46,-4.64,
1484,(주)디엔에프,92070,Dec-18,58206126,15975328.46,13.14,
1485,(주)디엔에프,92070,Dec-19,56327975,15975328.46,-3.23,
1486,(주)디엔오토모티브,7340,Dec-11,109195247,168322104,953.64,
1487,(주)디엔오토모티브,7340,Dec-12,130178202,210410259,19.22,25
1488,(주)디엔오토모티브,7340,Dec-13,135096817,246074221,3.78,16.95
1489,(주)디엔오토모티브,7340,Dec-14,141374916,336226764,4.65,36.64
1490,(주)디엔오토모티브,7340,Dec-15,122659170,341023963,-13.24,1.43
1491,(주)디엔오토모티브,7340,Dec-16,115089894,344273160,-6.17,0.95
1492,(주)디엔오토모티브,7340,Dec-17,49363411,280883173,-57.11,-18.41
1493,(주)디엔오토모티브,7340,Dec-18,50423072,292575717,2.15,4.16
1494,(주)디엔오토모티브,7340,Dec-19,46895402,319830548,-7,9.32
1495,(주)디엠에스,68790,Dec-11,75700845,103395295,-67.67,
1496,(주)디엠에스,68790,Dec-12,62555341,79040615,-17.37,-23.55
1497,(주)디엠에스,68790,Dec-13,61400071,72328311,-1.85,-8.49
1498,(주)디엠에스,68790,Dec-14,55776208,65163622,-9.16,-9.91
1499,(주)디엠에스,68790,Dec-15,54242814,66208733,-2.75,1.6
1500,(주)디엠에스,68790,Dec-16,40676491,54361096,-25.01,-17.89
1501,(주)디엠에스,68790,Dec-17,40214424,54974982,-1.14,1.13
1502,(주)디엠에스,68790,Dec-18,30533712,42333060,-24.07,-23
1503,(주)디엠에스,68790,Dec-19,27690172,40372782,-9.31,-4.63
1504,(주)디오,39840,Dec-11,34366651,34410183,-14.77,
1505,(주)디오,39840,Dec-12,37483363,37519646,9.07,9.04
1506,(주)디오,39840,Dec-13,37517750,38084290,0.09,1.5
1507,(주)디오,39840,Dec-14,42978503,44021324,14.56,15.59
1508,(주)디오,39840,Dec-15,42716164,44048839,-0.61,0.06
1509,(주)디오,39840,Dec-16,48610504,51523490,13.8,16.97
1510,(주)디오,39840,Dec-17,68259380,74225737,40.42,44.06
1511,(주)디오,39840,Dec-18,77540342,85378548,13.6,15.03
1512,(주)디오,39840,Dec-19,84683393,98084754,9.21,14.88
1513,(주)디와이디,219550,Dec-15,15975328.46,15975328.46,-83.71,
1514,(주)디와이디,219550,Dec-16,15975328.46,15975328.46,,
1515,(주)디와이디,219550,Dec-17,101622,15975328.46,,
1516,(주)디와이디,219550,Dec-18,82902,15975328.46,-18.42,
1517,(주)디와이디,219550,Dec-19,799621,799621,864.54,
1518,(주)디이엔티,79810,Dec-11,5077235,15975328.46,1897.86,
1519,(주)디이엔티,79810,Dec-12,4636194,15975328.46,-8.69,
1520,(주)디이엔티,79810,Dec-13,4949710,15975328.46,6.76,
1521,(주)디이엔티,79810,Dec-14,5189054,5193284,4.84,
1522,(주)디이엔티,79810,Dec-15,4087105,4098276,-21.24,-21.09
1523,(주)디이엔티,79810,Dec-16,14033301,14063190,243.36,243.15
1524,(주)디이엔티,79810,Dec-17,29462323,29495966,109.95,109.74
1525,(주)디이엔티,79810,Dec-18,31931294,31964205,8.38,8.37
1526,(주)디이엔티,79810,Dec-19,26230555,26253942,-17.85,-17.86
1527,(주)디지아이,43360,Dec-11,10678934,15975328.46,-39.15,
1528,(주)디지아이,43360,Dec-12,10266339,15975328.46,-3.86,
1529,(주)디지아이,43360,Dec-13,9790493,15975328.46,-4.64,
1530,(주)디지아이,43360,Dec-14,10528106,10538047,7.53,
1531,(주)디지아이,43360,Dec-15,13937092,15975328.46,32.38,51.6
1532,(주)디지아이,43360,Dec-16,12837126,15975328.46,-7.89,
1533,(주)디지아이,43360,Dec-17,12856983,15975328.46,0.15,
1534,(주)디지아이,43360,Dec-18,12891112,15975328.46,0.27,
1535,(주)디지아이,43360,Dec-19,12535059,15975328.46,-2.76,
1536,(주)디지캡,197140,Dec-18,17636534,15975328.46,0,
1537,(주)디지캡,197140,Dec-19,17599244,18003851,-0.21,
1538,(주)디지털대성,68930,Dec-11,1920191,15975328.46,-11.27,
1539,(주)디지털대성,68930,Dec-12,1635383,15975328.46,-14.83,
1540,(주)디지털대성,68930,Dec-13,1821390,15975328.46,11.37,
1541,(주)디지털대성,68930,Dec-14,2075526,15975328.46,13.95,
1542,(주)디지털대성,68930,Dec-15,2044730,14925345,-1.48,
1543,(주)디지털대성,68930,Dec-16,1727367,14219240,-15.52,-4.73
1544,(주)디지털대성,68930,Dec-17,1546745,13641524,-10.46,-4.06
1545,(주)디지털대성,68930,Dec-18,1749661,13891583,13.12,1.83
1546,(주)디지털대성,68930,Dec-19,7283434,20317195,316.28,46.26
1547,(주)디지틀조선일보,33130,Dec-11,3707571,3779546,-81.4,
1548,(주)디지틀조선일보,33130,Dec-12,3016997,3082529,-18.63,-18.44
1549,(주)디지틀조선일보,33130,Dec-13,4023414,4068996,33.36,32
1550,(주)디지틀조선일보,33130,Dec-14,4189617,4219813,4.13,3.71
1551,(주)디지틀조선일보,33130,Dec-15,4653317,4680442,11.07,10.92
1552,(주)디지틀조선일보,33130,Dec-16,3764346,3783215,-19.1,-19.17
1553,(주)디지틀조선일보,33130,Dec-17,2879580,2914405,-23.5,-22.96
1554,(주)디지틀조선일보,33130,Dec-18,2287086,2349567,-20.58,-19.38
1555,(주)디지틀조선일보,33130,Dec-19,1757821,1805522,-23.14,-23.16
1556,(주)디케이앤디,263020,Dec-18,9484464,19088888,957.25,
1557,(주)디케이앤디,263020,Dec-19,9877641,20725612,4.15,8.57
1558,(주)디케이티,290550,Dec-18,510108,15420584,-25.6,
1559,(주)디케이티,290550,Dec-19,499314,21634694,-2.12,40.3
1560,(주)디티앤씨,187220,Dec-14,38015434,15975328.46,-26.16,
1561,(주)디티앤씨,187220,Dec-15,55198284,57396888,45.2,
1562,(주)디티앤씨,187220,Dec-16,61258153,65602114,10.98,14.3
1563,(주)디티앤씨,187220,Dec-17,71198437,76104348,16.23,16.01
1564,(주)디티앤씨,187220,Dec-18,86502606,96249863,21.5,26.47
1565,(주)디티앤씨,187220,Dec-19,76310359,110401653,-11.78,14.7
1566,(주)딜리,131180,Dec-11,9696634,9759035,-91.16,
1567,(주)딜리,131180,Dec-12,8891274,8947232,-8.31,-8.32
1568,(주)딜리,131180,Dec-13,9160479,9200237,3.03,2.83
1569,(주)딜리,131180,Dec-14,9393847,9424538,2.55,2.44
1570,(주)딜리,131180,Dec-15,9763947,9779900,3.94,3.77
1571,(주)딜리,131180,Dec-16,10367343,10383547,6.18,6.17
1572,(주)딜리,131180,Dec-17,10763495,10774455,3.82,3.76
1573,(주)딜리,131180,Dec-18,10691936,10697586,-0.66,-0.71
1574,(주)딜리,131180,Dec-19,12926133,12928997,20.9,20.86
1575,(주)라닉스,317120,Dec-19,442500,15975328.46,23.56,
1576,(주)라온테크,232680,Dec-15,15975328.46,15975328.46,,
1577,(주)라온테크,232680,Dec-16,15975328.46,15975328.46,,
1578,(주)라온테크,232680,Dec-17,15975328.46,15975328.46,,
1579,(주)라온테크,232680,Dec-18,10145862,15975328.46,,
1580,(주)라온테크,232680,Dec-19,9906467,15975328.46,-2.36,
1581,(주)라이온켐텍,171120,Dec-13,33846416,15975328.46,0,
1582,(주)라이온켐텍,171120,Dec-14,43240622,15975328.46,27.76,
1583,(주)라이온켐텍,171120,Dec-15,59125110,15975328.46,36.74,
1584,(주)라이온켐텍,171120,Dec-16,55115702,15975328.46,-6.78,
1585,(주)라이온켐텍,171120,Dec-17,52383612,15975328.46,-4.96,
1586,(주)라이온켐텍,171120,Dec-18,61071694,15975328.46,16.59,
1587,(주)라이온켐텍,171120,Dec-19,63821083,15975328.46,4.5,
1588,(주)라이트론,69540,Dec-11,10171847,12622518,-20.99,
1589,(주)라이트론,69540,Dec-12,9997346,12073982,-1.72,-4.35
1590,(주)라이트론,69540,Dec-13,10575973,12519065,5.79,3.69
1591,(주)라이트론,69540,Dec-14,10813787,12529592,2.25,0.08
1592,(주)라이트론,69540,Dec-15,10488591,11828542,-3.01,-5.6
1593,(주)라이트론,69540,Dec-16,9855560,11418334,-6.04,-3.47
1594,(주)라이트론,69540,Dec-17,9908056,11339516,0.53,-0.69
1595,(주)라이트론,69540,Dec-18,11711266,13080704,18.2,15.36
1596,(주)라이트론,69540,Dec-19,14776708,16031683,26.18,22.56
1597,(주)라파스,214260,Dec-19,19386676,22219028,38.59,
1598,(주)락앤락,115390,Dec-11,92007917,232976869,,
1599,(주)락앤락,115390,Dec-12,112120960,286873165,21.86,23.13
1600,(주)락앤락,115390,Dec-13,121585102,295624894,8.44,3.05
1601,(주)락앤락,115390,Dec-14,90254814,299920682,-25.77,1.45
1602,(주)락앤락,115390,Dec-15,88106368,289815439,-2.38,-3.37
1603,(주)락앤락,115390,Dec-16,108354246,281431984,22.98,-2.89
1604,(주)락앤락,115390,Dec-17,100044653,269859149,-7.67,-4.11
1605,(주)락앤락,115390,Dec-18,111428675,280639919,11.38,3.99
1606,(주)락앤락,115390,Dec-19,104493449,268518343,-6.22,-4.32
1607,(주)랩지노믹스,84650,Dec-14,6745863,15975328.46,-94.05,
1608,(주)랩지노믹스,84650,Dec-15,6384816,15975328.46,-5.35,
1609,(주)랩지노믹스,84650,Dec-16,6380987,15975328.46,-0.06,
1610,(주)랩지노믹스,84650,Dec-17,6630260,15975328.46,3.91,
1611,(주)랩지노믹스,84650,Dec-18,6518224,15975328.46,-1.69,
1612,(주)랩지노믹스,84650,Dec-19,7440065,15975328.46,14.14,
1613,(주)러셀,217500,Dec-15,15975328.46,15975328.46,0,
1614,(주)러셀,217500,Dec-16,15975328.46,15975328.46,,
1615,(주)러셀,217500,Dec-17,15975328.46,15975328.46,,
1616,(주)러셀,217500,Dec-18,3870775,15975328.46,,
1617,(주)러셀,217500,Dec-19,9718263,15975328.46,151.07,
1618,(주)레고켐바이오사이언스,141080,Dec-13,1200484,15975328.46,0,
1619,(주)레고켐바이오사이언스,141080,Dec-14,1159068,15975328.46,-3.45,
1620,(주)레고켐바이오사이언스,141080,Dec-15,1217780,3491413,5.07,
1621,(주)레고켐바이오사이언스,141080,Dec-16,2096015,6866471,72.12,96.67
1622,(주)레고켐바이오사이언스,141080,Dec-17,2846421,7845803,35.8,14.26
1623,(주)레고켐바이오사이언스,141080,Dec-18,3496982,10274660,22.86,30.96
1624,(주)레고켐바이오사이언스,141080,Dec-19,5699876,12143892,62.99,18.19
1625,(주)레드로버,60300,Dec-11,2115224,15975328.46,31.55,
1626,(주)레드로버,60300,Dec-12,1991425,15975328.46,-5.85,
1627,(주)레드로버,60300,Dec-13,2942786,15975328.46,47.77,
1628,(주)레드로버,60300,Dec-14,2125234,15975328.46,-27.78,
1629,(주)레드로버,60300,Dec-15,1197860,1240491,-43.64,
1630,(주)레드로버,60300,Dec-16,2187142,2209749,82.59,78.14
1631,(주)레드로버,60300,Dec-17,1174576,1178312,-46.3,-46.68
1632,(주)레드로버,60300,Dec-18,572614,572855,-51.25,-51.38
1633,(주)레드로버,60300,Dec-19,1018187,1018223,77.81,77.75
1634,(주)레드캡투어,38390,Dec-11,191422047,191424079,18699.82,
1635,(주)레드캡투어,38390,Dec-12,185969195,186007215,-2.85,-2.83
1636,(주)레드캡투어,38390,Dec-13,216105990,216126229,16.21,16.19
1637,(주)레드캡투어,38390,Dec-14,274943745,274954450,27.23,27.22
1638,(주)레드캡투어,38390,Dec-15,325437109,325440118,18.36,18.36
1639,(주)레드캡투어,38390,Dec-16,359455703,359457761,10.45,10.45
1640,(주)레드캡투어,38390,Dec-17,376195867,376197003,4.66,4.66
1641,(주)레드캡투어,38390,Dec-18,320638467,320666763,-14.77,-14.76
1642,(주)레드캡투어,38390,Dec-19,339220983,339252629,5.8,5.8
1643,(주)레이,228670,Dec-19,4621506,6000642,-98.23,
1644,(주)레이언스,228850,Dec-16,30996971,34505591,,
1645,(주)레이언스,228850,Dec-17,30490379,34370192,-1.63,-0.39
1646,(주)레이언스,228850,Dec-18,27809257,32692964,-8.79,-4.88
1647,(주)레이언스,228850,Dec-19,30575178,36138951,9.95,10.54
1648,(주)레이크머티리얼즈,281740,Dec-17,15975328.46,15975328.46,-55.79,
1649,(주)레이크머티리얼즈,281740,Dec-18,15975328.46,15975328.46,,
1650,(주)레이크머티리얼즈,281740,Dec-19,15975328.46,15975328.46,,
1651,(주)로보로보,215100,Dec-15,15975328.46,15975328.46,0,
1652,(주)로보로보,215100,Dec-16,15975328.46,15975328.46,,
1653,(주)로보로보,215100,Dec-17,2828931,2842802,,
1654,(주)로보로보,215100,Dec-18,2480620,2870174,-12.31,0.96
1655,(주)로보로보,215100,Dec-19,2612873,3671756,5.33,27.93
1656,(주)로보스타,90360,Dec-11,10999698,11085041,201.9,
1657,(주)로보스타,90360,Dec-12,15442568,15890664,40.39,43.35
1658,(주)로보스타,90360,Dec-13,16260350,16747867,5.3,5.39
1659,(주)로보스타,90360,Dec-14,15458254,16147687,-4.93,-3.58
1660,(주)로보스타,90360,Dec-15,24965357,25467312,61.5,57.71
1661,(주)로보스타,90360,Dec-16,25174345,25697917,0.84,0.91
1662,(주)로보스타,90360,Dec-17,24873610,25347575,-1.19,-1.36
1663,(주)로보스타,90360,Dec-18,24565572,24990068,-1.24,-1.41
1664,(주)로보스타,90360,Dec-19,25242401,25623578,2.76,2.54
1665,(주)로보티즈,108490,Dec-18,24360986,24945897,-2.64,
1666,(주)로보티즈,108490,Dec-19,23417003,23950617,-3.87,-3.99
1667,(주)로지시스,67730,Dec-15,1038355,15975328.46,-33.3,
1668,(주)로지시스,67730,Dec-16,893980,15975328.46,-13.9,
1669,(주)로지시스,67730,Dec-17,1002450,15975328.46,12.13,
1670,(주)로지시스,67730,Dec-18,1198275,15975328.46,19.53,
1671,(주)로지시스,67730,Dec-19,1088147,15975328.46,-9.19,
1672,(주)루멘스,38060,Dec-11,48197929,78038589,388.49,
1673,(주)루멘스,38060,Dec-12,53236906,80554845,10.45,3.22
1674,(주)루멘스,38060,Dec-13,49964754,73900292,-6.15,-8.26
1675,(주)루멘스,38060,Dec-14,44164179,67992848,-11.61,-7.99
1676,(주)루멘스,38060,Dec-15,47337086,76884145,7.18,13.08
1677,(주)루멘스,38060,Dec-16,47352513,87303257,0.03,13.55
1678,(주)루멘스,38060,Dec-17,40813029,100326117,-13.81,14.92
1679,(주)루멘스,38060,Dec-18,37312494,95057879,-8.58,-5.25
1680,(주)루멘스,38060,Dec-19,30913399,74464972,-17.15,-21.66
1681,(주)루트로닉,85370,Dec-11,16326605,16526236,-77.81,
1682,(주)루트로닉,85370,Dec-12,21014514,21233302,28.71,28.48
1683,(주)루트로닉,85370,Dec-13,21601432,21818909,2.79,2.76
1684,(주)루트로닉,85370,Dec-14,22772366,22960267,5.42,5.23
1685,(주)루트로닉,85370,Dec-15,23736623,23903872,4.23,4.11
1686,(주)루트로닉,85370,Dec-16,25893043,25976441,9.08,8.67
1687,(주)루트로닉,85370,Dec-17,25260262,28062718,-2.44,8.03
1688,(주)루트로닉,85370,Dec-18,25606916,28712666,1.37,2.32
1689,(주)루트로닉,85370,Dec-19,25607234,29028372,0,1.1
1690,(주)룽투코리아,60240,Dec-11,3066784,3307846,-88.6,
1691,(주)룽투코리아,60240,Dec-12,2766447,2890569,-9.79,-12.61
1692,(주)룽투코리아,60240,Dec-13,1887261,1969641,-31.78,-31.86
1693,(주)룽투코리아,60240,Dec-14,1765010,1775447,-6.48,-9.86
1694,(주)룽투코리아,60240,Dec-15,1852411,34873766,4.95,1864.22
1695,(주)룽투코리아,60240,Dec-16,2210241,42007689,19.32,20.46
