,매출액증가율,2,3
3871,73.94,4411.51,6238.9
3872,69.1,-17.15,14.37
3873,13.85,9.17,13.85
3874,124.03,-23.69,124.03
3875,120.99,14.46,120.99
3876,-11.67,-67.9,-99.28
3877,4.58,4.58,11111111.11
3878,82.84,82.84,11111111.11
3879,-18.32,-18.32,11111111.11
3880,-47.38,-47.38,11111111.11
3881,-30.92,-30.92,11111111.11
3882,26.83,26.83,11111111.11
3883,-11.02,-11.02,11111111.11
3884,11.54,11.54,11111111.11
3885,74.25,1181.17,1148.22
3886,26.04,11111111.11,11111111.11
3887,-14.68,-14.68,11111111.11
3888,-2.85,-2.85,11111111.11
3889,-2.96,-2.96,11111111.11
3890,9.68,9.68,11111111.11
3891,0.74,0.74,11111111.11
3892,-34.49,-34.49,11111111.11
3893,36.5,36.5,11111111.11
3894,-5.17,-5.17,11111111.11
3895,6.37,-54.87,0.0
3896,-10.36,-10.36,11111111.11
3897,-2.6,-2.6,11111111.11
3898,74.8,74.8,11111111.11
3899,-13.45,-13.45,11111111.11
3900,-22.41,-22.41,11111111.11
3901,16.02,40.34,192.73
3902,1254789.63,11111111.11,11111111.11
3903,7.02,7.02,-76.79
3904,-3.51,-3.51,11111111.11
3905,4.89,5.38,4.89
3906,24.6,24.94,24.6
3907,26.98,26.64,26.98
3908,18.44,19.01,18.44
3909,33.92,28.35,33.92
3910,32.57,28.46,32.57
3911,-38.54,-36.26,-38.54
3912,27.62,28.31,27.62
3913,4.3,5.25,4.3
3914,-1.39,-0.4,-1.39
3915,-0.72,-0.43,-0.72
3916,6.27,6.42,6.27
3917,5.16,4.84,5.16
3918,6.36,6.05,6.36
3919,4.49,4.12,4.49
3920,38.61,-97.0,-93.35
3921,9.42,9.42,11111111.11
3922,-32.67,-32.67,11111111.11
3923,14.98,14.98,11111111.11
3924,0.0,167.89,0.0
3925,1254789.63,11111111.11,11111111.11
3926,-2.95,694.13,3256.33
3927,-6.27,-8.22,-6.27
3928,7.62,16.57,7.62
3929,1.55,-3.97,1.55
3930,13.56,11.4,13.56
3931,-1.21,3.81,-1.21
3932,7.72,-19.62,7.72
3933,9.77,0.61,9.77
3934,-10.34,-3.0,-10.34
3935,27.28,-83.41,-91.84
3936,14.51,14.9,14.51
3937,23.64,22.79,23.64
3938,5.54,6.75,5.54
3939,3.32,2.5,3.32
3940,12.11,4.92,12.11
3941,-3.11,0.57,-3.11
3942,-16.58,-13.73,-16.58
3943,-18.17,-20.45,-18.17
3944,28.24,242.94,552.4
3945,80.33,93.81,80.33
3946,0.16,-13.11,0.16
3947,-18.7,-11.18,-18.7
3948,-2.34,-2.95,-2.34
3949,-18.92,-22.65,-18.92
3950,-10.82,-16.42,-10.82
3951,-16.3,-13.46,-16.3
3952,18.37,13.15,18.37
3953,17.4,-90.78,-96.09
3954,19.53,19.53,11111111.11
3955,20.09,20.09,11111111.11
3956,21.31,21.31,11111111.11
3957,-36.62,-67.12,-36.62
3958,-32.89,-32.84,-32.89
3959,44.79,-49.57,44.79
3960,76.87,5.79,76.87
3961,13.21,-47.42,13.21
3962,113.3,926.11,113.3
3963,140.81,207.34,140.81
3964,-6.27,31.13,-6.27
3965,-6.79,-4.24,-6.79
3966,11.21,13.97,11.21
3967,-8.93,-5.74,-8.93
3968,-15.61,-5.19,-15.61
3969,-17.34,-18.62,-17.34
3970,12.97,9.12,12.97
3971,-36.46,-37.15,-36.46
3972,12.87,152.09,136.23
3973,4.7,4.7,4.7
3974,-18.68,-19.11,-18.68
3975,4.29,-4.76,4.29
3976,7.99,4.59,7.99
3977,7.87,4.16,7.87
3978,-30.21,-38.3,-30.21
3979,-38.32,-44.41,-79.11
3980,45.14,45.14,11111111.11
3981,-1.52,-1.52,-65.52
3982,20.18,20.18,11111111.11
3983,33.27,33.27,-71.79
3984,11.44,11.44,11111111.11
3985,23.58,23.01,23.58
3986,21.56,19.18,21.56
3987,-14.01,-15.6,-14.01
3988,-84.81,-84.15,-84.81
3989,1254789.63,11111111.11,11111111.11
3990,0.0,0.0,0.0
3991,1254789.63,11111111.11,11111111.11
3992,1254789.63,11111111.11,11111111.11
3993,-40.6,-40.6,11111111.11
3994,137.54,137.54,11111111.11
3995,-20.54,-20.54,-20.54
3996,-21.86,-3.62,-21.86
3997,-4.05,1272.03,1600.31
3998,-16.41,-16.64,-16.41
3999,67.95,38.25,67.95
4000,-26.22,-30.66,-26.22
4001,-2.02,-38.1,-2.02
4002,-28.15,-26.21,-28.15
4003,-23.47,-3.51,-23.47
4004,-32.04,-29.92,-32.04
4005,66.43,128.34,66.43
4006,16.04,20.57,68.57
4007,2.1,-29.83,2.1
4008,22.84,49.83,-89.7
4009,-25.84,-25.84,11111111.11
4010,-15.47,-15.47,11111111.11
4011,76.15,28.67,76.15
4012,-9.01,-19.5,-86.79
4013,15.88,15.88,11111111.11
4014,-30.91,-30.91,-30.91
4015,-2.25,-2.25,-2.25
4016,76.17,76.14,76.17
4017,1.38,-3.46,1.38
4018,-16.64,-32.41,-16.64
4019,10.07,-27.14,10.07
4020,33.51,150.37,33.51
4021,10.29,14.69,10.29
4022,113.19,113.94,113.19
4023,-52.93,-53.04,-52.93
4024,0.94,-46.04,-87.21
4025,10.55,10.55,11111111.11
4026,-8.51,-8.51,11111111.11
4027,-1.2,-1.2,11111111.11
4028,2.06,2.06,11111111.11
4029,3.95,3.95,11111111.11
4030,2.64,2.64,11111111.11
4031,-5.12,-5.12,11111111.11
4032,9.13,9.13,11111111.11
4033,4.41,-42.89,0.0
4034,3.66,3.66,11111111.11
4035,-15.64,-15.64,11111111.11
4036,-57.6,-82.98,-57.6
4037,19.62,11.1,19.62
4038,0.69,-2.0,0.69
4039,37.33,35.5,37.33
4040,-2.04,300.72,42.57
4041,20.21,20.21,11111111.11
4042,-13.58,-13.58,11111111.11
4043,16.39,16.39,11111111.11
4044,-10.44,-10.44,11111111.11
4045,-9.22,-9.22,11111111.11
4046,-5.98,-5.98,-5.98
4047,-5.77,-5.76,-5.77
4048,1.86,1.83,1.86
4049,12.3,682.43,704.9
4050,4.14,4.07,4.14
4051,18.67,19.35,18.67
4052,12.12,13.21,12.12
4053,17.71,17.28,17.71
4054,27.82,28.77,27.82
4055,10.26,9.7,10.26
4056,2.57,3.29,2.57
4057,-18.42,-18.22,-18.42
4058,21.69,-71.7,-64.96
4059,22.94,16.11,22.94
4060,-0.23,-6.42,-0.23
4061,-20.43,-64.73,-92.89
4062,78.07,78.07,11111111.11
4063,-10.96,-10.96,11111111.11
4064,-15.41,-15.41,11111111.11
4065,29.14,29.14,11111111.11
4066,-6.39,-6.39,11111111.11
4067,-12.9,-12.9,11111111.11
4068,-17.7,-17.7,11111111.11
4069,-16.28,-16.28,11111111.11
4070,5.42,1789.08,6598.04
4071,4.84,5.06,4.84
4072,-6.82,-6.53,-6.82
4073,13.14,12.45,13.14
4074,-3.61,-2.9,-3.61
4075,4.56,3.36,4.56
4076,-6.74,-7.62,-6.74
4077,18.21,18.27,18.21
4078,-10.54,-13.98,-10.54
4079,-75.46,-73.31,-75.46
4080,-3.58,-3.67,-3.58
4081,1.91,1.77,1.91
4082,0.73,0.85,0.73
4083,8.46,8.36,8.46
4084,19.6,20.06,19.6
4085,-23.17,-30.82,-23.17
4086,-19.3,-22.53,-19.3
4087,1.44,3.22,1.44
4088,14.03,-52.65,-93.14
4089,11.93,11.93,11111111.11
4090,25.22,25.22,11111111.11
4091,21.4,21.4,11111111.11
4092,4.26,4.26,11111111.11
4093,9.77,9.9,9.77
4094,8.74,7.35,8.74
4095,8.87,7.76,8.87
4096,9.84,9.45,9.84
4097,108.96,-85.37,-73.72
4098,-7.88,22.57,-7.88
4099,-9.98,-2.54,-9.98
4100,-2.47,-7.55,-2.47
4101,-24.07,-27.79,-24.07
4102,-10.7,-31.01,-10.7
4103,32.35,30.29,32.35
4104,-15.48,-40.26,-15.48
4105,22.91,22.91,-60.61
4106,14.37,573.75,0.0
4107,-18.39,-18.39,11111111.11
4108,-29.38,-29.38,11111111.11
4109,2.01,2.01,11111111.11
4110,-4.01,-4.01,11111111.11
4111,-13.5,-13.5,11111111.11
4112,-22.42,-22.42,11111111.11
4113,-7.63,-7.63,11111111.11
4114,19.12,19.12,11111111.11
4115,32.02,39.13,359.18
4116,1.56,-7.23,1.56
4117,31.31,0.94,31.31
4118,-32.79,-5.33,-32.79
4119,15.27,15.27,-75.7
4120,5.47,5.47,11111111.11
4121,-0.21,-0.21,11111111.11
4122,13.2,13.2,11111111.11
4123,38.43,38.43,11111111.11
4124,-15.71,141.8,1657.94
4125,15.38,0.12,15.38
4126,19.25,26.43,19.25
4127,1.74,0.68,1.74
4128,14.5,14.97,14.5
4129,-2.69,-6.04,-2.69
4130,-24.14,-29.42,-24.14
4131,-28.37,-46.68,-28.37
4132,31.04,45.49,31.04
4133,-94.88,-92.16,-94.88
4134,7.35,7.35,11111111.11
4135,19.69,7384.76,8625.76
4136,5.64,5.62,5.64
4137,-0.13,-0.13,-0.13
4138,-3.87,-3.87,-3.87
4139,7.75,7.75,7.75
4140,0.39,0.39,0.39
4141,13.97,13.97,13.97
4142,-2.97,-2.97,-2.97
4143,3.22,3.22,3.22
4144,-9.44,-99.52,-97.39
4145,-47.55,-35.46,-47.55
4146,-54.04,79.59,-54.04
4147,120.23,144.46,120.23
4148,131.38,23.92,131.38
4149,117.93,46.32,117.93
4150,14.9,46.0,14.9
4151,37.64,-59.2,37.64
4152,4.65,14.13,4.65
4153,19.39,3616.48,457.51
4154,-35.06,-36.17,-35.06
4155,-5.71,-6.25,-5.71
4156,-13.24,-16.05,-13.24
4157,26.72,31.2,26.72
4158,150.87,71.17,150.87
4159,45.51,54.58,45.51
4160,-18.76,-28.13,-18.76
4161,1.13,-8.84,1.13
4162,20.67,-50.92,-70.62
4163,16.04,-8.06,16.04
4164,0.54,-15.84,0.54
4165,1.88,2.65,1.88
4166,-6.25,-2.59,-6.25
4167,-16.9,-17.52,-16.9
4168,4.74,8.66,4.74
4169,1.85,1.09,1.85
4170,28.63,55.93,28.63
4171,-90.28,-87.6,-90.28
4172,3.64,3.36,3.64
4173,-19.06,-19.47,-19.06
4174,-33.1,-33.5,-33.1
4175,-24.83,-23.78,-24.83
4176,-6.16,-12.21,-53.99
4177,-18.21,-18.21,11111111.11
4178,-14.55,-14.55,11111111.11
4179,48.01,20.14,48.01
4180,-28.37,-37.07,-28.37
4181,-30.92,1.5,-30.92
4182,192.67,177.04,192.67
4183,-39.81,-36.41,-39.81
4184,84.62,66.36,84.62
4185,13.55,187.57,-69.95
4186,-7.45,-7.45,11111111.11
4187,2.83,2.83,11111111.11
4188,1.31,1.31,11111111.11
4189,-5.76,-5.76,11111111.11
4190,-11.3,-11.3,11111111.11
4191,-6.64,-6.64,11111111.11
4192,10.43,10.43,11111111.11
4193,-1.7,-1.7,11111111.11
4194,1187.02,40.46,1187.02
4195,68.76,53.33,68.76
4196,11.34,-2.55,11.34
4197,6.8,3.18,6.8
4198,13.4,15.32,13.4
4199,7.51,3.42,7.51
4200,4.43,6.93,4.43
4201,67.56,30.31,67.56
4202,7.45,9.18,7.45
4203,-97.52,-95.97,-97.52
4204,19.86,33.7,19.86
4205,194.55,229.55,194.55
4206,8.84,10.92,8.84
4207,20.46,24.04,20.46
4208,26.35,19.75,26.35
4209,-7.16,-43.89,-7.16
4210,122.47,288.81,122.47
4211,-15.41,-15.79,-15.41
4212,10.91,-59.52,-59.66
4213,16.5,16.75,16.5
4214,-2.95,-2.86,-2.95
4215,20.99,20.81,20.99
4216,-20.29,-19.98,-20.29
4217,-31.26,-33.51,-31.26
4218,43.71,45.95,43.71
4219,29.08,24.48,29.08
4220,37.01,44.38,37.01
4221,14.27,644.67,701.2
4222,6.86,5.56,6.86
4223,16.2,15.25,16.2
4224,34.87,39.63,34.87
4225,4.73,10.43,4.73
4226,1.7,1.65,1.7
4227,6.12,6.14,6.12
4228,3.92,3.54,3.92
4229,6.6,6.11,6.6
4230,59.54,-95.28,-94.91
4231,1254789.63,11111111.11,11111111.11
4232,6.14,9.94,6.14
4233,-2.25,-1.66,-2.25
4234,-14.2,-22.25,-14.2
4235,14.77,14.88,14.77
4236,-1.95,0.68,-1.95
4237,-7.75,-14.46,-7.75
4238,-4.81,-14.71,-4.81
4239,1.59,-2.96,1.59
4240,15.69,-89.53,12.41
4241,7.16,-77.84,7.16
4242,-1.97,-47.1,-1.97
4243,-13.06,940.08,-13.06
4244,14.33,39.95,14.33
4245,-2.04,-20.04,-2.04
4246,-6.35,-34.1,-6.35
4247,-5.36,-17.77,-5.36
4248,0.01,13.61,0.01
4249,58.98,965.84,-43.67
4250,26.41,44.42,26.41
4251,19.42,22.88,19.42
4252,-11.5,-13.51,-11.5
4253,-7.12,-6.8,-7.12
4254,25.9,29.58,25.9
4255,1.3,-8.39,1.3
4256,-6.1,-9.94,-6.1
4257,-6.5,-12.94,-6.5
4258,172.0,297.9,172.0
4259,-5.94,-7.44,-5.94
4260,-2.5,-1.14,-2.5
4261,8.48,8.9,8.48
4262,-6.67,-7.39,-6.67
4263,-2.86,-3.25,-2.86
4264,-7.51,-15.66,-7.51
4265,12.18,23.4,12.18
4266,-2.39,-2.51,-2.39
4267,3496.31,-85.2,197.91
4268,2.63,-1.6,2.63
4269,5.38,26.76,5.38
4270,-4.51,-3.96,-4.51
4271,-5.03,-12.31,-5.03
4272,31.41,0.81,31.41
4273,1.47,13.68,1.47
4274,-10.58,2.26,-10.58
4275,-13.77,-7.99,-13.77
4276,41.24,118.0,-85.05
4277,54.07,50.43,54.07
4278,46.07,33.16,46.07
4279,-11.3,-19.7,-11.3
4280,9.78,10.36,9.78
4281,8.78,-5.05,8.78
4282,9.29,-32.25,9.29
4283,0.39,-10.46,0.39
4284,-30.67,-51.25,-30.67
4285,23.01,-0.62,-95.63
4286,4.63,4.63,11111111.11
4287,-27.93,-27.93,11111111.11
4288,4.66,4.66,4.66
4289,1.93,1.93,1.93
4290,-3.7,-3.73,-3.7
4291,-11.94,-12.01,-11.94
4292,5.55,5.65,5.55
4293,15.26,15.27,15.26
4294,9.27,98.92,99.41
4295,-22.3,-23.36,-22.3
4296,38.41,37.37,38.41
4297,21.52,21.68,21.52
4298,3.6,4.4,3.6
4299,43.72,43.4,43.72
4300,59.11,59.54,59.11
4301,-0.14,-2.45,-0.14
4302,11.25,6.25,11.25
4303,10.45,-67.42,-68.64
4304,-4.52,-4.32,-4.52
4305,-9.79,-8.54,-9.79
4306,8.79,10.07,8.79
4307,8.02,8.19,8.02
4308,-0.66,-0.76,-0.66
4309,-9.64,-9.34,-9.64
4310,-2.77,-2.78,-2.77
4311,-3.6,-3.58,-3.6
4312,-58.16,-91.24,-91.28
4313,51.35,56.6,51.35
4314,-21.18,-23.33,-21.18
4315,-38.06,-38.01,-38.06
4316,-2.45,-2.32,-2.45
4317,185.35,185.35,185.35
4318,-44.57,-44.57,-44.57
4319,30.88,30.88,30.88
4320,57.03,57.03,57.03
4321,740.97,496.09,740.97
4322,-10.74,-9.14,-10.74
4323,-9.33,-11.0,-9.33
4324,-4.89,4.47,-4.89
4325,-10.88,11.94,-10.88
4326,17.33,19.65,17.33
4327,3.9,4.21,3.9
4328,11.94,11.9,11.94
4329,-1.36,-1.35,-1.36
4330,-31.82,-78.48,-76.33
4331,134.34,11111111.11,11111111.11
4332,33.44,27.62,33.44
4333,27.39,20.6,27.39
4334,3.88,6.26,3.88
4335,24.03,-4.16,24.03
4336,36.15,6.88,36.15
4337,10.44,-4.13,10.44
4338,6.55,0.61,6.55
4339,13.56,16.78,13.56
4340,-3.74,-91.82,-95.79
4341,1.05,4.2,1.05
4342,8.76,7.88,8.76
4343,16.84,14.06,16.84
4344,2.75,-3.69,2.75
4345,9.7,11.36,9.7
4346,94.22,78.42,94.22
4347,3.27,-4.81,3.27
4348,3.19,-3.17,3.19
4349,8.86,-57.61,-96.47
4350,-17.71,-17.71,11111111.11
4351,11.69,11.69,11111111.11
4352,-2.35,-2.35,11111111.11
4353,-13.81,-13.81,11111111.11
4354,1.27,1.27,11111111.11
4355,-9.31,-9.31,11111111.11
4356,-11.1,-11.1,11111111.11
4357,-12.05,-12.05,11111111.11
4358,502.34,-55.49,502.34
4359,-31.87,-9.28,-31.87
4360,-5.61,5.13,-5.61
4361,-39.16,-29.57,-39.16
4362,-49.69,-15.85,-49.69
4363,92.05,76.41,92.05
4364,-18.89,-18.89,-56.08
4365,-32.16,-32.16,11111111.11
4366,39.89,39.89,11111111.11
4367,56.7,275.88,516.34
4368,-47.73,-50.04,-47.73
4369,-36.68,-35.45,-36.68
4370,50.39,50.39,-50.98
4371,242.39,242.39,11111111.11
4372,104.79,104.79,104.79
4373,-3.86,-87.85,-95.08
4374,-6.58,-6.58,11111111.11
4375,16.58,15.1,16.58
4376,-5.84,-5.84,-64.62
4377,5.59,5.59,11111111.11
4378,15.33,15.33,11111111.11
4379,7.95,7.66,7.95
4380,-39.46,-39.45,-39.46
4381,40.82,12.77,40.82
4382,27.34,1128.74,956.7
4383,36.95,39.08,36.95
4384,-2.18,-5.59,-2.18
4385,-0.92,-0.7,-0.92
4386,-6.95,-10.62,-6.95
4387,6.54,7.69,6.54
4388,-14.1,-13.39,-14.1
4389,-7.44,-7.17,-7.44
4390,22.19,3.77,22.19
4391,-10.35,-77.67,-81.74
4392,-35.77,-38.7,-35.77
4393,-7.22,-43.07,-7.22
4394,28.22,-13.4,28.22
4395,-45.8,-59.21,-45.8
4396,9.88,2013.61,492.21
4397,-5.65,-5.01,-5.65
4398,-7.64,-7.66,-7.64
4399,2.72,2.76,2.72
4400,13.87,14.18,13.87
4401,5.67,5.87,5.67
4402,1.19,1.42,1.19
4403,9.73,9.73,-94.61
4404,22.89,22.89,11111111.11
4405,14.99,-46.65,1291.65
4406,84.54,21.94,84.54
4407,10.61,32.96,10.61
4408,35.45,18.72,35.45
4409,-1.3,-3.77,-1.3
4410,-23.66,-22.54,-23.66
4411,9.16,21.71,9.16
4412,7.31,5.35,7.31
4413,0.34,-5.43,0.34
4414,-39.2,-89.03,-97.07
4415,23.98,11111111.11,11111111.11
4416,7.35,-14.25,7.35
4417,12.72,4.62,12.72
4418,4.15,-0.57,4.15
4419,9.6,7.21,9.6
4420,-82.13,6.43,-82.13
4421,-2.32,-5.07,-2.32
4422,6.6,3.49,6.6
4423,-1.84,0.34,-1.84
4424,-17.28,-47.12,-89.5
4425,-33.78,-33.78,11111111.11
4426,332.76,332.76,11111111.11
4427,-7.6,-7.6,11111111.11
4428,9.25,9.25,11111111.11
4429,85.69,85.69,11111111.11
4430,5.46,5.46,11111111.11
4431,-12.03,-12.03,11111111.11
4432,2.43,-10.84,2.43
4433,15.49,-87.63,-89.93
4434,-1.28,-1.71,-1.28
4435,30.67,31.51,30.67
4436,30.17,26.7,30.17
4437,-5.4,28.0,22.02
4438,5.65,1.67,5.65
4439,-7.63,-6.13,-7.63
4440,1.61,1.76,1.61
4441,4.1,1.15,4.1
4442,-5.42,-5.52,-5.42
4443,19.88,17.09,19.88
4444,10.19,7.74,10.19
4445,-10.58,-9.16,-10.58
4446,-52.88,-49.43,-52.88
4447,-30.69,-30.25,-30.69
4448,45.25,58.14,-49.01
4449,16.75,16.75,11111111.11
4450,59.48,59.48,11111111.11
4451,100.07,100.07,11111111.11
4452,31.13,-52.67,448.33
4453,3.31,3.19,3.31
4454,-17.28,-17.27,-17.28
4455,5.69,5.43,5.69
4456,4.19,-4.63,4.19
4457,7.77,3.86,7.77
4458,-7.45,-0.19,-7.45
4459,-2.97,-10.08,-2.97
4460,-0.95,-7.36,-0.95
4461,102.18,146.96,102.18
4462,6.23,6.23,-90.0
4463,21.44,21.44,11111111.11
4464,24.51,24.51,11111111.11
4465,-44.53,-44.53,11111111.11
4466,21.28,21.28,11111111.11
4467,-11.43,-11.43,11111111.11
4468,-7.62,-7.62,11111111.11
4469,1.05,1.05,11111111.11
4470,0.0,-86.59,0.0
4471,170.81,170.81,11111111.11
4472,-13.81,-13.81,11111111.11
4473,189.67,-42.23,189.67
4474,7.96,-8.58,7.96
4475,-91.32,-49.53,-91.32
4476,-0.99,-0.99,11111111.11
4477,357.77,-38.09,357.77
4478,-65.21,97.06,-65.21
4479,6.1,913.78,-14.91
4480,-4.75,-4.75,11111111.11
4481,-27.15,-27.15,11111111.11
4482,113.85,113.85,-85.91
4483,-16.12,-16.12,11111111.11
4484,-29.27,-29.27,11111111.11
4485,15.63,15.63,11111111.11
4486,15.84,15.84,11111111.11
4487,7.09,5.3,7.09
4488,-2.62,-74.97,-91.32
4489,-31.31,-31.31,11111111.11
4490,-26.65,-26.65,11111111.11
4491,42.61,42.61,11111111.11
4492,108.07,108.07,11111111.11
4493,-0.58,-0.58,11111111.11
4494,-7.32,116.18,3089.29
4495,-51.83,53.0,-51.83
4496,-33.49,-33.49,-93.49
4497,-25.72,-25.72,11111111.11
4498,-13.85,-13.85,11111111.11
4499,-16.83,-16.83,11111111.11
4500,-18.12,-18.12,11111111.11
4501,13.7,11.23,13.7
4502,53.29,0.81,53.29
4503,-22.62,-48.59,-85.8
4504,-16.34,-16.34,11111111.11
4505,-4.38,-4.38,11111111.11
4506,-34.95,-34.95,-46.33
4507,-17.46,-17.46,11111111.11
4508,38.77,38.77,11111111.11
4509,-27.11,-26.59,-27.11
4510,72.72,73.17,72.72
4511,12.79,11.54,12.79
4512,-49.27,-49.2,-49.27
4513,1254789.63,11111111.11,11111111.11
4514,1254789.63,11111111.11,11111111.11
4515,1254789.63,11111111.11,11111111.11
4516,16.05,32.86,16.05
4517,-15.37,-87.97,-89.38
4518,44.77,21.43,44.77
4519,157.77,43.66,157.77
4520,79.31,40.3,79.31
4521,58.6,115.27,-90.02
4522,-8.97,-8.97,11111111.11
4523,-25.3,-25.3,11111111.11
4524,39.68,39.68,11111111.11
4525,28.89,28.89,11111111.11
4526,-32.03,-32.03,11111111.11
4527,92.99,-44.31,92.99
4528,103.46,104.62,103.46
4529,4.91,12.37,4.91
4530,-98.42,-88.1,-98.42
4531,1254789.63,11111111.11,11111111.11
4532,4.57,11111111.11,11111111.11
4533,-53.3,-97.82,0.0
4534,489.09,489.09,11111111.11
4535,-29.83,-29.83,11111111.11
4536,-41.94,-41.94,11111111.11
4537,32.6,32.57,32.6
4538,-48.77,-48.75,-48.77
4539,5.85,6.05,5.85
4540,6.0,5.47,6.0
4541,6.27,6.62,6.27
4542,22.53,14.11,9.62
4543,-7.19,-15.54,-7.19
4544,0.63,-1.34,0.63
4545,-7.69,-7.69,-58.5
4546,-19.53,-19.53,11111111.11
4547,186.04,-2.88,186.04
4548,41.51,263.53,41.51
4549,33.01,55.57,33.01
4550,-66.84,-68.52,-66.84
4551,539.35,582.16,539.35
4552,-7.98,-8.04,-7.98
4553,10.77,10.84,10.77
4554,35.54,35.61,35.54
4555,22.76,22.8,22.76
4556,18.64,18.65,18.64
4557,27.69,27.86,27.69
4558,19.31,15.17,19.31
4559,36.13,37.01,36.13
4560,-98.78,-98.74,-98.78
4561,1254789.63,11111111.11,11111111.11
4562,5.26,-13.23,5.26
4563,266.78,36.07,266.78
4564,15.96,3.69,15.96
4565,10.59,18.83,-92.36
4566,42.38,42.38,11111111.11
4567,1.89,1.89,11111111.11
4568,0.64,0.29,0.64
4569,26.69,26.82,26.69
4570,32.72,32.51,32.72
4571,70.66,70.81,70.66
4572,-13.9,-13.95,-13.9
4573,-23.83,-26.02,-23.83
4574,21.08,-73.46,-52.22
4575,20.97,37.28,20.97
4576,25.8,21.18,25.8
4577,27.64,0.23,27.64
4578,-36.57,-11.61,-36.57
4579,13.75,12.54,13.75
4580,121.85,129.99,121.85
4581,-23.57,-34.28,-23.57
4582,-2.3,-18.99,-2.3
4583,19.41,5.17,19.41
4584,-8.16,20.12,-8.16
4585,7.75,31.66,7.75
4586,55.23,69.27,55.23
4587,-12.43,-17.91,-12.43
4588,10.29,-7.76,10.29
4589,-81.45,-67.2,-81.45
4590,-29.53,-29.34,-29.53
4591,10.15,7.32,10.15
4592,-8.7,-14.37,-8.7
4593,-9.3,-7.49,-9.3
4594,36.57,36.51,36.57
4595,7.01,-0.55,7.01
4596,-74.2,-70.27,-74.2
4597,1254789.63,11111111.11,11111111.11
4598,33.37,27.73,33.37
4599,22.39,21.01,22.39
4600,-4.02,-7.12,-4.02
4601,6.48,9.6,6.48
4602,39.24,113.67,53.71
4603,-14.81,-15.06,-14.81
4604,48.99,47.7,48.99
4605,-15.98,-14.99,-15.98
4606,-32.3,-32.32,-32.3
4607,13.76,-74.57,-70.94
4608,-7.7,11111111.11,11111111.11
4609,23.76,-4.97,23.76
4610,0.42,11.6,0.42
4611,10.85,15.5,10.85
4612,-0.05,0.65,-0.05
4613,17.33,20.68,17.33
4614,78.81,107.84,78.81
4615,-2.48,-1.08,-2.48
4616,-0.81,-0.26,-0.81
4617,14.82,-92.97,-99.35
4618,-1.81,-1.81,11111111.11
4619,15.18,15.18,11111111.11
4620,4.33,4.33,11111111.11
4621,-6.34,-6.34,11111111.11
4622,-3.57,-3.57,11111111.11
4623,31.73,31.73,11111111.11
4624,0.09,0.09,11111111.11
4625,-1.66,-1.66,11111111.11
4626,46.54,-79.46,0.0
4627,-11.86,-11.86,11111111.11
4628,42.35,35.05,42.35
4629,20.12,20.58,20.12
4630,28.45,32.71,28.45
4631,227.55,-80.17,227.55
4632,37.72,-54.05,37.72
4633,-98.09,5.93,-98.09
4634,139.52,139.52,139.52
4635,38.86,35.12,38.86
4636,0.81,-51.89,0.81
4637,-72.12,-39.96,-72.12
4638,96.94,96.42,96.94
4639,49.12,-11.64,49.12
4640,5.87,422.24,209.26
4641,5.99,6.2,5.99
4642,14.72,14.72,-77.95
4643,-5.08,-5.08,11111111.11
4644,10.94,10.94,11111111.11
4645,17.3,17.3,11111111.11
4646,27.1,24.18,27.1
4647,-3.41,-4.67,-3.41
4648,-5.36,-3.55,-5.36
4649,4.94,-41.62,-43.91
4650,8.67,8.67,8.67
4651,7.56,7.56,7.56
4652,-4.87,-4.87,-4.87
4653,0.42,0.42,0.42
4654,0.66,0.66,0.66
4655,7.46,7.46,7.46
4656,49.6,49.6,-80.67
4657,-1.58,-1.58,11111111.11
4658,-95.65,-95.65,0.0
4659,-8.49,-8.49,11111111.11
4660,24.3,24.3,11111111.11
4661,1.82,1.82,11111111.11
4662,392.64,627.61,392.64
4663,1.4,1.4,1.4
4664,4.57,505.08,742.02
4665,-7.19,-0.24,-7.19
4666,-9.07,-10.21,-9.07
4667,8.2,21.88,8.2
4668,3.44,13.45,3.44
4669,-34.23,-33.15,-34.23
4670,-26.0,-47.13,-26.0
4671,-10.97,-9.34,-10.97
4672,0.02,16.78,0.02
4673,49.75,-97.13,-97.68
4674,173.6,172.9,173.6
4675,-29.76,-30.35,-29.76
4676,29.8,22.86,29.8
4677,39.57,13.05,39.57
4678,20.56,586.76,27.0
4679,17.42,17.42,11111111.11
4680,12.95,12.88,12.95
4681,5.67,5.46,5.67
4682,-29.69,-29.54,-29.69
4683,24.62,24.39,24.62
4684,-16.86,-17.05,-16.86
4685,32.75,32.58,32.75
4686,-3.34,-4.46,-3.34
4687,-81.55,-81.23,-81.55
4688,1254789.63,11111111.11,11111111.11
4689,1254789.63,11111111.11,11111111.11
4690,1254789.63,11111111.11,11111111.11
4691,-41.87,-41.66,-41.87
4692,1254789.63,11111111.11,11111111.11
4693,531.25,407.77,531.25
4694,-7.9,-9.21,-7.9
4695,4.35,13.79,4.35
4696,-7.08,-9.15,-7.08
4697,-5.7,-8.08,-5.7
4698,14.17,16.29,14.17
4699,8.39,10.66,8.39
4700,-7.96,-6.64,-7.96
4701,-3.33,5.74,-3.33
4702,137.65,-49.15,-82.92
4703,-1.89,-1.89,11111111.11
