회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,자기자본증가율,매출액증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본영업이익율,매출액영업이익률,총자본순이익률,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,순운전자본회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율,종업원1인당부가가치
한국종합기술,23350,Dec-14,3.41,8.56,7.21,-2.8,-0.22,-3.89,15.71,1.76,2.36,0,0,1.34,0.76,inf,3.06,2.3,17.58,1.34,1.75,1.88,10.61,156.08,156.08,30.12,83.81,0,-0.71,-0.44,0,54.4,38.22,38.22,176.81,45.01,45.6,0,0,13.73,66760.75,0,204.36,0,0,0,0
한국종합기술,23350,Dec-15,2,0.02,-2.7,1.27,-1.09,11.94,11.38,0.64,0.97,0,0,0.52,0.82,inf,3.14,2.52,20.44,1.51,1.78,2.12,12.23,152.59,152.59,30.68,85.88,0,-1.51,-0.86,0,53.8,38.7,38.7,172.07,47.14,46.2,0,0,13.34,62198.64,0,197.07,0,0,0,0
한국종합기술,23350,Dec-16,2.65,7.44,-0.46,19.35,0.83,8.36,11.31,1.54,2.51,0,0,1.31,0.85,inf,3.19,2.77,17.82,1.64,1.78,2.08,12.96,141.89,141.89,16.9,98.07,0,0.88,0.53,0,50.49,42.98,42.98,136.1,60,49.51,0,0,12.69,61108.17,0,212.11,0,0,0,0
한국종합기술,23350,Dec-17,-4.35,-4.8,-1.41,-9.82,-6.55,0.12,7.31,-3.92,-6.6,0,0,-3.3,0.84,inf,2.97,2.8,14.88,1.69,1.69,2.01,22.3,123.53,123.53,10.07,101.78,0,-4.04,-2.35,0,49.56,40.72,40.72,177.12,66.51,50.44,0,0,7.76,55907.38,0,187.95,0,0,0,0
한국종합기술,23350,Dec-18,-3.58,-1.25,-10.2,-3.45,-11.15,-4.34,4.96,-3.48,-6.14,0,0,-2.89,0.83,inf,4.46,2.85,14.05,1.77,1.57,2.07,-301.02,98.62,98.62,17.97,124.24,0,-2.86,-1.89,0,44.59,39.81,39.81,124.76,90.52,55.41,0,0,-0.56,51166,0,183.65,0,0,0,0
한국종합기술,23350,Dec-19,-1.34,21.04,-4.03,52.01,-6.01,14.66,7.51,-1.62,-3.61,0,0,-1.41,0.87,inf,11.71,3.52,17.72,2.22,1.43,1.91,-52.59,94.31,94.31,24.9,188.79,0,8.05,6.63,0,34.63,50,50,157.72,153.1,65.37,0,0,-3.02,48210.68,0,218.25,0,0,0,0
한국카본,17960,Dec-11,8.17,29.97,22.51,35.79,6.01,-8.32,15.58,4.58,3.34,2.18,4.06,2.46,0.54,3.33,3.01,2.17,6.67,0.73,2.04,0.88,1.92,481.58,357.59,135.77,49.03,2.98,9.88,6.85,108.92,67.1,46.21,62.23,193.58,19.26,32.9,25.75,32.49,49.31,150424.28,137317.83,635.71,46.72202202,11.06,23.3,70281.26
한국카본,17960,Dec-12,4.94,5.06,-3.08,8.49,20.81,24.45,17.75,3.46,2.76,4.01,6.96,1.99,0.58,2.51,2.9,2.49,8.29,0.8,2.08,0.91,2.26,443.38,294.44,61.96,29.61,3.01,-18.13,-7.37,-137.6,77.16,42.68,64.27,288.27,18.79,22.84,33.59,43.37,49.77,140190.97,132809.14,645.62,52.70569339,11.44,20.36,73888.62
한국카본,17960,Dec-13,30.99,2.19,-0.64,7.75,4.39,47.49,19.08,6.16,6.47,8.95,10.91,5.05,0.82,3.16,4.5,3.75,10.48,1.05,3.73,1.24,3.24,382.32,266.97,113.06,26.87,3.25,42.31,11.05,276.14,78.82,47.32,67.77,123.55,22.49,21.18,30.17,40.86,50.04,134749.25,137144.97,653.92,82.23216498,16.95,20.89,110807.22
한국카본,17960,Dec-14,83.71,15.63,11.36,14.05,20.62,-4.06,17.52,8.54,7.64,7.26,10.06,6.16,0.72,3.05,5.91,3.41,8.86,0.9,3.73,1.07,2.59,446.93,321.7,71.43,21.63,3.42,68.69,18.15,357.23,82.22,48.11,66.84,121.55,18.19,17.78,28.02,36.1,51.88,143709.93,144599.39,735.09,81.3889351,15.91,23.64,116963.98
한국카본,17960,Dec-15,86.61,1.21,1.79,-0.95,-0.12,4.97,18.45,9.36,8.04,7.39,10.53,6.57,0.7,2.94,4.94,3.37,9.52,0.86,3.83,1.06,2.83,407.34,281.58,108.04,23.25,3.84,15.84,4.28,77.92,81.13,45.22,65.41,222.67,19.79,18.87,30.87,40.92,49.36,139117.76,145041.09,713.41,94.55081642,18.44,26.41,131536.98
한국카본,17960,Dec-16,81.54,12.1,9.85,22.11,12.12,6.22,19.39,6.39,5.51,7.3,10.44,4.47,0.7,2.91,5.66,3.38,10.35,0.86,3.71,1.02,2.39,451.3,333.64,185.44,23.24,3.49,42.16,12.02,227.71,81.14,52.68,71.25,96.01,19.46,18.86,26.07,33.49,55.46,160314.61,152947.16,806.39,78.41780365,15.59,23.57,125715.2
한국카본,17960,Dec-17,17.33,-5.92,4.36,-13.28,-1.81,-7.21,11.34,0.31,0.24,1.29,2.04,0.2,0.63,3.05,6.86,2.93,10.46,0.76,3.69,0.92,2.46,523.05,377.94,223.63,18.08,3.7,39.71,9.32,164.38,84.69,47.45,65.67,169.09,14.83,15.31,27.74,34.3,53.12,168930.76,160400.88,778.01,48.10826592,10.45,16.01,81269.66
한국카본,17960,Dec-18,23.07,-1.73,23.45,-21,-2.13,-5.17,11.32,-1.31,-0.97,1.7,2.72,-0.82,0.62,3.26,7.11,2.44,11.4,0.74,4.03,1.05,3.18,400.35,281.6,59.8,18.57,3.68,24.24,6.03,103.15,84.34,37.14,52.8,97.31,15.64,15.66,29.66,39.54,39.61,205383.5,173153.64,829.75,42.22424586,10.45,16.6,86721.64
한국카본,17960,Dec-19,62.74,10.41,25.99,16.38,2.97,20.6,17.86,6.47,5.74,6.67,9.25,4.67,0.72,3.13,9.01,2.35,11.28,0.89,3.87,1.33,3.54,331.76,201.03,60.97,27.14,4.5,24.95,7.75,118.33,78.65,33.72,55.65,101.75,21.33,21.35,39.41,56.41,38.88,236668.29,174311.97,851.37,53.00856082,14.74,21.43,125454.45
한국코퍼레이션,50540,Dec-11,4.75,-29.08,-32.29,-61.43,-3.12,12.55,14.82,3.11,7.68,2.18,1.62,4.2,1.35,36.81,4.7,11.08,10.15,2.47,2.98,3.27,-86.39,88.04,87.36,19.28,54.19,7.83,15.2,3.29,68.25,64.85,27.47,27.69,525.67,48.49,35.15,0.78,-5.72,-3.76,2163.33,64.66,18.71,1017.17144,117.61,72.4,22004.74
한국코퍼레이션,50540,Dec-12,6.08,4.72,-5.94,-11.83,9.14,19.1,11.44,2.3,6.38,0,0,4.21,1.83,930.38,8.75,15.93,54.1,2.78,5.38,6.92,-64.61,81.39,80.95,5.71,48.73,0,14.96,2.74,0,67.23,24.12,24.25,561.97,44.32,32.77,0.54,-2.35,-5.54,1829.31,37.34,18.42,0,0,0,0
한국코퍼레이션,50540,Dec-13,2.76,9.23,200.54,0.78,-23.53,-7.75,10.84,-9.9,-21.47,2.61,1.55,-12.17,1.58,2258.97,7.68,7.57,44.01,2.79,3.65,6.79,-10.75,44.43,44.43,1.51,114.27,22.6,4.36,1.53,10.22,46.67,22.88,22.88,398.29,110.33,53.33,0,0,-28.62,6106.61,5671.26,21.95,398.3841827,110.85,72.05,24327.76
한국코퍼레이션,50540,Dec-14,0.63,-3.14,-58.47,-3.39,0.46,5.63,9.76,0.23,0.81,0.86,0.52,0.38,1.65,inf,8.23,7.65,51.31,3.47,3.15,7.23,-12.69,46.32,46.32,2.49,106.58,29.28,6,1.84,10.57,48.41,22.82,22.82,693.07,101.77,51.59,0,0,-26.45,1640.06,4848.08,19.7,1742.632993,145.09,86.48,28580.2
한국코퍼레이션,50540,Dec-15,-2,6.63,45.75,18.77,-18.63,-3.04,8.06,-8.1,-30.02,-3.41,-2.17,-12.75,1.57,inf,7.41,10.28,52.77,3.71,2.74,6.52,-8.63,41.81,41.81,3.98,170.7,26.98,3,1.24,7.01,36.94,25.41,25.41,587.04,164.55,63.06,0,0,-35.37,1476.77,4398.8,19.23,1617.705045,124.25,81.44,23889.72
한국코퍼레이션,50540,Dec-16,0.66,-42.5,-57.1,8.63,-58.88,11.82,10.25,-13.45,-88.01,1.74,0.8,-29.13,2.17,inf,7.77,13.57,59.19,6.54,3.24,6.43,-26.96,68.57,68.57,1.11,278.56,21.72,2.22,0.55,7.53,26.42,48.02,48.02,735.17,265.08,73.58,0,0,-22.01,1473.4,4613.77,11.44,1728.800816,222.71,75.07,25472.21
한국코퍼레이션,50540,Dec-17,-3.77,58.22,71.87,1.77,192.68,-14.59,8.1,0.26,1.25,-4.76,-2.43,0.5,1.96,230.75,8.06,14.2,83.7,4.89,3.28,5.23,-31.47,75.22,72.11,10.88,104.64,20.79,6.01,1.92,14.77,48.87,29.61,30.89,1284.52,84.03,51.13,4.13,-12.53,-10.18,2423.61,5440.99,20.29,1246.956916,148.97,93.01,30221.39
한국코퍼레이션,50540,Dec-18,-7.49,2.85,3.36,93.37,7.91,-0.1,6.1,-15.01,-47.28,-11.43,-7.25,-23.68,1.58,77.84,12.84,11.03,192.04,3.15,3.16,3.53,23.78,129.09,123.51,26.34,95.05,13.07,-0.69,-0.22,-2.56,51.27,55.56,58.07,1795.75,87.74,48.73,4.33,19.2,13.09,3060.35,7260.87,26.81,1120.783664,127.95,82.24,34299.89
한국코퍼레이션,50540,Dec-19,-3.11,36.78,6.16,-44.52,-8.84,-5.34,5.82,-8.69,-26.12,-9.39,-7.55,-10.81,1.24,110.39,12.08,9.97,509.1,3.01,2.12,3.26,-8.86,49.21,49.21,7.21,192.65,20.85,-8.54,-5.22,-26.95,34.17,23.56,23.56,10237.98,140.08,65.83,0,0,-24.31,4081.28,7297.94,36.68,0,83.78,77.82,30730.07
한국큐빅,21650,Dec-11,4.59,6.25,25.51,11.55,2.97,17.41,10.53,1.51,4.93,4.67,3.7,1.9,1.26,8.05,5.78,4.13,3.88,3.27,2.05,2.51,-24.98,84.02,62,9.12,163.38,18,9.07,4.6,31.28,37.97,38.03,51.54,69.74,161.57,62.03,26.21,-137.76,-9.8,163678.75,114756.05,534.14,73.10300535,22.4,18.3,119654.09
한국큐빅,21650,Dec-12,4.09,4.44,35.81,-11.75,5.64,-3.89,11.15,2.07,6.23,4.2,3.65,2.38,1.15,7.25,5.22,3.02,3.69,3.01,1.86,2.43,-24.29,82.44,54.63,7.1,160.39,23.74,8,4.37,20.75,38.4,28.86,43.55,69.74,137.55,61.6,33.74,-158.41,-9.27,240115.82,150660.69,561.26,49.63044674,21.23,18.85,119170.55
한국큐빅,21650,Dec-13,2.12,-3.54,6.26,-13.11,1.79,-3.82,10.2,0.47,1.32,2.64,2.4,0.52,1.1,6.68,5.6,2.45,4.15,2.8,1.82,2.66,-18.38,76.24,47.11,4.02,146.75,25.5,5.13,2.72,11.97,40.53,24.24,39.23,76.15,126.96,59.47,38.2,-122.57,-12.23,262292.2,167313.81,555.03,47.67255109,22.53,20.06,125041.38
한국큐빅,21650,Dec-14,2.72,7.5,4.67,27.99,1.86,-4.33,10.15,3,7.89,3.13,3.02,3.11,1.04,5.85,5.89,2.22,4.25,2.63,1.71,2.4,-25.75,85.74,54.99,15.05,160.4,28.55,4.56,2.81,9.84,38.4,29.95,46.71,64.61,141.84,61.6,35.87,-215.72,-7.77,292995.56,182918.34,636.7,51.44430575,23.67,23.68,150729.53
한국큐빅,21650,Dec-15,4.76,2.11,-2.39,8.32,4.16,16.05,9.96,1.89,5.58,4.32,3.76,2.17,1.15,6.17,6.6,2.55,4.22,2.96,1.88,2.38,-33.36,87.91,58.22,11.75,155.26,26.11,6.6,3.53,15.37,39.17,32.81,49.55,58.9,143.87,60.83,33.77,-245.66,-6.81,280149.85,62939.1,637.27,50.14973542,22.05,19.4,140494.41
한국큐빅,21650,Dec-16,4.22,8.77,-0.38,19.57,3.15,11.7,9.25,1.55,4.94,3.04,2.5,1.88,1.22,6.22,5.9,2.89,3.81,3.19,1.96,2.33,-39.27,90.16,59.31,10.06,169.16,21.38,9.92,5.34,29.16,37.15,35.83,54.47,64.65,162.61,62.85,34.22,-313.7,-5.94,296992.3,61103.66,747.21,56.31850806,22.38,19.18,167261.63
한국큐빅,21650,Dec-17,4.08,36.6,36.47,40.34,26.74,25.08,11.17,0.41,1.41,3.21,2.6,0.5,1.23,6.48,5.86,3.06,3.91,3.46,1.92,2.23,88.83,104.49,75.3,26.18,190.11,21.76,8.48,5.2,25.54,34.47,40.33,55.96,65.81,155.36,65.53,27.94,649.9,2.41,343418.71,50839.38,985.75,49.19897794,17.14,16.04,168958.49
한국큐빅,21650,Dec-18,2.28,-2.18,8.62,-8.81,10.01,6.87,9.03,0.49,1.56,2.23,1.93,0.57,1.15,6.78,5.68,2.72,4.16,3.15,1.82,2.13,88.28,105.34,74.34,22.26,157.97,26.67,6.14,3.22,14.1,38.76,36.81,52.16,78.38,127.74,61.24,29.43,580.48,2.64,430283.42,89420.07,964.3,39.98721518,17.84,15.29,172058.36
한국큐빅,21650,Dec-19,4.37,-6.88,-7.06,-4.38,4.84,-4.58,10.93,2.14,5.99,4.39,3.8,2.46,1.15,6.48,5.34,2.58,4.88,2.81,1.96,2.18,27.18,119.67,83.08,24.89,129.14,27.58,7.44,3.51,15.21,43.64,37.18,53.56,101.78,102.56,56.36,30.58,186.06,8.8,370142.38,80950.99,885.86,55.99477863,23.4,19.56,207260.41
한국테크놀로지,53590,Dec-11,-403.01,-20.65,480.79,27.15,-25.65,-48.81,26.96,-218.33,-28.49,-11.2,-92.79,-26.36,0.12,2.63,1.39,6.71,8.12,0.13,1.62,0.28,0.57,870.59,814.67,206.85,12.12,1.2,-119.74,-94.87,-1083.24,89.19,50.59,54.06,600.57,6.96,10.81,6.42,7.26,47.85,17199.74,412.76,495.48,0,-22.57,-165.45,-111854.34
한국테크놀로지,53590,Dec-12,-47.94,27.19,5.8,65.27,-7.91,10.08,9.32,-155.36,-27.41,0,0,-20.66,0.13,3.25,1.11,4.2,11.76,0.18,0.54,0.21,0.61,221.24,209.08,81.97,54.95,0,11.85,35.38,0,64.54,66.7,70.58,582.25,49.43,35.46,5.49,10.02,38.68,16662.12,377.95,573.85,0,0,0,0
한국테크놀로지,53590,Dec-13,-48.78,-29.23,-6.16,-46.44,-29.82,10.11,-63.22,-152.54,-36.32,0,0,-23.36,0.15,5.86,1.5,4.65,8.75,0.24,0.43,0.24,1.57,179.18,163.04,0.85,56.27,0,-20.21,-39.4,0,63.99,48.6,53.41,112.73,46.58,36.01,9.01,20.39,23.6,33275.41,804.36,864.32,0,0,0,0
한국테크놀로지,53590,Dec-14,4,9.2,-67.84,14.71,16.09,236.17,24.14,4.88,4.39,0,0,2.9,0.59,6.56,7.44,24.41,14.36,0.9,1.75,1.08,3.18,275.67,232.65,2.75,47,0,-67.07,-37.71,0,68.03,47.35,56.11,63.11,29.92,31.97,15.6,24.48,35.76,10700.03,804.36,943.83,0,0,0,0
한국테크놀로지,53590,Dec-15,-13.88,1.9,773.23,-21.38,-43.74,-65.57,-89.77,-342.98,-126.37,0,0,-66.53,0.19,5.68,2.42,3.55,5.3,0.37,0.41,0.39,-3.46,79.58,71.76,28.2,166.27,0,-38.2,-124.11,0,37.56,39.04,43.29,152.09,144.85,62.44,9.82,-38.28,-11.11,63929.58,550.35,658.03,0,0,0,0
한국테크놀로지,53590,Dec-16,-7.07,3.88,-21.77,16.28,83.32,-37.87,-13.16,-234.18,-52.56,0,0,-27.43,0.12,4.84,1.73,1.38,10.09,0.22,0.24,0.26,1.01,188.07,183.11,5,50.88,0,-82.64,-242.48,0,66.28,47.18,48.46,445.11,38.88,33.72,2.64,5.63,22.69,37507.68,412.76,512.68,0,0,0,0
한국테크놀로지,53590,Dec-17,-4.04,67.4,-77.97,127.56,16.42,115.02,29.72,-135.98,-46.86,0,0,-25.13,0.18,11.02,4.13,5.54,16.42,0.34,0.4,0.31,2.11,126.96,124.8,1.94,116.96,0,-26.59,-97.08,0,46.09,64.75,65.87,98.21,112.57,53.91,1.7,8,13.99,12077.23,0,1254.35,0,0,0,0
한국테크놀로지,53590,Dec-18,0.27,-46.71,-19.49,-51.67,-28.97,20.02,20.25,-324.36,-145.82,0,0,-74.98,0.23,18.18,3.42,20.39,19.71,0.45,0.48,0.36,2.93,161.27,159.07,11.03,62.8,0,-90.45,-104.95,0,61.43,58.92,59.74,1487.01,60.3,38.57,1.37,3.6,22.7,9722.96,0,668.5,0,0,0,0
한국테크놀로지,53590,Dec-19,-0.6,84.55,242.22,-18.83,-12.21,-59.92,7.98,-8.03,-72.65,-14.59,-1.95,-29.45,0.09,18.81,0.67,4.14,15.25,0.23,0.16,0.25,-14.26,74.07,72.45,1.98,380.16,22.77,-17.93,-175.82,-153.65,20.83,50.67,51.8,358.3,335.83,79.17,2.18,-6.23,-18.14,90282.81,202.7,4518.38,397.3079788,7.94,6.14,358700.81
한국특강,7280,Dec-11,1.29,0.17,-4.58,9.11,0.41,15.54,5.88,0.51,3.05,0,0,0.61,1.2,5.44,9.62,2.07,4.95,5.94,1.5,2.98,-12.73,69.03,36.34,0.54,396.18,0,11.6,7.75,0,20.15,22.03,41.85,50.5,300.83,79.85,47.35,-105.53,-18.78,792956.07,483778.33,1404.44,0,0,0,0
한국특강,7280,Dec-12,0.54,-4.75,-4.67,-5.58,2.48,-6.81,4.64,0.54,2.92,0,0,0.61,1.14,5.41,8.66,2.02,5.31,5.46,1.44,2.74,-12.16,68.33,34.64,0.16,361.18,0,1.68,1.12,0,21.68,21.03,41.49,77.5,280,78.32,49.3,-106.38,-19.23,740981.4,481364.47,1312.37,0,0,0,0
한국특강,7280,Dec-13,0,-3.78,-5.34,-1.49,-10.79,-13.02,4.39,-1.96,-9.72,0,0,-2.03,1.04,4.43,8.97,1.85,5.23,4.96,1.31,2.47,-7.62,60.49,25.82,0.01,397.47,0,2.05,1.55,0,20.1,18.13,42.47,43.26,349.29,79.9,57.32,-87.76,-27.74,697035.19,484040.21,1253.91,0,0,0,0
한국특강,7280,Dec-14,0.11,-6.04,-3.08,-11,-17.39,-23.09,5.16,-4.66,-20.63,0,0,-3.9,0.84,3.37,8.05,1.49,5.16,4.43,1.03,2.03,-4.71,52.25,22.63,0.2,465.83,0,-1.47,-1.4,0,17.67,17.43,40.23,122.81,435.64,82.33,56.68,-62.02,-36.76,688528.4,523270.67,1200.77,0,0,0,0
한국특강,7280,Dec-15,-1.2,-24.06,-14.05,-41.33,-55.86,-35.3,-1.46,-19.52,-85.8,0,0,-12.42,0.64,3.14,6.29,1.05,7.27,4.4,0.74,1.75,-2.67,36.04,15.7,3.62,873.61,0,1.86,2.26,0,10.27,13.54,31.08,101.42,839.52,89.73,56.44,-31.8,-55.15,651145.34,576484.81,1003.33,0,0,0,0
한국특강,7280,Dec-16,-0.76,-6.48,-13.81,19.39,50.68,-11.81,4.55,1.64,8.3,0,0,1.1,0.67,3.49,7.99,1.08,13.15,5.05,0.77,1.91,4.58,426.37,219.36,66.55,504.27,0,13.66,16.41,0,16.55,20.41,39.67,1002.81,56.23,83.45,48.55,63.43,30.37,590862.16,607598.37,987.83,0,0,0,0
한국특강,7280,Dec-17,0.87,-3.24,-5.99,0.67,5.02,40.08,6.5,3.35,19.22,0,0,3.31,0.99,4.74,8.61,1.68,87.96,5.74,1.2,2.45,9.97,195.66,101.81,6.37,456.78,0,1.36,1.11,0,17.96,21.48,41.27,1013.09,117.45,82.04,47.96,98.11,20.18,525854.59,577321.06,907.95,0,0,0,0
한국특강,7280,Dec-18,0.46,-0.7,0.56,-2.34,53.18,5.4,4.94,-1.57,-7.31,0,0,-1.67,1.06,4.46,8.67,1.82,43.79,4.66,1.38,2.6,8.79,249.03,91.77,29.84,260.95,0,4.62,3.13,0,27.7,14.96,40.59,248.58,58.84,72.3,63.15,105.52,24.29,540568.51,594370.66,918.58,0,0,0,0
한국특강,7280,Dec-19,-1.08,-8.25,-6.75,-10.98,-28.74,7.12,1.82,-5.71,-27.55,0,0,-6.82,1.19,4.69,12.3,2.01,35.25,4.82,1.59,2.98,8.71,366.18,140.05,19.29,364.76,0,5.14,3.23,0,21.52,15.06,39.38,311.46,49.98,78.48,61.75,84.95,28.63,490875.7,583639.89,820.77,0,0,0,0
한국팩키지,37230,Dec-11,88.05,4.96,-2.12,8.64,7.49,1.02,17.39,6.31,9.78,0,0,6.87,1.09,6.59,4.21,3.92,5.17,1.55,3.65,1.54,4.86,255.74,203.8,1.49,40.8,0,37.89,10.33,0,71.02,57.22,71.8,105.39,39.53,28.98,20.31,33.35,43.73,137074.79,212784.56,511.11,0,0,0,0
한국팩키지,37230,Dec-12,0.8,-11.82,-9.2,-13.07,-1.06,-13.91,11.73,1.19,1.55,0,0,1.16,0.97,5.81,4.1,3.57,5.48,1.29,3.9,1.36,4.02,369.13,290.89,51.43,25.49,0,27.32,5.35,0,79.69,55.78,70.79,160.86,24.06,20.31,21.2,29.07,51.61,116683.48,205829.04,423.75,0,0,0,0
한국팩키지,37230,Dec-13,-117.63,1.15,-8.11,3.03,-5.32,-4.28,6.18,-3.66,-4.68,0,0,-3.61,0.99,6.31,4.58,3.75,6.63,1.28,4.32,1.38,4.13,293.51,235.08,43.53,34.06,0,5.34,1.38,0,74.6,57.75,72.1,116.79,32.93,25.4,19.91,30.19,47.54,119121.85,231698.17,477.61,0,0,0,0
한국팩키지,37230,Dec-14,-30.81,-5.45,-4.94,-7.33,-1.35,-0.7,9.03,-1.35,-1.77,0,0,-1.35,1,6.97,4.84,3.98,6.68,1.32,4.2,1.4,4.23,321.67,268.22,44.89,28.49,0,6.43,1.38,0,77.83,58.93,70.68,145.81,28.23,22.17,16.62,24.11,48.7,121572.92,253116.11,483.82,0,0,0,0
한국팩키지,37230,Dec-15,44.41,5.08,1.1,0.54,0.99,14.44,12.01,1.28,1.93,0,0,1.47,1.15,7.68,5.42,4.65,8.26,1.51,4.85,1.66,5.24,273.15,214.44,44.26,33.68,0,-8.63,-1.94,0,74.8,53.09,67.63,138.91,33.1,25.2,21.49,33.91,42.87,128283.82,258901.55,530.02,0,0,0,0
한국팩키지,37230,Dec-16,116.09,7.41,6.57,11.64,6.92,5.61,16.18,5.2,7.97,0,0,5.95,1.14,7.5,5.29,4.73,11.64,1.53,4.51,1.66,4.9,278.86,234.67,48.66,34.29,0,1.9,0.44,0,74.47,59.15,70.29,329.71,33.85,25.53,15.85,24.71,45.08,133951.83,266423.55,557.42,0,0,0,0
한국팩키지,37230,Dec-17,16.79,0.6,6.21,0.2,4.69,-3.57,14.8,5,6.98,0,0,5.3,1.06,8.15,4.8,4.29,36.2,1.4,4.42,1.51,4.31,334.31,281.51,22.4,29.05,0,14.28,3.04,0,77.49,58.95,70.01,4922.64,27.02,22.51,15.79,22.53,49.07,143406.57,286309.4,572.71,0,0,0,0
한국팩키지,37230,Dec-18,8.73,-1.74,-3.53,1.42,2.54,-0.21,14.52,3.12,4.2,0,0,3.33,1.07,7.12,4.33,4.23,317.41,1.35,5.11,1.5,3.99,392.71,313.67,19.68,23.65,0,3.01,0.54,0,80.87,57.72,72.27,8021.84,22.75,19.13,20.13,27,53.86,135923.2,285206.89,545.33,0,0,0,0
한국팩키지,37230,Dec-19,7.27,33.44,5.42,-22.69,-7.01,2.68,14.44,3.1,4.38,0,0,2.93,0.95,6.19,4.23,4.31,405.11,1.41,2.85,1.72,15.63,133.83,95.58,4.92,77.44,0,4.34,2.29,0,56.36,29.9,41.87,7707.01,55.51,43.64,28.58,113.06,10.58,139393.23,286442.55,712.98,0,0,0,0
한국화장품제조,3350,Dec-11,-21.97,-9.88,-1.93,-7.31,-15.88,-38.67,1.12,-23.76,-16.64,0,0,-13.44,0.57,6.06,2.7,1.98,5.46,0.7,2.94,1.45,6.21,194.05,148.54,0.63,28.44,0,-29.86,-11.08,0,77.86,30.34,39.63,221.82,26.23,22.14,23.45,48.38,19.21,140029.39,64002.04,468.95,0,0,0,0
한국화장품제조,3350,Dec-12,-3.77,-13.46,-5.74,-2.12,-18.52,20.15,10.23,-20.08,-20.38,0,0,-15.44,0.77,7.02,3.32,2.47,8.38,1.01,3.17,1.83,8.15,182.94,140.31,1.23,36.43,0,-21.4,-6.9,0,73.3,34.38,44.82,282.05,33.42,26.7,23.3,51.4,20.32,125251.13,62377.65,385.13,0,0,0,0
한국화장품제조,3350,Dec-13,-0.4,7.03,-0.64,31.03,-8.02,-0.5,13.29,-7.53,-8.83,0,0,-6,0.8,7.23,2.45,2.54,7.42,1.17,2.49,1.59,7.75,156.76,131.87,1.66,58.76,0,-15.62,-7.5,0,62.99,46.16,54.87,310.06,55.57,37.01,15.88,43.85,19.87,120392.27,63789.81,399.96,0,0,0,0
한국화장품제조,3350,Dec-14,6.92,16.06,2.87,5.46,30.22,13.96,17.92,22.02,26.65,0,0,17.89,0.81,8.01,2.16,2.87,7.81,1.21,2.47,1.56,7.07,175.21,147.12,1.08,41.5,0,-11.95,-4.63,0,70.67,41.87,49.86,418.56,40.26,29.33,16.03,37.35,21.4,119271.6,67238.13,446.51,0,0,0,0
한국화장품제조,3350,Dec-15,21.07,7.07,0.85,23.64,4.84,28.26,20.61,4.36,5.85,0,0,4.09,0.94,8.6,2.76,3.61,9.29,1.34,3.11,1.74,6.56,192.29,161.4,0.21,44.52,0,22.52,7.66,0,69.2,48.32,57.57,275.64,43.27,30.8,16.07,33.48,27.63,109067,66635.17,436.53,0,0,0,0
한국화장품제조,3350,Dec-16,29.57,32.72,21.71,31.91,26.7,42.81,20.51,14.81,24.42,0,0,16.46,1.11,10,4.32,4.63,9.77,1.65,3.41,1.94,6.51,209.92,178.61,2.36,51.39,0,40.32,14.04,0,66.06,48.69,57.22,187.1,41.26,33.94,14.91,28.48,29.96,93110.39,52852.42,408.75,0,0,0,0
한국화장품제조,3350,Dec-17,10.86,4.85,4.84,2.27,7.92,3.43,17.6,6.59,9.68,0,0,6.49,0.98,8.35,4.31,4.26,8.66,1.47,2.99,1.74,6.11,229.54,185,3.04,47.07,0,23.24,7.74,0,67.99,44.98,55.81,214.01,35.76,32.01,19.4,34.38,31.5,88038.79,49953.4,383.82,0,0,0,0
한국화장품제조,3350,Dec-18,17.34,2.75,2.62,6.89,5.87,31.35,16.34,3.76,6.79,0,0,4.69,1.25,9.62,4.56,5.39,11.15,1.8,4.02,2.19,8.09,209.84,170.63,9.02,42.73,0,2.55,0.62,0,70.06,47.21,58.06,274.42,39.49,29.94,18.69,35.7,30.39,88125.79,46363.31,387.97,0,0,0,0
한국화장품제조,3350,Dec-19,2.09,17.29,37.61,22.07,-4.49,-13.31,14.87,-1.95,-3.03,0,0,-1.91,0.98,8.92,3.76,3.89,10.39,1.56,2.65,1.65,6.4,188.6,163.36,11.72,75.28,0,9.8,4.63,0,57.05,52.34,60.43,277.28,56.16,42.95,13.38,28.49,28.39,117702.5,48396.96,436.18,0,0,0,0
한글과컴퓨터,30520,Dec-11,26542.57,11.18,264.79,52.78,13.16,21.37,94.29,23.63,13.01,19.15,39.27,11.53,0.49,10.75,4.68,48.39,54.5,0.55,4.29,1.36,2.67,620.44,619.43,113.38,11.91,0,188.93,43.4,0,89.36,41.24,41.3,836.12,7.45,10.64,0.16,0.19,34.65,4106.28,0,465.91,3497.592843,30.83,66.54,143621.1
