회사명,거래소코드,회계년도,총자산증가율(개별),총자산증가율(연결),유형자산증가율(연결),유형자산증가율(개별),유동자산증가율(연결),유동자산증가율(개별),재고자산증가율(개별),재고자산증가율(연결),자기자본증가율(연결),자기자본증가율(개별),순이익증가률(개별),순이익증가률(연결),매출액총이익률(IFRS),매출액총이익률(IFRS연결),매출액순이익률(IFRS),매출액순이익률(IFRS연결),자기자본순이익률(IFRS),자기자본순이익률(IFRS연결),총자본정상영업이익률(IFRS),총자본정상영업이익률(IFRS연결),매출액정상영업이익률(IFRS),매출액정상영업이익률(IFRS연결),총자본순이익률(IFRS),총자본순이익률(IFRS연결)
(주)비보존헬스케어,82800,14-Dec,-32.14906526,,,-34.73780688,,-34.96247941,-26.22644683,,,-4.213196075,,0,3.62,,-1.08,,-3.75,,-4.51,,-2.49,,-1.96,
(주)비보존헬스케어,82800,15-Dec,-9.02112942,,,-35.31400266,,-9.534644937,-16.74133568,,,-27.27098919,,0,0.36,,-10.81,,-33.13,,-16.65,,-9.48,,-18.97,
(주)비보존헬스케어,82800,16-Dec,-13.85214415,,,-13.92701503,,-8.711950915,-9.871401122,,,-7.753188002,,0,7.96,,-2.61,,-7.52,,1.08,,0.72,,-3.93,
(주)비보존헬스케어,82800,17-Dec,-13.24029518,,,-36.32109586,,-8.617135846,-14.32773508,,,-29.20930974,,0,1.15,,-10.93,,-34.33,,-12.78,,-8.2,,-17.02,
(주)비보존헬스케어,82800,18-Dec,176.4815442,,,-11.2944938,,79.1107588,-39.84901929,,,325.1419683,,0,-18.01,,-18.55,,-20.19,,-18.84,,-28.06,,-12.45,
(주)비보존헬스케어,82800,19-Dec,62.70602227,,,-73.65809378,,188.896455,-65.93901573,,,59.56026389,,-361.05,11.81,7.34,-61.12,-64.53,-30.21,-25.69,0.92,-1.2,2.78,-4.39,-20.3,-17.62
(주)비비안,2070,11-Dec,17.9882831,29.42487358,6110.510616,4515.38008,-3.137586296,-25.75841914,1485.772972,2096.378209,41.30128006,36.93940073,,,59.52,55.97,4.51,2.26,5.8,3.63,5,3.95,4.89,3.41,4.6,2.62
(주)비비안,2070,12-Dec,8.447553451,5.293147747,31.23667632,44.65228583,-7.597085,-8.489967668,10.0147967,3.544244592,-3.274236224,0.747661142,-60.11,-124.07,58.8,54.46,1.73,-0.54,2.25,-0.64,1.23,-0.64,1.26,-0.59,1.68,-0.59
(주)비비안,2070,13-Dec,-3.767234615,-1.75966976,-1.566375156,-0.957358651,-4.094024894,-2.916242698,22.40653004,17.41896816,-11.91363819,-13.41736153,-345.01,,59.64,55.5,-4.07,-2.49,-5.89,-4.03,-1.93,-3.1,-1.95,-2.86,-4.03,-2.7
(주)비비안,2070,14-Dec,-10.5667995,-11.91953063,-4.001828509,-3.812753752,-14.54316392,-14.67323706,-20.5371082,-18.2877386,5.919825446,7.418222175,,,55.32,52.34,1.21,-0.08,1.64,0.13,-5.16,-7.35,-5.38,-7.03,1.16,-0.09
(주)비비안,2070,15-Dec,-7.105026706,-8.318147403,-24.46573089,-29.1490723,0.645722284,3.737747987,-17.19213982,-16.22422568,4.256817056,5.881169748,304.06,,56.21,53.58,5.2,3.32,6.2,4.9,-2.24,-4.08,-2.26,-3.79,5.14,3.58
(주)비비안,2070,16-Dec,-7.685541412,-7.623190325,-4.284617612,-3.13521211,-16.55295472,-21.3451411,11.61978389,8.522449143,-10.16185921,-8.634725459,-119.37,-134.38,60.58,57.11,-0.98,-1.1,-1.22,-1.61,0.72,-1.15,0.66,-0.95,-1.08,-1.34
(주)비비안,2070,17-Dec,-11.26583601,-9.294596803,-22.47129269,-11.63123919,-7.617287132,-7.21301427,-6.757427112,-4.888621016,-13.36482443,-17.77371718,,,61.65,58.43,-1.05,-0.77,-1.58,-1.37,0.66,-0.97,0.52,-0.7,-1.34,-1.06
(주)비비안,2070,18-Dec,-6.909931685,-5.375515954,-2.388228295,-1.789425706,-4.346098802,-4.503348223,3.371808137,-1.001991298,-7.246702264,-10.05972599,,,61.39,57.74,-3.67,-2.73,-6.36,-5.3,-0.05,-3.11,-0.04,-2.14,-5.08,-3.97
(주)비비안,2070,19-Dec,-1.230787591,-5.554005768,-3.655395514,-1.281513049,-11.31830312,-5.517304113,-13.37332197,-17.76262094,-3.142825234,1.883622013,,,60.5,57.09,1.67,-1.22,2.92,-2.12,3.43,-0.34,2.46,-0.23,2.33,-1.77
(주)비상교육,100220,11-Dec,35.36911806,34.78967807,-31.76530016,-37.77991879,37.86021614,52.32006562,-63.29610002,-61.49052133,22.59620856,30.30022889,406.19,,50.47,48.5,13.37,9.41,11.81,11.03,10.05,9.07,14.56,11.04,9.23,7.74
(주)비상교육,100220,12-Dec,18.2921625,18.42891974,78.00189373,95.43974588,12.74999418,18.48391943,0.36966519,3.770630477,11.56517238,7.749729766,-15.69,28.66,54.98,51.2,10.55,11.67,9.11,12.92,11.82,10.93,18.46,14.83,6.76,8.6
(주)비상교육,100220,13-Dec,21.50558775,15.56464139,8.233445648,3.033397074,-3.330558273,6.569342178,65.57483976,28.87486339,9.226291805,7.312963795,-13.35,-20.34,49.9,48.52,8.8,9.96,7.35,9.44,9.37,8.27,16.89,14.07,4.88,5.86
(주)비상교육,100220,14-Dec,1.15855867,-0.067539351,-1.578031127,0.642806751,20.53213018,20.31796362,-1.025899763,-0.641058205,2.923138777,4.532238088,23.35,-21.96,47.64,43.92,10.33,7.66,8.56,7.1,8.6,6.79,16.3,12.2,5.45,4.27
(주)비상교육,100220,15-Dec,-3.457101074,-4.300006664,1.959021486,5.341675307,-7.141517577,-4.525665483,-9.004402373,-7.234461809,10.52553659,11.29912582,38.94,60.86,50.11,47.61,13.53,11.73,11.01,10.24,13.07,11.83,23.05,19.77,7.67,7.02
(주)비상교육,100220,16-Dec,0.218765032,1.937769009,-2.869213175,1.267962004,-2.600797074,-8.899492137,-17.80406877,-18.40947951,13.13399406,10.94194356,35.07,51.83,56.05,53.86,18.45,17.81,13.38,13.93,15.31,14.93,26.82,24.65,10.53,10.79
(주)비상교육,100220,17-Dec,2.983746716,6.918700218,-0.361682041,-0.475513359,9.794538031,3.130898254,40.317718,38.82611473,7.337922745,5.011198748,-45.42,-29.51,52.93,51.84,10.41,12.4,6.78,8.95,11.56,10.39,21.26,17.69,5.66,7.28
(주)비상교육,100220,18-Dec,1.146870725,-0.794789989,12.60557178,5.565577668,-7.084625041,-3.005005897,-11.26348538,-8.699172299,-1.071582548,1.956617205,-44.72,-87.11,46.79,47.45,5.42,1.44,3.62,1.17,6.52,4.05,11.54,6.38,3.06,0.91
(주)비상교육,100220,19-Dec,13.52987373,12.54267119,18.54454765,19.97439635,27.16407364,21.41881845,-16.33592559,-16.41856557,3.64726964,5.997388802,108.52,379.26,52.9,51.86,8.8,5.6,7.26,5.36,13.04,8.12,19.28,11,5.95,4.13
(주)비씨월드제약,200780,14-Dec,-73.66419538,-100,-100,-58.89986854,-100,-62.78919653,-48.57101319,-100,-100,-72.62552659,-76.47,-0.41,50.18,,10.48,,8.54,,8.98,,14.74,,6.38,
(주)비씨월드제약,200780,15-Dec,6.041552165,,,110.0548445,,-40.06262219,3.764981995,,,9.22206527,69.07,0,51.03,,15.28,,9.8,,8.58,,15.97,,8.21,
(주)비씨월드제약,200780,16-Dec,21.5031635,,,23.65209907,,17.12264221,45.7388066,,,9.606319145,2.34,0,50.07,,14.18,,9.17,,7.86,,15.14,,7.37,
(주)비씨월드제약,200780,17-Dec,20.05071665,,,24.80181543,,15.20164385,12.89238827,,,9.951856703,24.83,-27.41,48.27,48.27,16.1,16.06,10.42,9.95,8.37,7.5,17.68,17.67,7.62,6.82
(주)비씨월드제약,200780,18-Dec,11.1425207,33.83271863,50.64207248,18.84981092,4.879687158,-3.440337287,6.840632353,6.840632353,6.324614779,6.374092618,-38.23,-38.41,39.84,39.84,9.11,9.07,5.96,5.96,4.71,4.05,10.5,10.22,4.09,3.59
(주)비씨월드제약,200780,19-Dec,0.420111021,2.39385687,10.94784679,9.267185967,-21.18980501,-18.24554972,-21.52206227,-9.242529847,-0.741033496,-0.527313765,-131.1,-135.01,34.08,34.57,-2.97,-3.38,-1.8,-1.8,-0.15,-0.63,-0.36,-1.95,-1.2,-1.08
(주)비아트론,141000,12-Dec,-45.34366985,-100,-100,-89.3880699,-100,70.83195532,-98.42658017,-100,-100,-40.4738221,,,34.86,,19.22,,27.29,,20.48,,19.63,,20.06,
(주)비아트론,141000,13-Dec,20.60253347,,,106.6393891,,-28.10446709,-27.53720458,,,10.39248289,-61.77,0,37.53,,11.95,,7.27,,5.12,,12.2,,5.02,
(주)비아트론,141000,14-Dec,-5.648438852,,,-2.006294759,,40.49853163,-5.494577623,,,2.763639078,-49.52,0,26.18,,6.02,,3.45,,1.01,,2.54,,2.39,
(주)비아트론,141000,15-Dec,1.147526002,,,-2.636588837,,1.116466695,15.99283857,,,21.20522985,254.51,0,36.92,,15.51,,10.9,,10.31,,18.46,,8.66,
(주)비아트론,141000,16-Dec,57.94492886,,,-1.484806543,,75.74363867,-35.18265949,,,40.75336797,87.88,18.9,29.78,29.95,17.25,17.29,15.53,13.33,13.3,10.92,18.29,18.35,12.55,10.29
(주)비아트론,141000,17-Dec,8.626649427,8.35980979,-0.957467065,-0.949817953,9.041954237,7.520721725,-36.04926867,-36.04926867,9.491480621,9.918224414,-3.88,-7.87,29.23,29.34,12.56,12.08,12.16,11.73,16.09,15.56,21.41,20.66,9.44,9.1
(주)비아트론,141000,18-Dec,11.48020418,11.43169802,-2.560701666,-2.524433567,10.44384993,12.68440406,13570.19774,13570.19774,19.14502529,19.20846343,94.77,101.16,28.4,28.67,19.14,18.96,20.64,20.6,20.21,19.86,23.16,22.63,16.7,16.64
(주)비아트론,141000,19-Dec,-3.568913896,-3.45789751,-2.042951334,-2.905298027,-26.51893537,-26.69235173,-81.54050449,-81.54050449,2.668500356,2.618108772,-80.76,-80.39,22.4,23.99,9.68,9.61,3.6,3.66,2.64,2.48,8.24,7.58,3.1,3.15
(주)비에이치,90460,11-Dec,-13.92295086,-1.135173096,274.5737892,109.4665863,-20.45149742,-25.65860195,1474.210315,1943.513526,-54.88925404,-54.08002362,42.08,79.73,11.26,15.99,4.39,5.64,12.83,17.21,9.99,10.43,7.61,9.25,5.76,6.36
(주)비에이치,90460,12-Dec,24.64070448,22.70506599,14.55393056,21.23795412,32.83719985,41.79387801,4.893451656,-14.10922649,18.10451503,17.51321708,90.29,62.98,11.51,16.87,5.68,6.12,19.25,21.54,12.74,14.97,8.18,10.74,8.83,8.53
(주)비에이치,90460,13-Dec,26.47009766,27.17947804,51.60578938,90.35680423,10.48333852,-1.26632555,-20.43482813,-20.73974935,26.02309744,32.6942782,115.85,57.31,12.37,13.86,7.95,5.84,33.06,27.68,16.51,15.23,8.65,8.29,15.17,10.72
(주)비에이치,90460,14-Dec,20.24414314,14.26209234,18.28018844,29.79048906,11.55581527,18.18967324,30.59052736,28.1740367,14.07706117,14.08948308,-45.47,-42.5,9.74,13,5.13,4.03,14.77,13.34,7.21,7.68,5.5,6.02,6.73,5.14
(주)비에이치,90460,15-Dec,21.45310843,25.76278532,4.230407285,0.449602133,48.83054537,44.78596522,101.4452811,140.3005116,5.818165057,6.748923325,-49.06,-31.65,5.12,9.23,2.3,2.38,6.83,8.31,1.58,3.17,1.28,2.59,2.83,2.92
(주)비에이치,90460,16-Dec,-3.975401429,-6.415275853,1.952614199,-7.877372913,-13.47228748,-5.444003957,-11.40683118,-1.364466475,-1.414444538,5.67855418,-314.24,-381.83,-2.25,0.09,-5.54,-6.59,-13.77,-22.94,-6.72,-8.03,-6.59,-6.93,-5.65,-7.63
(주)비에이치,90460,17-Dec,49.32116291,67.34335971,12.71095786,-13.50474635,117.7727498,101.1675843,-47.36687001,-11.65391516,44.06431877,25.60634563,,,16.47,15.96,6.22,6.71,23.06,35.84,18.55,18.24,12.85,10.95,8.98,11.17
(주)비에이치,90460,18-Dec,-9.377148225,-9.628566005,19.47580338,-7.826872049,-27.95543777,-15.78019382,-51.47828168,-57.91428963,23.01251399,12.5863812,113.7,76.01,23.32,19.97,14.4,10.63,41.63,47.93,16.95,18.4,14.53,11.85,16.8,16.5
(주)비에이치,90460,19-Dec,-2.809666815,1.742959237,5.475188276,-11.31564525,-3.899913341,-0.990452501,-32.58188309,77.55835354,48.71869334,38.26663834,-50.85,-30.67,13.1,13.51,9.53,8.64,16.22,24.22,8.58,13.2,9.28,9.55,8.81,11.94
(주)비엔지티,32790,11-Dec,-88.65249382,-90.08781464,-97.03092011,-92.02060908,-88.63936143,-88.82716512,-83.37022298,-96.72763352,-89.68401521,-87.54486589,-98.04,-101.95,3.74,6.67,0.97,-1.55,2.28,-2.35,-2.79,-5.49,-1.73,-3.64,1.56,-2.33
(주)비엔지티,32790,12-Dec,-36.65245855,5.025037111,62.73412427,1.215964448,7.003701186,-48.72462076,-26.62475787,32.35771508,-34.82512588,-43.70977646,-2205.26,,-3.88,4.31,-33,-18.07,-59.18,-69.06,-18.3,-11.88,-15.19,-9.25,-39.75,-23.22
(주)비엔지티,32790,13-Dec,-21.4166916,-17.40382476,-55.77721808,-84.18084854,-6.119991558,-22.94929812,-94.05100074,-49.86192069,-24.85765735,-36.51011437,,,3.74,8.87,-48.43,-6.92,-67.64,-43.37,-18.42,-4.69,-23.09,-2.38,-38.63,-13.68
(주)비엔지티,32790,14-Dec,-33.46766407,-24.37294186,-9.386099175,-47.23336276,-21.41735668,-31.72526401,1794.400678,126.0244105,-35.7136862,-46.85249394,,,17.83,12.11,-41.94,-9.79,-90.26,-56.48,-2.29,-1.54,-2.3,-0.76,-41.84,-19.86
(주)비엔지티,32790,15-Dec,22.98917104,-12.28782826,-10.4866622,151.9164959,-0.958277786,22.99341586,-4.935941809,-6.96670376,-5.358965689,51.21330063,,,19.41,9.02,-50.36,-16.15,-90.37,-102.44,-12.69,-9.47,-15.59,-4.48,-40.99,-34.18
(주)비엔지티,32790,16-Dec,19.45553069,7.969503874,267.3153501,603.2445875,-26.57716322,-26.07226926,-99.65853361,-36.87308801,33.61249312,17.27220158,,,15.81,8.32,-88.01,-11.55,-80.56,-58.92,-11.57,-4.5,-25.8,-2.49,-39.48,-20.9
(주)비엔지티,32790,17-Dec,34.90102307,22.27891372,2.650883614,17.92361527,25.61559545,64.89845201,14077.37838,305.4625125,96.36409878,112.7830149,,,18.8,7.71,-12.65,-4.22,-11.19,-13.14,-0.21,-0.52,-0.36,-0.32,-7.24,-6.84
(주)비엔지티,32790,18-Dec,65.43729104,44.70189611,18.89730352,28.01775768,63.14655213,121.212555,-18.29427543,-52.68157764,-18.42890854,-10.83625985,,,11.95,4.6,-39.21,-11.61,-18.33,-28.15,-10.35,-12.73,-40.54,-11.3,-10.01,-13.08
(주)비엔지티,32790,19-Dec,-24.96855405,-19.69449784,-12.27489361,-21.33906661,-32.89467343,-47.63670697,-94.91574856,59.98926674,22.50199061,21.44876334,,,29.64,9.45,-110.43,-35.68,-84.09,-90.55,1.78,-6.68,4.48,-6.04,-43.95,-39.45
(주)비엘,142760,16-Dec,-37.68643098,-100,-100,-85.74559818,-100,35.89009337,2393.749713,-100,-100,-24.70554507,,,31,,-235.76,,-51.23,,-38.53,,-240,,-37.85,
(주)비엘,142760,17-Dec,73.78877353,,,166.8065784,,74.39438775,118.7409944,,,101.4461728,,-159.82,11.79,11.79,-87.22,-87.38,-25.21,-18.9,-23.07,-18.17,-89.73,-89.73,-22.43,-17.69
(주)비엘,142760,18-Dec,130.420009,307.9501877,724.22407,-10.23246303,124.002693,-42.93404068,53.77342855,825.1181365,94.39117237,1.431097349,,,12.86,34.13,-49.19,-18.93,-25.78,-58.74,-9.62,-6.48,-32.15,-7.19,-14.72,-17.07
(주)비엘,142760,19-Dec,-3.393254427,-3.377273923,5.164593286,8.133729622,-3.871685864,-15.33909697,-14.2381722,-26.53081769,-14.4262925,1.086416919,,,13.51,33.44,-194.93,-57.16,-78.37,-118.55,-8.26,-8.22,-48.73,-16.99,-33.04,-27.64
(주)비엘팜텍,65170,11-Dec,-55.43151246,-49.2872456,-21.07694844,-46.22207767,-50.41584136,5.250162863,-25.3905171,24.75267954,-37.19654709,-20.70318085,,,54.32,44.29,0.77,1.14,0.93,0.6,3.41,5.31,3.68,7.37,0.72,0.82
(주)비엘팜텍,65170,12-Dec,-5.888017216,-5.182135398,-1.771884476,-0.543925436,-0.378741597,2.61507702,-7.53185548,27.00220312,-3.381333682,-2.922637097,-1061.4,-507.8,54.11,39.16,-7.03,-3.91,-8.82,-9.51,0.22,3.28,0.22,3.71,-6.88,-3.45
(주)비엘팜텍,65170,13-Dec,11.66883446,-8.133388913,-4.868164991,-5.180930289,-33.79927687,16.49418544,-23.62855621,-59.13627271,-13.09967167,10.5547483,,,58.07,39.03,-5.27,-7.95,-4.39,-11.04,-1.2,2.77,-1.82,3.74,-3.46,-5.9
(주)비엘팜텍,65170,14-Dec,6.445882634,0.523763432,-5.050394928,-2.969129879,0.987179033,-36.33231262,102.945706,43.41707638,18.58840862,19.12224858,,,62.86,43.48,-0.47,-2.17,-0.49,-3.5,0.15,3.01,0.18,3.2,-0.41,-2.04
(주)비엘팜텍,65170,15-Dec,-5.733320175,-3.913793746,2.4531579,60.71320051,-2.286032086,-21.56074449,131.2475167,-0.316166228,-10.81296814,-6.844353453,,,62.28,34.78,-23.42,-13.61,-15.53,-22.04,-3.61,-0.24,-6.24,-0.27,-13.54,-12.06
(주)비엘팜텍,65170,16-Dec,22.04055984,16.12510168,14.58164319,85.13657271,40.03348569,78.35877495,-1.914875558,6.994554182,-11.06991855,-9.798436084,,,53.98,34.39,-12.33,-6.74,-14.26,-19.56,0.5,2.66,0.58,2.45,-10.59,-7.3
(주)비엘팜텍,65170,17-Dec,-8.810533013,-7.006233127,6.905828161,1.157975389,-20.20876666,-31.41166896,-19.34549814,-16.60898075,-4.416406665,-17.33622276,,,47.81,33.25,-12.96,-3.17,-19.66,-13.82,-0.61,3.91,-0.66,3.31,-12.03,-3.74
(주)비엘팜텍,65170,18-Dec,69.09100102,52.22063614,-3.341490518,-3.236198769,138.7492287,225.1307819,121.6766145,38.17558798,158.0388309,144.5292523,,,63.34,39.43,2.64,1.36,2.77,3.25,2.15,2.42,2.75,2.38,2.06,1.39
(주)비엘팜텍,65170,19-Dec,-16.06614817,-14.21741774,5.097583607,-60.9366904,-29.69549821,-17.57877414,-34.86986533,-29.53069826,-28.92922459,-16.66482252,-865.8,-1559.17,59.18,38.09,-24.85,-29.65,-16.29,-22.43,0.84,-2.89,1.53,-4.73,-13.64,-18.09
(주)비엠티,86670,11-Dec,9.025107604,-18.2232735,7.414201675,1234.204005,-9.170769759,14.82041118,346.9293102,223.1993099,-20.00478895,-21.25012404,,,27.44,25.18,9.71,7.01,10.9,8.81,10.88,8.4,16.56,13.4,6.38,4.39
(주)비엠티,86670,12-Dec,2.137252092,-0.578554172,-1.124207293,-0.681901153,0.392627165,4.589194754,11.03990085,9.22219932,2.093773223,6.339231593,-32.01,-63.09,28.62,26.05,6.85,2.66,6.88,3.85,6.9,4.66,11.18,7.65,4.23,1.62
(주)비엠티,86670,13-Dec,31.73655698,28.5911444,13.21419884,15.60152895,46.43971562,49.65615956,15.07017203,10.24097,26.86987962,27.47194757,38.09,177.09,29.37,29.37,7.8,6.36,8.11,7.68,8.61,8.33,13.46,13.46,4.99,3.93
(주)비엠티,86670,14-Dec,3.863450156,3.697306644,7.256294989,8.332985912,1.870885182,3.262769491,0.486407163,0.486407163,7.532740693,2.731919514,-58.85,26.07,27.68,27.68,2.74,6.84,2.94,7.79,6.52,6.02,10.08,9.52,1.77,4.33
(주)비엠티,86670,15-Dec,-1.537568077,-2.26468782,-1.948176373,-1.942680592,-2.036145652,-1.059614062,-17.30327106,-17.30327106,0.99678696,1.32567012,55.02,-42.5,25.67,25.67,4.62,4.28,4.46,4.37,2.65,2.34,4.51,4.05,2.72,2.47
(주)비엠티,86670,16-Dec,0.714277682,-0.091654717,-1.511600119,-1.46592277,0.837920875,1.513935896,-1.157661226,-1.157661226,-3.451703134,-3.008338719,-136.93,-150.3,24.31,24.31,-2.29,-2.89,-1.66,-1.77,-1.09,-1.23,-2.48,-2.82,-1.01,-1.26
(주)비엠티,86670,17-Dec,3.589644057,3.089115207,6.188408521,7.052714643,-0.2896024,-5.737205734,16.01111619,16.01111619,4.109612055,3.9337885,,,29.64,29.64,4.69,4.81,5.24,5.44,6.41,6.25,9.61,9.41,3.12,3.2
(주)비엠티,86670,18-Dec,13.33443892,13.12583449,2.822670758,3.291125896,17.92622937,17.98658823,29.88621795,29.88621795,15.01013637,14.80482412,130.42,126.44,29.61,29.61,8.94,9.02,11.04,11.06,8.05,7.92,10.85,10.68,6.63,6.69
(주)비엠티,86670,19-Dec,6.898131749,6.792296713,0.197089968,0.403368212,10.26005934,10.3512298,9.593086539,9.593086539,6.288117713,6.040868218,-23.73,-22.31,26.46,26.46,7.05,7.24,7.65,7.81,5.71,5.61,8.74,8.57,4.6,4.73
(주)비올,335890,19-Dec,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,111.94,106.32,,,,,,,,,,,,
(주)비와이씨,1460,11-Dec,,,,,,,,,,,147.07,143.06,39.84,40.07,13.58,13.36,9.25,9.13,8.97,8.9,19.78,19.55,6.16,6.08
(주)비와이씨,1460,12-Dec,4.728783668,5.759799488,15.7511002,-6.576741007,-2.842226633,-2.530470551,-4.110473093,-4.3472606,7.946133342,8.718722083,-5.55,-8.72,36.77,37.21,11.85,11.36,8.02,7.68,6.99,6.79,15.68,15.39,5.28,5.01
(주)비와이씨,1460,13-Dec,4.814213527,3.897583093,19.76568475,32.47047469,-46.55778449,-46.12179775,-50.57234452,-50.32908455,4.375689096,6.017311448,-18.32,-37.06,40.55,40.28,11.58,8.5,6.11,4.58,5.66,4.87,15.91,13.77,4.12,3.01
(주)비와이씨,1460,14-Dec,15.88227478,15.84868482,25.7864254,29.38151888,7.115746765,9.145574097,9.80866227,10.1260784,5.028401887,5.034011246,-7.91,22.79,40.96,41.87,10.92,10.77,5.33,5.34,4.87,4.92,15.49,15.77,3.43,3.36
(주)비와이씨,1460,15-Dec,13.80685339,13.65518291,-24.53785865,-26.99195343,11.88093989,11.41381985,3.008171014,2.987233346,3.471996529,3.809809389,-25.72,-30.93,38.94,39.02,7.98,7.22,3.79,3.55,3.34,3.25,11.99,11.6,2.22,2.02
(주)비와이씨,1460,16-Dec,4.01361188,6.009549651,1.223321181,-3.165939402,29.17611396,20.83934427,-0.324983264,-0.453538973,4.161081672,1.532029227,-48.23,33.33,32.28,31.87,3.55,8.28,1.91,4.54,2.48,2.27,8.31,7.63,1.06,2.46
(주)비와이씨,1460,17-Dec,2.236555535,1.746842909,1.41490451,5.182112291,-5.024207182,4.350448924,-8.288486822,-8.579272259,1.393202395,1.748094652,5.59,-64.71,35.29,35.42,4.05,3.16,1.99,1.56,2.35,2.33,8.77,8.79,1.08,0.84
(주)비와이씨,1460,18-Dec,-1.399151093,-0.991110628,-1.405139235,0.275575272,-20.29992809,-20.40028286,-13.73192838,-12.48608254,2.019641515,1.184372196,-8.56,46.88,36.52,37.31,3.67,4.6,1.79,2.26,2.7,2.88,10.03,10.79,0.99,1.23
(주)비와이씨,1460,19-Dec,-6.917567952,-6.032845031,3.470300644,3.058552039,31.74575034,24.63185104,-17.37890676,-16.35827959,6.608684143,4.998948621,193.69,205.63,41.31,40.69,12.54,16.29,5.1,6.6,2.43,3.27,10.08,13.71,3.03,3.88
(주)비즈니스온커뮤니케이션,138580,17-Dec,-94.70126322,-100,-100,-99.70227269,-100,-70.75146878,-100,-100,-100,-92.50730955,-75.09,-60.02,0,,39.36,,16.55,,15.89,,42.39,,14.75,
(주)비즈니스온커뮤니케이션,138580,18-Dec,10.8245891,,,-12.75168974,,9.66611424,,,,10.60363035,-0.07,0,0,,35.2,,15.7,,15,,37.75,,13.99,
(주)비즈니스온커뮤니케이션,138580,19-Dec,61.00448391,,,684.6532208,,60.32317621,,,,5.265406039,-16.66,0,0,,28.14,,12.14,,11.93,,39.52,,8.5,
(주)비지에프,27410,14-Dec,1747.943326,,,25180.46616,,976.1832658,,,,1378.925546,2111.87,813.21,23.38,23.73,2.95,3.01,25.96,18.18,10.18,9.27,3.4,3.69,8.83,7.58
(주)비지에프,27410,15-Dec,23.35120409,21.15452609,1.367237229,3.876462432,31.03900921,22.94965618,-22.74167817,-16.41359154,35.24577072,29.24934345,54.89,50.63,20.28,20.77,3.55,3.53,23.92,22.77,13.22,12.41,4.11,4.24,11.43,10.33
(주)비지에프,27410,16-Dec,16.93930644,18.25205214,54.26613048,12.07404317,3.785643184,6.801517753,63.13396388,53.43552459,21.77027694,18.9776403,10.76,20.79,19.02,19.87,3.39,3.65,21.46,21.62,12.43,12.27,3.99,4.3,10.57,10.43
(주)비지에프,27410,17-Dec,-59.02102519,-55.25041598,-62.71925812,-87.5057361,-55.4419922,-52.36454207,-100,-96.88600115,-23.02474875,-24.21666604,1995.7,1794.64,0,63.54,62548.6,2824.45,470.86,428.57,-0.13,0.75,-28.88,8.44,291.44,252.03
(주)비지에프,27410,18-Dec,112.6297483,89.35316337,-8.70208523,-36.94501326,-28.06396159,-36.55679521,,30.90936635,109.0013004,125.6242549,-98.11,-98.65,0,54.44,76.24,21.4,6.32,4.41,6.04,2.37,76.18,13.36,6.05,3.8
(주)비지에프,27410,19-Dec,0.053135522,2.000568753,-0.188894408,-7.425623278,1.419543599,-2.158738275,,-11.42485892,0.825510812,0.052928121,-96.54,-62.9,0,54.28,6.42,7.29,0.16,1.8,0.97,1.79,40.32,12.23,0.15,1.07
(주)비지에프리테일,282330,17-Dec,-17.30378496,-22.92966014,105.028812,1354.016932,77.2423504,111.8364436,,3138.543057,-74.56940969,-75.09376615,980.4,59.77,,,,,,,,,,,,
(주)비지에프리테일,282330,18-Dec,16.6362091,16.06600301,20.87524773,17.91404092,22.84148782,27.47468702,9.331482332,9.477438768,34.22637793,36.86518419,522.66,450.98,17.62,17.65,2.67,2.67,31.18,33.88,13.25,13.73,3.3,3.28,10.74,11.17
(주)비지에프리테일,282330,19-Dec,47.24436247,46.53021738,13.10194276,8.15400252,6.90565337,7.829267149,-12.85707997,-12.1078449,19.34826242,20.08373215,-2.84,-1.82,17.74,17.77,2.52,2.55,27.53,26.46,11.01,10.76,3.29,3.31,8.44,8.28
(주)비츠로셀,82920,11-Mar,-97.52241361,-100,-100,-97.30247788,-100,-95.39411176,-93.44892229,-100,-100,-92.2283886,-95.45,-92.66,28.49,,14.81,,15.92,,13.68,,14.36,,14.1,
(주)비츠로셀,82920,12-Mar,11.61310453,,,34.59272121,,4.477432092,-9.260096322,,,9.213984602,7.03,0,26.74,,13.64,,15.12,,13.2,,13.68,,13.16,
(주)비츠로셀,82920,13-Mar,17.12997215,,,45.15926563,,-7.640135871,22.59775969,,,19.58218814,-3.77,-35.51,26.47,27.23,11.47,11.66,12.69,11.86,11.91,11.24,12.35,12.55,11.06,10.44
(주)비츠로셀,82920,14-Mar,11.70000687,11.21168948,27.84630963,27.82290405,4.55361755,5.400462325,7.880265229,10.03075248,5.77929942,6.39691502,-6.04,-12.91,24.79,25.02,9.48,8.84,10.61,10.04,10.57,10.12,11.01,10.39,9.1,8.61
(주)비츠로셀,82920,15-Jun,29.13544452,28.37879751,21.79784956,21.80628523,43.24667046,44.78519124,50.0282659,56.43952933,18.09691507,18.96517506,63.41,61.5,26.88,27.43,13.07,12.27,14.13,13.36,11.73,11.04,14.05,13.17,10.91,10.28
