,회사명,거래소코드,회계년도,부실징후기업,한계기업
22300,대한전선(주),1440,2008/12,1.0,1
22301,대한전선(주),1440,2009/12,1.0,1
22302,대한전선(주),1440,2010/12,1.0,1
22303,대한전선(주),1440,2011/12,1.0,1
22304,대한전선(주),1440,2012/12,1.0,1
22305,대한전선(주),1440,2013/12,1.0,1
22306,대한전선(주),1440,2014/12,1.0,1
22307,대한전선(주),1440,2015/12,1.0,1
22380,대한해운(주),5880,2009/12,1.0,1
22381,대한해운(주),5880,2010/12,1.0,1
22382,대한해운(주),5880,2011/12,1.0,1
22383,대한해운(주),5880,2012/12,1.0,1
22391,대한화섬(주),3830,2000/12,1.0,1
22392,대한화섬(주),3830,2001/12,1.0,1
22393,대한화섬(주),3830,2002/12,1.0,1
22394,대한화섬(주),3830,2003/12,1.0,1
22403,대한화섬(주),3830,2012/12,1.0,1
22404,대한화섬(주),3830,2013/12,1.0,1
22405,대한화섬(주),3830,2014/12,1.0,1
22406,대한화섬(주),3830,2015/12,1.0,1
22407,대한화섬(주),3830,2016/12,1.0,1
22437,더이앤엠(주),89230,2009/12,1.0,1
22438,더이앤엠(주),89230,2010/12,1.0,1
22439,더이앤엠(주),89230,2011/12,1.0,1
22440,더이앤엠(주),89230,2012/12,1.0,1
22441,더이앤엠(주),89230,2013/12,1.0,1
22442,더이앤엠(주),89230,2014/12,1.0,1
22443,더이앤엠(주),89230,2015/12,1.0,1
22477,덕양산업(주),24900,2005/12,1.0,1
22479,덕양산업(주),24900,2007/12,1.0,1
22506,데브시스터즈(주),194480,2017/12,1.0,1
22508,데브시스터즈(주),194480,2019/12,1.0,1
22513,도이치모터스(주),67990,2005/12,1.0,1
22514,도이치모터스(주),67990,2006/12,1.0,1
22515,도이치모터스(주),67990,2007/12,1.0,1
22516,도이치모터스(주),67990,2008/12,1.0,1
22560,동국제강(주),1230,2012/12,1.0,1
22562,동국제강(주),1230,2014/12,1.0,1
22593,동부건설(주),5960,2005/12,1.0,1
22595,동부건설(주),5960,2007/12,1.0,1
22599,동부건설(주),5960,2011/12,1.0,1
22600,동부건설(주),5960,2012/12,1.0,1
22601,동부건설(주),5960,2013/12,1.0,1
22602,동부건설(주),5960,2014/12,1.0,1
22603,동부건설(주),5960,2015/12,1.0,1
22615,동성제약(주),2210,2007/12,1.0,1
22616,동성제약(주),2210,2008/12,1.0,1
22617,동성제약(주),2210,2009/12,1.0,1
22618,동성제약(주),2210,2010/12,1.0,1
22621,동성제약(주),2210,2013/12,1.0,1
22622,동성제약(주),2210,2014/12,1.0,1
22623,동성제약(주),2210,2015/12,1.0,1
22624,동성제약(주),2210,2016/12,1.0,1
22625,동성제약(주),2210,2017/12,1.0,1
22626,동성제약(주),2210,2018/12,1.0,1
22627,동성제약(주),2210,2019/12,1.0,1
22729,동양철관(주),8970,2016/12,1.0,1
22731,동양철관(주),8970,2018/12,1.0,1
22759,동원금속(주),18500,2000/03,1.0,1
22760,동원금속(주),18500,2001/03,1.0,1
22761,동원금속(주),18500,2002/03,1.0,1
22762,동원금속(주),18500,2003/03,1.0,1
22763,동원금속(주),18500,2004/03,1.0,1
22766,동원금속(주),18500,2007/03,1.0,1
22767,동원금속(주),18500,2008/03,1.0,1
22768,동원금속(주),18500,2009/03,1.0,1
22769,동원금속(주),18500,2010/03,1.0,1
22799,동원수산(주),30720,2000/12,1.0,1
22800,동원수산(주),30720,2001/12,1.0,1
22801,동원수산(주),30720,2002/12,1.0,1
22802,동원수산(주),30720,2003/12,1.0,1
22804,동원수산(주),30720,2005/12,1.0,1
22805,동원수산(주),30720,2006/12,1.0,1
22806,동원수산(주),30720,2007/12,1.0,1
22807,동원수산(주),30720,2008/12,1.0,1
22811,동원수산(주),30720,2012/12,1.0,1
22813,동원수산(주),30720,2014/12,1.0,1
22820,동원시스템즈(주),14820,2001/12,1.0,1
22821,동원시스템즈(주),14820,2002/12,1.0,1
22822,동원시스템즈(주),14820,2003/12,1.0,1
22823,동원시스템즈(주),14820,2004/12,1.0,1
22885,동일산업(주),4890,2019/12,1.0,1
22886,동일제강(주),2690,2000/12,1.0,1
22887,동일제강(주),2690,2001/12,1.0,1
22888,동일제강(주),2690,2002/12,1.0,1
22889,동일제강(주),2690,2003/12,1.0,1
22890,동일제강(주),2690,2004/12,1.0,1
22891,동일제강(주),2690,2005/12,1.0,1
22917,동일철강(주),23790,2011/12,1.0,1
22918,동일철강(주),23790,2012/12,1.0,1
22919,동일철강(주),23790,2013/12,1.0,1
22920,동일철강(주),23790,2014/12,1.0,1
22921,동일철강(주),23790,2015/12,1.0,1
22923,동일철강(주),23790,2017/12,1.0,1
22925,동일철강(주),23790,2019/12,1.0,1
23017,디아이동일(주),1530,2004/12,1.0,1
23018,디아이동일(주),1530,2005/12,1.0,1
23019,디아이동일(주),1530,2006/12,1.0,1
23020,디아이동일(주),1530,2007/12,1.0,1
23090,디엑스앤브이엑스(주),180400,2017/12,1.0,1
23092,디엑스앤브이엑스(주),180400,2019/12,1.0,1
23123,디엘건설(주),1880,2010/12,1.0,1
23125,디엘건설(주),1880,2012/12,1.0,1
23186,디젠스(주),113810,2017/12,1.0,1
23188,디젠스(주),113810,2019/12,1.0,1
23211,라온시큐어(주),42510,2007/12,1.0,1
23212,라온시큐어(주),42510,2008/12,1.0,1
23213,라온시큐어(주),42510,2009/12,1.0,1
23214,라온시큐어(주),42510,2010/12,1.0,1
23215,라온시큐어(주),42510,2011/12,1.0,1
23233,램테크놀러지(주),171010,2014/12,1.0,1
23235,램테크놀러지(주),171010,2016/12,1.0,1
23272,롯데관광개발(주),32350,2008/12,1.0,1
23273,롯데관광개발(주),32350,2009/12,1.0,1
23274,롯데관광개발(주),32350,2010/12,1.0,1
23275,롯데관광개발(주),32350,2011/12,1.0,1
23276,롯데관광개발(주),32350,2012/12,1.0,1
23277,롯데관광개발(주),32350,2013/12,1.0,1
23278,롯데관광개발(주),32350,2014/12,1.0,1
23332,롯데정밀화학(주),4000,2013/12,1.0,1
23334,롯데정밀화학(주),4000,2015/12,1.0,1
23448,마이크로로봇(주),182690,2005/12,1.0,1
23449,마이크로로봇(주),182690,2006/12,1.0,1
23450,마이크로로봇(주),182690,2007/12,1.0,1
23451,마이크로로봇(주),182690,2008/12,1.0,1
23452,마이크로로봇(주),182690,2009/12,1.0,1
23453,마이크로로봇(주),182690,2010/12,1.0,1
23460,마이크로로봇(주),182690,2017/12,1.0,1
23462,마이크로로봇(주),182690,2019/12,1.0,1
23552,메디앙스(주),14100,2011/12,1.0,1
23554,메디앙스(주),14100,2013/12,1.0,1
23571,메디포스트(주),78160,2012/12,1.0,1
23572,메디포스트(주),78160,2013/12,1.0,1
23573,메디포스트(주),78160,2014/12,1.0,1
23574,메디포스트(주),78160,2015/12,1.0,1
23575,메디포스트(주),78160,2016/12,1.0,1
23576,메디포스트(주),78160,2017/12,1.0,1
23577,메디포스트(주),78160,2018/12,1.0,1
23578,메디포스트(주),78160,2019/12,1.0,1
23579,명문제약(주),17180,2000/12,1.0,1
23688,무림피앤피(주),9580,2001/12,1.0,1
23689,무림피앤피(주),9580,2002/12,1.0,1
23690,무림피앤피(주),9580,2003/12,1.0,1
