회사명,거래소코드,회계년도,총자산증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,순이익증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본정상영업이익율,매출액정상영업이익율,총자본순이익율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율
(주)모바일리더,100030,17-Dec,-5.87,14.1,-22.19,,-6.07,577.81,38.67,7.32,3.09,1.76,4.36,2.96,596.08,596.08,90.7,7.18,0,103.47,16.64,0,93.3,0.43,,3.72,81.75,26.98,0.43,6.12,0.91
(주)모바일리더,100030,18-Dec,13.3,8.97,47.47,,11.54,350.96,50.93,28.71,13.44,10.07,22.42,12.9,831.11,831.11,88.25,8.88,1.9,81.54,15.73,350.07,91.84,0.49,,3.97,84.42,46.16,0.49,6.01,0.97
(주)모바일리더,100030,19-Dec,4.66,-35.92,14.41,,-4.17,-134.56,37.82,-6.46,-5.58,13.38,21.09,-4.1,399.66,399.66,89.3,18.91,1.68,93.67,24.01,885.91,84.09,0.72,,6.18,151.49,23.02,0.72,5.24,1.16
(주)모베이스,101330,11-Dec,232.31,40981.89,175.93,,110.45,,14.17,2.98,5.9,5.4,4.99,3.23,114.45,98.44,38.7,87.77,24.84,18.44,8.45,34.7,53.26,1.98,14.93,14.19,2.56,7.95,1.98,2.39,2.46
(주)모베이스,101330,12-Dec,4.42,6.6,4.51,-15.02,24.72,381.57,16.58,9.15,24.46,16.35,10.45,14.32,142.77,126.53,68.12,57.22,12.89,46.58,11.07,131.51,63.61,2.67,21.84,13.43,3.91,8.46,2.67,3.77,3.31
(주)모베이스,101330,13-Dec,27.28,58.71,3.56,14.34,27.63,31.8,17.74,8.82,25.52,21.33,11.57,16.26,110.21,96.37,59.19,56.79,13.4,53.08,11.68,143.45,63.78,2.89,29.93,16.23,4.01,10.47,2.89,5.08,4.36
(주)모베이스,101330,14-Dec,7.84,6.44,32.27,-16.11,32.71,42.03,15.1,9.04,27.78,24.33,11.09,19.84,223.46,205.67,89.06,27.41,1.5,98.27,10,1406.33,78.49,3.07,43.6,18.79,4.39,14.48,3.07,7.67,5.11
(주)모베이스,101330,15-Dec,10.58,0.75,16.69,90.99,21.97,-14.7,13.92,11.57,18.69,10.53,7.87,15.49,372.81,324.22,94.38,15.51,0.21,115.41,12.15,7322.68,86.57,1.62,22.22,10.48,2.83,12.72,1.62,7.76,2.76
(주)모베이스,101330,16-Dec,23.86,31.51,15.7,58.27,19.65,6.93,21.27,11.05,16.71,15.04,11.79,14.09,295.38,242.71,111.56,19.58,0.63,74.04,10.52,1938.75,83.63,1.5,13.42,9.91,2.72,14.12,1.5,8.47,2.66
(주)모베이스,101330,17-Dec,1.11,-8.93,-1.13,2.4,-0.09,-51.19,16.27,4.8,7.73,9.4,7.3,6.18,270.21,220.31,91.74,21.01,0.9,73.45,9.96,1412.84,82.64,1.55,12.93,10.41,2.82,11.72,1.55,7.63,2.8
(주)모베이스,101330,18-Dec,19.5,26.61,16.67,15.75,8.73,36.42,13.95,5.59,9.79,8.39,6.14,7.64,239.09,195.28,67.99,33,6.27,36.31,7.18,143.67,75.19,1.74,14.24,10.4,3.05,11.32,1.74,6.38,3.04
(주)모베이스,101330,19-Dec,231.28,198.99,242.29,459.04,52.72,121.6,12.26,7.13,18.68,4.95,4.9,7.21,84.7,59.35,12.63,188.5,32.9,8.45,8.39,16.78,34.66,2.29,7.14,5.07,2.38,5.86,2.29,1.81,2.22
(주)모베이스전자,12860,11-Dec,-61.66,-67.62,-52.34,-61.39,-64.19,-72.12,12.55,2.49,8.41,7.38,4.86,3.78,112.35,85.11,6.69,208.88,31.13,2.24,1.11,4.88,32.38,4.85,9.69,4.94,4.25,5.96,4.85,2.21,2.71
(주)모베이스전자,12860,12-Dec,11.06,9.46,4.68,24.45,-3.65,-68.55,9.86,0.71,-2.49,2.96,2.06,1.02,95.75,68.15,6.05,256.04,38.62,-0.59,-0.31,-1.1,28.09,4.76,8.79,4.61,4.13,6.21,4.76,2.05,2.59
(주)모베이스전자,12860,13-Dec,6.82,13.79,2.57,2.89,13.19,421.62,12.78,3.15,11.92,7.37,4.76,4.87,91.13,64.78,6.16,236.02,33.97,10.91,5.11,22.55,29.76,5.35,8.89,5.29,4.34,7.07,5.35,2.18,2.94
(주)모베이스전자,12860,14-Dec,10,8.61,8.83,18.79,20.75,52.85,13.44,4.61,18.66,8.04,5.4,6.87,94.14,64.43,4.23,206.1,31.96,16.64,7.88,35.06,32.67,4.76,8.3,5.13,4.08,6.58,4.76,2.17,2.9
(주)모베이스전자,12860,15-Dec,17.55,29.16,10.56,14.16,9.49,-34.5,11.45,2.97,10.61,4.7,3.53,3.95,87,58.65,1.7,228.63,36.93,10.77,6.09,20.3,30.43,4.23,7.43,4.52,3.48,6.03,4.23,1.94,2.69
(주)모베이스전자,12860,16-Dec,10.77,3.77,15.4,12.43,6.14,-18.44,9.46,2.38,9.74,2.64,2.22,2.83,102.46,69.93,2.82,242.98,44.94,5.91,3.7,9.32,29.16,4,6.83,4.3,3.09,6.3,4,1.69,2.43
(주)모베이스전자,12860,17-Dec,-10.8,1.89,-18.82,-5.93,-26.77,-350.7,5.02,-6.13,-27.13,-2.33,-2.01,-7.13,82.62,52.22,4.1,317.78,47.63,7.89,4.87,12.59,23.94,4.35,6.78,4.58,2.92,6.92,4.35,1.59,2.43
(주)모베이스전자,12860,18-Dec,10.28,2.11,17.63,18.63,-5.61,,7.67,-2.35,-10.9,0.28,0.23,-2.79,82.41,51.84,3.26,388.13,47.79,6.77,4.77,11.27,20.49,5.36,6.29,4.62,2.89,6.21,5.36,1.52,2.52
(주)모베이스전자,12860,19-Dec,6.07,-0.29,9.46,-0.39,24.03,,8.39,-1.29,-8.51,1.66,1.41,-1.52,78.39,51.93,7.95,317.44,41.58,5.41,3.59,9.9,23.96,5.29,6.19,4.46,3.08,5.58,5.29,1.52,2.39
(주)모비스,250060,16-Dec,-100,-100,-100,-100,-100,,,,,,,,,,,,,,,,,,,,,,,,
(주)모비스,250060,17-Dec,,,,,,0,35.79,-114.21,-16.01,-9.12,-68.86,-15.13,3961.7,3949.54,584.92,5.8,0,-85.39,-35.32,0,94.52,,,,,,,,
(주)모비스,250060,18-Dec,52.42,1260.33,26.47,-67.33,42.74,-103.18,26.81,-14.17,-1.38,-5.34,-59.01,-1.28,4621.18,4617.71,1915.18,12.98,7.25,-9.93,-12.61,-15.75,88.51,0.12,70.06,80.6,1.63,138.83,0.12,1.2,
(주)모비스,250060,19-Dec,54.03,10.57,24.53,45.57,37.41,,50.46,-4.61,-2.35,-4.92,-14.21,-1.6,487.61,487.18,109.28,26.65,4.77,-5.02,-3.7,-22.14,78.96,0.42,381.59,26.99,4.03,1025.77,0.42,2.01,0.63
(주)모아텍,33200,11-Dec,271.19,1255.34,385.24,88094.39,258.92,,9.35,1.8,2.52,1.73,1.55,2,324.21,272.46,52.13,30.98,6.1,17.85,3.78,69.21,76.35,1.47,10.05,4.76,4.19,9.64,1.47,4.59,1.68
(주)모아텍,33200,12-Dec,9.74,22,7.9,4.78,17.67,-234.4,9.24,-2.89,-6.3,-0.98,-1.1,-2.57,422.68,357.17,74.18,22.15,6.29,8.65,1.84,24.93,81.86,1.13,7.94,4.33,3.1,11.03,1.13,4.3,1.37
(주)모아텍,33200,13-Dec,-5.42,-1.08,-9.75,-7.88,-9.55,,5.63,-8.2,-6.46,-6.12,-7.51,-6.68,297.76,250.65,35.97,27.74,9.33,8,2.07,18.63,78.28,1.02,7.8,4.56,2.64,12.18,1.02,4.1,1.29
(주)모아텍,33200,14-Dec,-26.91,-47.56,-18.6,5.5,-19.36,,9.26,-9.21,-6.62,-3.73,-6.55,-5.24,596.93,474.53,111.93,15.77,5.41,-10.27,-2.08,-25.85,86.37,0.7,4.47,3.49,2.05,9.35,0.7,3.11,0.88
(주)모아텍,33200,15-Dec,5.39,7.94,0.35,-79.03,-1.33,,12.38,-2.78,-1.76,-3.01,-5.79,-1.45,378.16,361.96,96.17,23.66,9.69,10.09,3.82,19.92,80.87,0.62,5.51,4.03,2.26,9.99,0.62,3.16,0.78
(주)모아텍,33200,16-Dec,-10.3,-45.28,-1.95,-9.33,3,,16.59,5.03,2.24,-0.06,-0.13,2.38,1018.56,978.2,631.23,7.69,0,67.15,9.58,0,92.86,0.55,14.08,4.01,2.5,8.11,0.55,3.52,0.7
(주)모아텍,33200,18-Mar,-28.49,-3.3,-31.4,9.67,-29.14,-61.42,17.04,2.42,1.42,2.06,3.73,1.34,915.19,857.21,231.9,8.68,0,19.79,2.81,0,92.01,0.51,11.27,4.07,2.89,8.47,0.51,6.25,0.67
(주)모아텍,33200,19-Mar,0.36,1.11,1.56,-19.05,1.88,-18.44,16.77,2.32,1.13,1.19,2.49,1.11,1284.37,1219.5,344.47,7.07,0,44.12,6.12,0,93.4,0.51,10.15,4.05,2.48,9.81,0.51,6.54,0.69
(주)모토닉,9680,11-Dec,421.09,243.88,544.45,860.47,366.36,2912.34,15.07,10.47,7.98,6.38,10.23,6.52,1120.35,1036.03,166.33,19.63,1.01,26.51,7.13,429.46,83.59,0.76,8.61,7.22,4.89,16.51,0.76,3.56,0.73
(주)모토닉,9680,12-Dec,6.48,-0.7,7.92,-30.68,5.89,3.14,16.92,11.6,7.68,5.97,10.86,6.38,955.69,909.48,107.82,20.3,0.99,15.3,4.84,260.76,83.13,0.66,8.66,4.86,4.48,11.55,0.66,3.3,0.64
(주)모토닉,9680,13-Dec,1.21,8.79,0.26,-8.95,4.1,-27.65,14.7,9.25,5.38,4.26,8.86,4.45,1075.32,1028.11,241.31,16.97,0.98,40.21,12.19,596.57,85.5,0.57,10.32,4.55,3.91,9.84,0.57,3.07,0.56
(주)모토닉,9680,14-Dec,-5.85,26.4,-10.9,-1.93,-3.74,-13.23,14.33,8.06,4.58,3.06,6.24,3.95,1360.2,1294.46,297.93,14.41,0.25,34.01,8.47,1685.72,87.41,0.57,10.94,5.41,3.3,11.72,0.57,3.61,0.59
(주)모토닉,9680,15-Dec,-0.03,27.95,-6.78,9.04,1.14,-47.32,11.93,4.54,2.44,1.46,3.09,2.15,1324.58,1249.7,153.12,13.08,0.12,31.04,7.58,2879.12,88.43,0.54,10.16,6.49,2.42,12.75,0.54,3.92,0.6
(주)모토닉,9680,16-Dec,0.9,2.64,0.21,-16.84,3.19,135.87,8.78,11.14,5.64,0.55,1.21,5.04,1195.21,1139.14,131.12,10.57,0,36.26,7.69,0,90.44,0.51,10.59,8.35,2.05,12.99,0.51,4.29,0.6
(주)모토닉,9680,17-Dec,-0.36,-6.55,0.72,-11.76,1.02,-41.62,12.99,6,3.22,2.95,6.03,2.94,1568.7,1504.22,134.34,9.06,0,39.36,6.67,0,91.7,0.54,12.8,9.57,2.26,15.2,0.54,5.48,0.65
(주)모토닉,9680,18-Dec,0.61,-4.95,3.32,-4.59,-0.14,-22.92,12.14,5.01,2.47,1.67,3.71,2.26,1386.26,1333.64,161.51,9.87,0,52.26,10.44,0,91.01,0.49,13.02,9.43,2.22,14.23,0.49,5.22,0.59
(주)모토닉,9680,19-Dec,1.55,-7.95,0.78,-11.37,3.24,16.02,12.36,5.47,2.83,2.22,4.67,2.6,1276.79,1234.18,112.13,8.08,0.25,78.52,12.46,2311.9,92.53,0.52,15,11.52,2.52,14.45,0.52,5.77,0.61
(주)모헨즈,6920,11-Dec,-86.78,-71.67,-91.1,-20.62,-96.18,-90.93,8.51,1.61,6.38,3.44,2.78,2,78.28,54.99,3.2,273.65,23.81,5.18,3.46,15.93,26.76,4.23,6.92,3.86,3.23,3.59,4.23,1.75,2.39
(주)모헨즈,6920,12-Dec,-5.25,11.58,-17.33,-2.55,10.63,100.52,9.86,2.94,12.54,4.29,3.47,3.64,76.39,49.59,3.43,220,20.78,12.51,6.76,41.39,31.25,4.27,7.08,4.2,2.97,3.51,4.27,1.74,2.53
(주)모헨즈,6920,13-Dec,9.98,7.15,15.43,5.27,15.9,37.79,10.41,3.61,16.51,6.56,4.82,4.91,82.26,55.94,4.99,203.67,15.08,13.06,6.75,58.09,32.93,4.23,7.81,5.06,3.05,3.93,4.23,2,2.91
(주)모헨즈,6920,14-Dec,18.19,3.82,31.93,9.66,17.96,37.08,9.58,3.96,18.89,7.43,5,5.88,90.52,66.44,8.39,204.27,14.16,11.87,5.81,56.29,32.87,4.52,9.15,4.91,3.61,3.94,4.52,2.22,2.93
(주)모헨즈,6920,15-Dec,5.72,-2.9,11.25,6.81,13.06,-7.5,8.92,3.44,14.3,6.06,4.26,4.89,102.96,76.67,19.54,184.51,10.7,14.51,6.8,87.92,35.15,4.18,9.09,4.78,3.84,3.63,4.18,2.16,2.6
(주)모헨즈,6920,16-Dec,4.99,6.1,3.16,-5.27,7.28,-49.07,8.64,1.64,6.86,4.78,3.31,2.36,102.21,78.25,11.71,178.42,8.74,11.53,5.25,84.58,35.92,4.06,9.69,4.83,4.04,3.66,4.06,2.24,2.59
(주)모헨즈,6920,17-Dec,4.48,1.55,7.42,7.91,8.93,33.02,7.16,2.08,8.64,3.3,2.29,3,109.78,83.93,19.55,167.05,8.62,7.9,3.5,57.28,37.45,3.92,10.17,4.66,4.07,3.73,3.92,2.27,2.58
(주)모헨즈,6920,18-Dec,-19.08,-31.84,-20.87,-68.58,-8.16,-37.01,6.69,1.44,5.2,2.22,1.56,2.04,124.68,113.02,27.44,135.31,0,17.67,6.4,0,42.5,3.57,13.66,4.58,4.38,3.67,3.57,2.35,2.53
