회사명,거래소코드,회계년도,이자보상배율
CS홀딩스,590,Dec-19,209.47
HD현대,267250,Dec-17,7.29
HD현대,267250,Dec-18,3.83
HD현대,267250,Dec-19,2.28
KB오토시스,24120,Dec-11,1.79
KB오토시스,24120,Dec-12,4.88
KB오토시스,24120,Dec-13,6.93
KB오토시스,24120,Dec-14,5.43
KB오토시스,24120,Dec-15,8.52
KB오토시스,24120,Dec-16,16.98
KB오토시스,24120,Dec-17,21.4
KB오토시스,24120,Dec-18,16.06
KB오토시스,24120,Dec-19,18.43
KD,44180,Dec-11,0.15
KD,44180,Dec-12,1.6
KD,44180,Dec-13,-2.06
KD,44180,Dec-14,-9.32
KD,44180,Dec-15,1.6
KD,44180,Dec-16,2.3
KD,44180,Dec-17,-9.74
KD,44180,Dec-18,-3.84
KD,44180,Dec-19,1.63
KG스틸,16380,Dec-11,0.1
KG스틸,16380,Dec-12,0.08
KG스틸,16380,Dec-13,0.13
KG스틸,16380,Dec-14,-0.85
KG스틸,16380,Dec-15,0.45
KG스틸,16380,Dec-16,0.83
KG스틸,16380,Dec-17,-0.08
KG스틸,16380,Dec-18,-0.12
KG스틸,16380,Dec-19,0.34
KISCO홀딩스,1940,Dec-11,16.65
KISCO홀딩스,1940,Dec-12,50.96
KISCO홀딩스,1940,Dec-13,14.97
KISCO홀딩스,1940,Dec-14,19.51
KISCO홀딩스,1940,Dec-15,668.13
KISCO홀딩스,1940,Dec-16,1832.26
KISCO홀딩스,1940,Dec-17,932.15
KISCO홀딩스,1940,Dec-18,167.44
KISCO홀딩스,1940,Dec-19,117.66
LG이노텍,11070,Dec-11,-0.42
LG이노텍,11070,Dec-12,0.71
LG이노텍,11070,Dec-13,1.33
LG이노텍,11070,Dec-14,4.07
LG이노텍,11070,Dec-15,4.84
LG이노텍,11070,Dec-16,2.94
LG이노텍,11070,Dec-17,8.91
LG이노텍,11070,Dec-18,4.85
LG이노텍,11070,Dec-19,6.32
LS일렉트릭,10120,Dec-11,4.68
LS일렉트릭,10120,Dec-12,5.36
LS일렉트릭,10120,Dec-13,6.29
LS일렉트릭,10120,Dec-14,5.59
LS일렉트릭,10120,Dec-15,6
LS일렉트릭,10120,Dec-16,5.49
LS일렉트릭,10120,Dec-17,8.4
LS일렉트릭,10120,Dec-18,12.21
LS일렉트릭,10120,Dec-19,10.56
OCI,10060,Dec-11,15.3
OCI,10060,Dec-12,1.86
OCI,10060,Dec-13,-1.21
OCI,10060,Dec-14,0.48
OCI,10060,Dec-15,-1.95
OCI,10060,Dec-16,1.74
OCI,10060,Dec-17,3.83
OCI,10060,Dec-18,2.31
OCI,10060,Dec-19,-3.29
SK이노베이션,96770,Dec-11,7.62
SK이노베이션,96770,Dec-12,4.99
SK이노베이션,96770,Dec-13,4.98
SK이노베이션,96770,Dec-14,-0.95
SK이노베이션,96770,Dec-15,7.4
SK이노베이션,96770,Dec-16,12.76
SK이노베이션,96770,Dec-17,15.67
SK이노베이션,96770,Dec-18,8.16
SK이노베이션,96770,Dec-19,3.69
SNT모티브,64960,Dec-11,6.06
SNT모티브,64960,Dec-12,11.79
SNT모티브,64960,Dec-13,24.82
SNT모티브,64960,Dec-14,44.61
SNT모티브,64960,Dec-15,281.05
SNT모티브,64960,Dec-16,6567.17
SNT모티브,64960,Dec-17,776.21
SNT모티브,64960,Dec-18,407838.96
SNT모티브,64960,Dec-19,1008.19
SNT중공업,3570,Dec-11,48.42
SNT중공업,3570,Dec-12,38.12
SNT중공업,3570,Dec-13,42.38
SNT중공업,3570,Dec-14,-10.19
SNT중공업,3570,Dec-15,126.48
SNT중공업,3570,Dec-16,-6
SNT중공업,3570,Dec-17,-174.41
SNT중공업,3570,Dec-18,11.6
SNT중공업,3570,Dec-19,31.85
STX엔진,77970,Dec-11,2.49
STX엔진,77970,Dec-12,0.43
STX엔진,77970,Dec-13,-0.8
STX엔진,77970,Dec-14,0.24
STX엔진,77970,Dec-15,0.23
STX엔진,77970,Dec-16,0.2
STX엔진,77970,Dec-17,0.53
STX엔진,77970,Dec-18,1.37
STX엔진,77970,Dec-19,1.95
STX중공업,71970,Dec-11,1.35
STX중공업,71970,Dec-12,1.12
STX중공업,71970,Dec-13,-3.42
STX중공업,71970,Dec-14,-0.73
STX중공업,71970,Dec-15,0.16
STX중공업,71970,Dec-16,-1.98
STX중공업,71970,Dec-17,1.49
STX중공업,71970,Dec-18,-0.85
STX중공업,71970,Dec-19,-1.72
가온미디어,78890,Dec-11,-3.29
가온미디어,78890,Dec-12,2.2
가온미디어,78890,Dec-13,5.54
가온미디어,78890,Dec-14,13.28
가온미디어,78890,Dec-15,18.08
가온미디어,78890,Dec-16,20.44
가온미디어,78890,Dec-17,13.13
가온미디어,78890,Dec-18,3.2
가온미디어,78890,Dec-19,7.63
가온전선,500,Dec-11,1.72
가온전선,500,Dec-12,2.05
가온전선,500,Dec-13,3.24
가온전선,500,Dec-14,2.06
가온전선,500,Dec-15,2.24
가온전선,500,Dec-16,4.49
가온전선,500,Dec-17,2.34
가온전선,500,Dec-18,1.37
가온전선,500,Dec-19,2.46
감성코퍼레이션,36620,Dec-11,-1.35
감성코퍼레이션,36620,Dec-12,-2.01
감성코퍼레이션,36620,Dec-13,-2.59
감성코퍼레이션,36620,Dec-14,0.29
감성코퍼레이션,36620,Dec-15,0.2
감성코퍼레이션,36620,Dec-16,-0.93
감성코퍼레이션,36620,Dec-17,0.04
감성코퍼레이션,36620,Dec-18,-13.18
감성코퍼레이션,36620,Dec-19,-1.5
강남제비스코,860,Dec-11,88.9
강남제비스코,860,Dec-12,138.03
강남제비스코,860,Dec-13,139.34
강남제비스코,860,Dec-14,285.46
강남제비스코,860,Dec-15,264.46
강남제비스코,860,Dec-16,287.41
강남제비스코,860,Dec-17,128.88
강남제비스코,860,Dec-18,14.75
강남제비스코,860,Dec-19,-9.01
갤럭시아머니트리,94480,Dec-11,-4.52
갤럭시아머니트리,94480,Dec-12,-0.79
갤럭시아머니트리,94480,Dec-13,-0.48
갤럭시아머니트리,94480,Dec-14,0.47
갤럭시아머니트리,94480,Dec-15,2.69
갤럭시아머니트리,94480,Dec-16,3.16
갤럭시아머니트리,94480,Dec-17,1.82
갤럭시아머니트리,94480,Dec-18,2.35
갤럭시아머니트리,94480,Dec-19,2.26
경남스틸,39240,Dec-11,4.9
경남스틸,39240,Dec-12,4.48
경남스틸,39240,Dec-13,6.13
경남스틸,39240,Dec-14,8.83
경남스틸,39240,Dec-15,8.47
경남스틸,39240,Dec-16,1.9
경남스틸,39240,Dec-17,8.44
경남스틸,39240,Dec-18,7.29
경남스틸,39240,Dec-19,8.52
경남제약,53950,Dec-11,0.74
경남제약,53950,Dec-12,1.23
경남제약,53950,Dec-13,0.19
경남제약,53950,Dec-14,1.7
경남제약,53950,Dec-15,4.25
경남제약,53950,Dec-16,5.04
경남제약,53950,Dec-17,3.26
경남제약,53950,Dec-18,-0.64
경남제약,53950,Dec-19,-9.74
경동제약,11040,Dec-11,65.9
경동제약,11040,Dec-12,29.09
경동제약,11040,Dec-13,181.88
경동제약,11040,Dec-14,247.53
경동제약,11040,Dec-15,206.92
경동제약,11040,Dec-16,289.18
경동제약,11040,Dec-17,334.67
경동제약,11040,Dec-18,388.51
경동제약,11040,Dec-19,52.73
경인전자,9140,Dec-11,
경인전자,9140,Dec-12,
경인전자,9140,Dec-13,
경인전자,9140,Dec-14,
경인전자,9140,Dec-15,
경인전자,9140,Dec-16,
경인전자,9140,Dec-17,
경인전자,9140,Dec-18,
경인전자,9140,Dec-19,
경창산업,24910,Dec-11,0.48
경창산업,24910,Dec-12,0.94
경창산업,24910,Dec-13,2.83
경창산업,24910,Dec-14,2.73
경창산업,24910,Dec-15,2.44
경창산업,24910,Dec-16,2.82
경창산업,24910,Dec-17,-0.25
경창산업,24910,Dec-18,1.25
경창산업,24910,Dec-19,-1.17
계룡건설산업,13580,Dec-11,1.53
계룡건설산업,13580,Dec-12,1.45
계룡건설산업,13580,Dec-13,-1.77
계룡건설산업,13580,Dec-14,-4.23
계룡건설산업,13580,Dec-15,1.99
계룡건설산업,13580,Dec-16,4.39
계룡건설산업,13580,Dec-17,6.64
계룡건설산업,13580,Dec-18,8.58
계룡건설산업,13580,Dec-19,6.73
계양전기,12200,Dec-11,53.4
계양전기,12200,Dec-12,27.19
계양전기,12200,Dec-13,154.58
계양전기,12200,Dec-14,46.08
계양전기,12200,Dec-15,77.76
계양전기,12200,Dec-16,107.7
계양전기,12200,Dec-17,516.42
계양전기,12200,Dec-18,207.14
계양전기,12200,Dec-19,3.91
고려산업,2140,Dec-11,4.28
고려산업,2140,Dec-12,4.01
고려산업,2140,Dec-13,2.54
고려산업,2140,Dec-14,7.33
고려산업,2140,Dec-15,5.85
고려산업,2140,Dec-16,4.41
고려산업,2140,Dec-17,3.45
고려산업,2140,Dec-18,2.33
고려산업,2140,Dec-19,1.9
고려신용정보,49720,Dec-11,207.95
고려신용정보,49720,Dec-12,171.61
고려신용정보,49720,Dec-13,16.46
고려신용정보,49720,Dec-14,40.46
고려신용정보,49720,Dec-15,135.15
고려신용정보,49720,Dec-16,87354.81
고려신용정보,49720,Dec-17,87354.81
고려신용정보,49720,Dec-18,87354.81
고려신용정보,49720,Dec-19,60.71
고려아연,10130,Dec-11,64.77
고려아연,10130,Dec-12,68.19
고려아연,10130,Dec-13,76.69
고려아연,10130,Dec-14,271.76
고려아연,10130,Dec-15,383.97
고려아연,10130,Dec-16,812.59
고려아연,10130,Dec-17,1122.56
고려아연,10130,Dec-18,726.23
고려아연,10130,Dec-19,573.48
고려제강,2240,Dec-11,18.14
고려제강,2240,Dec-12,7.01
고려제강,2240,Dec-13,8.46
고려제강,2240,Dec-14,3.88
고려제강,2240,Dec-15,3.37
고려제강,2240,Dec-16,3.45
고려제강,2240,Dec-17,3.03
고려제강,2240,Dec-18,2.42
고려제강,2240,Dec-19,2.32
고려제약,14570,Dec-11,8.35
고려제약,14570,Dec-12,4.43
고려제약,14570,Dec-13,2.66
고려제약,14570,Dec-14,9.79
고려제약,14570,Dec-15,20.09
고려제약,14570,Dec-16,118.75
고려제약,14570,Dec-17,201.37
고려제약,14570,Dec-18,217.89
고려제약,14570,Dec-19,859.68
광동제약,9290,Dec-11,31.85
광동제약,9290,Dec-12,28.76
광동제약,9290,Dec-13,19.33
광동제약,9290,Dec-14,22.98
광동제약,9290,Dec-15,19.24
광동제약,9290,Dec-16,17.12
광동제약,9290,Dec-17,14.54
광동제약,9290,Dec-18,12.19
광동제약,9290,Dec-19,13.16
광전자,17900,Dec-11,0.2
광전자,17900,Dec-12,-3.78
광전자,17900,Dec-13,-17.15
광전자,17900,Dec-14,-2101.24
광전자,17900,Dec-15,-1187.88
광전자,17900,Dec-16,-269.91
광전자,17900,Dec-17,784.21
광전자,17900,Dec-18,264.67
광전자,17900,Dec-19,-19.13
광진실업,26910,Dec-11,5.56
광진실업,26910,Dec-12,1.83
광진실업,26910,Dec-13,-0.16
광진실업,26910,Dec-14,2.32
광진실업,26910,Dec-15,-0.63
광진실업,26910,Dec-16,0.38
광진실업,26910,Dec-17,3.84
광진실업,26910,Dec-18,1.62
광진실업,26910,Dec-19,-10.15
국도화학,7690,Dec-11,6.83
국도화학,7690,Dec-12,9.05
국도화학,7690,Dec-13,14
국도화학,7690,Dec-14,9.37
국도화학,7690,Dec-15,28.37
국도화학,7690,Dec-16,13.99
국도화학,7690,Dec-17,18.07
국도화학,7690,Dec-18,10.88
국도화학,7690,Dec-19,5.85
국일신동,60480,Dec-14,5.46
국일신동,60480,Dec-15,4.99
국일신동,60480,Dec-16,7.7
국일신동,60480,Dec-17,817.49
국일신동,60480,Dec-18,33.33
국일신동,60480,Dec-19,-7.9
국일제지,78130,Dec-11,0.1
국일제지,78130,Dec-12,0.27
국일제지,78130,Dec-13,0.57
국일제지,78130,Dec-14,-0.28
국일제지,78130,Dec-15,0.72
국일제지,78130,Dec-16,0.07
국일제지,78130,Dec-17,0.2
국일제지,78130,Dec-18,0.2
국일제지,78130,Dec-19,0.29
국제약품,2720,Mar-11,6.46
국제약품,2720,Dec-12,-8.9
국제약품,2720,Dec-13,0.75
국제약품,2720,Dec-14,-1.03
국제약품,2720,Dec-15,1.53
국제약품,2720,Dec-16,3.34
국제약품,2720,Dec-17,2.89
국제약품,2720,Dec-18,3.65
국제약품,2720,Dec-19,6.46
그랜드코리아레저,114090,Dec-11,155.09
그랜드코리아레저,114090,Dec-12,517.04
그랜드코리아레저,114090,Dec-13,2720.95
그랜드코리아레저,114090,Dec-14,5723.23
그랜드코리아레저,114090,Dec-15,11252.62
그랜드코리아레저,114090,Dec-16,120946.35
그랜드코리아레저,114090,Dec-17,9842.45
그랜드코리아레저,114090,Dec-18,11369.96
그랜드코리아레저,114090,Dec-19,25.39
그레이트리치과기유한공사,900290,Jun-16,24.38
그레이트리치과기유한공사,900290,Jun-17,16.85
그레이트리치과기유한공사,900290,Jun-18,27.39
그레이트리치과기유한공사,900290,Jun-19,42.59
그린케미칼,83420,Dec-11,87.46
그린케미칼,83420,Dec-12,42.37
그린케미칼,83420,Dec-13,24.46
그린케미칼,83420,Dec-14,40.79
그린케미칼,83420,Dec-15,3.08
그린케미칼,83420,Dec-16,2.89
그린케미칼,83420,Dec-17,2.84
그린케미칼,83420,Dec-18,2.61
그린케미칼,83420,Dec-19,6.64
극동유화,14530,Dec-11,3.78
극동유화,14530,Dec-12,4.86
극동유화,14530,Dec-13,7.33
극동유화,14530,Dec-14,8.64
극동유화,14530,Dec-15,31.53
극동유화,14530,Dec-16,61.31
극동유화,14530,Dec-17,11.79
극동유화,14530,Dec-18,9.68
극동유화,14530,Dec-19,8.54
글로벌에스엠테크리미티드,900070,Dec-11,18.33
글로벌에스엠테크리미티드,900070,Dec-12,8.24
글로벌에스엠테크리미티드,900070,Dec-13,10.08
글로벌에스엠테크리미티드,900070,Dec-14,10.65
글로벌에스엠테크리미티드,900070,Dec-15,1.87
글로벌에스엠테크리미티드,900070,Dec-16,5.61
글로벌에스엠테크리미티드,900070,Dec-17,5.11
글로벌에스엠테크리미티드,900070,Dec-18,1.66
글로벌에스엠테크리미티드,900070,Dec-19,4.21
글로벌텍스프리,204620,Dec-14,
글로벌텍스프리,204620,Dec-15,
글로벌텍스프리,204620,Dec-16,
글로벌텍스프리,204620,Dec-17,3.26
글로벌텍스프리,204620,Dec-18,0.57
글로벌텍스프리,204620,Dec-19,2.58
글로본,19660,Mar-11,
글로본,19660,Mar-12,
글로본,19660,Mar-13,
글로본,19660,Mar-14,
글로본,19660,Mar-15,
글로본,19660,Mar-16,
글로본,19660,Dec-17,-901.58
글로본,19660,Dec-18,0.93
글로본,19660,Dec-19,-2.17
금강공업,14280,Dec-11,0.91
금강공업,14280,Dec-12,1.88
금강공업,14280,Dec-13,2.55
금강공업,14280,Dec-14,3.38
금강공업,14280,Dec-15,3.21
금강공업,14280,Dec-16,6.3
금강공업,14280,Dec-17,4.93
금강공업,14280,Dec-18,2.26
금강공업,14280,Dec-19,0.2
금강철강,53260,Dec-11,32.05
금강철강,53260,Dec-12,27.15
금강철강,53260,Dec-13,62.59
금강철강,53260,Dec-14,73.07
금강철강,53260,Dec-15,84.77
금강철강,53260,Dec-16,92.33
금강철강,53260,Dec-17,55.3
금강철강,53260,Dec-18,11.43
금강철강,53260,Dec-19,32.88
금호건설,2990,Dec-11,0.48
금호건설,2990,Dec-12,-1.6
금호건설,2990,Dec-13,1.09
금호건설,2990,Dec-14,1.22
금호건설,2990,Dec-15,1.3
금호건설,2990,Dec-16,2.77
금호건설,2990,Dec-17,2.45
금호건설,2990,Dec-18,4.23
금호건설,2990,Dec-19,5.52
금호석유화학,11780,Dec-11,5.99
금호석유화학,11780,Dec-12,2.21
금호석유화학,11780,Dec-13,1.93
금호석유화학,11780,Dec-14,2.72
금호석유화학,11780,Dec-15,3.19
금호석유화학,11780,Dec-16,2.67
금호석유화학,11780,Dec-17,4.01
금호석유화학,11780,Dec-18,9.72
금호석유화학,11780,Dec-19,8.39
금호전기,1210,Dec-11,1.32
금호전기,1210,Dec-12,-1.19
금호전기,1210,Dec-13,-0.35
금호전기,1210,Dec-14,0.35
금호전기,1210,Dec-15,-0.97
금호전기,1210,Dec-16,0.62
금호전기,1210,Dec-17,-0.1
금호전기,1210,Dec-18,-5.34
금호전기,1210,Dec-19,-0.57
금호타이어,73240,Dec-11,0.97
금호타이어,73240,Dec-12,2
금호타이어,73240,Dec-13,2.12
금호타이어,73240,Dec-14,2.47
금호타이어,73240,Dec-15,1.23
금호타이어,73240,Dec-16,1.06
금호타이어,73240,Dec-17,-1.29
금호타이어,73240,Dec-18,-0.86
금호타이어,73240,Dec-19,0.59
기신정기,92440,Mar-11,289.2
기신정기,92440,Mar-12,793.52
기신정기,92440,Mar-13,109.5
기신정기,92440,Mar-14,205.6
기신정기,92440,Mar-15,793.52
기신정기,92440,Mar-16,793.52
기신정기,92440,Mar-17,793.52
기신정기,92440,Mar-18,343.43
기신정기,92440,Mar-19,308.47
기아,270,Dec-11,18.18
기아,270,Dec-12,22.46
기아,270,Dec-13,35.43
기아,270,Dec-14,44.94
기아,270,Dec-15,26.43
기아,270,Dec-16,17.68
기아,270,Dec-17,3.01
기아,270,Dec-18,5.68
기아,270,Dec-19,10.65
깨끗한나라,4540,Dec-11,1.32
깨끗한나라,4540,Dec-12,2.13
깨끗한나라,4540,Dec-13,4.69
깨끗한나라,4540,Dec-14,1.69
깨끗한나라,4540,Dec-15,0.99
깨끗한나라,4540,Dec-16,3.79
깨끗한나라,4540,Dec-17,-5.38
깨끗한나라,4540,Dec-18,-3.58
깨끗한나라,4540,Dec-19,0.46
나노캠텍,91970,Dec-11,3.99
나노캠텍,91970,Dec-12,5.44
나노캠텍,91970,Dec-13,6.74
나노캠텍,91970,Dec-14,3.55
나노캠텍,91970,Dec-15,-11.47
나노캠텍,91970,Dec-16,-7.34
나노캠텍,91970,Dec-17,-6.81
나노캠텍,91970,Dec-18,5.77
나노캠텍,91970,Dec-19,8.66
나라엠앤디,51490,Dec-11,11.22
나라엠앤디,51490,Dec-12,7.08
나라엠앤디,51490,Dec-13,7.21
나라엠앤디,51490,Dec-14,6.47
나라엠앤디,51490,Dec-15,4.11
나라엠앤디,51490,Dec-16,1.89
나라엠앤디,51490,Dec-17,5.67
나라엠앤디,51490,Dec-18,2.95
나라엠앤디,51490,Dec-19,1.11
나무기술,242040,Dec-16,
나무기술,242040,Dec-17,
나무기술,242040,Dec-18,-17.38
나무기술,242040,Dec-19,3.02
나이스정보통신,36800,Dec-11,18.92
나이스정보통신,36800,Dec-12,21.38
나이스정보통신,36800,Dec-13,39.87
나이스정보통신,36800,Dec-14,56.58
나이스정보통신,36800,Dec-15,73.28
나이스정보통신,36800,Dec-16,92.9
나이스정보통신,36800,Dec-17,89.83
나이스정보통신,36800,Dec-18,126.78
나이스정보통신,36800,Dec-19,305.29
나이스평가정보,30190,Dec-11,25953.03
나이스평가정보,30190,Dec-12,25953.03
나이스평가정보,30190,Dec-13,2820.75
나이스평가정보,30190,Dec-14,5571.59
나이스평가정보,30190,Dec-15,1997.46
나이스평가정보,30190,Dec-16,25953.03
나이스평가정보,30190,Dec-17,25953.03
나이스평가정보,30190,Dec-18,25953.03
나이스평가정보,30190,Dec-19,126.41
남광토건,1260,Dec-11,-2.97
남광토건,1260,Dec-12,-5.24
남광토건,1260,Dec-13,-1.08
남광토건,1260,Dec-14,-1.12
남광토건,1260,Dec-15,-4.46
남광토건,1260,Dec-16,-69.14
남광토건,1260,Dec-17,13.84
남광토건,1260,Dec-18,84.28
남광토건,1260,Dec-19,8.85
남양유업,3920,Dec-11,0.43
남양유업,3920,Dec-12,0.43
남양유업,3920,Dec-13,0.43
남양유업,3920,Dec-14,0.43
남양유업,3920,Dec-15,0.43
남양유업,3920,Dec-16,0.43
남양유업,3920,Dec-17,0.43
남양유업,3920,Dec-18,0.43
남양유업,3920,Dec-19,0.43
남해화학,25860,Dec-11,6.08
남해화학,25860,Dec-12,-8.95
남해화학,25860,Dec-13,9.13
남해화학,25860,Dec-14,34.44
남해화학,25860,Dec-15,54.02
남해화학,25860,Dec-16,21.78
남해화학,25860,Dec-17,52.1
남해화학,25860,Dec-18,12.02
남해화학,25860,Dec-19,8.99
남화산업,111710,Dec-18,
남화산업,111710,Dec-19,
남화토건,91590,Dec-12,
남화토건,91590,Dec-13,
남화토건,91590,Dec-14,
남화토건,91590,Dec-15,
남화토건,91590,Dec-16,
남화토건,91590,Dec-17,
남화토건,91590,Dec-18,
남화토건,91590,Dec-19,
네이버,35420,Dec-11,55.94
네이버,35420,Dec-12,75.23
네이버,35420,Dec-13,77.54
네이버,35420,Dec-14,132.42
네이버,35420,Dec-15,132.71
네이버,35420,Dec-16,181.54
네이버,35420,Dec-17,2073.92
네이버,35420,Dec-18,68.68
네이버,35420,Dec-19,20.35
넥센타이어,2350,Dec-11,7.34
넥센타이어,2350,Dec-12,5.61
넥센타이어,2350,Dec-13,4.74
넥센타이어,2350,Dec-14,6.49
넥센타이어,2350,Dec-15,6.74
넥센타이어,2350,Dec-16,9.88
넥센타이어,2350,Dec-17,9.48
넥센타이어,2350,Dec-18,9.49
넥센타이어,2350,Dec-19,9.97
넷마블,251270,Dec-17,37.76
넷마블,251270,Dec-18,417.01
넷마블,251270,Dec-19,23.1
농업회사법인농우바이오,54050,Oct-11,9180.84
농업회사법인농우바이오,54050,Sep-13,460.08
농업회사법인농우바이오,54050,Sep-14,334.34
농업회사법인농우바이오,54050,Sep-15,40.06
농업회사법인농우바이오,54050,Dec-16,40.05
농업회사법인농우바이오,54050,Dec-17,10.74
농업회사법인농우바이오,54050,Dec-18,8.12
농업회사법인농우바이오,54050,Dec-19,4.7
농업회사법인아시아종묘,154030,Sep-18,-3.83
농업회사법인아시아종묘,154030,Sep-19,-2.09
뉴지랩파마,214870,Dec-15,20.79
뉴지랩파마,214870,Dec-16,-20.44
뉴지랩파마,214870,Dec-17,-37.16
뉴지랩파마,214870,Dec-18,-3.41
뉴지랩파마,214870,Dec-19,-0.05
다믈멀티미디어,93640,Dec-11,-6.1
다믈멀티미디어,93640,Dec-12,5.84
다믈멀티미디어,93640,Dec-13,5.08
다믈멀티미디어,93640,Dec-14,8.43
다믈멀티미디어,93640,Dec-15,-15.65
다믈멀티미디어,93640,Dec-16,1.73
다믈멀티미디어,93640,Dec-17,-18.12
다믈멀티미디어,93640,Dec-18,-29.53
다믈멀티미디어,93640,Dec-19,1.13
다스코,58730,Dec-11,13.28
다스코,58730,Dec-12,17.92
다스코,58730,Dec-13,16.08
다스코,58730,Dec-14,26.31
다스코,58730,Dec-15,30.45
다스코,58730,Dec-16,35.4
다스코,58730,Dec-17,32.36
다스코,58730,Dec-18,15.59
다스코,58730,Dec-19,2.99
대동금속,20400,Dec-11,2.79
대동금속,20400,Dec-12,0.84
대동금속,20400,Dec-13,1.06
대동금속,20400,Dec-14,1.47
대동금속,20400,Dec-15,3
대동금속,20400,Dec-16,1
대동금속,20400,Dec-17,3.08
대동금속,20400,Dec-18,1.97
대동금속,20400,Dec-19,2.05
대동기어,8830,Dec-11,1.37
대동기어,8830,Dec-12,-2.51
대동기어,8830,Dec-13,0.28
대동기어,8830,Dec-14,0.15
대동기어,8830,Dec-15,0.16
대동기어,8830,Dec-16,-1.49
대동기어,8830,Dec-17,1.39
대동기어,8830,Dec-18,1.17
대동기어,8830,Dec-19,1.31
대동전자,8110,Mar-11,3.17
대동전자,8110,Mar-12,-4.16
대동전자,8110,Mar-13,-11.45
대동전자,8110,Mar-14,-1371.5
대동전자,8110,Mar-15,-1371.5
대동전자,8110,Mar-16,-1371.5
대동전자,8110,Mar-17,3.17
대동전자,8110,Mar-18,-1371.5
대동전자,8110,Mar-19,-1371.5
대림비앤코,5750,Dec-11,0.45
대림비앤코,5750,Dec-12,-1.23
대림비앤코,5750,Dec-13,0.42
대림비앤코,5750,Dec-14,2.81
대림비앤코,5750,Dec-15,4.94
대림비앤코,5750,Dec-16,5.9
대림비앤코,5750,Dec-17,5.14
대림비앤코,5750,Dec-18,2.98
대림비앤코,5750,Dec-19,1.7
대림통상,6570,Dec-11,0.44
대림통상,6570,Dec-12,-0.1
대림통상,6570,Dec-13,0.23
대림통상,6570,Dec-14,0.61
대림통상,6570,Dec-15,-0.61
대림통상,6570,Dec-16,1.31
대림통상,6570,Dec-17,0.65
대림통상,6570,Dec-18,-0.43
대림통상,6570,Dec-19,-1.08
대모엔지니어링,317850,Dec-19,5.79
대보마그네틱,290670,Dec-18,536.95
대보마그네틱,290670,Dec-19,7.48
대봉엘에스,78140,Dec-11,20.74
대봉엘에스,78140,Dec-12,123.48
대봉엘에스,78140,Dec-13,236.82
대봉엘에스,78140,Dec-14,471.36
대봉엘에스,78140,Dec-15,311.29
대봉엘에스,78140,Dec-16,311.93
대봉엘에스,78140,Dec-17,416.95
대봉엘에스,78140,Dec-18,697.97
대봉엘에스,78140,Dec-19,102.68
대상,1680,Dec-11,4.53
대상,1680,Dec-12,4.44
