회사명,거래소코드,회계년도,상장일,설립일
(주)예스티,122640,2019/12,2015/12/16,2000/03/06
(주)오공,045060,2011/12,2000/08/10,1974/09/12
(주)오공,045060,2012/12,2000/08/10,1974/09/12
(주)오공,045060,2013/12,2000/08/10,1974/09/12
(주)오공,045060,2014/12,2000/08/10,1974/09/12
(주)오공,045060,2015/12,2000/08/10,1974/09/12
(주)오공,045060,2016/12,2000/08/10,1974/09/12
(주)오공,045060,2017/12,2000/08/10,1974/09/12
(주)오공,045060,2018/12,2000/08/10,1974/09/12
(주)오공,045060,2019/12,2000/08/10,1974/09/12
(주)오디텍,080520,2011/12,2007/10/08,1999/12/06
(주)오디텍,080520,2012/12,2007/10/08,1999/12/06
(주)오디텍,080520,2013/12,2007/10/08,1999/12/06
(주)오디텍,080520,2014/12,2007/10/08,1999/12/06
(주)오디텍,080520,2015/12,2007/10/08,1999/12/06
(주)오디텍,080520,2016/12,2007/10/08,1999/12/06
(주)오디텍,080520,2017/12,2007/10/08,1999/12/06
(주)오디텍,080520,2018/12,2007/10/08,1999/12/06
(주)오디텍,080520,2019/12,2007/10/08,1999/12/06
(주)오뚜기,007310,2011/12,1994/08/12,1971/06/03
(주)오뚜기,007310,2012/12,1994/08/12,1971/06/03
(주)오뚜기,007310,2013/12,1994/08/12,1971/06/03
(주)오뚜기,007310,2014/12,1994/08/12,1971/06/03
(주)오뚜기,007310,2015/12,1994/08/12,1971/06/03
(주)오뚜기,007310,2016/12,1994/08/12,1971/06/03
(주)오뚜기,007310,2017/12,1994/08/12,1971/06/03
(주)오뚜기,007310,2018/12,1994/08/12,1971/06/03
(주)오뚜기,007310,2019/12,1994/08/12,1971/06/03
(주)오르비텍,046120,2011/12,2010/06/15,1991/03/05
(주)오르비텍,046120,2012/12,2010/06/15,1991/03/05
(주)오르비텍,046120,2013/12,2010/06/15,1991/03/05
(주)오르비텍,046120,2014/12,2010/06/15,1991/03/05
(주)오르비텍,046120,2015/12,2010/06/15,1991/03/05
(주)오르비텍,046120,2016/12,2010/06/15,1991/03/05
(주)오르비텍,046120,2017/12,2010/06/15,1991/03/05
(주)오르비텍,046120,2018/12,2010/06/15,1991/03/05
(주)오르비텍,046120,2019/12,2010/06/15,1991/03/05
(주)오리엔탈정공,014940,2011/12,2001/12/26,1980/07/19
(주)오리엔탈정공,014940,2012/12,2001/12/26,1980/07/19
(주)오리엔탈정공,014940,2013/12,2001/12/26,1980/07/19
(주)오리엔탈정공,014940,2014/12,2001/12/26,1980/07/19
(주)오리엔탈정공,014940,2015/12,2001/12/26,1980/07/19
(주)오리엔탈정공,014940,2016/12,2001/12/26,1980/07/19
(주)오리엔탈정공,014940,2017/12,2001/12/26,1980/07/19
(주)오리엔탈정공,014940,2018/12,2001/12/26,1980/07/19
(주)오리엔탈정공,014940,2019/12,2001/12/26,1980/07/19
(주)오리엔트바이오,002630,2011/03,1976/12/28,1959/04/16
(주)오리엔트바이오,002630,2012/03,1976/12/28,1959/04/16
(주)오리엔트바이오,002630,2013/03,1976/12/28,1959/04/16
(주)오리엔트바이오,002630,2014/03,1976/12/28,1959/04/16
(주)오리엔트바이오,002630,2015/03,1976/12/28,1959/04/16
(주)오리엔트바이오,002630,2016/03,1976/12/28,1959/04/16
(주)오리엔트바이오,002630,2017/03,1976/12/28,1959/04/16
(주)오리엔트바이오,002630,2018/03,1976/12/28,1959/04/16
(주)오리엔트바이오,002630,2019/03,1976/12/28,1959/04/16
(주)오리엔트정공,065500,2011/12,2002/09/19,1987/06/25
(주)오리엔트정공,065500,2012/12,2002/09/19,1987/06/25
(주)오리엔트정공,065500,2013/12,2002/09/19,1987/06/25
(주)오리엔트정공,065500,2014/12,2002/09/19,1987/06/25
(주)오리엔트정공,065500,2015/12,2002/09/19,1987/06/25
(주)오리엔트정공,065500,2016/12,2002/09/19,1987/06/25
(주)오리엔트정공,065500,2017/12,2002/09/19,1987/06/25
(주)오리엔트정공,065500,2018/12,2002/09/19,1987/06/25
(주)오리엔트정공,065500,2019/12,2002/09/19,1987/06/25
(주)오리온,271560,2017/12,2017/07/07,2017/06/01
(주)오리온,271560,2018/12,2017/07/07,2017/06/01
(주)오리온,271560,2019/12,2017/07/07,2017/06/01
(주)오리온홀딩스,001800,2011/12,1975/06/27,1956/07/25
(주)오리온홀딩스,001800,2012/12,1975/06/27,1956/07/25
(주)오리온홀딩스,001800,2013/12,1975/06/27,1956/07/25
(주)오리온홀딩스,001800,2014/12,1975/06/27,1956/07/25
(주)오리온홀딩스,001800,2015/12,1975/06/27,1956/07/25
(주)오리온홀딩스,001800,2016/12,1975/06/27,1956/07/25
(주)오리온홀딩스,001800,2017/12,1975/06/27,1956/07/25
(주)오리온홀딩스,001800,2018/12,1975/06/27,1956/07/25
(주)오리온홀딩스,001800,2019/12,1975/06/27,1956/07/25
(주)오리콤,010470,2011/12,2000/10/24,1975/02/24
(주)오리콤,010470,2012/12,2000/10/24,1975/02/24
(주)오리콤,010470,2013/12,2000/10/24,1975/02/24
(주)오리콤,010470,2014/12,2000/10/24,1975/02/24
(주)오리콤,010470,2015/12,2000/10/24,1975/02/24
(주)오리콤,010470,2016/12,2000/10/24,1975/02/24
(주)오리콤,010470,2017/12,2000/10/24,1975/02/24
(주)오리콤,010470,2018/12,2000/10/24,1975/02/24
(주)오리콤,010470,2019/12,2000/10/24,1975/02/24
(주)오스코텍,039200,2011/12,2007/01/17,1998/12/08
(주)오스코텍,039200,2012/12,2007/01/17,1998/12/08
(주)오스코텍,039200,2013/12,2007/01/17,1998/12/08
(주)오스코텍,039200,2014/12,2007/01/17,1998/12/08
(주)오스코텍,039200,2015/12,2007/01/17,1998/12/08
(주)오스코텍,039200,2016/12,2007/01/17,1998/12/08
(주)오스코텍,039200,2017/12,2007/01/17,1998/12/08
(주)오스코텍,039200,2018/12,2007/01/17,1998/12/08
(주)오스코텍,039200,2019/12,2007/01/17,1998/12/08
(주)오스테오닉,226400,2018/12,2018/02/22,2012/03/09
(주)오스테오닉,226400,2019/12,2018/02/22,2012/03/09
(주)오스템,031510,2011/12,1997/02/12,1990/03/07
(주)오스템,031510,2012/12,1997/02/12,1990/03/07
(주)오스템,031510,2013/12,1997/02/12,1990/03/07
(주)오스템,031510,2014/12,1997/02/12,1990/03/07
(주)오스템,031510,2015/12,1997/02/12,1990/03/07
(주)오스템,031510,2016/12,1997/02/12,1990/03/07
(주)오스템,031510,2017/12,1997/02/12,1990/03/07
(주)오스템,031510,2018/12,1997/02/12,1990/03/07
(주)오스템,031510,2019/12,1997/02/12,1990/03/07
(주)오이솔루션,138080,2014/12,2014/02/27,2003/08/07
(주)오이솔루션,138080,2015/12,2014/02/27,2003/08/07
(주)오이솔루션,138080,2016/12,2014/02/27,2003/08/07
(주)오이솔루션,138080,2017/12,2014/02/27,2003/08/07
(주)오이솔루션,138080,2018/12,2014/02/27,2003/08/07
(주)오이솔루션,138080,2019/12,2014/02/27,2003/08/07
(주)오킨스전자,080580,2014/12,2014/12/24,1998/04/13
(주)오킨스전자,080580,2015/12,2014/12/24,1998/04/13
(주)오킨스전자,080580,2016/12,2014/12/24,1998/04/13
(주)오킨스전자,080580,2017/12,2014/12/24,1998/04/13
(주)오킨스전자,080580,2018/12,2014/12/24,1998/04/13
(주)오킨스전자,080580,2019/12,2014/12/24,1998/04/13
(주)오텍,067170,2011/12,2003/11/14,1991/07/31
(주)오텍,067170,2012/12,2003/11/14,1991/07/31
(주)오텍,067170,2013/12,2003/11/14,1991/07/31
(주)오텍,067170,2014/12,2003/11/14,1991/07/31
(주)오텍,067170,2015/12,2003/11/14,1991/07/31
(주)오텍,067170,2016/12,2003/11/14,1991/07/31
(주)오텍,067170,2017/12,2003/11/14,1991/07/31
(주)오텍,067170,2018/12,2003/11/14,1991/07/31
(주)오텍,067170,2019/12,2003/11/14,1991/07/31
(주)오파스넷,173130,2018/12,2018/08/24,2004/10/25
(주)오파스넷,173130,2019/12,2018/08/24,2004/10/25
(주)오픈베이스,049480,2011/12,2001/01/09,1992/09/16
(주)오픈베이스,049480,2012/12,2001/01/09,1992/09/16
(주)오픈베이스,049480,2013/12,2001/01/09,1992/09/16
(주)오픈베이스,049480,2014/12,2001/01/09,1992/09/16
(주)오픈베이스,049480,2015/12,2001/01/09,1992/09/16
(주)오픈베이스,049480,2016/12,2001/01/09,1992/09/16
(주)오픈베이스,049480,2017/12,2001/01/09,1992/09/16
(주)오픈베이스,049480,2018/12,2001/01/09,1992/09/16
(주)오픈베이스,049480,2019/12,2001/01/09,1992/09/16
(주)오하임아이엔티,309930,2018/12,2018/12/20,2018/10/11
(주)오하임아이엔티,309930,2019/12,2018/12/20,2018/10/11
(주)옵투스제약,131030,2011/12,2010/12/03,2010/07/27
(주)옵투스제약,131030,2012/12,2010/12/03,2010/07/27
(주)옵투스제약,131030,2013/12,2010/12/03,2010/07/27
(주)옵투스제약,131030,2014/12,2010/12/03,2010/07/27
(주)옵투스제약,131030,2015/12,2010/12/03,2010/07/27
(주)옵투스제약,131030,2016/12,2010/12/03,2010/07/27
(주)옵투스제약,131030,2017/12,2010/12/03,2010/07/27
(주)옵투스제약,131030,2018/12,2010/12/03,2010/07/27
(주)옵투스제약,131030,2019/12,2010/12/03,2010/07/27
(주)옵트론텍,082210,2011/12,2005/06/24,1999/05/26
(주)옵트론텍,082210,2012/12,2005/06/24,1999/05/26
(주)옵트론텍,082210,2013/12,2005/06/24,1999/05/26
(주)옵트론텍,082210,2014/12,2005/06/24,1999/05/26
(주)옵트론텍,082210,2015/12,2005/06/24,1999/05/26
(주)옵트론텍,082210,2016/12,2005/06/24,1999/05/26
(주)옵트론텍,082210,2017/12,2005/06/24,1999/05/26
(주)옵트론텍,082210,2018/12,2005/06/24,1999/05/26
(주)옵트론텍,082210,2019/12,2005/06/24,1999/05/26
(주)옵티팜,153710,2018/12,2018/10/26,2000/07/27
(주)옵티팜,153710,2019/12,2018/10/26,2000/07/27
(주)와이비엠넷,057030,2011/12,2004/06/08,2000/06/07
(주)와이비엠넷,057030,2012/12,2004/06/08,2000/06/07
(주)와이비엠넷,057030,2013/12,2004/06/08,2000/06/07
(주)와이비엠넷,057030,2014/12,2004/06/08,2000/06/07
(주)와이비엠넷,057030,2015/12,2004/06/08,2000/06/07
(주)와이비엠넷,057030,2016/12,2004/06/08,2000/06/07
(주)와이비엠넷,057030,2017/12,2004/06/08,2000/06/07
(주)와이비엠넷,057030,2018/12,2004/06/08,2000/06/07
(주)와이비엠넷,057030,2019/12,2004/06/08,2000/06/07
(주)와이솔,122990,2011/12,2010/09/10,2008/06/24
(주)와이솔,122990,2012/12,2010/09/10,2008/06/24
(주)와이솔,122990,2013/12,2010/09/10,2008/06/24
(주)와이솔,122990,2014/12,2010/09/10,2008/06/24
(주)와이솔,122990,2015/12,2010/09/10,2008/06/24
(주)와이솔,122990,2016/12,2010/09/10,2008/06/24
(주)와이솔,122990,2017/12,2010/09/10,2008/06/24
(주)와이솔,122990,2018/12,2010/09/10,2008/06/24
(주)와이솔,122990,2019/12,2010/09/10,2008/06/24
(주)와이어블,065530,2011/12,2002/06/04,1996/12/30
(주)와이어블,065530,2012/12,2002/06/04,1996/12/30
(주)와이어블,065530,2013/12,2002/06/04,1996/12/30
(주)와이어블,065530,2014/12,2002/06/04,1996/12/30
(주)와이어블,065530,2015/12,2002/06/04,1996/12/30
(주)와이어블,065530,2016/12,2002/06/04,1996/12/30
(주)와이어블,065530,2017/12,2002/06/04,1996/12/30
(주)와이어블,065530,2018/12,2002/06/04,1996/12/30
(주)와이어블,065530,2019/12,2002/06/04,1996/12/30
(주)와이엔텍,067900,2011/12,2005/12/23,1990/08/31
(주)와이엔텍,067900,2012/12,2005/12/23,1990/08/31
(주)와이엔텍,067900,2013/12,2005/12/23,1990/08/31
(주)와이엔텍,067900,2014/12,2005/12/23,1990/08/31
(주)와이엔텍,067900,2015/12,2005/12/23,1990/08/31
(주)와이엔텍,067900,2016/12,2005/12/23,1990/08/31
(주)와이엔텍,067900,2017/12,2005/12/23,1990/08/31
(주)와이엔텍,067900,2018/12,2005/12/23,1990/08/31
(주)와이엔텍,067900,2019/12,2005/12/23,1990/08/31
(주)와이오엠,066430,2011/06,2002/12/24,1999/01/11
(주)와이오엠,066430,2012/06,2002/12/24,1999/01/11
(주)와이오엠,066430,2013/06,2002/12/24,1999/01/11
(주)와이오엠,066430,2014/06,2002/12/24,1999/01/11
(주)와이오엠,066430,2015/12,2002/12/24,1999/01/11
(주)와이오엠,066430,2016/12,2002/12/24,1999/01/11
(주)와이오엠,066430,2017/12,2002/12/24,1999/01/11
(주)와이오엠,066430,2018/12,2002/12/24,1999/01/11
(주)와이오엠,066430,2019/12,2002/12/24,1999/01/11
(주)와이제이엠게임즈,193250,2014/12,2014/12/29,2004/05/21
(주)와이제이엠게임즈,193250,2015/12,2014/12/29,2004/05/21
(주)와이제이엠게임즈,193250,2016/12,2014/12/29,2004/05/21
(주)와이제이엠게임즈,193250,2017/12,2014/12/29,2004/05/21
(주)와이제이엠게임즈,193250,2018/12,2014/12/29,2004/05/21
(주)와이제이엠게임즈,193250,2019/12,2014/12/29,2004/05/21
(주)와이즈버즈,273060,2017/12,2017/08/07,2017/06/01
(주)와이즈버즈,273060,2018/12,2017/08/07,2017/06/01
(주)와이즈버즈,273060,2019/12,2017/08/07,2017/06/01
(주)와이지-원,019210,2011/12,1997/08/06,1981/12/20
(주)와이지-원,019210,2012/12,1997/08/06,1981/12/20
(주)와이지-원,019210,2013/12,1997/08/06,1981/12/20
(주)와이지-원,019210,2014/12,1997/08/06,1981/12/20
(주)와이지-원,019210,2015/12,1997/08/06,1981/12/20
(주)와이지-원,019210,2016/12,1997/08/06,1981/12/20
(주)와이지-원,019210,2017/12,1997/08/06,1981/12/20
(주)와이지-원,019210,2018/12,1997/08/06,1981/12/20
(주)와이지-원,019210,2019/12,1997/08/06,1981/12/20
(주)와이지엔터테인먼트,122870,2011/12,2011/11/23,1998/02/24
(주)와이지엔터테인먼트,122870,2012/12,2011/11/23,1998/02/24
(주)와이지엔터테인먼트,122870,2013/12,2011/11/23,1998/02/24
(주)와이지엔터테인먼트,122870,2014/12,2011/11/23,1998/02/24
(주)와이지엔터테인먼트,122870,2015/12,2011/11/23,1998/02/24
(주)와이지엔터테인먼트,122870,2016/12,2011/11/23,1998/02/24
(주)와이지엔터테인먼트,122870,2017/12,2011/11/23,1998/02/24
(주)와이지엔터테인먼트,122870,2018/12,2011/11/23,1998/02/24
(주)와이지엔터테인먼트,122870,2019/12,2011/11/23,1998/02/24
(주)와이지플러스,037270,2011/12,2003/08/01,1996/11/15
(주)와이지플러스,037270,2012/12,2003/08/01,1996/11/15
(주)와이지플러스,037270,2013/12,2003/08/01,1996/11/15
(주)와이지플러스,037270,2014/12,2003/08/01,1996/11/15
(주)와이지플러스,037270,2015/12,2003/08/01,1996/11/15
(주)와이지플러스,037270,2016/12,2003/08/01,1996/11/15
(주)와이지플러스,037270,2017/12,2003/08/01,1996/11/15
(주)와이지플러스,037270,2018/12,2003/08/01,1996/11/15
(주)와이지플러스,037270,2019/12,2003/08/01,1996/11/15
(주)와이투솔루션,011690,2011/12,1995/12/21,1976/11/04
(주)와이투솔루션,011690,2012/12,1995/12/21,1976/11/04
(주)와이투솔루션,011690,2013/12,1995/12/21,1976/11/04
(주)와이투솔루션,011690,2014/12,1995/12/21,1976/11/04
(주)와이투솔루션,011690,2015/12,1995/12/21,1976/11/04
(주)와이투솔루션,011690,2016/12,1995/12/21,1976/11/04
(주)와이투솔루션,011690,2017/12,1995/12/21,1976/11/04
(주)와이투솔루션,011690,2018/12,1995/12/21,1976/11/04
(주)와이투솔루션,011690,2019/12,1995/12/21,1976/11/04
(주)와이티엔,040300,2011/12,2001/09/04,1993/09/14
(주)와이티엔,040300,2012/12,2001/09/04,1993/09/14
(주)와이티엔,040300,2013/12,2001/09/04,1993/09/14
(주)와이티엔,040300,2014/12,2001/09/04,1993/09/14
(주)와이티엔,040300,2015/12,2001/09/04,1993/09/14
(주)와이티엔,040300,2016/12,2001/09/04,1993/09/14
(주)와이티엔,040300,2017/12,2001/09/04,1993/09/14
(주)와이티엔,040300,2018/12,2001/09/04,1993/09/14
(주)와이티엔,040300,2019/12,2001/09/04,1993/09/14
(주)용평리조트,070960,2016/12,2016/05/27,2000/02/07
(주)용평리조트,070960,2017/12,2016/05/27,2000/02/07
(주)용평리조트,070960,2018/12,2016/05/27,2000/02/07
(주)용평리조트,070960,2019/12,2016/05/27,2000/02/07
(주)우리기술,032820,2011/12,2000/06/22,1995/01/12
(주)우리기술,032820,2012/12,2000/06/22,1995/01/12
(주)우리기술,032820,2013/12,2000/06/22,1995/01/12
(주)우리기술,032820,2014/12,2000/06/22,1995/01/12
(주)우리기술,032820,2015/12,2000/06/22,1995/01/12
(주)우리기술,032820,2016/12,2000/06/22,1995/01/12
(주)우리기술,032820,2017/12,2000/06/22,1995/01/12
(주)우리기술,032820,2018/12,2000/06/22,1995/01/12
(주)우리기술,032820,2019/12,2000/06/22,1995/01/12
(주)우리넷,115440,2011/12,2010/01/27,2000/01/04
(주)우리넷,115440,2012/12,2010/01/27,2000/01/04
(주)우리넷,115440,2013/12,2010/01/27,2000/01/04
(주)우리넷,115440,2014/12,2010/01/27,2000/01/04
(주)우리넷,115440,2015/12,2010/01/27,2000/01/04
(주)우리넷,115440,2016/12,2010/01/27,2000/01/04
(주)우리넷,115440,2017/12,2010/01/27,2000/01/04
(주)우리넷,115440,2018/12,2010/01/27,2000/01/04
(주)우리넷,115440,2019/12,2010/01/27,2000/01/04
(주)우리로,046970,2012/12,2012/11/27,1998/12/29
(주)우리로,046970,2013/12,2012/11/27,1998/12/29
(주)우리로,046970,2014/12,2012/11/27,1998/12/29
(주)우리로,046970,2015/12,2012/11/27,1998/12/29
(주)우리로,046970,2016/12,2012/11/27,1998/12/29
(주)우리로,046970,2017/12,2012/11/27,1998/12/29
(주)우리로,046970,2018/12,2012/11/27,1998/12/29
(주)우리로,046970,2019/12,2012/11/27,1998/12/29
(주)우성,006980,2011/12,1988/10/10,1970/12/30
(주)우성,006980,2012/12,1988/10/10,1970/12/30
(주)우성,006980,2013/12,1988/10/10,1970/12/30
(주)우성,006980,2014/12,1988/10/10,1970/12/30
(주)우성,006980,2015/12,1988/10/10,1970/12/30
(주)우성,006980,2016/12,1988/10/10,1970/12/30
(주)우성,006980,2017/12,1988/10/10,1970/12/30
(주)우성,006980,2018/12,1988/10/10,1970/12/30
(주)우성,006980,2019/12,1988/10/10,1970/12/30
(주)우신시스템,017370,2011/12,2002/05/28,1984/02/23
(주)우신시스템,017370,2012/12,2002/05/28,1984/02/23
(주)우신시스템,017370,2013/12,2002/05/28,1984/02/23
(주)우신시스템,017370,2014/12,2002/05/28,1984/02/23
(주)우신시스템,017370,2015/12,2002/05/28,1984/02/23
(주)우신시스템,017370,2016/12,2002/05/28,1984/02/23
(주)우신시스템,017370,2017/12,2002/05/28,1984/02/23
(주)우신시스템,017370,2018/12,2002/05/28,1984/02/23
(주)우신시스템,017370,2019/12,2002/05/28,1984/02/23
(주)우양,103840,2019/12,2019/11/20,1992/01/28
(주)우정바이오,215380,2015/12,2015/05/18,2015/02/25
(주)우정바이오,215380,2016/12,2015/05/18,2015/02/25
(주)우정바이오,215380,2017/12,2015/05/18,2015/02/25
(주)우정바이오,215380,2018/12,2015/05/18,2015/02/25
(주)우정바이오,215380,2019/12,2015/05/18,2015/02/25
(주)우주일렉트로닉스,065680,2011/12,2004/01/02,1999/08/16
(주)우주일렉트로닉스,065680,2012/12,2004/01/02,1999/08/16
(주)우주일렉트로닉스,065680,2013/12,2004/01/02,1999/08/16
(주)우주일렉트로닉스,065680,2014/12,2004/01/02,1999/08/16
(주)우주일렉트로닉스,065680,2015/12,2004/01/02,1999/08/16
(주)우주일렉트로닉스,065680,2016/12,2004/01/02,1999/08/16
(주)우주일렉트로닉스,065680,2017/12,2004/01/02,1999/08/16
(주)우주일렉트로닉스,065680,2018/12,2004/01/02,1999/08/16
(주)우주일렉트로닉스,065680,2019/12,2004/01/02,1999/08/16
(주)우진,105840,2011/12,2010/07/26,1980/05/13
(주)우진,105840,2012/12,2010/07/26,1980/05/13
(주)우진,105840,2013/12,2010/07/26,1980/05/13
(주)우진,105840,2014/12,2010/07/26,1980/05/13
(주)우진,105840,2015/12,2010/07/26,1980/05/13
(주)우진,105840,2016/12,2010/07/26,1980/05/13
(주)우진,105840,2017/12,2010/07/26,1980/05/13
(주)우진,105840,2018/12,2010/07/26,1980/05/13
(주)우진,105840,2019/12,2010/07/26,1980/05/13
(주)우진아이엔에스,010400,2018/12,2018/09/14,1975/01/27
(주)우진아이엔에스,010400,2019/12,2018/09/14,1975/01/27
(주)우진플라임,049800,2011/12,2006/05/24,1991/12/17
(주)우진플라임,049800,2012/12,2006/05/24,1991/12/17
(주)우진플라임,049800,2013/12,2006/05/24,1991/12/17
(주)우진플라임,049800,2014/12,2006/05/24,1991/12/17
(주)우진플라임,049800,2015/12,2006/05/24,1991/12/17
(주)우진플라임,049800,2016/12,2006/05/24,1991/12/17
(주)우진플라임,049800,2017/12,2006/05/24,1991/12/17
(주)우진플라임,049800,2018/12,2006/05/24,1991/12/17
(주)우진플라임,049800,2019/12,2006/05/24,1991/12/17
(주)웅진,016880,2011/12,1994/11/05,1983/03/21
(주)웅진,016880,2012/12,1994/11/05,1983/03/21
(주)웅진,016880,2013/12,1994/11/05,1983/03/21
(주)웅진,016880,2014/12,1994/11/05,1983/03/21
(주)웅진,016880,2015/12,1994/11/05,1983/03/21
(주)웅진,016880,2016/12,1994/11/05,1983/03/21
(주)웅진,016880,2017/12,1994/11/05,1983/03/21
(주)웅진,016880,2018/12,1994/11/05,1983/03/21
(주)웅진,016880,2019/12,1994/11/05,1983/03/21
(주)웅진씽크빅,095720,2011/12,2007/06/05,2007/05/09
(주)웅진씽크빅,095720,2012/12,2007/06/05,2007/05/09
(주)웅진씽크빅,095720,2013/12,2007/06/05,2007/05/09
(주)웅진씽크빅,095720,2014/12,2007/06/05,2007/05/09
(주)웅진씽크빅,095720,2015/12,2007/06/05,2007/05/09
(주)웅진씽크빅,095720,2016/12,2007/06/05,2007/05/09
(주)웅진씽크빅,095720,2017/12,2007/06/05,2007/05/09
(주)웅진씽크빅,095720,2018/12,2007/06/05,2007/05/09
(주)웅진씽크빅,095720,2019/12,2007/06/05,2007/05/09
(주)원림,005820,2011/12,1990/04/20,1968/10/28
(주)원림,005820,2012/12,1990/04/20,1968/10/28
