회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,자기자본증가율,매출액증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본영업이익율,매출액영업이익률,총자본순이익률,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,순운전자본회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율,종업원1인당부가가치,R & D 투자효율,통계청 한국표준산업분류 10차(소분류),매출원가감소율여부,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부
상신이디피,91580,2019-12,3.66,3.8,6.33,-0.66,8.22,-5.96,16.29,3.41,8.06,5.86,6.04,3.31,0.97,9.42,10.43,1.66,15.13,2.36,1.65,2.45,-75.34,93.87,71.78,42.74,138.38,41.2,17.86,10.88,25.17,41.95,29.66,38.79,183.33,98.5,58.05,23.54,-360.73,-2.53,378990.68,464123.19,688.84,42.34555882,23.3,24.44,160485.72,0.87,  일차전지 및 축전지 제조업,0.0,0.0,0.0,0.0,0.0,0.0
새론오토모티브,75180,2019-12,-35.92,-4.31,-13.27,-6.17,-4.22,-8.85,6.8,-5.45,-3.82,-1.46,-2.5,-3.18,0.58,8.86,4.15,1.8,12.1,0.7,3.5,1.05,2.67,535.72,477.89,267.45,19.99,0.04,56.43,15.73,24024.59,83.34,49.12,55.07,257.94,12.33,16.66,10.79,13.27,44.79,215361.45,425491.16,705.93,47.84921138,14.6,24.43,103048.76,0.0,  자동차 신품 부품 제조업,0.0,0.0,0.0,0.0,0.0,1.0
서울도시가스,17390,2011-12,-2.55,8.8,1.41,16.47,7.88,5.3,9.08,3.26,8.63,1.12,0.83,4.38,1.35,728.16,4.74,3.23,4.72,2.65,2.73,3.07,54.66,111.66,111.22,21.06,97.9,2.95,10.7,4.1,179.78,50.53,45.08,45.26,95.38,80.22,49.47,0.39,3.75,4.73,865446.44,222.87,2204.4,32.1020564,12.6,9.76,277826.1,0.08,  연료용 가스 제조 및 배관공급업,0.0,0.0,0.0,0.0,0.0,1.0
서울도시가스,17390,2012-12,11.16,15.27,5.96,23.52,9.26,13.27,8.61,3.36,9.29,1.06,0.78,4.56,1.36,261.61,4.7,3.53,4.31,2.77,2.67,2.89,24.38,127.33,125.4,31.63,108.78,3.74,11.03,4.53,153.6,47.9,47.77,48.5,87.01,79.53,52.1,1.51,7.04,10.41,951001.44,20284.72,2628.97,31.59704174,11.43,9.01,300488.32,0.09,  연료용 가스 제조 및 배관공급업,0.0,0.0,0.0,0.0,0.0,0.0
서울도시가스,17390,2013-12,8.43,0.88,5.83,-0.01,9.81,10.96,7.87,3.24,9.08,0.97,0.69,4.54,1.4,120.68,5.12,3.7,4.48,2.8,2.81,2.9,20.55,139.39,135.32,34.26,91.8,2.89,11.69,4.01,193.29,52.14,46.67,48.08,85.57,66.15,47.86,2.92,10.34,13.59,1016176.45,32415.12,2684.65,32.22065804,12.2,8.74,327418.74,0.12,  연료용 가스 제조 및 배관공급업,0.0,0.0,0.0,0.0,0.0,1.0
서울도시가스,17390,2014-12,4.86,6.12,5.46,10.12,7.57,-4.99,8.44,3.06,7.49,0.47,0.37,3.93,1.29,105.96,4.89,3.33,4.3,2.45,2.71,2.63,15.81,146.4,143.95,15.52,89.2,2.32,8.07,3.05,164.31,52.85,49.05,49.89,87.87,64.47,47.15,1.68,5.29,15.81,1084271.66,33855.41,2868.95,33.45839018,12.65,10.12,362779.84,0.17,  연료용 가스 제조 및 배관공급업,0.0,0.0,0.0,0.0,0.0,1.0
서울도시가스,17390,2015-12,-5.98,-11.68,2.56,-19.72,1.67,-24.23,9.73,2.91,5.17,-0.16,-0.16,2.92,1.01,185.73,4.25,2.43,3.8,1.78,2.32,2.11,9.97,190.18,189.77,38.15,64.36,0.87,5.79,2.12,260.31,60.84,45.26,45.35,88.79,39.19,39.16,0.21,0.44,21.5,1094061.48,126.11,2511.6,25.95811097,11.31,10.55,283997.69,0.2,  연료용 가스 제조 및 배관공급업,0.0,0.0,0.0,0.0,0.0,0.0
서울도시가스,17390,2016-12,-22.46,2.09,1.67,5.85,1.88,-17.41,11.89,1.85,2.66,-0.46,-0.53,1.62,0.88,850.78,4.77,1.96,4.07,1.44,2.23,1.9,7.48,197.4,197.04,29.84,64.69,0.94,7.56,3.42,316.49,60.72,46.94,47.02,79.41,39.23,39.28,0.18,0.37,23.2,1161327.71,147.59,2726.07,24.22355295,10.32,11.9,281314.83,0.25,  연료용 가스 제조 및 배관공급업,0.0,0.0,0.0,0.0,0.0,0.0
서울도시가스,17390,2017-12,33.9,5.4,-0.51,13.38,2.92,6.16,11.91,2.71,4.05,0.67,0.75,2.43,0.9,932.12,4.91,2.07,4.02,1.49,2.24,1.84,7.07,195.64,195.32,27.93,68.66,0.86,9.66,4.5,459.42,59.29,50.5,50.58,82.56,43.61,40.71,0.17,0.34,24.73,1200893.83,172.7,2905.8,24.9791682,10.32,11.82,299973.29,0.2,  연료용 가스 제조 및 배관공급업,0.0,0.0,0.0,0.0,0.0,0.0
서울도시가스,17390,2018-12,15.39,-11.47,-2.18,-23.35,3.38,2.85,11.39,3.01,4.48,0.3,0.31,2.87,0.95,904.59,4.75,2.16,5.45,1.49,2.64,2.01,6.89,305.66,304.93,22.49,44.45,0.99,-12.83,-3.89,-400.29,69.23,43.69,43.79,190.04,20.7,30.77,0.24,0.35,29.47,1194302.03,229.08,2616.87,26.69470565,12.18,12.0,318815.41,0.1,  연료용 가스 제조 및 배관공급업,0.0,0.0,0.0,0.0,0.0,0.0
서울도시가스,17390,2019-12,4.45,15.69,-10.09,22.71,2.14,-2.01,13.66,2.16,3.08,0.71,0.77,2.0,0.92,793.59,4.97,2.25,6.58,1.42,2.63,2.04,6.74,221.79,221.32,7.75,63.61,0.8,4.75,2.15,230.73,61.12,46.35,46.45,98.79,34.26,38.88,0.21,0.38,25.51,1084751.59,481.83,3074.57,28.61940719,10.1,11.75,310449.48,0.0,  연료용 가스 제조 및 배관공급업,0.0,0.0,0.0,0.0,0.0,0.0
서울반도체,46890,2011-12,4.65,5.45,25.92,-6.97,0.01,-10.67,15.06,2.26,2.79,3.57,4.06,1.98,0.88,6.97,4.16,3.96,18.0,1.24,3.04,1.53,5.06,268.44,223.69,9.74,44.36,21.06,2.46,0.88,3.59,69.27,44.92,53.9,452.75,28.99,30.73,16.67,26.57,33.82,140677.44,109261.23,607.75,56.87671349,13.17,15.38,80012.71,2.57,  반도체 제조업,0.0,0.0,0.0,0.0,0.0,0.0
서울반도체,46890,2012-12,2.42,-1.51,-7.41,6.39,-0.49,14.52,16.9,0.81,1.15,2.06,2.09,0.8,0.99,9.58,4.18,4.22,16.18,1.42,3.25,1.76,6.2,222.83,191.64,22.38,42.89,16.58,9.59,2.89,17.36,69.98,50.08,58.23,266.05,37.34,30.02,14.0,25.39,32.1,145522.14,127175.51,649.54,60.2137285,13.49,13.55,87624.31,5.15,  반도체 제조업,0.0,1.0,0.0,0.0,0.0,0.0
서울반도체,46890,2013-12,7.65,28.53,137.48,5.09,2.57,20.2,27.66,4.12,6.96,9.79,9.35,4.32,1.05,8.97,4.16,3.13,10.98,1.69,2.76,2.0,12.68,144.61,118.28,4.22,79.05,20.77,19.25,9.13,40.92,55.85,38.94,47.61,189.51,58.95,44.15,18.21,59.03,14.69,384504.34,480336.55,967.43,62.90200352,25.0,26.86,241860.93,5.07,  반도체 제조업,0.0,1.0,0.0,0.0,0.0,1.0
서울반도체,46890,2014-12,0.28,6.46,20.63,-4.53,-1.53,-8.99,20.19,0.07,0.11,0.22,0.27,0.06,0.82,6.7,3.56,1.83,8.85,1.53,1.77,1.82,45.92,108.84,81.24,5.46,93.59,29.49,13.84,8.4,22.68,51.66,31.87,42.69,220.43,75.94,48.34,25.36,312.32,3.47,496984.22,675463.08,1195.84,44.09440145,18.33,23.03,219142.22,6.63,  반도체 제조업,0.0,0.0,0.0,0.0,0.0,1.0
서울반도체,46890,2015-12,7.81,-3.75,-2.16,-0.71,2.51,7.66,23.56,2.65,4.34,3.94,4.51,2.31,0.87,6.59,3.74,1.83,7.69,1.64,1.87,2.01,21.39,123.3,96.93,10.17,81.77,20.51,30.2,15.26,66.23,55.02,34.62,44.04,140.2,64.92,44.98,21.39,113.19,8.32,518660.7,788084.74,1145.21,55.17199296,24.99,28.07,286155.44,5.81,  반도체 제조업,0.0,1.0,0.0,0.0,0.0,0.0
서울반도체,46890,2016-12,11.83,-4.0,-12.36,0.68,4.31,-5.67,24.5,3.94,5.88,5.17,6.03,3.37,0.86,6.68,3.16,1.86,5.7,1.49,2.01,1.9,17.75,127.13,99.75,8.18,67.28,16.08,41.38,19.03,103.52,59.78,36.24,46.18,159.31,60.77,40.22,21.54,100.93,9.86,572833.77,978927.54,1353.08,63.51557244,26.89,30.74,363838.65,5.81,  반도체 제조업,0.0,0.0,0.0,0.0,0.0,0.0
서울반도체,46890,2017-12,22.6,12.54,12.58,14.25,3.68,16.41,25.61,4.18,6.99,8.48,8.85,4.0,0.96,6.72,3.29,2.18,6.0,1.67,2.24,2.06,15.86,132.15,100.58,10.83,81.58,14.23,23.75,11.8,75.02,55.07,35.69,46.89,149.44,64.42,44.93,23.89,98.19,11.41,420782.9,734509.53,1119.84,68.56701292,25.76,28.48,288518.27,5.13,  반도체 제조업,0.0,0.0,0.0,1.0,0.0,1.0
서울반도체,46890,2018-12,15.62,5.41,6.7,4.54,7.3,7.54,27.07,5.24,8.94,7.53,7.95,4.97,0.95,5.95,3.15,2.14,6.19,1.7,2.13,2.03,12.65,145.76,108.16,5.25,78.39,18.12,23.82,11.34,57.76,56.06,34.5,46.5,185.55,56.91,43.94,25.8,82.17,14.6,498588.32,864749.41,1229.81,57.93225222,23.49,25.45,288843.44,5.21,  반도체 제조업,0.0,0.0,0.0,0.0,0.0,0.0
서울반도체,46890,2019-12,6.62,2.19,4.03,2.91,2.82,-5.38,22.45,3.17,4.87,3.79,4.38,2.74,0.86,5.66,2.85,1.92,5.47,1.54,1.97,1.85,15.45,130.94,98.3,9.4,77.3,16.03,23.69,12.08,64.41,56.4,35.15,46.82,142.76,63.4,43.6,24.93,105.51,11.06,632221.12,1087325.56,1482.22,47.6393661,20.32,23.78,301186.13,5.81,  반도체 제조업,0.0,0.0,0.0,0.0,0.0,0.0
서울전자통신,27040,2011-12,-1.33,4.14,-4.67,0.07,-9.56,16.54,8.29,-3.97,-10.53,-2.86,-2.02,-5.6,1.41,5.29,5.65,9.28,11.9,2.65,3.02,1.96,8.03,195.4,136.52,49.07,101.91,18.48,-5.64,-2.06,-15.41,49.53,49.29,70.55,214.44,72.9,50.47,30.13,61.72,34.44,13411.0,12055.23,92.7,70.48024691,10.2,7.37,9452.1,9.3,  기계장비 및 관련 물품 도매업,0.0,0.0,0.0,0.0,0.0,0.0
서울전자통신,27040,2012-12,-0.67,-3.41,86.88,-17.3,-14.52,-35.01,9.13,-7.36,-14.41,-1.63,-1.78,-6.73,0.91,4.73,4.04,4.31,9.18,1.96,1.72,1.4,9.23,150.12,115.88,37.46,128.16,30.3,16.77,10.12,31.1,43.83,46.62,60.4,210.72,91.8,56.17,22.81,68.31,20.16,25582.28,26145.55,102.1,67.69467547,16.96,18.22,17317.84,14.86,  기계장비 및 관련 물품 도매업,0.0,0.0,0.0,0.0,0.0,0.0
서울전자통신,27040,2013-12,0.98,17.62,27.58,13.71,0.51,48.11,10.21,0.77,2.42,2.3,1.82,0.98,1.27,7.95,6.81,4.3,21.68,3.14,2.13,2.14,11.63,152.72,114.11,37.6,167.01,36.42,-0.64,-0.34,-1.1,37.45,43.63,58.39,516.7,102.09,62.55,25.28,73.23,20.16,345578.5,345351.0,1157.72,64.06414677,19.12,16.31,221391.92,3.71,  기계장비 및 관련 물품 도매업,0.0,1.0,0.0,0.0,0.0,0.0
서울전자통신,27040,2014-12,-5.74,-55.92,-73.77,-62.32,-43.87,-73.5,9.18,-75.02,-79.72,-2.89,-6.71,-32.35,0.43,2.82,2.77,1.61,12.35,1.06,0.73,0.77,7.33,162.74,124.06,58.07,109.7,20.3,-38.06,-28.25,-98.1,47.69,38.05,49.91,261.57,64.31,52.31,23.77,61.65,19.24,51083.27,104570.75,476.07,234.5554332,25.17,35.71,119818.58,1.82,  기계장비 및 관련 물품 도매업,0.0,0.0,0.0,0.0,0.0,0.0
서울전자통신,27040,2015-12,-2.11,-3.14,-22.06,-3.23,-10.88,4.11,13.84,-11.51,-18.73,-1.73,-2.32,-8.58,0.75,4.79,6.25,4.54,14.46,1.63,1.38,1.49,140.98,102.2,71.51,32.92,127.89,22.04,-21.59,-15.99,-54.97,43.88,34.89,49.87,182.18,111.2,56.12,30.03,1393.42,1.07,103661.86,129264.74,718.47,113.9690541,16.44,21.71,118142.44,1.08,  기계장비 및 관련 물품 도매업,0.0,0.0,0.0,0.0,0.0,0.0
서울전자통신,27040,2016-12,3.29,24.61,1.06,30.84,37.98,90.4,10.19,9.45,26.11,3.93,3.06,12.14,1.28,5.86,8.17,9.81,12.02,2.76,2.4,2.51,19.87,128.62,71.03,20.83,105.81,16.09,-15.19,-6.75,-48.52,48.59,28.91,52.36,123.59,83.78,51.41,44.78,201.21,11.65,73893.95,93280.06,625.96,193.1605786,22.8,19.7,142733.98,0.42,  기계장비 및 관련 물품 도매업,0.0,0.0,0.0,1.0,0.0,0.0
서울전자통신,27040,2017-12,0.63,-2.21,14.16,-3.98,0.35,3.04,6.41,-1.72,-4.23,1.0,0.83,-2.08,1.21,4.62,6.78,9.39,9.26,2.45,2.37,2.32,15.28,145.02,73.42,21.39,100.57,24.64,-18.44,-7.58,-37.53,49.86,26.03,51.41,142.17,71.1,50.14,49.38,159.04,15.96,114781.54,117806.71,836.57,103.2540171,14.17,11.62,118516.56,0.38,  기계장비 및 관련 물품 도매업,0.0,0.0,0.0,0.0,0.0,1.0
서울전자통신,27040,2018-12,-1.19,7.47,-12.66,12.42,-9.2,-7.85,5.48,-4.94,-11.67,-2.16,-2.0,-5.35,1.08,4.18,5.57,8.66,6.37,2.36,2.0,2.06,57.26,107.29,60.15,15.5,137.39,23.33,-1.52,-0.84,-3.77,42.13,30.16,53.78,92.99,119.01,57.87,43.93,646.87,3.65,103479.19,67206.42,919.51,0,6.56,6.28,60357.05,0.3,  기계장비 및 관련 물품 도매업,0.0,0.0,0.0,0.0,0.0,0.0
서울전자통신,27040,2019-12,-1.82,69.78,30.9,-22.42,174.26,-22.49,6.32,6.18,6.35,-1.68,-2.79,3.71,0.6,3.32,5.13,6.24,5.27,1.03,1.45,1.7,29.94,114.91,54.01,10.99,46.96,16.13,-0.26,-0.17,-0.51,68.05,11.55,24.58,105.23,31.43,31.95,53.0,408.38,3.19,146463.7,90765.72,1696.06,86.91303454,7.51,15.72,127296.05,0.43,  기계장비 및 관련 물품 도매업,0.0,0.0,0.0,0.0,0.0,0.0
서호전기,65710,2011-12,-7777.0,-4.28,3.15,-8.29,-3.46,6.74,23.74,2.87,1.37,-1.13,-2.6,1.24,0.43,4.45,2.45,1.54,8.93,0.48,4.45,0.62,1.47,826.96,721.83,120.66,10.3,0.0,224.65,47.43,0.0,90.66,59.59,68.27,234.07,9.1,9.34,12.71,14.46,60.01,140912.66,0.0,482.21,0,10.97,24.81,52905.19,3.62,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",0.0,0.0,0.0,0.0,0.0,0.0
서호전기,65710,2012-12,7.03,0.06,-0.84,-0.85,1.31,17.3,24.42,3.43,1.95,0.83,1.6,1.78,0.52,4.85,3.63,1.78,9.78,0.57,5.91,0.76,1.72,898.59,799.17,111.19,8.94,0.0,73.35,11.61,0.0,91.8,60.16,67.64,276.11,8.2,8.2,11.06,12.45,60.12,139734.5,0.0,482.51,0,11.85,22.87,57186.42,3.17,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",0.0,1.0,0.0,0.0,0.0,0.0
서호전기,65710,2013-12,30.9,1.11,0.41,-0.49,2.22,2.94,25.65,5.72,3.29,2.35,4.43,3.04,0.53,5.26,3.77,1.84,13.64,0.57,6.89,0.79,1.75,1037.08,920.18,126.67,7.75,0.0,33.74,4.6,0.0,92.8,59.07,66.57,468.01,6.92,7.2,11.27,12.47,60.15,135202.35,0.0,470.12,0,13.57,25.72,63802.91,3.75,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",0.0,0.0,0.0,0.0,0.0,0.0
서호전기,65710,2014-12,64.61,13.78,-0.27,20.89,3.87,26.81,24.5,6.9,4.88,4.38,6.99,4.32,0.63,8.61,3.58,2.33,12.84,0.71,5.45,0.91,2.08,497.67,471.52,80.18,18.03,0.0,31.46,8.17,0.0,84.73,67.02,70.73,298.14,16.78,15.27,5.26,6.58,56.52,136072.61,0.0,539.8,0,15.75,26.78,85031.56,3.07,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",0.0,0.0,0.0,0.0,0.0,0.0
서호전기,65710,2015-12,40.5,9.27,0.16,7.34,2.02,52.52,19.07,5.41,5.67,5.44,6.34,4.63,0.86,18.0,5.43,3.56,11.82,1.05,4.71,1.22,3.25,367.4,346.37,110.43,26.41,0.25,51.54,13.12,4260.93,79.11,65.5,69.48,135.0,23.91,20.89,5.73,7.87,50.57,137559.02,0.0,595.31,0,18.09,22.04,107694.91,3.42,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",0.0,0.0,0.0,0.0,0.0,0.0
서호전기,65710,2016-12,96.95,22.18,-0.96,27.0,13.04,12.48,29.78,14.75,16.17,11.01,13.25,12.26,0.83,16.88,7.92,4.02,12.21,1.1,3.44,1.17,3.26,279.09,267.37,52.31,36.64,0.44,51.43,18.25,3131.27,73.19,69.19,72.22,146.38,35.36,26.81,4.2,6.54,46.34,130210.93,0.0,695.17,0,25.78,34.11,179216.73,6.47,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",0.0,0.0,0.0,0.0,0.0,1.0
서호전기,65710,2017-12,166.01,-2.34,-0.71,-1.81,4.49,-24.76,53.46,13.85,10.52,16.73,29.08,7.97,0.58,7.17,6.08,3.05,11.9,0.76,2.37,0.79,2.21,366.52,344.01,117.74,27.7,5.26,43.47,16.2,179.19,78.31,68.15,72.61,248.07,25.3,21.69,6.14,8.44,52.8,131614.35,0.0,691.15,0,25.68,44.1,177485.32,3.99,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",0.0,0.0,0.0,0.0,0.0,0.0
서호전기,65710,2018-12,47.01,3.05,2.54,5.39,3.98,-30.18,47.61,17.37,8.84,8.4,20.97,6.96,0.4,4.34,4.35,2.11,14.24,0.51,1.88,0.55,1.46,364.3,338.79,58.95,26.55,0.19,42.7,22.71,4835.12,79.02,69.06,74.26,467.66,25.8,20.98,7.0,9.65,53.88,131399.54,0.0,693.47,0,19.55,49.55,135566.49,4.97,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",0.0,0.0,0.0,0.0,0.0,0.0
서호전기,65710,2019-12,105.83,17.82,67.02,-26.7,20.04,108.02,36.1,23.6,22.28,14.22,18.87,17.79,0.75,6.2,11.61,3.24,15.1,0.94,3.73,1.28,4.98,253.2,198.73,70.9,24.22,0.16,37.38,10.46,4550.45,80.5,36.26,46.2,48.62,22.67,19.5,21.51,35.55,27.96,210247.82,0.0,782.7,0,32.43,46.56,253852.02,3.68,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",0.0,1.0,0.0,0.0,0.0,0.0
선도전기,7610,2011-12,45.1,5.13,-2.29,27.8,-3.33,43.53,9.56,3.19,2.88,2.09,3.06,2.18,0.68,9.01,4.03,3.28,5.87,0.9,2.8,1.71,5.52,223.57,188.76,29.08,37.89,0.0,17.67,7.28,0.0,72.52,36.91,43.72,168.53,26.97,27.48,15.57,28.16,24.16,130214.14,9219.57,651.96,20.54605634,4.1,6.16,26753.87,0.4,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",0.0,0.0,0.0,0.0,0.0,0.0
선도전기,7610,2012-12,16.27,-2.07,-3.12,-12.3,0.79,-15.06,9.76,2.18,1.7,1.03,1.8,1.25,0.57,6.2,2.85,2.86,4.99,0.78,2.16,1.38,5.33,224.03,167.52,3.97,33.98,2.82,-7.93,-3.48,-71.38,74.64,29.28,39.15,179.84,23.42,25.36,25.22,45.56,21.68,116566.68,30960.87,589.04,42.48758707,8.41,14.54,49526.37,0.47,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",0.0,0.0,0.0,0.0,0.0,0.0
선도전기,7610,2013-12,6.09,29.94,12.97,58.11,4.8,92.48,8.2,1.29,1.88,1.75,1.81,1.25,0.97,11.56,3.58,5.25,6.23,1.46,2.89,2.2,11.43,145.86,127.49,1.63,66.11,10.14,-11.58,-5.38,-45.43,60.2,41.64,47.65,167.62,54.26,39.8,12.6,40.07,14.98,113369.85,29722.43,734.76,57.32161395,8.84,10.33,64985.43,0.07,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",0.0,1.0,0.0,0.0,0.0,1.0
선도전기,7610,2014-12,2.8,3.3,61.39,-11.73,-0.68,-17.4,8.91,1.73,2.04,1.36,1.95,1.2,0.7,11.06,2.33,3.13,4.14,1.18,1.7,1.58,7.15,188.76,163.39,9.8,72.76,18.68,1.28,0.79,2.9,57.88,35.24,40.71,183.37,37.26,42.12,13.44,28.58,19.14,142053.6,30607.33,733.85,45.9068015,8.89,12.97,65212.27,0.17,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",0.0,0.0,0.0,0.0,0.0,1.0
선도전기,7610,2015-12,10.92,2.35,-1.49,9.43,2.27,3.33,15.05,4.53,5.48,4.21,6.01,3.17,0.7,11.46,2.65,2.64,4.89,1.21,1.66,1.66,5.46,239.32,212.36,21.76,72.9,17.31,11.72,7.15,28.55,57.84,38.63,43.53,181.17,31.45,42.16,11.27,19.35,25.34,139165.64,32258.02,759.49,66.133283,12.12,17.53,92034.8,0.32,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",0.0,0.0,0.0,0.0,0.0,0.0
선도전기,7610,2016-12,3.92,7.84,-0.56,8.5,3.65,-0.05,10.78,2.31,2.71,1.6,2.41,1.54,0.67,11.57,2.3,2.67,4.51,1.17,1.53,1.52,5.94,197.13,173.1,2.31,79.88,21.16,-2.4,-1.67,-5.04,55.59,38.46,43.8,207.1,39.97,44.41,12.19,24.74,21.58,127840.17,31005.69,775.67,64.85727549,10.69,16.68,82913.65,0.44,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",0.0,0.0,0.0,0.0,0.0,0.0
선도전기,7610,2017-12,1.55,7.88,12.54,-1.45,10.63,15.37,9.84,1.54,1.95,0.97,1.36,1.1,0.71,12.23,2.54,2.9,5.39,1.26,1.63,1.7,6.27,220.39,191.98,5.15,75.41,22.21,-4.33,-2.72,-8.38,57.01,34.86,40.01,214.87,31.85,42.99,12.89,23.59,21.86,201239.93,29609.34,823.71,37.50459359,9.16,13.37,75474.22,0.16,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",0.0,0.0,0.0,0.0,0.0,1.0
선도전기,7610,2018-12,0.96,-5.73,-2.27,11.96,-7.02,-22.72,8.78,-0.98,-0.94,0.74,1.35,-0.53,0.55,10.12,2.07,2.14,5.2,0.96,1.26,1.25,3.64,285.93,257.9,13.32,77.85,25.71,4.69,3.66,7.99,56.23,42.86,47.52,291.55,29.56,43.77,9.8,15.08,30.9,207174.85,3013.46,814.72,31.27368086,7.95,14.15,64791.2,0.02,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",0.0,0.0,0.0,0.0,0.0,0.0
선도전기,7610,2019-12,-1.42,12.03,24.23,0.9,3.21,6.66,7.34,-2.41,-2.53,-1.06,-1.87,-1.36,0.57,12.0,2.1,2.06,6.22,1.05,1.23,1.26,5.75,176.87,159.92,3.21,93.05,29.0,0.98,0.88,1.63,51.8,38.7,42.8,289.73,46.72,48.2,9.59,22.06,18.6,241909.0,33304.95,893.19,24.86741877,6.73,12.59,60156.52,0.16,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업",0.0,0.0,0.0,0.0,0.0,1.0
성문전자,14910,2011-12,11.74,6.69,7.34,3.07,14.25,10.33,18.18,5.53,11.82,11.4,8.2,7.68,1.39,6.05,3.85,6.28,16.21,2.14,3.97,2.1,7.6,218.96,154.73,16.93,48.93,19.6,17.45,4.26,29.24,67.15,46.1,65.24,478.79,44.38,32.85,29.34,54.0,35.45,74455.59,168177.75,356.14,143.8647518,30.08,22.33,107115.35,0.11,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,1.0
성문전자,14910,2012-12,-5.37,-21.8,-4.85,-30.4,-9.59,-26.79,10.64,-4.28,-6.61,-3.67,-3.32,-4.74,1.11,5.38,3.43,4.55,14.17,1.54,3.92,1.78,6.78,277.84,194.53,30.9,28.82,11.09,50.76,9.01,102.38,77.63,40.66,58.07,288.05,26.92,22.37,29.99,46.85,37.17,69006.25,173991.36,282.15,67.45765303,16.5,13.09,46550.0,1.09,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
성문전자,14910,2013-12,-12.18,15.28,-10.92,32.74,-10.17,0.69,6.74,-8.12,-13.99,-7.56,-6.41,-9.58,1.18,6.47,4.43,4.97,13.52,1.72,3.74,1.88,5.16,276.81,207.83,82.36,65.32,11.62,16.95,6.08,57.66,60.49,50.2,66.87,291.49,39.93,39.51,24.92,39.01,42.71,64896.12,179077.23,316.97,68.01698079,13.93,12.65,44140.38,1.25,  전자부품 제조업,0.0,1.0,0.0,0.0,0.0,0.0
성문전자,14910,2014-12,-4.69,3.6,4.34,0.65,-9.71,-1.57,8.71,-3.66,-6.9,-4.08,-3.83,-3.9,1.06,5.89,4.14,5.08,12.51,1.88,2.45,1.62,10.56,143.91,107.7,39.77,89.69,16.93,-3.3,-1.49,-9.23,52.72,48.61,64.96,284.12,85.62,47.28,25.16,82.47,19.82,62009.46,208015.85,373.6,103.3902492,17.16,16.4,64111.74,1.32,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,1.0
성문전자,14910,2015-12,-3.94,-12.19,11.37,-19.15,5.08,-10.64,11.21,-3.52,-6.08,-2.78,-2.79,-3.5,1.0,5.27,3.65,4.2,10.41,1.73,2.35,1.59,8.43,173.15,123.24,19.84,58.52,21.33,0.88,0.31,1.53,63.08,42.57,59.81,261.71,54.75,36.92,28.83,68.23,25.27,90964.14,258979.02,368.08,77.98230858,19.27,18.1,70935.93,1.4,  전자부품 제조업,0.0,1.0,0.0,0.0,0.0,0.0
성보화학,3080,2016-12,7777.0,80.85,-36.5,159.02,79.03,3.51,25.61,129.35,59.98,0.0,0.0,49.69,0.38,0.96,7.2,1.86,7.93,0.46,2.24,0.61,1.08,471.68,311.59,211.15,21.15,0.0,-13.6,-7.96,0.0,82.54,46.41,70.25,196.74,18.04,17.46,33.94,43.07,55.35,65192.52,3617.94,1341.41,0,0.0,0.0,0.0,4.25,"  비료, 농약 및 살균, 살충제 제조업",0.0,0.0,0.0,0.0,0.0,0.0
