0,회사명,거래소코드,회계년도,매출원가감소율여부,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부
2224,아이에이,38880,15-Dec,0,0,0,0,0,0
2225,아이에이,38880,16-Dec,0,0,0,0,0,1
2226,아이에이,38880,17-Dec,0,0,0,0,0,0
2227,아이에이,38880,18-Dec,0,0,0,0,0,1
2228,아이에이,38880,19-Dec,0,0,0,0,0,0
2229,아이에이치큐,3560,11-Dec,0,0,0,0,0,0
2230,아이에이치큐,3560,12-Dec,0,0,0,0,0,1
2231,아이에이치큐,3560,13-Dec,0,0,0,0,0,0
2232,아이에이치큐,3560,14-Dec,0,0,0,0,0,0
2233,아이에이치큐,3560,15-Dec,0,0,0,1,0,0
2234,아이에이치큐,3560,16-Dec,0,0,0,0,0,1
2235,아이에이치큐,3560,17-Dec,0,0,0,0,0,1
2236,아이에이치큐,3560,18-Dec,0,0,0,0,0,0
2237,아이에이치큐,3560,19-Dec,0,0,0,0,0,0
2238,아이엠,101390,11-Dec,0,0,0,0,0,0
2239,아이엠,101390,12-Dec,0,1,0,0,0,0
2240,아이엠,101390,13-Dec,0,1,0,0,0,1
2241,아이엠,101390,14-Dec,0,1,0,0,0,0
2242,아이엠,101390,15-Dec,0,0,0,0,0,0
2243,아이엠,101390,16-Dec,0,0,0,0,0,1
2244,아이엠,101390,17-Dec,0,0,0,0,0,0
2245,아이엠,101390,18-Dec,0,0,0,0,0,0
2246,아이엠,101390,19-Dec,0,0,0,0,0,0
2247,아이오케이컴퍼니,78860,11-Dec,0,0,0,0,0,0
2248,아이오케이컴퍼니,78860,12-Dec,0,0,0,0,0,0
2249,아이오케이컴퍼니,78860,13-Dec,0,0,0,0,0,0
2250,아이오케이컴퍼니,78860,14-Dec,0,0,0,0,0,0
2251,아이오케이컴퍼니,78860,15-Dec,0,0,0,0,0,0
2252,아이오케이컴퍼니,78860,16-Dec,0,0,0,0,0,0
2253,아이오케이컴퍼니,78860,17-Dec,0,0,0,0,0,0
2254,아이오케이컴퍼니,78860,18-Dec,0,0,0,0,0,1
2255,아이오케이컴퍼니,78860,19-Dec,0,0,0,0,0,0
2256,아이윈,90150,11-Dec,0,0,0,0,0,0
2257,아이윈,90150,12-Dec,0,0,0,0,0,1
2258,아이윈,90150,13-Dec,0,0,0,0,0,0
2259,아이윈,90150,14-Dec,0,0,0,0,0,0
2260,아이윈,90150,15-Dec,0,0,0,0,0,1
2261,아이윈,90150,16-Dec,0,0,0,0,0,1
2262,아이윈,90150,17-Dec,0,0,0,0,0,1
2263,아이윈,90150,18-Dec,0,0,0,0,0,0
2264,아이윈,90150,19-Dec,0,0,0,0,0,0
2265,아이윈플러스,123010,16-Dec,0,0,0,0,0,0
2266,아이윈플러스,123010,17-Dec,0,0,0,0,0,0
2267,아이윈플러스,123010,18-Dec,0,0,0,0,0,0
2268,아이윈플러스,123010,19-Dec,0,0,0,0,0,0
2269,아이즈비전,31310,11-Dec,0,0,0,0,0,0
2270,아이즈비전,31310,12-Dec,0,0,0,0,0,1
2271,아이즈비전,31310,13-Dec,0,0,0,0,0,0
2272,아이즈비전,31310,14-Dec,0,0,0,1,0,1
2273,아이즈비전,31310,15-Dec,0,0,0,0,0,0
2274,아이즈비전,31310,16-Dec,0,0,0,0,0,0
2275,아이즈비전,31310,17-Dec,0,0,0,0,0,0
2276,아이즈비전,31310,18-Dec,0,0,0,0,0,1
2277,아이즈비전,31310,19-Dec,0,0,0,0,0,0
2278,아이컴포넌트,59100,11-Dec,0,0,0,0,0,0
2279,아이컴포넌트,59100,12-Dec,0,1,0,0,0,0
2280,아이컴포넌트,59100,13-Dec,0,0,0,0,0,0
2281,아이컴포넌트,59100,14-Dec,0,0,0,0,0,0
2282,아이컴포넌트,59100,15-Dec,0,0,0,0,0,0
2283,아이컴포넌트,59100,16-Dec,0,0,0,0,0,0
2284,아이컴포넌트,59100,17-Dec,0,1,0,0,0,0
2285,아이컴포넌트,59100,18-Dec,0,0,0,0,0,0
2286,아이컴포넌트,59100,19-Dec,0,0,0,0,0,0
2287,아이톡시,52770,11-Dec,0,0,0,0,0,0
2288,아이톡시,52770,12-Dec,0,0,0,0,0,0
2289,아이톡시,52770,13-Dec,0,0,0,0,0,0
2290,아이톡시,52770,14-Dec,0,0,0,1,0,1
2291,아이톡시,52770,15-Dec,0,0,0,0,0,0
2292,아이톡시,52770,16-Dec,0,0,0,1,0,0
2293,아이톡시,52770,17-Dec,0,0,0,0,0,0
2294,아이톡시,52770,18-Dec,0,0,0,0,0,0
2295,아이톡시,52770,19-Dec,0,0,0,0,0,0
2296,아이티센,124500,16-Dec,0,0,0,1,0,0
2297,아이티센,124500,17-Dec,0,1,0,0,0,1
2298,아이티센,124500,18-Dec,0,0,0,0,0,1
2299,아이티센,124500,19-Dec,0,0,0,0,0,0
2300,아이티엑스에이아이,99520,11-Dec,0,0,0,0,0,0
2301,아이티엑스에이아이,99520,12-Dec,0,0,0,0,0,0
2302,아이티엑스에이아이,99520,13-Dec,0,0,0,0,0,0
2303,아이티엑스에이아이,99520,14-Dec,0,0,0,0,0,0
2304,아이티엑스에이아이,99520,15-Dec,0,0,0,0,0,0
2305,아이티엑스에이아이,99520,16-Dec,0,0,0,0,0,0
2306,아이티엑스에이아이,99520,17-Dec,0,0,0,0,0,0
2307,아이티엑스에이아이,99520,18-Dec,0,0,0,0,0,0
2308,아이티엑스에이아이,99520,19-Dec,0,0,0,0,0,0
2309,아즈텍더블유비이,32080,11-Dec,0,0,0,0,0,0
2310,아즈텍더블유비이,32080,12-Dec,0,0,0,0,0,0
2311,아즈텍더블유비이,32080,13-Dec,0,0,0,0,0,0
2312,아즈텍더블유비이,32080,14-Dec,0,1,0,0,0,0
2313,아즈텍더블유비이,32080,15-Dec,0,0,0,0,0,0
2314,아즈텍더블유비이,32080,16-Dec,0,0,0,0,0,0
2315,아즈텍더블유비이,32080,17-Dec,0,0,0,0,0,0
2316,아즈텍더블유비이,32080,18-Dec,0,1,0,0,0,0
2317,아즈텍더블유비이,32080,19-Dec,0,0,0,0,0,0
2318,안트로젠,65660,16-Dec,0,0,0,0,0,0
2319,안트로젠,65660,17-Dec,0,0,0,1,0,0
2320,안트로젠,65660,18-Dec,0,0,0,0,0,0
2321,안트로젠,65660,19-Dec,0,0,0,0,0,0
2322,알루코,1780,11-Dec,0,0,0,0,0,0
2323,알루코,1780,12-Dec,0,1,0,0,0,0
2324,알루코,1780,13-Dec,0,0,0,0,0,1
2325,알루코,1780,14-Dec,0,0,0,0,0,0
2326,알루코,1780,15-Dec,0,0,0,1,0,0
2327,알루코,1780,16-Dec,0,0,0,0,0,1
2328,알루코,1780,17-Dec,0,0,0,0,0,1
2329,알루코,1780,18-Dec,0,0,0,0,0,0
2330,알루코,1780,19-Dec,0,1,0,0,0,0
2331,알에프세미,96610,11-Dec,0,0,0,0,0,0
2332,알에프세미,96610,12-Dec,0,0,0,0,0,0
2333,알에프세미,96610,13-Dec,0,1,0,1,0,1
2334,알에프세미,96610,14-Dec,0,0,0,0,0,0
2335,알에프세미,96610,15-Dec,0,0,0,0,0,0
2336,알에프세미,96610,16-Dec,0,1,0,0,0,0
2337,알에프세미,96610,17-Dec,0,0,0,0,0,1
2338,알에프세미,96610,18-Dec,0,1,0,0,0,1
2339,알에프세미,96610,19-Dec,0,0,0,0,0,0
2340,알에프텍,61040,11-Dec,0,0,0,0,0,1
2341,알에프텍,61040,12-Dec,0,0,0,1,0,0
2342,알에프텍,61040,13-Dec,0,0,0,0,0,0
2343,알에프텍,61040,14-Dec,0,0,0,0,0,1
2344,알에프텍,61040,15-Dec,0,1,0,0,0,0
2345,알에프텍,61040,16-Dec,0,0,0,0,0,0
2346,알에프텍,61040,17-Dec,0,1,0,0,0,0
2347,알에프텍,61040,18-Dec,0,0,0,0,0,0
2348,알에프텍,61040,19-Dec,0,1,0,0,0,1
2349,알테오젠,196170,14-Dec,0,0,0,0,0,1
2350,알테오젠,196170,15-Dec,0,0,0,1,0,0
2351,알테오젠,196170,16-Dec,0,0,0,1,0,1
2352,알테오젠,196170,17-Dec,0,0,0,0,0,0
2353,알테오젠,196170,18-Dec,0,0,0,0,0,1
2354,알테오젠,196170,19-Dec,0,0,0,0,0,0
2355,알티캐스트,85810,13-Dec,0,0,0,0,0,0
2356,알티캐스트,85810,14-Dec,0,0,0,0,0,0
2357,알티캐스트,85810,15-Dec,0,0,0,0,0,0
2358,알티캐스트,85810,16-Dec,0,1,0,0,0,0
2359,알티캐스트,85810,17-Dec,0,0,0,0,0,0
2360,알티캐스트,85810,18-Dec,0,0,0,0,0,0
2361,알티캐스트,85810,19-Dec,0,0,0,0,0,0
2362,알파홀딩스,117670,11-Dec,0,0,0,0,0,0
2363,알파홀딩스,117670,12-Dec,0,0,0,0,0,0
2364,알파홀딩스,117670,13-Dec,0,0,0,1,0,0
2365,알파홀딩스,117670,14-Dec,0,0,0,0,0,0
2366,알파홀딩스,117670,15-Dec,0,0,0,1,0,0
2367,알파홀딩스,117670,16-Dec,0,1,0,0,0,0
2368,알파홀딩스,117670,17-Dec,0,0,0,0,0,0
2369,알파홀딩스,117670,18-Dec,0,1,0,0,0,0
2370,알파홀딩스,117670,19-Dec,0,0,0,0,0,0
2371,액토즈소프트,52790,11-Dec,0,0,0,0,0,1
2372,액토즈소프트,52790,12-Dec,0,0,0,0,0,1
2373,액토즈소프트,52790,13-Dec,0,0,0,1,0,0
2374,액토즈소프트,52790,14-Dec,0,0,0,0,0,0
2375,액토즈소프트,52790,15-Dec,0,0,0,0,0,0
2376,액토즈소프트,52790,16-Dec,0,0,0,0,0,1
2377,액토즈소프트,52790,17-Dec,0,0,0,1,0,0
2378,액토즈소프트,52790,18-Dec,0,0,0,1,0,1
2379,액토즈소프트,52790,19-Dec,0,0,0,0,0,1
2380,앤씨앤,92600,11-Dec,0,0,0,0,0,0
2381,앤씨앤,92600,12-Dec,0,0,0,0,0,0
2382,앤씨앤,92600,13-Dec,0,1,0,0,0,0
2383,앤씨앤,92600,14-Dec,0,1,0,0,0,1
2384,앤씨앤,92600,15-Dec,0,0,0,0,0,0
2385,앤씨앤,92600,16-Dec,0,0,0,0,0,0
2386,앤씨앤,92600,17-Dec,0,1,0,0,0,1
2387,앤씨앤,92600,18-Dec,0,0,0,0,0,0
2388,앤씨앤,92600,19-Dec,0,0,0,0,0,0
2389,어스앤에어로스페이스,263540,17-Dec,0,0,0,0,0,0
2390,어스앤에어로스페이스,263540,18-Dec,0,0,0,0,0,0
2391,어스앤에어로스페이스,263540,19-Dec,0,0,0,0,0,0
2392,얼라인드제네틱스,238120,16-Dec,0,0,0,0,0,0
2393,얼라인드제네틱스,238120,17-Dec,0,0,0,0,0,0
2394,얼라인드제네틱스,238120,18-Dec,0,0,0,0,0,1
2395,얼라인드제네틱스,238120,19-Dec,0,0,0,0,0,0
2396,에넥스,11090,11-Dec,0,0,0,0,0,0
2397,에넥스,11090,12-Dec,0,0,0,0,0,0
2398,에넥스,11090,13-Dec,0,0,0,0,0,0
2399,에넥스,11090,14-Dec,0,0,0,0,0,0
2400,에넥스,11090,15-Dec,0,0,0,0,0,1
2401,에넥스,11090,16-Dec,0,0,0,0,0,1
2402,에넥스,11090,17-Dec,0,1,0,0,0,0
2403,에넥스,11090,18-Dec,0,0,0,0,0,1
2404,에넥스,11090,19-Dec,0,1,0,0,0,0
2405,에스디생명공학,217480,17-Dec,0,0,0,0,0,1
2406,에스디생명공학,217480,18-Dec,0,0,0,1,0,0
2407,에스디생명공학,217480,19-Dec,0,1,0,0,0,0
2408,에스디시스템,121890,11-Dec,0,0,0,0,0,0
2409,에스디시스템,121890,12-Dec,0,1,0,0,0,0
2410,에스디시스템,121890,13-Dec,0,0,0,0,0,0
2411,에스디시스템,121890,14-Dec,0,0,0,0,0,0
2412,에스디시스템,121890,15-Dec,0,0,0,1,0,0
2413,에스디시스템,121890,16-Dec,0,0,0,1,0,0
2414,에스디시스템,121890,17-Dec,0,1,0,0,0,0
2415,에스디시스템,121890,18-Dec,0,0,0,0,0,0
2416,에스디시스템,121890,19-Dec,0,0,0,0,0,0
2417,에스비에스,34120,11-Dec,0,0,0,0,0,1
2418,에스비에스,34120,12-Dec,0,0,0,0,0,0
2419,에스비에스,34120,13-Dec,0,1,0,0,0,0
2420,에스비에스,34120,14-Dec,0,0,0,0,0,1
2421,에스비에스,34120,15-Dec,0,1,0,1,0,1
2422,에스비에스,34120,16-Dec,0,0,0,0,0,0
2423,에스비에스,34120,17-Dec,0,1,0,0,0,1
2424,에스비에스,34120,18-Dec,0,0,0,0,0,0
2425,에스비에스,34120,19-Dec,0,1,0,0,0,0
2426,에스아이리소스,65420,11-Dec,0,0,0,0,0,0
2427,에스아이리소스,65420,12-Dec,0,0,0,0,0,0
2428,에스아이리소스,65420,13-Dec,0,0,0,0,0,0
2429,에스아이리소스,65420,14-Dec,0,0,0,0,0,0
2430,에스아이리소스,65420,15-Dec,0,0,0,0,0,0
2431,에스아이리소스,65420,16-Dec,0,0,0,0,0,0
2432,에스아이리소스,65420,17-Dec,0,0,0,1,0,0
2433,에스아이리소스,65420,18-Dec,0,0,0,0,0,1
2434,에스아이리소스,65420,19-Dec,0,0,0,0,0,0
2435,에스앤더블류,103230,11-Dec,0,0,0,0,0,0
2436,에스앤더블류,103230,12-Dec,0,1,0,0,0,0
2437,에스앤더블류,103230,13-Dec,0,0,0,0,0,0
2438,에스앤더블류,103230,14-Dec,0,0,0,0,0,0
2439,에스앤더블류,103230,15-Dec,0,0,0,0,0,0
2440,에스앤더블류,103230,16-Dec,0,0,0,0,0,0
2441,에스앤더블류,103230,17-Dec,0,0,0,0,0,0
2442,에스앤더블류,103230,18-Dec,0,0,0,0,0,0
2443,에스앤더블류,103230,19-Dec,0,0,0,0,0,0
2444,에스앤에스텍,101490,11-Dec,0,0,0,0,0,1
2445,에스앤에스텍,101490,12-Dec,0,0,0,0,0,0
2446,에스앤에스텍,101490,13-Dec,0,0,0,0,0,1
2447,에스앤에스텍,101490,14-Dec,0,1,0,0,0,0
2448,에스앤에스텍,101490,15-Dec,0,0,0,0,0,0
2449,에스앤에스텍,101490,16-Dec,0,0,0,0,0,0
2450,에스앤에스텍,101490,17-Dec,0,0,0,0,0,0
2451,에스앤에스텍,101490,18-Dec,0,0,0,0,0,0
2452,에스앤에스텍,101490,19-Dec,0,0,0,0,0,0
2453,에스에너지,95910,11-Dec,0,0,0,0,0,1
2454,에스에너지,95910,12-Dec,0,1,0,0,0,0
2455,에스에너지,95910,13-Dec,0,0,0,0,0,0
2456,에스에너지,95910,14-Dec,0,0,0,0,0,0
2457,에스에너지,95910,15-Dec,0,0,0,0,0,1
2458,에스에너지,95910,16-Dec,0,0,0,0,0,0
2459,에스에너지,95910,17-Dec,0,0,0,0,0,0
2460,에스에너지,95910,18-Dec,0,1,0,0,0,1
2461,에스에너지,95910,19-Dec,0,0,0,0,0,0
2462,에스에이엠티,31330,11-Dec,0,0,0,0,0,1
2463,에스에이엠티,31330,12-Dec,0,0,0,0,0,0
2464,에스에이엠티,31330,13-Dec,0,0,0,0,0,0
2465,에스에이엠티,31330,14-Dec,0,0,0,0,0,0
2466,에스에이엠티,31330,15-Dec,0,0,0,0,0,1
2467,에스에이엠티,31330,16-Dec,0,0,0,0,0,0
2468,에스에이엠티,31330,17-Dec,0,0,0,0,0,0
2469,에스에이엠티,31330,18-Dec,0,0,0,0,0,0
2470,에스에이엠티,31330,19-Dec,0,0,0,0,0,0
2471,에스에이티,60540,11-Dec,0,0,0,0,0,0
2472,에스에이티,60540,12-Dec,0,0,0,0,0,0
2473,에스에이티,60540,13-Dec,0,0,0,1,0,0
2474,에스에이티,60540,14-Dec,0,1,0,0,0,0
2475,에스에이티,60540,15-Dec,0,0,0,1,0,0
2476,에스에이티,60540,16-Dec,0,0,0,0,0,1
2477,에스에이티,60540,17-Dec,0,0,0,0,0,0
2478,에스에이티,60540,18-Dec,0,0,0,0,0,1
2479,에스에이티,60540,19-Dec,0,0,0,0,0,0
2480,에스에프에이반도체,36540,11-Dec,0,0,0,0,0,1
2481,에스에프에이반도체,36540,12-Dec,0,0,0,0,0,0
2482,에스에프에이반도체,36540,13-Dec,0,1,0,0,0,0
2483,에스에프에이반도체,36540,14-Dec,0,0,0,0,0,1
2484,에스에프에이반도체,36540,15-Dec,0,0,0,0,0,0
2485,에스에프에이반도체,36540,16-Dec,0,0,0,0,0,0
2486,에스에프에이반도체,36540,17-Dec,0,0,0,0,0,1
2487,에스에프에이반도체,36540,18-Dec,0,0,0,0,0,0
2488,에스에프에이반도체,36540,19-Dec,0,0,0,0,0,0
2489,에스엘바이오닉스,214310,15-Dec,0,0,0,0,0,0
2490,에스엘바이오닉스,214310,16-Dec,0,0,1,1,0,1
2491,에스엘바이오닉스,214310,17-Dec,0,0,1,0,0,0
2492,에스엘바이오닉스,214310,18-Dec,0,0,0,0,0,0
2493,에스엘바이오닉스,214310,19-Dec,0,0,0,0,0,0
2494,에스엠라이프디자인그룹,63440,11-Dec,0,0,0,0,0,0
2495,에스엠라이프디자인그룹,63440,12-Dec,0,0,0,0,0,0
2496,에스엠라이프디자인그룹,63440,13-Dec,0,0,0,0,0,0
2497,에스엠라이프디자인그룹,63440,14-Dec,0,0,0,0,0,0
2498,에스엠라이프디자인그룹,63440,15-Dec,0,0,0,0,0,0
2499,에스엠라이프디자인그룹,63440,16-Dec,0,0,0,1,0,1
2500,에스엠라이프디자인그룹,63440,17-Dec,0,0,0,0,0,0
2501,에스엠라이프디자인그룹,63440,18-Dec,0,0,0,0,0,1
2502,에스엠라이프디자인그룹,63440,19-Dec,0,0,0,0,0,0
2503,에스엠벡셀,10580,11-Dec,0,0,0,0,0,0
2504,에스엠벡셀,10580,12-Dec,0,0,0,0,0,0
2505,에스엠벡셀,10580,13-Dec,0,0,0,0,0,0
2506,에스엠벡셀,10580,14-Dec,0,0,0,0,0,0
2507,에스엠벡셀,10580,15-Dec,0,0,0,0,0,0
2508,에스엠벡셀,10580,16-Dec,0,0,0,0,0,0
2509,에스엠벡셀,10580,17-Dec,0,0,0,0,0,0
2510,에스엠벡셀,10580,18-Dec,0,0,0,0,0,0
2511,에스엠벡셀,10580,19-Dec,0,0,0,0,0,0
2512,에스엠컬처앤콘텐츠,48550,11-Dec,0,0,0,0,0,0
2513,에스엠컬처앤콘텐츠,48550,12-Dec,0,0,0,0,0,0
2514,에스엠컬처앤콘텐츠,48550,13-Dec,0,0,0,1,0,0
2515,에스엠컬처앤콘텐츠,48550,14-Dec,0,0,0,0,0,1
2516,에스엠컬처앤콘텐츠,48550,15-Dec,0,0,0,0,0,0
2517,에스엠컬처앤콘텐츠,48550,16-Dec,0,0,0,0,0,0
2518,에스엠컬처앤콘텐츠,48550,17-Dec,0,0,0,0,0,0
2519,에스엠컬처앤콘텐츠,48550,18-Dec,0,0,0,1,0,0
2520,에스엠컬처앤콘텐츠,48550,19-Dec,0,0,0,0,0,0
2521,에스엠코어,7820,11-Dec,0,0,0,0,0,1
2522,에스엠코어,7820,12-Dec,0,0,0,0,0,0
2523,에스엠코어,7820,13-Dec,0,0,0,0,0,1
2524,에스엠코어,7820,14-Dec,0,0,0,0,0,0
2525,에스엠코어,7820,15-Dec,0,0,0,0,0,1
2526,에스엠코어,7820,16-Dec,0,0,0,0,0,0
2527,에스엠코어,7820,17-Dec,0,1,0,0,0,1
2528,에스엠코어,7820,18-Dec,0,0,0,1,0,0
2529,에스엠코어,7820,19-Dec,0,0,0,0,0,0
2530,에스지글로벌,1380,11-Dec,0,0,0,0,0,0
2531,에스지글로벌,1380,12-Dec,0,0,0,0,0,0
2532,에스지글로벌,1380,13-Dec,0,0,0,0,0,1
2533,에스지글로벌,1380,14-Dec,0,0,0,0,0,1
2534,에스지글로벌,1380,15-Dec,0,0,0,0,0,1
2535,에스지글로벌,1380,16-Dec,0,0,0,0,0,0
2536,에스지글로벌,1380,17-Dec,0,0,0,1,0,1
2537,에스지글로벌,1380,18-Dec,0,0,0,0,0,0
2538,에스지글로벌,1380,19-Dec,0,0,0,0,0,1
2539,에스지세계물산,4060,11-Dec,0,0,0,0,0,0
2540,에스지세계물산,4060,12-Dec,0,0,0,0,0,0
2541,에스지세계물산,4060,13-Dec,0,0,0,0,0,0
2542,에스지세계물산,4060,14-Dec,0,0,0,0,0,0
2543,에스지세계물산,4060,15-Dec,0,0,0,0,0,1
2544,에스지세계물산,4060,16-Dec,0,0,0,0,0,0
2545,에스지세계물산,4060,17-Dec,0,0,0,0,0,1
2546,에스지세계물산,4060,18-Dec,0,0,0,0,0,0
2547,에스지세계물산,4060,19-Dec,0,0,0,0,0,1
2548,에스지엔지,40610,11-Dec,0,0,0,0,0,0
2549,에스지엔지,40610,12-Dec,0,0,0,0,0,1
2550,에스지엔지,40610,13-Dec,0,0,0,1,0,0
2551,에스지엔지,40610,14-Dec,0,0,0,0,0,0
2552,에스지엔지,40610,15-Dec,0,0,0,0,0,1
2553,에스지엔지,40610,16-Dec,0,0,0,0,0,0
2554,에스지엔지,40610,17-Dec,0,0,0,0,0,1
2555,에스지엔지,40610,18-Dec,0,0,0,0,0,0
2556,에스지엔지,40610,19-Dec,0,0,0,0,0,1
2557,에스코넥,96630,11-Dec,0,0,0,0,0,0
2558,에스코넥,96630,12-Dec,0,0,0,0,0,0
2559,에스코넥,96630,13-Dec,0,0,0,0,0,1
2560,에스코넥,96630,14-Dec,0,0,0,0,0,0
2561,에스코넥,96630,15-Dec,0,0,0,0,0,1
2562,에스코넥,96630,16-Dec,0,0,0,0,0,0
2563,에스코넥,96630,17-Dec,0,0,0,0,0,1
2564,에스코넥,96630,18-Dec,0,0,0,0,0,0
2565,에스코넥,96630,19-Dec,0,0,0,0,0,0
2566,에스텍파마,41910,11-Dec,0,0,0,0,0,0
2567,에스텍파마,41910,12-Dec,0,0,0,0,0,0
2568,에스텍파마,41910,13-Dec,0,0,0,0,0,0
2569,에스텍파마,41910,14-Dec,0,1,0,0,0,1
2570,에스텍파마,41910,15-Dec,0,0,0,0,0,0
2571,에스텍파마,41910,16-Dec,0,0,0,0,0,0
2572,에스텍파마,41910,17-Dec,0,0,0,0,0,1
2573,에스텍파마,41910,18-Dec,0,0,0,0,0,0
2574,에스텍파마,41910,19-Dec,0,0,0,0,0,1
2575,에스티오,98660,11-Dec,0,0,0,0,0,0
2576,에스티오,98660,12-Dec,0,0,0,0,0,0
2577,에스티오,98660,13-Dec,0,1,0,0,0,0
2578,에스티오,98660,14-Dec,0,1,0,0,0,1
2579,에스티오,98660,15-Dec,0,0,0,0,0,0
2580,에스티오,98660,16-Dec,0,0,0,0,0,0
2581,에스티오,98660,17-Dec,0,1,0,0,0,1
2582,에스티오,98660,18-Dec,0,0,0,0,0,0
2583,에스티오,98660,19-Dec,0,0,0,0,0,1
2584,에스티큐브,52020,11-Dec,0,0,0,0,0,0
2585,에스티큐브,52020,12-Dec,0,0,0,0,0,0
2586,에스티큐브,52020,13-Dec,0,0,0,0,0,1
2587,에스티큐브,52020,14-Dec,0,0,0,0,0,0
2588,에스티큐브,52020,15-Dec,0,0,0,0,0,0
2589,에스티큐브,52020,16-Dec,0,0,0,0,0,1
2590,에스티큐브,52020,17-Dec,0,0,0,1,0,0
2591,에스티큐브,52020,18-Dec,0,0,0,0,0,1
2592,에스티큐브,52020,19-Dec,0,0,0,0,0,0
2593,에스폴리텍,50760,11-Dec,0,0,0,0,0,0
2594,에스폴리텍,50760,12-Dec,0,0,0,0,0,1
2595,에스폴리텍,50760,13-Dec,0,0,0,0,0,0
2596,에스폴리텍,50760,14-Dec,0,0,0,0,0,0
2597,에스폴리텍,50760,15-Dec,0,0,0,0,0,1
2598,에스폴리텍,50760,16-Dec,0,0,0,0,0,0
2599,에스폴리텍,50760,17-Dec,0,0,0,0,0,1
2600,에스폴리텍,50760,18-Dec,0,0,0,0,0,0
2601,에스폴리텍,50760,19-Dec,0,0,0,0,0,1
2602,에쎈테크,43340,11-Dec,0,0,0,0,0,0
2603,에쎈테크,43340,12-Dec,0,0,0,0,0,0
2604,에쎈테크,43340,13-Dec,0,0,0,0,0,0
2605,에쎈테크,43340,14-Dec,0,0,0,0,0,0
2606,에쎈테크,43340,15-Dec,0,0,0,0,0,0
2607,에쎈테크,43340,16-Dec,0,0,0,0,0,0
2608,에쎈테크,43340,17-Dec,0,0,0,0,0,0
2609,에쎈테크,43340,18-Dec,0,0,0,0,0,0
2610,에쎈테크,43340,19-Dec,0,0,0,0,0,0
2611,에이디칩스,54630,11-Dec,0,0,0,0,0,1
2612,에이디칩스,54630,12-Dec,0,0,0,0,0,0
2613,에이디칩스,54630,13-Dec,0,0,0,0,0,1
2614,에이디칩스,54630,14-Dec,0,0,0,0,0,0
2615,에이디칩스,54630,15-Dec,0,0,0,0,0,1
2616,에이디칩스,54630,16-Dec,0,0,0,1,0,0
2617,에이디칩스,54630,17-Dec,0,0,0,0,0,0
2618,에이디칩스,54630,18-Dec,0,0,0,1,0,0
2619,에이디칩스,54630,19-Dec,0,0,0,0,0,0
2620,에이디테크놀로지,200710,14-Dec,0,0,0,0,0,1
2621,에이디테크놀로지,200710,15-Dec,0,0,0,0,0,0
2622,에이디테크놀로지,200710,16-Dec,0,0,0,0,0,0
2623,에이디테크놀로지,200710,17-Dec,0,1,0,0,0,0
2624,에이디테크놀로지,200710,18-Dec,0,0,0,0,0,0
2625,에이디테크놀로지,200710,19-Dec,0,0,1,0,0,0
2626,에이루트,96690,11-Dec,0,0,0,0,0,0
2627,에이루트,96690,12-Dec,0,0,0,0,0,0
2628,에이루트,96690,13-Dec,0,0,0,0,0,0
2629,에이루트,96690,14-Dec,0,0,0,0,0,0
2630,에이루트,96690,15-Dec,0,0,0,0,0,0
2631,에이루트,96690,16-Dec,0,1,0,0,0,0
2632,에이루트,96690,17-Dec,0,0,0,0,0,0
2633,에이루트,96690,18-Dec,0,0,0,0,0,0
2634,에이루트,96690,19-Dec,0,0,0,0,0,1
2635,에이블씨엔씨,78520,11-Dec,0,0,0,0,0,1
2636,에이블씨엔씨,78520,12-Dec,0,0,0,0,0,0
2637,에이블씨엔씨,78520,13-Dec,0,0,0,0,0,0
2638,에이블씨엔씨,78520,14-Dec,0,1,0,0,0,0
2639,에이블씨엔씨,78520,15-Dec,0,1,0,0,0,1
2640,에이블씨엔씨,78520,16-Dec,0,0,0,0,0,0
2641,에이블씨엔씨,78520,17-Dec,0,0,0,0,0,1
2642,에이블씨엔씨,78520,18-Dec,0,1,0,0,0,0
2643,에이블씨엔씨,78520,19-Dec,0,0,1,0,0,1
2644,에이비프로바이오,195990,15-Dec,0,0,0,0,0,1
2645,에이비프로바이오,195990,16-Dec,0,0,0,1,0,0
2646,에이비프로바이오,195990,17-Dec,0,1,0,0,0,1
2647,에이비프로바이오,195990,18-Dec,0,0,0,0,0,0
2648,에이비프로바이오,195990,19-Dec,0,0,0,0,0,1
2649,에이스테크놀로지,88800,11-Dec,0,0,0,0,0,0
2650,에이스테크놀로지,88800,12-Dec,0,0,0,0,0,0
2651,에이스테크놀로지,88800,13-Dec,0,1,0,0,0,0
2652,에이스테크놀로지,88800,14-Dec,0,0,0,1,0,1
2653,에이스테크놀로지,88800,15-Dec,0,0,0,0,0,0
2654,에이스테크놀로지,88800,16-Dec,0,1,0,0,0,0
2655,에이스테크놀로지,88800,17-Dec,0,1,0,0,0,0
2656,에이스테크놀로지,88800,18-Dec,0,0,0,0,0,0
2657,에이스테크놀로지,88800,19-Dec,0,0,0,0,0,0
2658,에이엔피,15260,11-Dec,0,0,0,0,0,0
2659,에이엔피,15260,12-Dec,0,0,0,0,0,0
2660,에이엔피,15260,13-Dec,0,0,0,0,0,0
2661,에이엔피,15260,14-Dec,0,0,0,0,0,1
